hora,metaf,aero
1677628800000,"METAF SBGL 010000Z 07002KT 9000  - RA  BKN018   26/22 Q1018=
",SBGL
1677632400000,"METAF SBGL 010100Z 04004KT 8000       BKN017   26/22 Q1018=
",SBGL
1677636000000,"METAF SBGL 010200Z 05005KT 8000       SCT017   25/21 Q1017=
",SBGL
1677639600000,"METAF SBGL 010300Z 05003KT 7000       SCT017   25/21 Q1017=
",SBGL
1677643200000,"METAF SBGL 010400Z 01001KT 7000       BKN033   25/21 Q1017=
",SBGL
1677646800000,"METAF SBGL 010500Z  28001KT 8000       BKN033   25/21 Q1016=
",SBGL
1677650400000,"METAF SBGL 010600Z  28003KT 3000     BR OVC011   24/22 Q1016=
",SBGL
1677654000000,"METAF SBGL 010700Z  30003KT 3000     BR OVC011   24/22 Q1016=
",SBGL
1677657600000,"METAF SBGL 010800Z  33003KT 4000     BR OVC022   24/22 Q1016=
",SBGL
1677661200000,"METAF SBGL 010900Z  34002KT 5000     BR BKN023   24/21 Q1016=
",SBGL
1677664800000,"METAF SBGL 011000Z  30002KT 8000       BKN033   25/21 Q1017=
",SBGL
1677668400000,"METAF SBGL 011100Z  28002KT 9999       BKN033   26/20 Q1017=
",SBGL
1677672000000,"METAF SBGL 011200Z  22002KT 9999       BKN027   27/20 Q1017=
",SBGL
1677675600000,"METAF SBGL 011300Z  18002KT 9999       SCT033   29/20 Q1017=
",SBGL
1677679200000,"METAF SBGL 011400Z  13003KT 9999       BKN033   30/20 Q1017=
",SBGL
1677682800000,"METAF SBGL 011500Z  13005KT 9999       BKN033   31/20 Q1016=
",SBGL
1677686400000,"METAF SBGL 011600Z  14006KT 9999       BKN033   31/20 Q1015=
",SBGL
1677690000000,"METAF SBGL 011700Z  15009KT 9999       BKN033   31/20 Q1014=
",SBGL
1677693600000,"METAF SBGL 011800Z  15009KT 9999       SCT033   31/20 Q1014=
",SBGL
1677697200000,"METAF SBGL 011900Z  15009KT 9999       FEW033   30/20 Q1013=
",SBGL
1677700800000,"METAF SBGL 012000Z  14008KT 9999       FEW033   30/20 Q1014=
",SBGL
1677704400000,"METAF SBGL 012100Z  12007KT 9999       SCT033   29/20 Q1014=
",SBGL
1677708000000,"METAF SBGL 012200Z  10006KT 9999       BKN033   29/20 Q1014=
",SBGL
1677711600000,"METAF SBGL 012300Z 08006KT 9999       BKN031   29/21 Q1014=
",SBGL
1677628800000,"METAF SBGR 010000Z  11006KT 3000     BR OVC033   20/18 Q1019=
",SBGR
1677632400000,"METAF SBGR 010100Z  11005KT 3000     BR OVC033   20/18 Q1019=
",SBGR
1677636000000,"METAF SBGR 010200Z  10004KT 2000     BR OVC015   20/18 Q1019=
",SBGR
1677639600000,"METAF SBGR 010300Z  10004KT 1000     BR OVC017   19/18 Q1018=
",SBGR
1677643200000,"METAF SBGR 010400Z 09003KT 1000     BR OVC033   19/18 Q1018=
",SBGR
1677646800000,"METAF SBGR 010500Z 08003KT 1000     BR OVC033   19/18 Q1017=
",SBGR
1677650400000,"METAF SBGR 010600Z 07002KT 0750 FG     OVC016   18/18 Q1016=
",SBGR
1677654000000,"METAF SBGR 010700Z 06003KT 0400 FG     OVC033   18/18 Q1017=
",SBGR
1677657600000,"METAF SBGR 010800Z 07003KT 0250 FG     OVC033   18/17 Q1017=
",SBGR
1677661200000,"METAF SBGR 010900Z 05002KT 0400 FG     OVC033   18/17 Q1018=
",SBGR
1677664800000,"METAF SBGR 011000Z 05002KT 2000     BR BKN033   19/18 Q1018=
",SBGR
1677668400000,"METAF SBGR 011100Z 04002KT 7000       SCT033   21/17 Q1018=
",SBGR
1677672000000,"METAF SBGR 011200Z 03003KT 9999       SCT023   23/17 Q1018=
",SBGR
1677675600000,"METAF SBGR 011300Z  34003KT 9999       SCT030   25/18 Q1018=
",SBGR
1677679200000,"METAF SBGR 011400Z  32005KT 9999       SCT033   27/17 Q1018=
",SBGR
1677682800000,"METAF SBGR 011500Z  32007KT 9999       FEW033   28/17 Q1017=
",SBGR
1677686400000,"METAF SBGR 011600Z  32006KT 9999       FEW033   28/17 Q1016=
",SBGR
1677690000000,"METAF SBGR 011700Z  31006KT 9999  - RA     29/16 Q1015=
",SBGR
1677693600000,"METAF SBGR 011800Z  30007KT CAVOK 29/15 Q1014=
",SBGR
