hora,metaf,aero
1673395200000,"METAF SBGL 110000Z 06004KT 8000       BKN033   25/20 Q1014=
",SBGL
1673398800000,"METAF SBGL 110100Z 07004KT 6000       BKN033   24/21 Q1014=
",SBGL
1673402400000,"METAF SBGL 110200Z  10003KT 5000     BR OVC033   24/21 Q1014=
",SBGL
1673406000000,"METAF SBGL 110300Z 09004KT 4000     BR OVC033   24/21 Q1015=
",SBGL
1673409600000,"METAF SBGL 110400Z 09004KT 4000     BR OVC033   23/21 Q1014=
",SBGL
1673413200000,"METAF SBGL 110500Z 08002KT 4000     BR OVC014   23/21 Q1014=
",SBGL
1673416800000,"METAF SBGL 110600Z  25004KT 2000     BR SCT033   22/21 Q1014=
",SBGL
1673420400000,"METAF SBGL 110700Z  25002KT 3000     BR SCT033   22/20 Q1013=
",SBGL
1673424000000,"METAF SBGL 110800Z  24003KT 3000     BR SCT033   22/20 Q1013=
",SBGL
1673427600000,"METAF SBGL 110900Z  23003KT 5000     BR BKN033   23/20 Q1015=
",SBGL
1673431200000,"METAF SBGL 111000Z  21002KT 9999       BKN033   24/20 Q1015=
",SBGL
1673434800000,"METAF SBGL 111100Z  18002KT 9999       BKN033   26/20 Q1015=
",SBGL
1673438400000,"METAF SBGL 111200Z  24003KT 9999       SCT033   28/19 Q1014=
",SBGL
1673442000000,"METAF SBGL 111300Z  19004KT 9999       FEW033   29/19 Q1014=
",SBGL
1673445600000,"METAF SBGL 111400Z  17005KT 9999       SCT033   30/19 Q1013=
",SBGL
1673449200000,"METAF SBGL 111500Z  17007KT 9999       SCT033   31/19 Q1013=
",SBGL
1673452800000,"METAF SBGL 111600Z  16010KT 9999       SCT033   30/20 Q1012=
",SBGL
1673456400000,"METAF SBGL 111700Z  16011KT 9999       FEW029   29/20 Q1011=
",SBGL
1673460000000,"METAF SBGL 111800Z  19011KT 9999       FEW033   30/20 Q1011=
",SBGL
1673463600000,"METAF SBGL 111900Z  19011KT 9999       FEW031   29/20 Q1011=
",SBGL
1673467200000,"METAF SBGL 112000Z  19008KT 9999       FEW028   28/20 Q1011=
",SBGL
1673470800000,"METAF SBGL 112100Z  19006KT 9999       SCT022   27/21 Q1013=
",SBGL
1673474400000,"METAF SBGL 112200Z  15005KT 9999       BKN018   26/21 Q1012=
",SBGL
1673478000000,"METAF SBGL 112300Z  10003KT 9999       BKN019   26/21 Q1012=
",SBGL
1673395200000,"METAF SBGR 110000Z 08006KT 3000     BR OVC022   20/18 Q1015=
",SBGR
1673398800000,"METAF SBGR 110100Z 07004KT 3000     BR OVC027   20/18 Q1015=
",SBGR
1673402400000,"METAF SBGR 110200Z 05004KT 2000     BR OVC019   19/18 Q1014=
",SBGR
1673406000000,"METAF SBGR 110300Z 06004KT 2000     BR OVC031   19/18 Q1016=
",SBGR
1673409600000,"METAF SBGR 110400Z 06003KT 1000     BR OVC028   19/18 Q1015=
",SBGR
1673413200000,"METAF SBGR 110500Z 04003KT 1000     BR OVC029   18/17 Q1015=
",SBGR
1673416800000,"METAF SBGR 110600Z 01006KT 1000  - RABR BKN031   18/17 Q1016=
",SBGR
1673420400000,"METAF SBGR 110700Z 01007KT 3000  - RABR BKN022   19/17 Q1015=
",SBGR
1673424000000,"METAF SBGR 110800Z  33005KT 3000  - RABR SCT020   19/17 Q1014=
",SBGR
1673427600000,"METAF SBGR 110900Z  31004KT 3000  - RABR SCT033   19/17 Q1016=
",SBGR
1673431200000,"METAF SBGR 111000Z  25002KT 6000       SCT033   20/17 Q1016=
",SBGR
1673434800000,"METAF SBGR 111100Z  26002KT 9000       SCT018   22/17 Q1016=
",SBGR
1673438400000,"METAF SBGR 111200Z  35007KT 8000  - RA  BKN016   22/18 Q1017=
",SBGR
1673442000000,"METAF SBGR 111300Z  32007KT 9000  - RA  SCT018   23/19 Q1017=
",SBGR
1673445600000,"METAF SBGR 111400Z  28008KT 9999  - RA     25/17 Q1015=
",SBGR
1673449200000,"METAF SBGR 111500Z  29008KT CAVOK 26/17 Q1016=
",SBGR
1673452800000,"METAF SBGR 111600Z  27006KT 9999       SCT033   27/18 Q1014=
",SBGR
1673456400000,"METAF SBGR 111700Z  28006KT 9999       FEW033   28/17 Q1013=
",SBGR
1673460000000,"METAF SBGR 111800Z  32003KT 9999       FEW033   28/17 Q1013=
",SBGR
1673463600000,"METAF SBGR 111900Z  30003KT 9999  - RA     27/17 Q1011=
",SBGR
1673467200000,"METAF SBGR 112000Z  17005KT 9999    RA  FEW033   28/17 Q1010=
",SBGR
1673470800000,"METAF SBGR 112100Z  11011KT 4000  -TSRABR OVC010 FEW030CB 23/20 Q1012=
",SBGR
1673474400000,"METAF SBGR 112200Z 08007KT 4000   TSRABR SCT013 FEW030CB 21/19 Q1013=
",SBGR
1673478000000,"METAF SBGR 112300Z 08007KT 6000  - RA  SCT015   22/19 Q1013=
",SBGR
1673395200000,"METAF SBKP 110000Z 07005KT 6000       OVC029   22/19 Q1015=
",SBKP
1673398800000,"METAF SBKP 110100Z  10006KT 4000     BR OVC033   21/19 Q1014=
",SBKP
1673402400000,"METAF SBKP 110200Z 08005KT 3000     BR OVC028   20/18 Q1014=
",SBKP
1673406000000,"METAF SBKP 110300Z 08004KT 3000     BR BKN029   20/18 Q1015=
",SBKP
1673409600000,"METAF SBKP 110400Z 08004KT 2000     BR BKN028   20/18 Q1015=
",SBKP
1673413200000,"METAF SBKP 110500Z 07005KT 3000     BR BKN028   19/18 Q1014=
",SBKP
1673416800000,"METAF SBKP 110600Z 09005KT 1000     BR BKN033   18/17 Q1016=
",SBKP
1673420400000,"METAF SBKP 110700Z  11004KT 1000     BR BKN033   18/17 Q1015=
",SBKP
1673424000000,"METAF SBKP 110800Z 08004KT 1000     BR BKN033   17/16 Q1015=
",SBKP
1673427600000,"METAF SBKP 110900Z 07004KT 2000     BR SCT033   18/16 Q1016=
",SBKP
1673431200000,"METAF SBKP 111000Z  32002KT 6000       SCT033   20/17 Q1016=
",SBKP
1673434800000,"METAF SBKP 111100Z  30002KT 9000       SCT029   22/18 Q1016=
",SBKP
1673438400000,"METAF SBKP 111200Z  35005KT 9000    RA  OVC018   23/19 Q1018=
",SBKP
1673442000000,"METAF SBKP 111300Z  32004KT 9999    RA  OVC021   24/19 Q1017=
",SBKP
1673445600000,"METAF SBKP 111400Z  27003KT 9999    RA  OVC025   25/19 Q1016=
",SBKP
1673449200000,"METAF SBKP 111500Z  26005KT 9999       OVC030   26/19 Q1016=
",SBKP
1673452800000,"METAF SBKP 111600Z  25005KT 9999       BKN033   27/19 Q1014=
",SBKP
1673456400000,"METAF SBKP 111700Z  24006KT 9999    RA  BKN033   28/19 Q1012=
",SBKP
1673460000000,"METAF SBKP 111800Z  26004KT CAVOK 29/17 Q1013=
",SBKP
1673463600000,"METAF SBKP 111900Z  20003KT CAVOK 29/17 Q1010=
",SBKP
1673467200000,"METAF SBKP 112000Z  20002KT CAVOK 29/17 Q1009=
",SBKP
1673470800000,"METAF SBKP 112100Z 06010KT 8000  -TSRA  FEW022 FEW030CB 24/20 Q1011=
",SBKP
1673474400000,"METAF SBKP 112200Z 08010KT 9000  - RA  FEW025   23/19 Q1011=
",SBKP
1673478000000,"METAF SBKP 112300Z  11011KT 5000  -TSRABR SCT016 FEW030CB 23/20 Q1012=
",SBKP
1673395200000,"METAF SBSP 110000Z 08005KT 4000     BR BKN031   20/18 Q1015=
",SBSP
1673398800000,"METAF SBSP 110100Z 07003KT 4000     BR BKN028   20/18 Q1015=
",SBSP
1673402400000,"METAF SBSP 110200Z 05003KT 3000     BR BKN028   20/18 Q1014=
",SBSP
1673406000000,"METAF SBSP 110300Z 06002KT 3000     BR OVC019   20/18 Q1016=
",SBSP
1673409600000,"METAF SBSP 110400Z 07003KT 3000     BR OVC033   19/18 Q1015=
",SBSP
1673413200000,"METAF SBSP 110500Z 05003KT 2000     BR OVC028   19/18 Q1015=
",SBSP
1673416800000,"METAF SBSP 110600Z  35004KT 1000  - RABR OVC021   18/17 Q1016=
",SBSP
1673420400000,"METAF SBSP 110700Z  35003KT 0700 FG- RA  OVC018   18/18 Q1015=
",SBSP
1673424000000,"METAF SBSP 110800Z  25004KT 0500 FG- RA  OVC017   18/17 Q1014=
",SBSP
1673427600000,"METAF SBSP 110900Z  23003KT 1000    RABR OVC021   18/17 Q1016=
",SBSP
1673431200000,"METAF SBSP 111000Z  22003KT 3000     BR BKN033   20/17 Q1016=
",SBSP
1673434800000,"METAF SBSP 111100Z  27002KT 9000       SCT017   21/17 Q1016=
",SBSP
1673438400000,"METAF SBSP 111200Z  35006KT 9999  - RA  BKN018   22/18 Q1017=
",SBSP
1673442000000,"METAF SBSP 111300Z  33006KT 9999  - RA  BKN020   23/18 Q1017=
",SBSP
1673445600000,"METAF SBSP 111400Z  29007KT 9999  - RA  SCT026   24/18 Q1015=
",SBSP
1673449200000,"METAF SBSP 111500Z  27007KT CAVOK 26/16 Q1016=
",SBSP
1673452800000,"METAF SBSP 111600Z  26005KT 9999    RA  FEW033   27/16 Q1014=
",SBSP
1673456400000,"METAF SBSP 111700Z  28005KT CAVOK 28/15 Q1012=
",SBSP
1673460000000,"METAF SBSP 111800Z  30003KT CAVOK 29/15 Q1013=
",SBSP
1673463600000,"METAF SBSP 111900Z  16003KT CAVOK 28/17 Q1011=
",SBSP
1673467200000,"METAF SBSP 112000Z  14009KT 9999  -TSRA  SCT022 FEW030CB 25/19 Q1010=
",SBSP
1673470800000,"METAF SBSP 112100Z  10011KT 9999  -TSRA  OVC018 FEW030CB 24/20 Q1012=
",SBSP
1673474400000,"METAF SBSP 112200Z 07010KT 7000  -TSRA  SCT016 FEW030CB 23/19 Q1012=
",SBSP
1673478000000,"METAF SBSP 112300Z 05008KT 9999    RA  FEW021   23/18 Q1013=
",SBSP
