hora,metaf,aero
1666396800000,"METAF SBGL 220000Z 07005KT CAVOK 26/20 Q1011=
",SBGL
1666400400000,"METAF SBGL 220100Z 07006KT CAVOK 26/20 Q1010=
",SBGL
1666404000000,"METAF SBGL 220200Z 05004KT CAVOK 25/20 Q1007=
",SBGL
1666407600000,"METAF SBGL 220300Z 05002KT 9999       FEW033   25/20 Q1011=
",SBGL
1666411200000,"METAF SBGL 220400Z  11003KT 9000       SCT033   24/20 Q1008=
",SBGL
1666414800000,"METAF SBGL 220500Z  11003KT 9000       SCT033   24/20 Q1008=
",SBGL
1666418400000,"METAF SBGL 220600Z  19002KT 5000     BR FEW033   23/20 Q1011=
",SBGL
1666422000000,"METAF SBGL 220700Z  16002KT 4000     BR    23/20 Q1011=
",SBGL
1666425600000,"METAF SBGL 220800Z  11001KT 4000     BR    22/20 Q1008=
",SBGL
1666429200000,"METAF SBGL 220900Z  19001KT CAVOK 23/19 Q1013=
",SBGL
1666432800000,"METAF SBGL 221000Z  26002KT CAVOK 26/18 Q1011=
",SBGL
1666436400000,"METAF SBGL 221100Z  32003KT CAVOK 29/18 Q1011=
",SBGL
1666440000000,"METAF SBGL 221200Z  26007KT CAVOK 30/18 Q1014=
",SBGL
1666443600000,"METAF SBGL 221300Z  22006KT CAVOK 30/17 Q1012=
",SBGL
1666447200000,"METAF SBGL 221400Z  20008KT 9999       FEW033   31/17 Q1010=
",SBGL
1666450800000,"METAF SBGL 221500Z  20011KT 9999       FEW033   31/17 Q1014=
",SBGL
1666454400000,"METAF SBGL 221600Z  20012KT CAVOK 30/18 Q1011=
",SBGL
1666458000000,"METAF SBGL 221700Z  20012KT CAVOK 28/18 Q1010=
",SBGL
1666461600000,"METAF SBGL 221800Z  20010KT 9999       FEW029   27/19 Q1010=
",SBGL
1666465200000,"METAF SBGL 221900Z  19009KT 9999       SCT025   27/20 Q1011=
",SBGL
1666468800000,"METAF SBGL 222000Z  19007KT 9999       SCT022   26/20 Q1011=
",SBGL
1666472400000,"METAF SBGL 222100Z  19005KT 9999       SCT019   25/20 Q1012=
",SBGL
1666476000000,"METAF SBGL 222200Z  20005KT 9000       SCT017   25/20 Q1014=
",SBGL
1666479600000,"METAF SBGL 222300Z  21004KT 7000       BKN015   24/21 Q1014=
",SBGL
1666396800000,"METAF SBGR 220000Z  34005KT 9999       FEW033   21/15 Q1012=
",SBGR
1666400400000,"METAF SBGR 220100Z  35006KT 9999       FEW033   21/15 Q1011=
",SBGR
1666404000000,"METAF SBGR 220200Z  33007KT 9999       SCT033   20/15 Q1009=
",SBGR
1666407600000,"METAF SBGR 220300Z  33007KT 9999       FEW033   20/15 Q1012=
",SBGR
1666411200000,"METAF SBGR 220400Z  33008KT 9999       SCT033   20/15 Q1010=
",SBGR
1666414800000,"METAF SBGR 220500Z  34007KT 9999       BKN033   19/15 Q1009=
",SBGR
1666418400000,"METAF SBGR 220600Z  32003KT 3000     BR OVC029   18/16 Q1012=
",SBGR
1666422000000,"METAF SBGR 220700Z  34003KT 4000     BR OVC028   18/16 Q1012=
",SBGR
1666425600000,"METAF SBGR 220800Z  32004KT 4000     BR BKN028   18/15 Q1009=
",SBGR
1666429200000,"METAF SBGR 220900Z  31004KT 5000     BR BKN023   18/15 Q1016=
",SBGR
1666432800000,"METAF SBGR 221000Z  32006KT 7000       OVC026   20/16 Q1014=
",SBGR
1666436400000,"METAF SBGR 221100Z  30007KT 9999       OVC017   21/17 Q1013=
",SBGR
1666440000000,"METAF SBGR 221200Z  25002KT 9999       BKN033   23/14 Q1016=
",SBGR
1666443600000,"METAF SBGR 221300Z  25003KT 9999       SCT033   24/14 Q1015=
",SBGR
1666447200000,"METAF SBGR 221400Z  27003KT 9999       FEW033   25/14 Q1011=
",SBGR
1666450800000,"METAF SBGR 221500Z  28006KT CAVOK 27/14 Q1016=
",SBGR
1666454400000,"METAF SBGR 221600Z  29007KT CAVOK 28/14 Q1012=
",SBGR
1666458000000,"METAF SBGR 221700Z  27007KT CAVOK 28/13 Q1009=
",SBGR
1666461600000,"METAF SBGR 221800Z  21004KT CAVOK 27/14 Q1010=
",SBGR
1666465200000,"METAF SBGR 221900Z  16007KT 9999       FEW033   26/16 Q1011=
",SBGR
1666468800000,"METAF SBGR 222000Z  16009KT 9999       BKN025   24/17 Q1011=
",SBGR
1666472400000,"METAF SBGR 222100Z  15009KT 9999       BKN033   22/17 Q1012=
",SBGR
1666476000000,"METAF SBGR 222200Z  15009KT 7000       OVC033   20/16 Q1014=
",SBGR
1666479600000,"METAF SBGR 222300Z  12007KT 3000     BR OVC033   19/16 Q1014=
",SBGR
1666396800000,"METAF SBKP 220000Z  36006KT 9999       FEW033   21/16 Q1012=
",SBKP
1666400400000,"METAF SBKP 220100Z 02005KT 9999       FEW033   21/16 Q1011=
",SBKP
1666404000000,"METAF SBKP 220200Z 03007KT 9999       SCT033   20/15 Q1009=
",SBKP
1666407600000,"METAF SBKP 220300Z 01004KT 9999       SCT033   20/15 Q1013=
",SBKP
1666411200000,"METAF SBKP 220400Z 01006KT 9000       BKN033   19/15 Q1011=
",SBKP
1666414800000,"METAF SBKP 220500Z  36005KT 6000       BKN033   19/15 Q1009=
",SBKP
1666418400000,"METAF SBKP 220600Z 09003KT 3000     BR BKN032   18/16 Q1013=
",SBKP
1666422000000,"METAF SBKP 220700Z 05004KT 4000     BR BKN030   17/15 Q1012=
",SBKP
1666425600000,"METAF SBKP 220800Z 02005KT 3000     BR OVC028   17/15 Q1010=
",SBKP
1666429200000,"METAF SBKP 220900Z  35004KT 3000     BR OVC028   18/16 Q1016=
",SBKP
1666432800000,"METAF SBKP 221000Z  34005KT 7000       OVC028   20/16 Q1015=
",SBKP
1666436400000,"METAF SBKP 221100Z  31005KT 9999       BKN024   22/17 Q1013=
",SBKP
1666440000000,"METAF SBKP 221200Z  35002KT 9999       SCT028   23/16 Q1017=
",SBKP
1666443600000,"METAF SBKP 221300Z  27004KT 9999       BKN033   25/16 Q1015=
",SBKP
1666447200000,"METAF SBKP 221400Z  30004KT 9999       SCT033   26/15 Q1012=
",SBKP
1666450800000,"METAF SBKP 221500Z  28006KT 9999       FEW033   27/16 Q1016=
",SBKP
1666454400000,"METAF SBKP 221600Z  27007KT CAVOK 28/15 Q1013=
",SBKP
1666458000000,"METAF SBKP 221700Z  27007KT CAVOK 28/15 Q1009=
",SBKP
1666461600000,"METAF SBKP 221800Z  26007KT CAVOK 29/14 Q1010=
",SBKP
1666465200000,"METAF SBKP 221900Z  26007KT CAVOK 29/14 Q1010=
",SBKP
1666468800000,"METAF SBKP 222000Z  25006KT CAVOK 29/14 Q1009=
",SBKP
1666472400000,"METAF SBKP 222100Z  21005KT CAVOK 28/14 Q1010=
",SBKP
1666476000000,"METAF SBKP 222200Z  16006KT CAVOK 26/14 Q1012=
",SBKP
1666479600000,"METAF SBKP 222300Z  12014KT 9999       FEW032   23/17 Q1012=
",SBKP
1666396800000,"METAF SBSP 220000Z  35004KT 9999       FEW033   22/16 Q1012=
",SBSP
1666400400000,"METAF SBSP 220100Z  35005KT 9999       SCT033   22/15 Q1011=
",SBSP
1666404000000,"METAF SBSP 220200Z  34004KT 9999       SCT033   21/15 Q1009=
",SBSP
1666407600000,"METAF SBSP 220300Z  32005KT 9999       SCT033   21/15 Q1013=
",SBSP
1666411200000,"METAF SBSP 220400Z  33005KT 9999       BKN033   20/15 Q1010=
",SBSP
1666414800000,"METAF SBSP 220500Z  34004KT 9999       BKN033   20/15 Q1009=
",SBSP
1666418400000,"METAF SBSP 220600Z  35004KT 4000     BR BKN033   18/16 Q1012=
",SBSP
1666422000000,"METAF SBSP 220700Z  36003KT 4000     BR OVC027   18/16 Q1012=
",SBSP
1666425600000,"METAF SBSP 220800Z  31002KT 3000     BR BKN027   18/16 Q1010=
",SBSP
1666429200000,"METAF SBSP 220900Z  28003KT 4000     BR OVC022   18/16 Q1016=
",SBSP
1666432800000,"METAF SBSP 221000Z  31005KT 7000       OVC021   20/16 Q1014=
",SBSP
