hora,metaf,aero
1675814400000,"METAF SBGL 080000Z  11004KT 8000       OVC017   26/22 Q1015=
",SBGL
1675818000000,"METAF SBGL 080100Z 07005KT 4000  - RABR OVC010   25/22 Q1015=
",SBGL
1675821600000,"METAF SBGL 080200Z 07002KT 3000  - RABR OVC033   24/22 Q1014=
",SBGL
1675825200000,"METAF SBGL 080300Z  36004KT 3000    RABR OVC013   24/22 Q1015=
",SBGL
1675828800000,"METAF SBGL 080400Z  36002KT 3000  - RABR OVC016   24/22 Q1014=
",SBGL
1675832400000,"METAF SBGL 080500Z 03001KT 4000     BR OVC017   24/22 Q1013=
",SBGL
1675836000000,"METAF SBGL 080600Z  20002KT 2000     BR OVC033   23/22 Q1014=
",SBGL
1675839600000,"METAF SBGL 080700Z  22003KT 2000     BR BKN033   23/22 Q1012=
",SBGL
1675843200000,"METAF SBGL 080800Z  18002KT 2000     BR OVC033   23/22 Q1013=
",SBGL
1675846800000,"METAF SBGL 080900Z 06002KT 1000    RABR OVC033   23/22 Q1015=
",SBGL
1675850400000,"METAF SBGL 081000Z 02003KT 2000    RABR OVC033   23/22 Q1014=
",SBGL
1675854000000,"METAF SBGL 081100Z 03003KT 6000       OVC012   24/21 Q1015=
",SBGL
1675857600000,"METAF SBGL 081200Z  16003KT 9999       OVC022   26/21 Q1016=
",SBGL
1675861200000,"METAF SBGL 081300Z  16005KT 9999       BKN025   27/21 Q1015=
",SBGL
1675864800000,"METAF SBGL 081400Z  17007KT 9999       OVC028   28/20 Q1014=
",SBGL
1675868400000,"METAF SBGL 081500Z  17010KT 9999       BKN030   29/20 Q1013=
",SBGL
1675872000000,"METAF SBGL 081600Z  15009KT 9999       BKN032   29/20 Q1013=
",SBGL
1675875600000,"METAF SBGL 081700Z  13009KT 9999       BKN033   29/20 Q1012=
",SBGL
1675879200000,"METAF SBGL 081800Z  14010KT 9999       BKN032   29/20 Q1011=
",SBGL
1675882800000,"METAF SBGL 081900Z  12009KT 9999       OVC033   29/20 Q1011=
",SBGL
1675886400000,"METAF SBGL 082000Z  10009KT 9999       BKN033   29/20 Q1011=
",SBGL
1675890000000,"METAF SBGL 082100Z  10008KT 9999       BKN031   28/20 Q1011=
",SBGL
1675893600000,"METAF SBGL 082200Z  10008KT 9999       BKN026   27/21 Q1012=
",SBGL
1675897200000,"METAF SBGL 082300Z  10006KT 9999       BKN024   27/21 Q1013=
",SBGL
1675814400000,"METAF SBGR 080000Z  11007KT 4000     BR OVC033   20/18 Q1017=
",SBGR
1675818000000,"METAF SBGR 080100Z  10007KT 2000  - RABR OVC033   20/19 Q1016=
",SBGR
1675821600000,"METAF SBGR 080200Z 08006KT 2000  - RABR OVC033   20/18 Q1015=
",SBGR
1675825200000,"METAF SBGR 080300Z 07006KT 2000    RABR OVC013   19/18 Q1016=
",SBGR
1675828800000,"METAF SBGR 080400Z 06004KT 1000  - RABR OVC033   19/18 Q1015=
",SBGR
1675832400000,"METAF SBGR 080500Z 05007KT 1000  - RABR OVC010   19/18 Q1013=
",SBGR
1675836000000,"METAF SBGR 080600Z 08004KT 1000     BR OVC033   18/17 Q1015=
",SBGR
1675839600000,"METAF SBGR 080700Z 06004KT 1000     BR OVC033   18/17 Q1014=
",SBGR
1675843200000,"METAF SBGR 080800Z 06004KT 1000    RABR OVC033   18/17 Q1014=
",SBGR
1675846800000,"METAF SBGR 080900Z 04006KT 2000     BR BKN022   18/17 Q1015=
",SBGR
1675850400000,"METAF SBGR 081000Z 02004KT 4000     BR BKN014   20/17 Q1015=
",SBGR
1675854000000,"METAF SBGR 081100Z 01005KT 9999       SCT018   22/17 Q1015=
",SBGR
1675857600000,"METAF SBGR 081200Z 08005KT 9999       BKN019   22/17 Q1018=
",SBGR
1675861200000,"METAF SBGR 081300Z 08003KT 9999       SCT027   24/17 Q1017=
",SBGR
1675864800000,"METAF SBGR 081400Z 07002KT 9999       BKN033   25/17 Q1016=
",SBGR
1675868400000,"METAF SBGR 081500Z  31001KT 9999    RA  SCT033   27/17 Q1015=
",SBGR
1675872000000,"METAF SBGR 081600Z  32003KT 9999    RA  FEW033   28/17 Q1013=
",SBGR
1675875600000,"METAF SBGR 081700Z  33004KT 9999    RA  FEW033   28/17 Q1012=
",SBGR
1675879200000,"METAF SBGR 081800Z  33007KT 9999  -TSRA  FEW033 FEW030CB 28/18 Q1011=
",SBGR
1675882800000,"METAF SBGR 081900Z  28004KT 9999  -TSRA  FEW033 FEW030CB 28/18 Q1010=
",SBGR
1675886400000,"METAF SBGR 082000Z  16006KT 9999  -TSRA  SCT032 FEW030CB 27/19 Q1010=
",SBGR
1675890000000,"METAF SBGR 082100Z  15009KT 9999  -TSRA  OVC021 FEW030CB 25/20 Q1011=
",SBGR
1675893600000,"METAF SBGR 082200Z  15009KT 8000  -TSRA  OVC016 FEW030CB 23/19 Q1012=
",SBGR
1675897200000,"METAF SBGR 082300Z  13009KT 4000    RABR OVC033   21/19 Q1013=
",SBGR
1675814400000,"METAF SBKP 080000Z  11012KT 4000  - RABR SCT029   21/19 Q1015=
",SBKP
1675818000000,"METAF SBKP 080100Z  12012KT 4000    RABR BKN032   21/19 Q1014=
",SBKP
1675821600000,"METAF SBKP 080200Z  11012KT 3000     BR BKN033   20/18 Q1014=
",SBKP
1675825200000,"METAF SBKP 080300Z  11009KT 3000     BR BKN029   20/18 Q1015=
",SBKP
1675828800000,"METAF SBKP 080400Z  11008KT 2000     BR BKN033   20/18 Q1014=
",SBKP
1675832400000,"METAF SBKP 080500Z  11009KT 2000     BR BKN033   20/18 Q1013=
",SBKP
1675836000000,"METAF SBKP 080600Z  11007KT 2000  - RABR BKN033   19/17 Q1015=
",SBKP
1675839600000,"METAF SBKP 080700Z  12007KT 1000    RABR BKN029   18/17 Q1014=
",SBKP
1675843200000,"METAF SBKP 080800Z  11006KT 1000    RABR BKN026   18/17 Q1014=
",SBKP
1675846800000,"METAF SBKP 080900Z  10005KT 2000    RABR SCT026   18/17 Q1015=
",SBKP
1675850400000,"METAF SBKP 081000Z 04004KT 4000    RABR SCT033   20/18 Q1015=
",SBKP
1675854000000,"METAF SBKP 081100Z 03005KT 8000       SCT018   22/18 Q1014=
",SBKP
1675857600000,"METAF SBKP 081200Z 06004KT 9999       FEW029   24/18 Q1017=
",SBKP
1675861200000,"METAF SBKP 081300Z 02003KT 9999    RA  BKN033   26/17 Q1016=
",SBKP
1675864800000,"METAF SBKP 081400Z  35004KT 9999       SCT033   27/17 Q1015=
",SBKP
1675868400000,"METAF SBKP 081500Z  33006KT 9999    RA  SCT033   28/18 Q1015=
",SBKP
1675872000000,"METAF SBKP 081600Z  30007KT 9999  - RA  FEW033   28/18 Q1013=
",SBKP
1675875600000,"METAF SBKP 081700Z  30006KT 9999  -TSRA   FEW030CB 29/18 Q1011=
",SBKP
1675879200000,"METAF SBKP 081800Z  29004KT CAVOK 29/18 Q1010=
",SBKP
1675882800000,"METAF SBKP 081900Z  27003KT CAVOK 29/18 Q1009=
",SBKP
1675886400000,"METAF SBKP 082000Z  26003KT 9999  - RA     29/18 Q1009=
",SBKP
1675890000000,"METAF SBKP 082100Z  23003KT CAVOK 28/18 Q1009=
",SBKP
1675893600000,"METAF SBKP 082200Z  17004KT 9999       FEW033   26/19 Q1010=
",SBKP
1675897200000,"METAF SBKP 082300Z  13010KT 9999    RA  FEW026   24/19 Q1011=
",SBKP
1675814400000,"METAF SBSP 080000Z  11007KT 4000     BR OVC033   21/18 Q1017=
",SBSP
1675818000000,"METAF SBSP 080100Z 09007KT 3000     BR OVC033   20/19 Q1016=
",SBSP
1675821600000,"METAF SBSP 080200Z 09006KT 3000     BR OVC033   20/18 Q1015=
",SBSP
1675825200000,"METAF SBSP 080300Z 06005KT 3000     BR OVC014   20/18 Q1015=
",SBSP
1675828800000,"METAF SBSP 080400Z 02005KT 2000    RABR OVC015   20/18 Q1015=
",SBSP
1675832400000,"METAF SBSP 080500Z 04007KT 2000    RABR OVC033   20/18 Q1013=
",SBSP
1675836000000,"METAF SBSP 080600Z 06004KT 2000     BR OVC016   19/17 Q1016=
",SBSP
1675839600000,"METAF SBSP 080700Z 05004KT 1000     BR OVC033   19/18 Q1014=
",SBSP
1675843200000,"METAF SBSP 080800Z 05004KT 1000     BR OVC033   19/18 Q1014=
",SBSP
1675846800000,"METAF SBSP 080900Z 04006KT 1000     BR OVC033   19/17 Q1014=
",SBSP
1675850400000,"METAF SBSP 081000Z 01004KT 4000     BR BKN023   20/17 Q1015=
",SBSP
1675854000000,"METAF SBSP 081100Z 01006KT 9999       SCT018   22/17 Q1015=
",SBSP
1675857600000,"METAF SBSP 081200Z 07004KT 9999       BKN023   23/16 Q1018=
",SBSP
1675861200000,"METAF SBSP 081300Z 07003KT 9999       SCT031   24/16 Q1017=
",SBSP
1675864800000,"METAF SBSP 081400Z 05002KT 9999       SCT033   26/15 Q1016=
",SBSP
1675868400000,"METAF SBSP 081500Z  33001KT 9999       FEW033   27/15 Q1015=
",SBSP
1675872000000,"METAF SBSP 081600Z  33001KT CAVOK 28/15 Q1013=
",SBSP
1675875600000,"METAF SBSP 081700Z  11003KT 9999  - RA  FEW033   28/16 Q1012=
",SBSP
1675879200000,"METAF SBSP 081800Z  13006KT 9999  -TSRA  SCT033 FEW030CB 28/18 Q1011=
",SBSP
1675882800000,"METAF SBSP 081900Z  14009KT 9999  -TSRA  BKN025 FEW030CB 26/19 Q1011=
",SBSP
1675886400000,"METAF SBSP 082000Z  15010KT 9999  -TSRA  BKN019 FEW030CB 25/20 Q1010=
",SBSP
1675890000000,"METAF SBSP 082100Z  15010KT 9000       OVC015   24/19 Q1011=
",SBSP
1675893600000,"METAF SBSP 082200Z  14010KT 5000     BR OVC033   22/19 Q1012=
",SBSP
1675897200000,"METAF SBSP 082300Z  13010KT 3000     BR OVC033   21/19 Q1013=
",SBSP
