hora,metaf,aero
1677542400000,"METAF SBGL 280000Z  25004KT 5000     BR OVC012   27/24 Q1018=
",SBGL
1677546000000,"METAF SBGL 280100Z  25005KT 4000     BR OVC010   26/24 Q1018=
",SBGL
1677549600000,"METAF SBGL 280200Z  29004KT 3000     BR OVC010   26/24 Q1018=
",SBGL
1677553200000,"METAF SBGL 280300Z  29003KT 3000     BR OVC011   26/23 Q1017=
",SBGL
1677556800000,"METAF SBGL 280400Z  27003KT 3000     BR OVC011   25/23 Q1017=
",SBGL
1677560400000,"METAF SBGL 280500Z  27004KT 2000     BR OVC010   25/23 Q1017=
",SBGL
1677564000000,"METAF SBGL 280600Z  29004KT 3000     BR OVC013   25/22 Q1016=
",SBGL
1677567600000,"METAF SBGL 280700Z  28004KT 4000     BR OVC013   25/22 Q1017=
",SBGL
1677571200000,"METAF SBGL 280800Z  30003KT 3000     BR OVC016   24/22 Q1017=
",SBGL
1677574800000,"METAF SBGL 280900Z  31004KT 3000     BR OVC015   24/22 Q1018=
",SBGL
1677578400000,"METAF SBGL 281000Z  31004KT 5000     BR OVC017   25/22 Q1018=
",SBGL
1677582000000,"METAF SBGL 281100Z  29004KT 9000       BKN019   26/22 Q1018=
",SBGL
1677585600000,"METAF SBGL 281200Z  28002KT 9999       BKN025   28/21 Q1018=
",SBGL
1677589200000,"METAF SBGL 281300Z  23002KT 9999       OVC032   29/21 Q1018=
",SBGL
1677592800000,"METAF SBGL 281400Z  19004KT 9999       BKN033   30/21 Q1018=
",SBGL
1677596400000,"METAF SBGL 281500Z  18006KT 9999       BKN033   31/21 Q1017=
",SBGL
1677600000000,"METAF SBGL 281600Z  17009KT 9999       BKN033   30/21 Q1017=
",SBGL
1677603600000,"METAF SBGL 281700Z  17009KT 9999       BKN029   30/22 Q1017=
",SBGL
1677607200000,"METAF SBGL 281800Z  18011KT 9999       BKN027   29/22 Q1015=
",SBGL
1677610800000,"METAF SBGL 281900Z  15007KT 9999       BKN029   29/22 Q1016=
",SBGL
1677614400000,"METAF SBGL 282000Z  15007KT 9999       BKN028   29/21 Q1016=
",SBGL
1677618000000,"METAF SBGL 282100Z  14007KT 9999       BKN027   28/21 Q1016=
",SBGL
1677621600000,"METAF SBGL 282200Z  13006KT 9999       OVC026   28/21 Q1017=
",SBGL
1677625200000,"METAF SBGL 282300Z  11005KT 9999       OVC026   27/21 Q1017=
",SBGL
1677542400000,"METAF SBGR 280000Z  16006KT 3000     BR OVC033   20/18 Q1020=
",SBGR
1677546000000,"METAF SBGR 280100Z  15006KT 2000     BR OVC033   20/19 Q1020=
",SBGR
1677549600000,"METAF SBGR 280200Z  16006KT 2000     BR OVC033   20/18 Q1020=
",SBGR
1677553200000,"METAF SBGR 280300Z  14004KT 2000     BR OVC033   19/18 Q1020=
",SBGR
1677556800000,"METAF SBGR 280400Z  17004KT 1000     BR OVC033   19/18 Q1020=
",SBGR
1677560400000,"METAF SBGR 280500Z  16004KT 1000     BR OVC033   19/18 Q1019=
",SBGR
1677564000000,"METAF SBGR 280600Z  14004KT 1000     BR OVC033   19/18 Q1018=
",SBGR
1677567600000,"METAF SBGR 280700Z  11004KT 1000     BR OVC033   19/18 Q1018=
",SBGR
