hora,metaf,aero
1667088000000,"METAF SBGL 300000Z 06004KT CAVOK 28/21 Q1010=
",SBGL
1667091600000,"METAF SBGL 300100Z 05001KT CAVOK 28/21 Q1010=
",SBGL
1667095200000,"METAF SBGL 300200Z  25000KT CAVOK 27/20 Q1008=
",SBGL
1667098800000,"METAF SBGL 300300Z  19001KT CAVOK 27/20 Q1008=
",SBGL
1667102400000,"METAF SBGL 300400Z  17002KT CAVOK 27/20 Q1008=
",SBGL
1667106000000,"METAF SBGL 300500Z  16003KT CAVOK 27/20 Q1006=
",SBGL
1667109600000,"METAF SBGL 300600Z  15003KT CAVOK 27/19 Q1006=
",SBGL
1667113200000,"METAF SBGL 300700Z  18002KT CAVOK 27/19 Q1007=
",SBGL
1667088000000,"METAF SBGR 300000Z  15005KT CAVOK 25/18 Q1011=
",SBGR
1667091600000,"METAF SBGR 300100Z  20012KT 5000  -TSRABR OVC033 FEW030CB 21/18 Q1014=
",SBGR
1667095200000,"METAF SBGR 300200Z  24015KT 9999  - RA  FEW033   20/15 Q1013=
",SBGR
1667098800000,"METAF SBGR 300300Z  22015KT 9999  - RA     22/12 Q1010=
",SBGR
1667102400000,"METAF SBGR 300400Z 01006KT CAVOK 22/10 Q1007=
",SBGR
1667106000000,"METAF SBGR 300500Z  36006KT CAVOK 23/11 Q1005=
",SBGR
1667109600000,"METAF SBGR 300600Z 01005KT CAVOK 22/12 Q1006=
",SBGR
1667113200000,"METAF SBGR 300700Z 02005KT CAVOK 22/14 Q1007=
",SBGR
1667088000000,"METAF SBKP 300000Z  16005KT 9999  -TSRA   FEW030CB 25/17 Q1012=
",SBKP
1667091600000,"METAF SBKP 300100Z  18019KT 7000  - RA  FEW018   22/18 Q1014=
",SBKP
1667095200000,"METAF SBKP 300200Z  17016KT CAVOK 21/16 Q1011=
",SBKP
1667098800000,"METAF SBKP 300300Z  15012KT 9999  - RA     21/15 Q1010=
",SBKP
1667102400000,"METAF SBKP 300400Z 09010KT CAVOK 22/14 Q1008=
",SBKP
1667106000000,"METAF SBKP 300500Z 06009KT CAVOK 22/14 Q1005=
",SBKP
1667109600000,"METAF SBKP 300600Z 05008KT CAVOK 22/14 Q1005=
",SBKP
1667113200000,"METAF SBKP 300700Z 03007KT CAVOK 21/15 Q1007=
",SBKP
1667088000000,"METAF SBSP 300000Z  19011KT 9999       FEW033   24/18 Q1012=
",SBSP
1667091600000,"METAF SBSP 300100Z  21012KT 6000  -TSRA  BKN033 FEW030CB 21/17 Q1014=
",SBSP
1667095200000,"METAF SBSP 300200Z  27014KT 9999  - RA     21/15 Q1014=
",SBSP
1667098800000,"METAF SBSP 300300Z  23011KT 9999  - RA     22/11 Q1012=
",SBSP
1667102400000,"METAF SBSP 300400Z  33004KT 9999  - RA     24/09 Q1007=
",SBSP
1667106000000,"METAF SBSP 300500Z 01006KT CAVOK 23/10 Q1005=
",SBSP
1667109600000,"METAF SBSP 300600Z 04004KT CAVOK 23/10 Q1006=
",SBSP
1667113200000,"METAF SBSP 300700Z 05005KT CAVOK 22/11 Q1007=
",SBSP
