hora,metaf,aero
1656720000000,"METAF SBGL 020000Z  10010KT CAVOK 21/18 Q1018=
",SBGL
1656723600000,"METAF SBGL 020100Z 08009KT CAVOK 20/17 Q1019=
",SBGL
1656727200000,"METAF SBGL 020200Z 09007KT CAVOK 20/17 Q1021=
",SBGL
1656730800000,"METAF SBGL 020300Z 08005KT CAVOK 20/17 Q1018=
",SBGL
1656734400000,"METAF SBGL 020400Z  12005KT CAVOK 20/17 Q1020=
",SBGL
1656738000000,"METAF SBGL 020500Z  10005KT CAVOK 20/17 Q1020=
",SBGL
1656741600000,"METAF SBGL 020600Z  12005KT CAVOK 18/16 Q1019=
",SBGL
1656745200000,"METAF SBGL 020700Z 08006KT CAVOK 19/15 Q1019=
",SBGL
1656748800000,"METAF SBGL 020800Z  11006KT CAVOK 19/16 Q1021=
",SBGL
1656752400000,"METAF SBGL 020900Z 09004KT CAVOK 19/16 Q1019=
",SBGL
1656756000000,"METAF SBGL 021000Z  19003KT CAVOK 19/16 Q1022=
",SBGL
1656759600000,"METAF SBGL 021100Z  22003KT CAVOK 20/15 Q1022=
",SBGL
1656763200000,"METAF SBGL 021200Z  18005KT CAVOK 20/15 Q1021=
",SBGL
1656766800000,"METAF SBGL 021300Z  16002KT CAVOK 21/15 Q1021=
",SBGL
1656770400000,"METAF SBGL 021400Z  18002KT CAVOK 22/16 Q1022=
",SBGL
1656774000000,"METAF SBGL 021500Z  16003KT CAVOK 24/15 Q1020=
",SBGL
1656777600000,"METAF SBGL 021600Z  16004KT CAVOK 25/15 Q1020=
",SBGL
1656781200000,"METAF SBGL 021700Z  15004KT CAVOK 25/15 Q1019=
",SBGL
1656784800000,"METAF SBGL 021800Z  17004KT CAVOK 26/16 Q1015=
",SBGL
1656788400000,"METAF SBGL 021900Z  18005KT CAVOK 26/17 Q1016=
",SBGL
1656792000000,"METAF SBGL 022000Z  18007KT CAVOK 26/17 Q1019=
",SBGL
1656795600000,"METAF SBGL 022100Z  12004KT CAVOK 25/18 Q1018=
",SBGL
1656799200000,"METAF SBGL 022200Z  10003KT CAVOK 25/17 Q1019=
",SBGL
