hora,metaf,aero
1665705600000,"METAF SBGL 140000Z 08008KT CAVOK 26/17 Q1015=
",SBGL
1665709200000,"METAF SBGL 140100Z 08006KT CAVOK 26/17 Q1017=
",SBGL
1665712800000,"METAF SBGL 140200Z 07003KT CAVOK 25/16 Q1014=
",SBGL
1665716400000,"METAF SBGL 140300Z 07002KT CAVOK 24/16 Q1018=
",SBGL
1665720000000,"METAF SBGL 140400Z 09002KT CAVOK 23/16 Q1017=
",SBGL
1665723600000,"METAF SBGL 140500Z  12003KT CAVOK 23/17 Q1016=
",SBGL
1665727200000,"METAF SBGL 140600Z  19002KT 4000     BR FEW014   22/19 Q1015=
",SBGL
1665730800000,"METAF SBGL 140700Z  17003KT 4000     BR    22/19 Q1017=
",SBGL
1665734400000,"METAF SBGL 140800Z  11003KT 5000     BR SCT033   21/18 Q1014=
",SBGL
1665738000000,"METAF SBGL 140900Z 06003KT CAVOK 22/17 Q1019=
",SBGL
1665741600000,"METAF SBGL 141000Z  26001KT CAVOK 23/17 Q1018=
",SBGL
1665745200000,"METAF SBGL 141100Z  21001KT CAVOK 25/16 Q1019=
",SBGL
1665748800000,"METAF SBGL 141200Z  14003KT 9999       FEW030   26/18 Q1020=
",SBGL
1665752400000,"METAF SBGL 141300Z  16005KT CAVOK 27/18 Q1020=
",SBGL
1665756000000,"METAF SBGL 141400Z  16006KT CAVOK 28/18 Q1016=
",SBGL
1665759600000,"METAF SBGL 141500Z  15007KT CAVOK 30/18 Q1019=
",SBGL
1665763200000,"METAF SBGL 141600Z  14007KT CAVOK 31/18 Q1016=
",SBGL
1665766800000,"METAF SBGL 141700Z  14008KT CAVOK 32/18 Q1016=
",SBGL
1665770400000,"METAF SBGL 141800Z  15010KT CAVOK 28/19 Q1016=
",SBGL
1665774000000,"METAF SBGL 141900Z  16010KT CAVOK 27/20 Q1016=
",SBGL
1665777600000,"METAF SBGL 142000Z  17009KT 9999       SCT021   26/20 Q1016=
",SBGL
1665781200000,"METAF SBGL 142100Z  18008KT 9999       BKN033   25/21 Q1021=
",SBGL
1665784800000,"METAF SBGL 142200Z  18007KT 8000       OVC016   25/20 Q1019=
",SBGL
1665788400000,"METAF SBGL 142300Z  15004KT 8000       OVC016   24/20 Q1020=
",SBGL
1665705600000,"METAF SBGR 140000Z  15004KT 8000       FEW033   19/15 Q1019=
",SBGR
1665709200000,"METAF SBGR 140100Z  18005KT 6000       SCT033   19/15 Q1018=
",SBGR
1665712800000,"METAF SBGR 140200Z  15005KT 4000     BR BKN033   18/15 Q1015=
",SBGR
1665716400000,"METAF SBGR 140300Z  15006KT 3000     BR OVC033   18/16 Q1020=
",SBGR
1665720000000,"METAF SBGR 140400Z  15005KT 1000     BR OVC033   17/16 Q1018=
",SBGR
1665723600000,"METAF SBGR 140500Z  13005KT 0600 FG     OVC020   17/16 Q1015=
",SBGR
1665727200000,"METAF SBGR 140600Z 03002KT 3000     BR BKN021   17/15 Q1017=
",SBGR
1665730800000,"METAF SBGR 140700Z 03003KT 6000       FEW030   17/14 Q1014=
",SBGR
1665734400000,"METAF SBGR 140800Z  36003KT CAVOK 18/12 Q1014=
",SBGR
1665738000000,"METAF SBGR 140900Z  11003KT CAVOK 18/13 Q1019=
",SBGR
1665741600000,"METAF SBGR 141000Z  11004KT CAVOK 19/14 Q1018=
",SBGR
1665745200000,"METAF SBGR 141100Z  10004KT CAVOK 21/14 Q1018=
",SBGR
1665748800000,"METAF SBGR 141200Z 06003KT CAVOK 24/15 Q1022=
",SBGR
1665752400000,"METAF SBGR 141300Z  30002KT CAVOK 27/12 Q1018=
",SBGR
1665756000000,"METAF SBGR 141400Z  28003KT CAVOK 29/10 Q1016=
",SBGR
1665759600000,"METAF SBGR 141500Z  18007KT CAVOK 29/11 Q1020=
",SBGR
1665763200000,"METAF SBGR 141600Z  16014KT 9999       BKN027   25/17 Q1018=
",SBGR
1665766800000,"METAF SBGR 141700Z  16013KT 9999       OVC023   23/17 Q1017=
",SBGR
1665770400000,"METAF SBGR 141800Z  16012KT 9999       SCT030   26/17 Q1019=
",SBGR
1665774000000,"METAF SBGR 141900Z  17013KT 9999       OVC022   24/17 Q1015=
",SBGR
1665777600000,"METAF SBGR 142000Z  17013KT 9999       OVC016   21/17 Q1016=
",SBGR
1665781200000,"METAF SBGR 142100Z  16013KT 7000       OVC012   20/16 Q1022=
",SBGR
1665784800000,"METAF SBGR 142200Z  15010KT 2000     BR OVC033   18/16 Q1019=
",SBGR
1665788400000,"METAF SBGR 142300Z  15009KT 2000     BR OVC033   17/16 Q1020=
",SBGR
1665705600000,"METAF SBKP 140000Z  12012KT CAVOK 22/15 Q1017=
",SBKP
1665709200000,"METAF SBKP 140100Z  12013KT CAVOK 21/15 Q1016=
",SBKP
1665712800000,"METAF SBKP 140200Z  12012KT CAVOK 20/15 Q1013=
",SBKP
1665716400000,"METAF SBKP 140300Z  13013KT CAVOK 20/15 Q1018=
",SBKP
1665720000000,"METAF SBKP 140400Z  12014KT 8000       FEW033   19/15 Q1016=
",SBKP
1665723600000,"METAF SBKP 140500Z  12014KT 6000       SCT033   18/15 Q1014=
",SBKP
1665727200000,"METAF SBKP 140600Z  11008KT 7000       FEW033   18/14 Q1017=
",SBKP
