hora,metaf,aero
1682726400000,"METAF SBBR 290000Z  22004KT CAVOK 22/15 Q1016=
",SBBR
1682730000000,"METAF SBBR 290100Z  22003KT CAVOK 22/15 Q1016=
",SBBR
1682733600000,"METAF SBBR 290200Z  21005KT CAVOK 21/16 Q1017=
",SBBR
1682737200000,"METAF SBBR 290300Z  20005KT CAVOK 21/16 Q1017=
",SBBR
1682740800000,"METAF SBBR 290400Z  21004KT CAVOK 20/16 Q1016=
",SBBR
1682744400000,"METAF SBBR 290500Z  20004KT 8000       FEW025   20/16 Q1016=
",SBBR
1682748000000,"METAF SBBR 290600Z  20004KT 7000       FEW032   19/15 Q1015=
",SBBR
1682751600000,"METAF SBBR 290700Z  20004KT 6000       FEW027   19/15 Q1015=
",SBBR
1682755200000,"METAF SBBR 290800Z  18004KT 5000     BR SCT029   18/16 Q1016=
",SBBR
1682758800000,"METAF SBBR 290900Z  17004KT 4000     BR SCT026   18/16 Q1016=
",SBBR
1682762400000,"METAF SBBR 291000Z  16004KT 4000     BR SCT025   18/16 Q1017=
",SBBR
1682766000000,"METAF SBBR 291100Z  14004KT 8000       SCT026   20/16 Q1017=
",SBBR
1682769600000,"METAF SBBR 291200Z  13004KT CAVOK 22/15 Q1018=
",SBBR
1682773200000,"METAF SBBR 291300Z  11004KT CAVOK 24/15 Q1018=
",SBBR
1682776800000,"METAF SBBR 291400Z 09003KT CAVOK 26/14 Q1018=
",SBBR
1682780400000,"METAF SBBR 291500Z 06003KT CAVOK 27/13 Q1017=
",SBBR
1682784000000,"METAF SBBR 291600Z 05003KT CAVOK 28/13 Q1015=
",SBBR
1682787600000,"METAF SBBR 291700Z 04003KT CAVOK 28/12 Q1014=
",SBBR
1682791200000,"METAF SBBR 291800Z 03002KT CAVOK 28/13 Q1013=
",SBBR
1682794800000,"METAF SBBR 291900Z  35001KT 9999  - RA     28/14 Q1013=
",SBBR
1682798400000,"METAF SBBR 292000Z  18001KT 9999  -TSRA   FEW030CB 26/15 Q1014=
",SBBR
1682802000000,"METAF SBBR 292100Z  24001KT 9999  -TSRA   FEW030CB 26/14 Q1014=
",SBBR
1682805600000,"METAF SBBR 292200Z  24002KT 9999  - RA     26/14 Q1014=
",SBBR
1682809200000,"METAF SBBR 292300Z  21005KT 9999  - RA     25/15 Q1015=
",SBBR
1682726400000,"METAF SBCF 290000Z  12005KT 6000  - RA     21/17 Q1016=
",SBCF
1682730000000,"METAF SBCF 290100Z  12006KT 4000  - RABR FEW028   20/18 Q1017=
",SBCF
1682733600000,"METAF SBCF 290200Z  12007KT 2000  - RABR BKN021   20/18 Q1017=
",SBCF
1682737200000,"METAF SBCF 290300Z  12007KT 1000    RABR BKN019   19/18 Q1017=
",SBCF
1682740800000,"METAF SBCF 290400Z  11007KT 1000    RABR OVC028   19/18 Q1017=
",SBCF
1682744400000,"METAF SBCF 290500Z  12007KT 1000  -TSRABR OVC022 FEW030CB 19/18 Q1016=
",SBCF
1682748000000,"METAF SBCF 290600Z  11007KT 2000  - RABR BKN029   18/16 Q1016=
",SBCF
1682751600000,"METAF SBCF 290700Z  11005KT 1000    RABR OVC033   17/17 Q1016=
",SBCF
1682755200000,"METAF SBCF 290800Z  12004KT 0700 FG  RA  OVC022   17/16 Q1017=
",SBCF
1682758800000,"METAF SBCF 290900Z  11005KT 0650 FG     OVC031   17/16 Q1017=
",SBCF
1682762400000,"METAF SBCF 291000Z  12005KT 1000     BR OVC024   18/17 Q1018=
",SBCF
1682766000000,"METAF SBCF 291100Z 09006KT 3000     BR OVC023   20/18 Q1018=
",SBCF
1682769600000,"METAF SBCF 291200Z 08007KT 6000       OVC014   22/19 Q1018=
",SBCF
1682773200000,"METAF SBCF 291300Z 06008KT 9000  -TSRA  BKN020 FEW030CB 24/19 Q1018=
",SBCF
1682776800000,"METAF SBCF 291400Z 04007KT 9999  -TSRA  BKN026 FEW030CB 25/19 Q1017=
",SBCF
1682780400000,"METAF SBCF 291500Z 01007KT 9999  -TSRA  SCT030 FEW030CB 26/19 Q1016=
",SBCF
1682784000000,"METAF SBCF 291600Z  36006KT 9999  -TSRA  SCT033 FEW030CB 26/19 Q1015=
",SBCF
1682787600000,"METAF SBCF 291700Z 01007KT 9999       FEW033   27/18 Q1014=
",SBCF
1682791200000,"METAF SBCF 291800Z  34002KT 9999       FEW033   28/18 Q1013=
",SBCF
1682794800000,"METAF SBCF 291900Z  27002KT 9999       FEW033   28/18 Q1013=
",SBCF
1682798400000,"METAF SBCF 292000Z  23003KT 9999       FEW033   27/18 Q1013=
",SBCF
1682802000000,"METAF SBCF 292100Z  12004KT 9999       FEW033   24/18 Q1014=
",SBCF
1682805600000,"METAF SBCF 292200Z  10007KT 6000  - RA  SCT023   22/19 Q1015=
",SBCF
1682809200000,"METAF SBCF 292300Z  11006KT 4000  -TSRABR SCT020 FEW030CB 21/19 Q1016=
",SBCF
1682726400000,"METAF SBCT 290000Z 09006KT 0450 FG     OVC033   13/13 Q1019=
",SBCT
1682730000000,"METAF SBCT 290100Z 09005KT 0500 FG     OVC033   13/13 Q1019=
",SBCT
1682733600000,"METAF SBCT 290200Z 08004KT 0400 FG     OVC033   12/12 Q1019=
",SBCT
1682737200000,"METAF SBCT 290300Z 07004KT 0300 FG     OVC033   12/12 Q1019=
",SBCT
1682740800000,"METAF SBCT 290400Z 07004KT 0250 FG     OVC032   12/12 Q1019=
",SBCT
1682744400000,"METAF SBCT 290500Z 07003KT 0250 FG     OVC031   12/12 Q1019=
",SBCT
1682748000000,"METAF SBCT 290600Z 06003KT 0250 FG     OVC011   11/11 Q1018=
",SBCT
1682751600000,"METAF SBCT 290700Z 07003KT 0250 FG     OVC013   11/11 Q1018=
",SBCT
1682755200000,"METAF SBCT 290800Z 06002KT 0250 FG     OVC014   11/11 Q1018=
",SBCT
1682758800000,"METAF SBCT 290900Z 07002KT 0250 FG     OVC013   11/11 Q1019=
",SBCT
1682762400000,"METAF SBCT 291000Z 07002KT 0250 FG     OVC012   11/11 Q1019=
",SBCT
