hora,metaf,aero
1663286400000,"METAF SBBR 160000Z  26005KT CAVOK 26/04 Q1016=
",SBBR
1663290000000,"METAF SBBR 160100Z  25006KT CAVOK 25/05 Q1015=
",SBBR
1663293600000,"METAF SBBR 160200Z  24006KT CAVOK 25/06 Q1014=
",SBBR
1663297200000,"METAF SBBR 160300Z  22009KT CAVOK 25/07 Q1015=
",SBBR
1663300800000,"METAF SBBR 160400Z  20011KT CAVOK 23/10 Q1013=
",SBBR
1663304400000,"METAF SBBR 160500Z  19011KT CAVOK 22/11 Q1013=
",SBBR
1663308000000,"METAF SBBR 160600Z  20010KT CAVOK 21/11 Q1015=
",SBBR
1663311600000,"METAF SBBR 160700Z  20011KT CAVOK 21/12 Q1013=
",SBBR
1663315200000,"METAF SBBR 160800Z  20012KT CAVOK 20/13 Q1014=
",SBBR
1663318800000,"METAF SBBR 160900Z  20010KT CAVOK 19/13 Q1015=
",SBBR
1663322400000,"METAF SBBR 161000Z  19009KT CAVOK 19/13 Q1015=
",SBBR
1663326000000,"METAF SBBR 161100Z  15008KT CAVOK 21/13 Q1016=
",SBBR
1663329600000,"METAF SBBR 161200Z  14009KT CAVOK 24/12 Q1019=
",SBBR
1663333200000,"METAF SBBR 161300Z  13006KT CAVOK 26/12 Q1016=
",SBBR
1663336800000,"METAF SBBR 161400Z  10005KT CAVOK 28/11 Q1017=
",SBBR
1663340400000,"METAF SBBR 161500Z  11003KT CAVOK 29/09 Q1015=
",SBBR
1663344000000,"METAF SBBR 161600Z  13001KT CAVOK 30/08 Q1014=
",SBBR
1663347600000,"METAF SBBR 161700Z  34000KT CAVOK 31/08 Q1012=
",SBBR
1663351200000,"METAF SBBR 161800Z  20001KT CAVOK 31/08 Q1012=
",SBBR
1663354800000,"METAF SBBR 161900Z  16003KT CAVOK 32/08 Q1012=
",SBBR
1663358400000,"METAF SBBR 162000Z  15002KT CAVOK 31/08 Q1011=
",SBBR
1663362000000,"METAF SBBR 162100Z  27003KT CAVOK 30/09 Q1012=
",SBBR
1663365600000,"METAF SBBR 162200Z  24003KT CAVOK 30/09 Q1013=
",SBBR
1663369200000,"METAF SBBR 162300Z  17004KT CAVOK 29/09 Q1014=
",SBBR
1663286400000,"METAF SBCF 160000Z  11007KT CAVOK 23/11 Q1017=
",SBCF
1663290000000,"METAF SBCF 160100Z  12012KT CAVOK 22/12 Q1015=
",SBCF
1663293600000,"METAF SBCF 160200Z  11014KT CAVOK 21/14 Q1016=
",SBCF
1663297200000,"METAF SBCF 160300Z  12014KT 9999       SCT033   20/15 Q1019=
",SBCF
1663300800000,"METAF SBCF 160400Z  11013KT 8000       OVC026   19/15 Q1016=
",SBCF
1663304400000,"METAF SBCF 160500Z  11012KT 4000     BR OVC026   18/15 Q1016=
",SBCF
1663308000000,"METAF SBCF 160600Z  10009KT 5000     BR BKN033   18/15 Q1016=
",SBCF
1663311600000,"METAF SBCF 160700Z  12007KT 2000     BR OVC033   17/15 Q1016=
",SBCF
1663315200000,"METAF SBCF 160800Z  12007KT 1000     BR OVC033   16/16 Q1018=
",SBCF
1663318800000,"METAF SBCF 160900Z  11009KT 0750 FG     OVC033   16/16 Q1019=
",SBCF
1663322400000,"METAF SBCF 161000Z  10010KT 3000     BR OVC033   17/16 Q1018=
",SBCF
1663326000000,"METAF SBCF 161100Z 08010KT 9000       OVC033   20/16 Q1018=
",SBCF
1663329600000,"METAF SBCF 161200Z 09006KT 9999       SCT032   24/15 Q1021=
",SBCF
1663333200000,"METAF SBCF 161300Z 04004KT 9999       FEW033   26/15 Q1018=
",SBCF
1663336800000,"METAF SBCF 161400Z 03005KT CAVOK 28/14 Q1020=
",SBCF
1663340400000,"METAF SBCF 161500Z 01004KT CAVOK 29/13 Q1016=
",SBCF
1663344000000,"METAF SBCF 161600Z  32004KT CAVOK 30/12 Q1015=
",SBCF
1663347600000,"METAF SBCF 161700Z  28006KT 9999  - RA     30/13 Q1013=
",SBCF
1663351200000,"METAF SBCF 161800Z  29004KT CAVOK 30/13 Q1014=
",SBCF
1663354800000,"METAF SBCF 161900Z  22003KT CAVOK 29/14 Q1011=
",SBCF
1663358400000,"METAF SBCF 162000Z  20006KT 9999  - RA     29/14 Q1012=
",SBCF
1663362000000,"METAF SBCF 162100Z  12010KT 9999  -TSRA   FEW030CB 26/16 Q1013=
",SBCF
1663365600000,"METAF SBCF 162200Z  12014KT 9999    RA  FEW025   23/17 Q1015=
",SBCF
1663369200000,"METAF SBCF 162300Z  11015KT 7000    RA  BKN033   21/17 Q1016=
",SBCF
1663286400000,"METAF SBCT 160000Z  12006KT 0800 FG     OVC033   010/10 Q1028=
",SBCT
1663290000000,"METAF SBCT 160100Z 09005KT 0350 FG     OVC033   010/09 Q1021=
",SBCT
1663293600000,"METAF SBCT 160200Z 07004KT 0300 FG     OVC033   09/09 Q1020=
",SBCT
1663297200000,"METAF SBCT 160300Z 07004KT 0300 FG     OVC033   09/09 Q1023=
",SBCT
1663300800000,"METAF SBCT 160400Z 08003KT 0250 FG     OVC033   09/09 Q1019=
",SBCT
1663304400000,"METAF SBCT 160500Z  11002KT 0250 FG     OVC033   09/08 Q1018=
",SBCT
1663308000000,"METAF SBCT 160600Z 09004KT 0250 FG     OVC033   09/09 Q1025=
",SBCT
1663311600000,"METAF SBCT 160700Z 09004KT 0250 FG     OVC033   09/09 Q1017=
",SBCT
1663315200000,"METAF SBCT 160800Z  11004KT 0250 FG     OVC033   08/08 Q1019=
",SBCT
1663318800000,"METAF SBCT 160900Z  11004KT 0250 FG     OVC033   08/08 Q1022=
",SBCT
1663322400000,"METAF SBCT 161000Z 09004KT 0300 FG     OVC033   010/10 Q1019=
",SBCT
1663326000000,"METAF SBCT 161100Z 09004KT 1000     BR OVC029   12/11 Q1019=
",SBCT
1663329600000,"METAF SBCT 161200Z 08009KT 7000       OVC013   13/10 Q1027=
",SBCT
1663333200000,"METAF SBCT 161300Z 08008KT 9999       BKN017   14/09 Q1021=
",SBCT
1663336800000,"METAF SBCT 161400Z 08007KT 9999       BKN025   16/09 Q1023=
",SBCT
1663340400000,"METAF SBCT 161500Z 08007KT 9999       BKN030   17/09 Q1025=
",SBCT
1663344000000,"METAF SBCT 161600Z 09007KT 9999       BKN030   17/09 Q1021=
",SBCT
