hora,metaf,aero
1676332800000,"METAF SBGL 140000Z 07003KT 9999       SCT021   27/22 Q1013=
",SBGL
1676336400000,"METAF SBGL 140100Z 01001KT 8000       SCT020   27/22 Q1013=
",SBGL
1676340000000,"METAF SBGL 140200Z 03002KT 7000       FEW019   26/22 Q1013=
",SBGL
1676343600000,"METAF SBGL 140300Z 03001KT 6000       FEW033   26/22 Q1012=
",SBGL
1676347200000,"METAF SBGL 140400Z 01000KT 6000       SCT033   26/22 Q1011=
",SBGL
1676350800000,"METAF SBGL 140500Z  31003KT 6000       SCT029   25/22 Q1011=
",SBGL
1676354400000,"METAF SBGL 140600Z  30003KT 6000       FEW029   24/21 Q1010=
",SBGL
1676358000000,"METAF SBGL 140700Z  29002KT 7000       FEW033   24/21 Q1010=
",SBGL
1676361600000,"METAF SBGL 140800Z  35000KT CAVOK 24/21 Q1010=
",SBGL
1676365200000,"METAF SBGL 140900Z 07001KT CAVOK 24/21 Q1011=
",SBGL
1676368800000,"METAF SBGL 141000Z  12001KT CAVOK 25/21 Q1011=
",SBGL
1676372400000,"METAF SBGL 141100Z  15003KT CAVOK 27/20 Q1011=
",SBGL
1676376000000,"METAF SBGL 141200Z  17002KT CAVOK 29/20 Q1012=
",SBGL
1676379600000,"METAF SBGL 141300Z  14003KT CAVOK 31/20 Q1011=
",SBGL
1676383200000,"METAF SBGL 141400Z  14004KT 9999       FEW033   32/20 Q1011=
",SBGL
1676386800000,"METAF SBGL 141500Z  14005KT 9999       SCT033   33/20 Q1011=
",SBGL
1676390400000,"METAF SBGL 141600Z  14006KT 9999       SCT033   33/20 Q1010=
",SBGL
1676394000000,"METAF SBGL 141700Z  15007KT 9999       SCT033   33/20 Q1010=
",SBGL
1676397600000,"METAF SBGL 141800Z  16008KT CAVOK 33/20 Q1009=
",SBGL
1676401200000,"METAF SBGL 141900Z  16009KT CAVOK 32/20 Q1008=
",SBGL
1676404800000,"METAF SBGL 142000Z  13009KT CAVOK 31/20 Q1009=
",SBGL
1676408400000,"METAF SBGL 142100Z  11007KT CAVOK 31/20 Q1008=
",SBGL
1676412000000,"METAF SBGL 142200Z 07006KT 9999       BKN033   30/22 Q1010=
",SBGL
1676415600000,"METAF SBGL 142300Z 05004KT 9999       FEW028   30/23 Q1010=
",SBGL
1676332800000,"METAF SBGR 140000Z  34004KT 9999       SCT033   24/18 Q1014=
",SBGR
1676336400000,"METAF SBGR 140100Z  34004KT 9999       BKN033   23/18 Q1014=
",SBGR
1676340000000,"METAF SBGR 140200Z  33005KT 9000       BKN033   22/18 Q1014=
",SBGR
1676343600000,"METAF SBGR 140300Z  32005KT 8000       BKN033   22/18 Q1014=
",SBGR
1676347200000,"METAF SBGR 140400Z  32004KT 7000       SCT031   22/18 Q1013=
",SBGR
1676350800000,"METAF SBGR 140500Z  32004KT 6000       SCT027   21/18 Q1012=
",SBGR
1676354400000,"METAF SBGR 140600Z  34004KT 5000     BR SCT026   20/17 Q1012=
",SBGR
1676358000000,"METAF SBGR 140700Z  34005KT 5000     BR SCT026   20/17 Q1011=
",SBGR
1676361600000,"METAF SBGR 140800Z  33006KT 5000     BR SCT030   20/17 Q1012=
",SBGR
1676365200000,"METAF SBGR 140900Z  33005KT 5000     BR SCT031   19/17 Q1013=
",SBGR
1676368800000,"METAF SBGR 141000Z  33005KT 8000       FEW031   21/17 Q1013=
",SBGR
1676372400000,"METAF SBGR 141100Z  32006KT 9999       FEW021   23/17 Q1014=
",SBGR
1676376000000,"METAF SBGR 141200Z  31006KT 9999       FEW025   24/18 Q1014=
",SBGR
1676379600000,"METAF SBGR 141300Z  31007KT 9999       FEW031   26/17 Q1014=
",SBGR
1676383200000,"METAF SBGR 141400Z  31008KT 9999       FEW033   27/17 Q1014=
",SBGR
1676386800000,"METAF SBGR 141500Z  30009KT 9999       FEW033   28/16 Q1013=
",SBGR
1676390400000,"METAF SBGR 141600Z  29009KT CAVOK 29/17 Q1013=
",SBGR
1676394000000,"METAF SBGR 141700Z  29009KT CAVOK 29/17 Q1012=
",SBGR
1676397600000,"METAF SBGR 141800Z  29009KT CAVOK 30/17 Q1010=
",SBGR
1676401200000,"METAF SBGR 141900Z  29009KT CAVOK 30/17 Q1010=
",SBGR
1676404800000,"METAF SBGR 142000Z  29008KT CAVOK 30/17 Q1009=
",SBGR
1676408400000,"METAF SBGR 142100Z  29007KT CAVOK 29/17 Q1009=
",SBGR
1676412000000,"METAF SBGR 142200Z  29006KT 9999       FEW033   28/18 Q1010=
",SBGR
1676415600000,"METAF SBGR 142300Z  28005KT 9999       FEW033   27/18 Q1011=
",SBGR
1676332800000,"METAF SBKP 140000Z 02003KT 8000       BKN033   23/19 Q1013=
",SBKP
1676336400000,"METAF SBKP 140100Z  36003KT 7000    RA  BKN033   23/19 Q1014=
",SBKP
