hora,metaf,aero
1671408000000,"METAF SBGL 190000Z  11006KT 9999       OVC033   23/18 Q1017=
",SBGL
1671411600000,"METAF SBGL 190100Z  10004KT 9999       OVC033   23/18 Q1016=
",SBGL
1671415200000,"METAF SBGL 190200Z  10004KT 8000       OVC033   23/18 Q1016=
",SBGL
1671418800000,"METAF SBGL 190300Z 07003KT 7000       OVC033   22/19 Q1017=
",SBGL
1671422400000,"METAF SBGL 190400Z 05003KT 6000       OVC033   22/19 Q1016=
",SBGL
1671426000000,"METAF SBGL 190500Z 02004KT 4000     BR OVC033   21/19 Q1015=
",SBGL
1671429600000,"METAF SBGL 190600Z 07003KT 4000     BR OVC033   21/19 Q1015=
",SBGL
1671433200000,"METAF SBGL 190700Z 04002KT 4000     BR OVC033   21/19 Q1015=
",SBGL
1671436800000,"METAF SBGL 190800Z 05002KT 3000     BR OVC033   21/19 Q1015=
",SBGL
1671440400000,"METAF SBGL 190900Z 06001KT 4000     BR OVC033   21/19 Q1017=
",SBGL
1671444000000,"METAF SBGL 191000Z 09003KT 7000       OVC033   22/19 Q1017=
",SBGL
1671447600000,"METAF SBGL 191100Z  11005KT 8000       OVC033   23/19 Q1017=
",SBGL
1671451200000,"METAF SBGL 191200Z  12009KT 9999       OVC033   25/18 Q1017=
",SBGL
1671454800000,"METAF SBGL 191300Z  12011KT 9999       OVC033   26/18 Q1016=
",SBGL
1671458400000,"METAF SBGL 191400Z  12012KT 9999       OVC033   27/18 Q1016=
",SBGL
1671462000000,"METAF SBGL 191500Z  13014KT 9999       OVC033   27/18 Q1016=
",SBGL
1671465600000,"METAF SBGL 191600Z  12015KT 9999       OVC033   27/18 Q1015=
",SBGL
1671469200000,"METAF SBGL 191700Z  12016KT 9999       OVC033   26/18 Q1014=
",SBGL
1671472800000,"METAF SBGL 191800Z  12015KT 9999       OVC033   27/18 Q1014=
",SBGL
1671476400000,"METAF SBGL 191900Z  12016KT 9999       OVC033   26/19 Q1013=
",SBGL
1671480000000,"METAF SBGL 192000Z  12016KT 9999       OVC033   26/19 Q1013=
",SBGL
1671483600000,"METAF SBGL 192100Z  11015KT 9999       OVC033   25/19 Q1014=
",SBGL
1671487200000,"METAF SBGL 192200Z  10013KT 7000       OVC033   24/20 Q1014=
",SBGL
1671490800000,"METAF SBGL 192300Z  11011KT 4000     BR OVC033   23/20 Q1014=
",SBGL
1671408000000,"METAF SBGR 190000Z  11009KT 3000     BR OVC033   18/16 Q1017=
",SBGR
1671411600000,"METAF SBGR 190100Z  11010KT 3000     BR OVC033   17/15 Q1016=
",SBGR
1671415200000,"METAF SBGR 190200Z  11010KT 3000     BR OVC033   17/15 Q1016=
",SBGR
1671418800000,"METAF SBGR 190300Z  11010KT 2000     BR OVC033   17/15 Q1017=
",SBGR
1671422400000,"METAF SBGR 190400Z  10009KT 2000     BR OVC033   16/15 Q1016=
",SBGR
1671426000000,"METAF SBGR 190500Z 09008KT 2000     BR OVC033   16/15 Q1015=
",SBGR
1671429600000,"METAF SBGR 190600Z 09008KT 2000     BR OVC033   16/15 Q1015=
",SBGR
1671433200000,"METAF SBGR 190700Z  11008KT 2000     BR OVC033   16/15 Q1014=
",SBGR
1671436800000,"METAF SBGR 190800Z  11008KT 2000     BR OVC033   16/15 Q1015=
",SBGR
1671440400000,"METAF SBGR 190900Z  11008KT 2000     BR OVC033   17/15 Q1017=
",SBGR
1671444000000,"METAF SBGR 191000Z  10009KT 5000     BR OVC033   18/15 Q1017=
",SBGR
1671447600000,"METAF SBGR 191100Z 09008KT 7000    RA  OVC033   19/15 Q1017=
",SBGR
1671451200000,"METAF SBGR 191200Z  10008KT 9999    RA  BKN033   21/15 Q1017=
",SBGR
1671454800000,"METAF SBGR 191300Z 09007KT 9999  - RA  OVC020   21/16 Q1017=
",SBGR
1671458400000,"METAF SBGR 191400Z  11006KT 9999  - RA  OVC022   23/16 Q1016=
",SBGR
1671462000000,"METAF SBGR 191500Z  14009KT 9999    RA  OVC025   24/17 Q1016=
",SBGR
1671465600000,"METAF SBGR 191600Z  13013KT 9999  -TSRA  OVC024 FEW030CB 24/17 Q1015=
",SBGR
1671469200000,"METAF SBGR 191700Z  13014KT 9999    RA  OVC020   23/17 Q1014=
",SBGR
1671472800000,"METAF SBGR 191800Z  13013KT 9999    RA  OVC026   24/17 Q1013=
",SBGR
1671476400000,"METAF SBGR 191900Z  13014KT 9999    RA  OVC020   23/17 Q1012=
",SBGR
1671480000000,"METAF SBGR 192000Z  12015KT 9999    RA  OVC017   22/17 Q1013=
",SBGR
1671483600000,"METAF SBGR 192100Z  12014KT 7000       OVC012   20/17 Q1014=
",SBGR
1671487200000,"METAF SBGR 192200Z  11012KT 4000    RABR OVC033   19/17 Q1014=
",SBGR
1671490800000,"METAF SBGR 192300Z  11013KT 4000     BR OVC033   18/16 Q1014=
",SBGR
1671408000000,"METAF SBKP 190000Z  11019KT 7000       BKN033   19/16 Q1014=
",SBKP
1671411600000,"METAF SBKP 190100Z  11019KT 6000       BKN033   19/15 Q1014=
",SBKP
1671415200000,"METAF SBKP 190200Z  11019KT 6000       BKN033   18/15 Q1014=
",SBKP
1671418800000,"METAF SBKP 190300Z  11018KT 5000     BR BKN033   18/15 Q1014=
",SBKP
1671422400000,"METAF SBKP 190400Z  11012KT 3000    RABR BKN033   17/15 Q1015=
",SBKP
1671426000000,"METAF SBKP 190500Z  11015KT 3000  - RABR BKN033   17/15 Q1013=
",SBKP
1671429600000,"METAF SBKP 190600Z  11013KT 4000     BR BKN033   18/15 Q1013=
",SBKP
1671433200000,"METAF SBKP 190700Z  11011KT 3000     BR BKN033   17/15 Q1012=
",SBKP
1671436800000,"METAF SBKP 190800Z  12012KT 3000    RABR BKN033   17/15 Q1013=
",SBKP
1671440400000,"METAF SBKP 190900Z  12014KT 3000  - RABR BKN033   18/15 Q1015=
",SBKP
1671444000000,"METAF SBKP 191000Z  12014KT 5000    RABR BKN033   19/16 Q1016=
",SBKP
1671447600000,"METAF SBKP 191100Z  12014KT 8000       BKN033   20/16 Q1016=
",SBKP
1671451200000,"METAF SBKP 191200Z  10009KT 9999    RA  BKN025   23/17 Q1016=
",SBKP
1671454800000,"METAF SBKP 191300Z  12008KT 9999  - RA  OVC026   24/17 Q1015=
",SBKP
1671458400000,"METAF SBKP 191400Z  14007KT 9999  - RA  OVC026   24/18 Q1015=
",SBKP
1671462000000,"METAF SBKP 191500Z  15006KT 9999  - RA  OVC029   26/18 Q1015=
",SBKP
1671465600000,"METAF SBKP 191600Z  13007KT 9999  - RA  BKN033   26/18 Q1013=
",SBKP
1671469200000,"METAF SBKP 191700Z  12011KT 9999    RA  BKN033   27/18 Q1011=
",SBKP
1671472800000,"METAF SBKP 191800Z  10011KT 9999  - RA  SCT033   28/18 Q1011=
",SBKP
1671476400000,"METAF SBKP 191900Z  12013KT 9999  -TSRA  BKN033 FEW030CB 27/19 Q1009=
",SBKP
1671480000000,"METAF SBKP 192000Z  12020KT 9999  -TSRA  BKN027 FEW030CB 25/18 Q1009=
",SBKP
1671483600000,"METAF SBKP 192100Z  12020KT 9000    RA  BKN019   22/18 Q1012=
",SBKP
1671487200000,"METAF SBKP 192200Z  12018KT 6000       BKN033   21/17 Q1012=
",SBKP
1671490800000,"METAF SBKP 192300Z  11019KT 6000       BKN033   20/17 Q1012=
",SBKP
1671408000000,"METAF SBSP 190000Z  12008KT 2000     BR OVC033   18/16 Q1017=
",SBSP
1671411600000,"METAF SBSP 190100Z  10009KT 2000     BR OVC033   17/16 Q1016=
",SBSP
1671415200000,"METAF SBSP 190200Z  11009KT 2000     BR OVC033   17/15 Q1017=
",SBSP
1671418800000,"METAF SBSP 190300Z  10009KT 3000     BR OVC033   17/15 Q1017=
",SBSP
1671422400000,"METAF SBSP 190400Z  10008KT 2000     BR OVC033   17/15 Q1016=
",SBSP
1671426000000,"METAF SBSP 190500Z 09007KT 2000     BR OVC033   16/15 Q1015=
",SBSP
1671429600000,"METAF SBSP 190600Z  10006KT 2000     BR OVC033   17/15 Q1015=
",SBSP
1671433200000,"METAF SBSP 190700Z  12006KT 2000    RABR OVC033   17/15 Q1014=
",SBSP
1671436800000,"METAF SBSP 190800Z  12007KT 2000    RABR OVC033   17/15 Q1015=
",SBSP
1671440400000,"METAF SBSP 190900Z  11008KT 2000     BR OVC033   17/15 Q1017=
",SBSP
1671444000000,"METAF SBSP 191000Z  10008KT 5000    RABR OVC033   18/16 Q1017=
",SBSP
1671447600000,"METAF SBSP 191100Z 09007KT 7000  - RA  OVC033   19/16 Q1017=
",SBSP
1671451200000,"METAF SBSP 191200Z 09007KT 9999    RA  OVC033   21/15 Q1017=
",SBSP
1671454800000,"METAF SBSP 191300Z 09006KT 9999  - RA  OVC017   21/16 Q1017=
",SBSP
1671458400000,"METAF SBSP 191400Z  13005KT 9999  - RA  OVC016   22/17 Q1016=
",SBSP
1671462000000,"METAF SBSP 191500Z  13013KT 9999  - RA  OVC016   22/17 Q1016=
",SBSP
1671465600000,"METAF SBSP 191600Z  12014KT 9999    RA  OVC020   23/17 Q1015=
",SBSP
1671469200000,"METAF SBSP 191700Z  13015KT 9999       OVC016   22/17 Q1014=
",SBSP
1671472800000,"METAF SBSP 191800Z  14014KT 9999    RA  OVC019   23/17 Q1014=
",SBSP
1671476400000,"METAF SBSP 191900Z  13015KT 9999       OVC015   22/17 Q1012=
",SBSP
1671480000000,"METAF SBSP 192000Z  12015KT 9999       OVC015   21/17 Q1013=
",SBSP
1671483600000,"METAF SBSP 192100Z  12014KT 6000       OVC010   20/17 Q1014=
",SBSP
1671487200000,"METAF SBSP 192200Z  11012KT 4000    RABR OVC033   19/17 Q1015=
",SBSP
1671490800000,"METAF SBSP 192300Z  10011KT 3000    RABR OVC033   18/16 Q1015=
",SBSP
