hora,metaf,aero
1669334400000,"METAF SBGL 250000Z  20002KT 8000       BKN019   24/20 Q1019=
",SBGL
1669338000000,"METAF SBGL 250100Z  15001KT 6000    RA  OVC014   23/20 Q1014=
",SBGL
1669341600000,"METAF SBGL 250200Z  10001KT 5000  - RABR OVC014   23/19 Q1013=
",SBGL
1669345200000,"METAF SBGL 250300Z  36003KT 6000    RA  BKN015   22/19 Q1017=
",SBGL
1669348800000,"METAF SBGL 250400Z  33004KT 5000     BR BKN015   22/19 Q1014=
",SBGL
1669352400000,"METAF SBGL 250500Z  32004KT 4000     BR BKN016   21/19 Q1013=
",SBGL
1669356000000,"METAF SBGL 250600Z  26004KT 4000     BR BKN014   21/19 Q1016=
",SBGL
1669359600000,"METAF SBGL 250700Z  27004KT 3000     BR OVC014   21/19 Q1012=
",SBGL
1669363200000,"METAF SBGL 250800Z  25005KT 3000     BR OVC013   21/19 Q1012=
",SBGL
1669366800000,"METAF SBGL 250900Z  26005KT 4000     BR OVC014   22/20 Q1017=
",SBGL
1669370400000,"METAF SBGL 251000Z  26005KT 6000       OVC012   23/19 Q1015=
",SBGL
1669374000000,"METAF SBGL 251100Z  24004KT 9999       OVC018   24/19 Q1014=
",SBGL
1669377600000,"METAF SBGL 251200Z  21008KT 9999       BKN028   26/19 Q1018=
",SBGL
1669381200000,"METAF SBGL 251300Z  19009KT 9999       BKN030   26/18 Q1014=
",SBGL
1669384800000,"METAF SBGL 251400Z  18009KT 9999       OVC029   27/18 Q1013=
",SBGL
1669388400000,"METAF SBGL 251500Z  18009KT 9999       OVC031   27/18 Q1018=
",SBGL
1669392000000,"METAF SBGL 251600Z  18009KT 9999       OVC031   27/18 Q1014=
",SBGL
1669395600000,"METAF SBGL 251700Z  16009KT 9999       OVC030   27/18 Q1013=
",SBGL
1669399200000,"METAF SBGL 251800Z  22015KT 9999       BKN026   27/19 Q1017=
",SBGL
1669402800000,"METAF SBGL 251900Z  21014KT 9999       OVC021   26/20 Q1011=
",SBGL
1669406400000,"METAF SBGL 252000Z  21011KT 9999       OVC020   25/19 Q1011=
",SBGL
1669410000000,"METAF SBGL 252100Z  22011KT 9999       OVC018   25/20 Q1016=
",SBGL
1669413600000,"METAF SBGL 252200Z  24011KT 7000       OVC014   24/20 Q1013=
",SBGL
1669417200000,"METAF SBGL 252300Z  24011KT 6000  - RA  OVC013   24/21 Q1012=
",SBGL
1669334400000,"METAF SBGR 250000Z  14007KT 2000     BR OVC033   18/16 Q1018=
",SBGR
1669338000000,"METAF SBGR 250100Z  13006KT 1000     BR OVC033   17/16 Q1015=
",SBGR
1669341600000,"METAF SBGR 250200Z  13005KT 1000     BR OVC033   17/16 Q1014=
",SBGR
1669345200000,"METAF SBGR 250300Z  14005KT 1000     BR OVC016   17/16 Q1020=
",SBGR
1669348800000,"METAF SBGR 250400Z  14005KT 1000     BR OVC011   17/16 Q1016=
",SBGR
1669352400000,"METAF SBGR 250500Z  14006KT 1000     BR OVC033   17/16 Q1013=
",SBGR
