hora,metaf,aero
1672790400000,"METAF SBGL 040000Z  35005KT 9999  - RA  BKN032   28/21 Q1009=
",SBGL
1672794000000,"METAF SBGL 040100Z  35008KT 9999    RA  BKN033   28/21 Q1008=
",SBGL
1672797600000,"METAF SBGL 040200Z 04001KT 9999    RA  SCT033   27/21 Q1007=
",SBGL
1672801200000,"METAF SBGL 040300Z  12004KT 9999    RA  FEW027   27/21 Q1008=
",SBGL
1672804800000,"METAF SBGL 040400Z  11005KT CAVOK 26/21 Q1007=
",SBGL
1672808400000,"METAF SBGL 040500Z  11004KT CAVOK 26/21 Q1007=
",SBGL
1672812000000,"METAF SBGL 040600Z  29003KT 9999       FEW033   25/19 Q1008=
",SBGL
1672815600000,"METAF SBGL 040700Z  34003KT 9999       FEW033   24/18 Q1007=
",SBGL
1672819200000,"METAF SBGL 040800Z  34004KT CAVOK 24/18 Q1007=
",SBGL
1672822800000,"METAF SBGL 040900Z  34006KT CAVOK 25/18 Q1008=
",SBGL
1672826400000,"METAF SBGL 041000Z  33013KT CAVOK 28/17 Q1008=
",SBGL
1672830000000,"METAF SBGL 041100Z  32014KT CAVOK 29/17 Q1008=
",SBGL
1672833600000,"METAF SBGL 041200Z  33013KT 9999       FEW033   31/18 Q1009=
",SBGL
1672837200000,"METAF SBGL 041300Z  33013KT 9999       SCT033   32/18 Q1008=
",SBGL
1672840800000,"METAF SBGL 041400Z  32011KT 9999    RA  BKN033   33/19 Q1007=
",SBGL
1672844400000,"METAF SBGL 041500Z  31009KT 9999  -TSRA  BKN033 FEW030CB 34/19 Q1007=
",SBGL
1672848000000,"METAF SBGL 041600Z  28006KT 9999  -TSRA  SCT033 FEW030CB 34/19 Q1006=
",SBGL
1672851600000,"METAF SBGL 041700Z  19008KT 9999  -TSRA  OVC033 FEW030CB 32/20 Q1006=
",SBGL
1672855200000,"METAF SBGL 041800Z  19012KT 9999       SCT033   30/20 Q1007=
",SBGL
1672858800000,"METAF SBGL 041900Z  20010KT 9999       BKN033   29/20 Q1006=
",SBGL
1672862400000,"METAF SBGL 042000Z  18007KT 9999       BKN031   29/20 Q1006=
",SBGL
1672866000000,"METAF SBGL 042100Z  17006KT 9999       FEW027   28/21 Q1008=
",SBGL
