hora,metaf,aero
1662940800000,"METAF SBBR 120000Z 04004KT CAVOK 25/01 Q1015=
",SBBR
1662944400000,"METAF SBBR 120100Z 03005KT CAVOK 24/01 Q1012=
",SBBR
1662948000000,"METAF SBBR 120200Z 01004KT CAVOK 23/01 Q1013=
",SBBR
1662951600000,"METAF SBBR 120300Z  36004KT CAVOK 23/01 Q1013=
",SBBR
1662955200000,"METAF SBBR 120400Z  34005KT CAVOK 22/01 Q1013=
",SBBR
1662958800000,"METAF SBBR 120500Z  33006KT CAVOK 22/01 Q1012=
",SBBR
1662962400000,"METAF SBBR 120600Z  35005KT CAVOK 22/01 Q1013=
",SBBR
1662966000000,"METAF SBBR 120700Z 01005KT CAVOK 21/01 Q1011=
",SBBR
1662969600000,"METAF SBBR 120800Z  35005KT CAVOK 21/01 Q1012=
",SBBR
1662973200000,"METAF SBBR 120900Z  34005KT CAVOK 20/01 Q1012=
",SBBR
1662976800000,"METAF SBBR 121000Z  32005KT CAVOK 22/01 Q1014=
",SBBR
1662980400000,"METAF SBBR 121100Z  35005KT CAVOK 25/01 Q1015=
",SBBR
1662984000000,"METAF SBBR 121200Z 04011KT CAVOK 26/03 Q1017=
",SBBR
1662987600000,"METAF SBBR 121300Z 03011KT CAVOK 27/03 Q1016=
",SBBR
1662991200000,"METAF SBBR 121400Z 02011KT CAVOK 28/02 Q1016=
",SBBR
1662994800000,"METAF SBBR 121500Z 01009KT CAVOK 29/02 Q1014=
",SBBR
1662998400000,"METAF SBBR 121600Z  36006KT CAVOK 30/02 Q1014=
",SBBR
1663002000000,"METAF SBBR 121700Z 01005KT CAVOK 30/01 Q1013=
",SBBR
1663005600000,"METAF SBBR 121800Z  35005KT CAVOK 32/01 Q1012=
",SBBR
1663009200000,"METAF SBBR 121900Z  35005KT CAVOK 32/01 Q1009=
",SBBR
1663012800000,"METAF SBBR 122000Z  33004KT CAVOK 32/01 Q1010=
",SBBR
1663016400000,"METAF SBBR 122100Z  32005KT CAVOK 31/01 Q1009=
",SBBR
1663020000000,"METAF SBBR 122200Z  32003KT CAVOK 30/01 Q1011=
",SBBR
1663023600000,"METAF SBBR 122300Z  34004KT CAVOK 28/01 Q1011=
",SBBR
1662940800000,"METAF SBCF 120000Z  10009KT CAVOK 23/11 Q1017=
",SBCF
1662944400000,"METAF SBCF 120100Z 09010KT CAVOK 22/12 Q1015=
",SBCF
1662948000000,"METAF SBCF 120200Z 09014KT 9999       SCT033   20/14 Q1017=
",SBCF
1662951600000,"METAF SBCF 120300Z 08013KT 6000       OVC021   19/15 Q1018=
",SBCF
1662955200000,"METAF SBCF 120400Z 09012KT 3000     BR OVC033   17/16 Q1018=
",SBCF
1662958800000,"METAF SBCF 120500Z 09012KT 2000     BR OVC033   17/15 Q1015=
",SBCF
1662962400000,"METAF SBCF 120600Z  11006KT 2000     BR OVC028   17/15 Q1016=
",SBCF
1662966000000,"METAF SBCF 120700Z  13004KT 1000     BR OVC031   15/15 Q1015=
",SBCF
1662969600000,"METAF SBCF 120800Z  15006KT 1000     BR OVC029   15/14 Q1016=
",SBCF
1662973200000,"METAF SBCF 120900Z  14007KT 1000     BR OVC030   15/14 Q1018=
",SBCF
1662976800000,"METAF SBCF 121000Z 08010KT 6000       OVC031   18/14 Q1018=
",SBCF
1662980400000,"METAF SBCF 121100Z 07011KT 9999       SCT022   20/14 Q1017=
",SBCF
1662984000000,"METAF SBCF 121200Z 07010KT CAVOK 24/14 Q1018=
",SBCF
1662987600000,"METAF SBCF 121300Z 06009KT CAVOK 26/13 Q1018=
",SBCF
1662991200000,"METAF SBCF 121400Z 05008KT CAVOK 28/12 Q1017=
",SBCF
1662994800000,"METAF SBCF 121500Z 05006KT CAVOK 29/11 Q1016=
",SBCF
1662998400000,"METAF SBCF 121600Z 03006KT CAVOK 31/10 Q1015=
",SBCF
1663002000000,"METAF SBCF 121700Z 02007KT CAVOK 31/09 Q1012=
",SBCF
1663005600000,"METAF SBCF 121800Z  35006KT CAVOK 32/09 Q1012=
",SBCF
1663009200000,"METAF SBCF 121900Z  35005KT CAVOK 32/08 Q1009=
",SBCF
1663012800000,"METAF SBCF 122000Z  35004KT CAVOK 32/08 Q1011=
",SBCF
1663016400000,"METAF SBCF 122100Z 05004KT CAVOK 28/08 Q1011=
",SBCF
1663020000000,"METAF SBCF 122200Z 09009KT CAVOK 25/13 Q1013=
",SBCF
1663023600000,"METAF SBCF 122300Z 09006KT CAVOK 24/13 Q1012=
",SBCF
1662940800000,"METAF SBCT 120000Z 07006KT 0600 FG     OVC033   09/09 Q1021=
",SBCT
1662944400000,"METAF SBCT 120100Z  10006KT 0500 FG     OVC033   09/08 Q1019=
",SBCT
1662948000000,"METAF SBCT 120200Z 09005KT 0500 FG     OVC033   08/08 Q1017=
",SBCT
1662951600000,"METAF SBCT 120300Z 09004KT 0450 FG     OVC033   08/08 Q1020=
",SBCT
1662955200000,"METAF SBCT 120400Z 02004KT 1000  - RABR OVC033   09/08 Q1019=
",SBCT
1662958800000,"METAF SBCT 120500Z  32004KT 1000  - RABR OVC033   09/08 Q1016=
",SBCT
1662962400000,"METAF SBCT 120600Z 08005KT 1000     BR OVC033   08/08 Q1020=
",SBCT
1662966000000,"METAF SBCT 120700Z 09003KT 0600 FG     OVC033   08/07 Q1015=
",SBCT
1662969600000,"METAF SBCT 120800Z  15003KT 0500 FG     OVC033   08/07 Q1016=
",SBCT
1662973200000,"METAF SBCT 120900Z  11003KT 0400 FG     OVC033   08/07 Q1018=
",SBCT
1662976800000,"METAF SBCT 121000Z 07006KT 0550 FG     OVC033   09/08 Q1016=
",SBCT
