hora,metaf,aero
1680134400000,"METAF SBBR 300000Z 07003KT CAVOK 22/12 Q1015=
",SBBR
1680138000000,"METAF SBBR 300100Z 08002KT CAVOK 21/11 Q1016=
",SBBR
1680141600000,"METAF SBBR 300200Z 09002KT CAVOK 21/11 Q1016=
",SBBR
1680145200000,"METAF SBBR 300300Z  11003KT CAVOK 21/11 Q1016=
",SBBR
1680148800000,"METAF SBBR 300400Z  15003KT CAVOK 20/11 Q1016=
",SBBR
1680152400000,"METAF SBBR 300500Z  16003KT CAVOK 19/11 Q1016=
",SBBR
1680156000000,"METAF SBBR 300600Z  15004KT CAVOK 18/12 Q1016=
",SBBR
1680159600000,"METAF SBBR 300700Z  15004KT CAVOK 18/12 Q1016=
",SBBR
1680163200000,"METAF SBBR 300800Z  17004KT CAVOK 17/12 Q1016=
",SBBR
1680166800000,"METAF SBBR 300900Z  15003KT CAVOK 17/12 Q1017=
",SBBR
1680170400000,"METAF SBBR 301000Z  13005KT CAVOK 17/12 Q1017=
",SBBR
1680174000000,"METAF SBBR 301100Z  12004KT CAVOK 19/12 Q1018=
",SBBR
1680177600000,"METAF SBBR 301200Z  12006KT CAVOK 22/11 Q1019=
",SBBR
1680181200000,"METAF SBBR 301300Z  10007KT CAVOK 24/11 Q1019=
",SBBR
1680184800000,"METAF SBBR 301400Z 09007KT CAVOK 25/10 Q1018=
",SBBR
1680188400000,"METAF SBBR 301500Z 09007KT CAVOK 26/10 Q1018=
",SBBR
1680192000000,"METAF SBBR 301600Z 09006KT CAVOK 27/10 Q1017=
",SBBR
1680195600000,"METAF SBBR 301700Z  10006KT CAVOK 28/11 Q1015=
",SBBR
1680199200000,"METAF SBBR 301800Z  10006KT CAVOK 28/11 Q1014=
",SBBR
1680202800000,"METAF SBBR 301900Z  11006KT CAVOK 28/11 Q1014=
",SBBR
1680206400000,"METAF SBBR 302000Z  11006KT CAVOK 28/11 Q1013=
",SBBR
1680210000000,"METAF SBBR 302100Z  11006KT CAVOK 28/12 Q1013=
",SBBR
1680213600000,"METAF SBBR 302200Z  11006KT CAVOK 27/12 Q1014=
",SBBR
1680217200000,"METAF SBBR 302300Z  11005KT CAVOK 26/12 Q1014=
",SBBR
1680134400000,"METAF SBCF 300000Z 09006KT CAVOK 21/17 Q1017=
",SBCF
1680138000000,"METAF SBCF 300100Z  10006KT CAVOK 20/17 Q1017=
",SBCF
1680141600000,"METAF SBCF 300200Z  11005KT 3000     BR SCT032   19/17 Q1017=
",SBCF
1680145200000,"METAF SBCF 300300Z  13005KT 2000     BR SCT026   18/17 Q1017=
",SBCF
1680148800000,"METAF SBCF 300400Z  12005KT 2000     BR SCT026   18/16 Q1017=
",SBCF
1680152400000,"METAF SBCF 300500Z  12005KT 2000     BR SCT027   17/16 Q1017=
",SBCF
1680156000000,"METAF SBCF 300600Z  13004KT 2000     BR BKN030   16/15 Q1017=
",SBCF
1680159600000,"METAF SBCF 300700Z  12005KT 1000     BR BKN027   16/15 Q1017=
",SBCF
1680163200000,"METAF SBCF 300800Z  12005KT 1000     BR BKN023   16/14 Q1017=
",SBCF
1680166800000,"METAF SBCF 300900Z  13004KT 1000     BR BKN033   15/14 Q1017=
",SBCF
1680170400000,"METAF SBCF 301000Z  13003KT 3000     BR BKN033   18/16 Q1018=
",SBCF
1680174000000,"METAF SBCF 301100Z 07003KT 9999       FEW033   21/16 Q1019=
",SBCF
1680177600000,"METAF SBCF 301200Z 04003KT CAVOK 23/16 Q1019=
",SBCF
