hora,metaf,aero
1656979200000,"METAF SBGL 050000Z  10008KT CAVOK 23/15 Q1017=
",SBGL
1656982800000,"METAF SBGL 050100Z 09011KT CAVOK 23/14 Q1018=
",SBGL
1656986400000,"METAF SBGL 050200Z 09008KT CAVOK 23/15 Q1020=
",SBGL
1656990000000,"METAF SBGL 050300Z 09008KT CAVOK 22/16 Q1018=
",SBGL
1656993600000,"METAF SBGL 050400Z  10007KT CAVOK 22/16 Q1019=
",SBGL
1656997200000,"METAF SBGL 050500Z  11004KT CAVOK 22/16 Q1019=
",SBGL
1657000800000,"METAF SBGL 050600Z  17007KT CAVOK 21/14 Q1018=
",SBGL
1657004400000,"METAF SBGL 050700Z  14006KT CAVOK 21/15 Q1019=
",SBGL
1657008000000,"METAF SBGL 050800Z  14004KT CAVOK 21/15 Q1021=
",SBGL
1657011600000,"METAF SBGL 050900Z 09004KT CAVOK 21/15 Q1019=
",SBGL
1657015200000,"METAF SBGL 051000Z  11002KT CAVOK 21/15 Q1020=
",SBGL
1657018800000,"METAF SBGL 051100Z  10002KT CAVOK 22/14 Q1020=
",SBGL
1657022400000,"METAF SBGL 051200Z  26004KT CAVOK 23/15 Q1019=
",SBGL
1657026000000,"METAF SBGL 051300Z  31003KT CAVOK 25/15 Q1020=
",SBGL
1657029600000,"METAF SBGL 051400Z  34003KT CAVOK 26/15 Q1022=
",SBGL
1657033200000,"METAF SBGL 051500Z  35003KT CAVOK 26/14 Q1018=
",SBGL
1657036800000,"METAF SBGL 051600Z  36003KT CAVOK 27/14 Q1019=
",SBGL
1657040400000,"METAF SBGL 051700Z  34004KT CAVOK 27/14 Q1017=
",SBGL
1657044000000,"METAF SBGL 051800Z  11004KT CAVOK 27/15 Q1015=
",SBGL
1657047600000,"METAF SBGL 051900Z  11007KT CAVOK 26/16 Q1016=
",SBGL
1657051200000,"METAF SBGL 052000Z  13006KT CAVOK 25/17 Q1019=
",SBGL
1657054800000,"METAF SBGL 052100Z  11004KT CAVOK 25/18 Q1017=
",SBGL
1657058400000,"METAF SBGL 052200Z 06003KT CAVOK 24/18 Q1018=
",SBGL
1657062000000,"METAF SBGL 052300Z  13002KT CAVOK 24/17 Q1018=
",SBGL
1656979200000,"METAF SBGR 050000Z  34006KT CAVOK 16/09 Q1017=
",SBGR
1656982800000,"METAF SBGR 050100Z  33005KT CAVOK 15/08 Q1021=
",SBGR
1656986400000,"METAF SBGR 050200Z  33005KT CAVOK 15/08 Q1022=
",SBGR
1656990000000,"METAF SBGR 050300Z  36007KT CAVOK 16/08 Q1018=
",SBGR
1656993600000,"METAF SBGR 050400Z 01008KT CAVOK 16/07 Q1019=
",SBGR
1656997200000,"METAF SBGR 050500Z  36008KT CAVOK 15/06 Q1018=
",SBGR
1657000800000,"METAF SBGR 050600Z  35008KT CAVOK 15/07 Q1017=
",SBGR
1657004400000,"METAF SBGR 050700Z  35008KT CAVOK 15/07 Q1019=
",SBGR
1657008000000,"METAF SBGR 050800Z  35007KT CAVOK 14/07 Q1021=
",SBGR
1657011600000,"METAF SBGR 050900Z  34009KT CAVOK 15/06 Q1018=
",SBGR
1657015200000,"METAF SBGR 051000Z  35009KT CAVOK 15/06 Q1020=
",SBGR
1657018800000,"METAF SBGR 051100Z  35009KT CAVOK 17/06 Q1020=
",SBGR
1657022400000,"METAF SBGR 051200Z  33009KT CAVOK 17/08 Q1020=
",SBGR
1657026000000,"METAF SBGR 051300Z  33010KT CAVOK 19/09 Q1022=
",SBGR
1657029600000,"METAF SBGR 051400Z  33010KT CAVOK 20/08 Q1024=
",SBGR
1657033200000,"METAF SBGR 051500Z  32010KT CAVOK 20/08 Q1019=
",SBGR
1657036800000,"METAF SBGR 051600Z  32010KT CAVOK 22/08 Q1020=
",SBGR
1657040400000,"METAF SBGR 051700Z  31010KT CAVOK 23/07 Q1019=
",SBGR
1657044000000,"METAF SBGR 051800Z  28007KT CAVOK 22/07 Q1017=
",SBGR
1657047600000,"METAF SBGR 051900Z  29007KT CAVOK 22/07 Q1018=
",SBGR
1657051200000,"METAF SBGR 052000Z  26005KT CAVOK 20/08 Q1020=
",SBGR
1657054800000,"METAF SBGR 052100Z  29006KT CAVOK 17/07 Q1017=
",SBGR
1657058400000,"METAF SBGR 052200Z  33005KT CAVOK 15/05 Q1019=
",SBGR
1657062000000,"METAF SBGR 052300Z  32006KT CAVOK 15/05 Q1019=
",SBGR
1656979200000,"METAF SBKP 050000Z 06005KT CAVOK 19/09 Q1017=
",SBKP
1656982800000,"METAF SBKP 050100Z 05004KT CAVOK 18/09 Q1021=
",SBKP
1656986400000,"METAF SBKP 050200Z 05006KT CAVOK 18/08 Q1021=
",SBKP
1656990000000,"METAF SBKP 050300Z 03006KT CAVOK 18/08 Q1018=
",SBKP
1656993600000,"METAF SBKP 050400Z 03007KT CAVOK 17/07 Q1019=
",SBKP
1656997200000,"METAF SBKP 050500Z 03006KT CAVOK 17/07 Q1018=
",SBKP
1657000800000,"METAF SBKP 050600Z 02006KT CAVOK 16/08 Q1018=
",SBKP
1657004400000,"METAF SBKP 050700Z 03006KT CAVOK 16/07 Q1020=
",SBKP
1657008000000,"METAF SBKP 050800Z 03005KT CAVOK 16/07 Q1021=
",SBKP
1657011600000,"METAF SBKP 050900Z 03005KT CAVOK 15/07 Q1019=
",SBKP
1657015200000,"METAF SBKP 051000Z 03007KT CAVOK 15/07 Q1021=
",SBKP
1657018800000,"METAF SBKP 051100Z 02008KT CAVOK 17/07 Q1021=
",SBKP
1657022400000,"METAF SBKP 051200Z  36006KT CAVOK 17/08 Q1021=
",SBKP
1657026000000,"METAF SBKP 051300Z  36005KT CAVOK 18/08 Q1023=
",SBKP
1657029600000,"METAF SBKP 051400Z  35006KT CAVOK 20/08 Q1024=
",SBKP
1657033200000,"METAF SBKP 051500Z  35009KT CAVOK 21/09 Q1020=
",SBKP
1657036800000,"METAF SBKP 051600Z  34006KT CAVOK 22/09 Q1021=
",SBKP
1657040400000,"METAF SBKP 051700Z  33007KT CAVOK 24/08 Q1019=
",SBKP
1657044000000,"METAF SBKP 051800Z  31005KT CAVOK 25/06 Q1017=
",SBKP
1657047600000,"METAF SBKP 051900Z  30006KT CAVOK 25/06 Q1018=
",SBKP
