hora,metaf,aero
1668211200000,"METAF SBGL 120000Z 07003KT 5000    RABR OVC015   24/21 Q1017=
",SBGL
1668214800000,"METAF SBGL 120100Z 01001KT 3000     BR OVC012   23/21 Q1014=
",SBGL
1668218400000,"METAF SBGL 120200Z 01001KT 3000  - RABR OVC016   23/21 Q1013=
",SBGL
1668222000000,"METAF SBGL 120300Z  34001KT 2000  - RABR OVC013   23/21 Q1016=
",SBGL
1668225600000,"METAF SBGL 120400Z  33002KT 2000    RABR OVC015   22/21 Q1015=
",SBGL
1668229200000,"METAF SBGL 120500Z  36002KT 2000     BR OVC019   22/20 Q1012=
",SBGL
1668232800000,"METAF SBGL 120600Z  27003KT 0550 FG     OVC033   22/21 Q1015=
",SBGL
1668236400000,"METAF SBGL 120700Z  30002KT 0250 FG     OVC010   21/21 Q1012=
",SBGL
1668240000000,"METAF SBGL 120800Z  35003KT 0450 FG     OVC013   21/20 Q1010=
",SBGL
1668243600000,"METAF SBGL 120900Z  35002KT 1000     BR OVC016   22/20 Q1015=
",SBGL
1668247200000,"METAF SBGL 121000Z  32003KT 4000     BR OVC015   23/21 Q1015=
",SBGL
1668250800000,"METAF SBGL 121100Z  10001KT 8000       OVC015   24/20 Q1013=
",SBGL
1668254400000,"METAF SBGL 121200Z  15003KT 9999       OVC023   26/20 Q1016=
",SBGL
1668258000000,"METAF SBGL 121300Z  15005KT 9999    RA  OVC026   27/20 Q1014=
",SBGL
1668261600000,"METAF SBGL 121400Z  14007KT 9999    RA  BKN027   28/20 Q1011=
",SBGL
1668265200000,"METAF SBGL 121500Z  13009KT 9999    RA  OVC030   29/20 Q1015=
",SBGL
1668268800000,"METAF SBGL 121600Z  13011KT 9999  -TSRA  OVC029 FEW030CB 28/20 Q1012=
",SBGL
1668272400000,"METAF SBGL 121700Z  12013KT 9999       OVC030   29/20 Q1010=
",SBGL
1668276000000,"METAF SBGL 121800Z  15010KT 9999       BKN027   28/20 Q1011=
",SBGL
1668279600000,"METAF SBGL 121900Z  14011KT 9999       BKN022   27/20 Q1009=
",SBGL
