hora,metaf,aero
1656028800000,"METAF SBGL 240000Z 09006KT CAVOK 23/18 Q1014=
",SBGL
1656032400000,"METAF SBGL 240100Z 09006KT CAVOK 23/18 Q1015=
",SBGL
1656036000000,"METAF SBGL 240200Z  10004KT CAVOK 23/18 Q1017=
",SBGL
1656039600000,"METAF SBGL 240300Z 09005KT CAVOK 23/16 Q1015=
",SBGL
1656043200000,"METAF SBGL 240400Z  11004KT CAVOK 22/15 Q1015=
",SBGL
1656046800000,"METAF SBGL 240500Z  11004KT CAVOK 23/15 Q1016=
",SBGL
1656050400000,"METAF SBGL 240600Z  15003KT CAVOK 21/16 Q1013=
",SBGL
1656054000000,"METAF SBGL 240700Z  16003KT CAVOK 21/15 Q1016=
",SBGL
1656057600000,"METAF SBGL 240800Z  15002KT CAVOK 22/15 Q1017=
",SBGL
1656061200000,"METAF SBGL 240900Z  13003KT CAVOK 22/15 Q1016=
",SBGL
1656064800000,"METAF SBGL 241000Z  11004KT CAVOK 22/14 Q1016=
",SBGL
1656068400000,"METAF SBGL 241100Z  14003KT CAVOK 22/13 Q1017=
",SBGL
1656072000000,"METAF SBGL 241200Z  16002KT CAVOK 22/12 Q1016=
",SBGL
1656075600000,"METAF SBGL 241300Z  14003KT CAVOK 24/15 Q1018=
",SBGL
1656079200000,"METAF SBGL 241400Z  13002KT CAVOK 25/14 Q1019=
",SBGL
1656082800000,"METAF SBGL 241500Z  12002KT CAVOK 26/14 Q1016=
",SBGL
1656086400000,"METAF SBGL 241600Z  11002KT CAVOK 26/13 Q1016=
",SBGL
1656090000000,"METAF SBGL 241700Z  14002KT CAVOK 27/13 Q1016=
",SBGL
1656093600000,"METAF SBGL 241800Z  12004KT CAVOK 27/15 Q1013=
",SBGL
1656097200000,"METAF SBGL 241900Z  12004KT CAVOK 27/15 Q1015=
",SBGL
1656100800000,"METAF SBGL 242000Z  15005KT CAVOK 26/17 Q1017=
",SBGL
1656104400000,"METAF SBGL 242100Z  19006KT CAVOK 25/18 Q1015=
",SBGL
1656108000000,"METAF SBGL 242200Z  21005KT CAVOK 24/19 Q1017=
",SBGL
1656111600000,"METAF SBGL 242300Z  23005KT CAVOK 24/18 Q1018=
",SBGL
1656028800000,"METAF SBGR 240000Z  33005KT CAVOK 17/07 Q1016=
",SBGR
1656032400000,"METAF SBGR 240100Z  34006KT CAVOK 16/07 Q1018=
",SBGR
1656036000000,"METAF SBGR 240200Z  35007KT CAVOK 16/08 Q1018=
",SBGR
1656039600000,"METAF SBGR 240300Z  35007KT CAVOK 16/08 Q1015=
",SBGR
1656043200000,"METAF SBGR 240400Z  35007KT CAVOK 15/08 Q1017=
",SBGR
1656046800000,"METAF SBGR 240500Z  35007KT CAVOK 15/08 Q1018=
",SBGR
