hora,metaf,aero
1680566400000,"METAF SBBR 040000Z  11005KT 9999       SCT025   20/15 Q1015=
",SBBR
1680570000000,"METAF SBBR 040100Z 09006KT 6000       SCT016   19/16 Q1015=
",SBBR
1680573600000,"METAF SBBR 040200Z 09005KT 3000     BR BKN015   18/16 Q1015=
",SBBR
1680577200000,"METAF SBBR 040300Z 08004KT 2000     BR BKN014   18/16 Q1015=
",SBBR
1680580800000,"METAF SBBR 040400Z 09004KT 2000     BR BKN015   18/16 Q1014=
",SBBR
1680584400000,"METAF SBBR 040500Z 08004KT 2000     BR BKN018   18/16 Q1014=
",SBBR
1680588000000,"METAF SBBR 040600Z 09005KT 3000     BR BKN033   17/15 Q1014=
",SBBR
1680591600000,"METAF SBBR 040700Z 08006KT 3000     BR BKN033   16/14 Q1013=
",SBBR
1680595200000,"METAF SBBR 040800Z 08005KT 4000     BR BKN033   16/14 Q1014=
",SBBR
1680598800000,"METAF SBBR 040900Z 08005KT 4000     BR BKN033   16/14 Q1014=
",SBBR
1680602400000,"METAF SBBR 041000Z 08006KT 4000     BR BKN033   17/14 Q1015=
",SBBR
1680606000000,"METAF SBBR 041100Z 09006KT 6000       BKN031   18/15 Q1016=
",SBBR
1680609600000,"METAF SBBR 041200Z 09008KT 9999       BKN016   20/15 Q1016=
",SBBR
1680613200000,"METAF SBBR 041300Z 09008KT 9999       BKN023   22/15 Q1017=
",SBBR
1680616800000,"METAF SBBR 041400Z 08008KT 9999       BKN029   23/15 Q1016=
",SBBR
1680620400000,"METAF SBBR 041500Z 07007KT 9999       SCT033   24/15 Q1015=
",SBBR
1680624000000,"METAF SBBR 041600Z 07007KT 9999       FEW033   25/15 Q1013=
",SBBR
1680627600000,"METAF SBBR 041700Z 08008KT CAVOK 26/14 Q1012=
",SBBR
1680631200000,"METAF SBBR 041800Z 08008KT CAVOK 26/14 Q1010=
",SBBR
1680634800000,"METAF SBBR 041900Z 08007KT CAVOK 26/14 Q1010=
",SBBR
1680638400000,"METAF SBBR 042000Z 07005KT CAVOK 26/14 Q1010=
",SBBR
1680642000000,"METAF SBBR 042100Z 09004KT CAVOK 25/15 Q1011=
",SBBR
1680645600000,"METAF SBBR 042200Z  10006KT CAVOK 24/15 Q1011=
",SBBR
1680649200000,"METAF SBBR 042300Z  10004KT 9999    RA  FEW033   24/15 Q1012=
",SBBR
1680566400000,"METAF SBCF 040000Z 09005KT 4000     BR BKN033   20/17 Q1016=
",SBCF
1680570000000,"METAF SBCF 040100Z  12005KT 2000     BR BKN023   19/17 Q1016=
",SBCF
