hora,metaf,aero
1660262400000,"METAF SBBR 120000Z  17004KT CAVOK 17/06 Q1020=
",SBBR
1660266000000,"METAF SBBR 120100Z  14003KT CAVOK 17/06 Q1018=
",SBBR
1660269600000,"METAF SBBR 120200Z  18003KT CAVOK 16/05 Q1017=
",SBBR
1660273200000,"METAF SBBR 120300Z  16003KT CAVOK 15/05 Q1017=
",SBBR
1660276800000,"METAF SBBR 120400Z  17003KT CAVOK 15/05 Q1017=
",SBBR
1660280400000,"METAF SBBR 120500Z  18005KT CAVOK 14/04 Q1019=
",SBBR
1660284000000,"METAF SBBR 120600Z  12004KT CAVOK 13/06 Q1019=
",SBBR
1660287600000,"METAF SBBR 120700Z  10005KT CAVOK 12/05 Q1017=
",SBBR
1660291200000,"METAF SBBR 120800Z 08004KT CAVOK 12/04 Q1016=
",SBBR
1660294800000,"METAF SBBR 120900Z 07005KT CAVOK 12/04 Q1017=
",SBBR
1660298400000,"METAF SBBR 121000Z 06005KT CAVOK 12/03 Q1018=
",SBBR
1660302000000,"METAF SBBR 121100Z 09004KT CAVOK 13/03 Q1021=
",SBBR
1660305600000,"METAF SBBR 121200Z 09007KT CAVOK 17/03 Q1021=
",SBBR
1660309200000,"METAF SBBR 121300Z  10010KT CAVOK 20/02 Q1021=
",SBBR
1660312800000,"METAF SBBR 121400Z 08010KT CAVOK 22/02 Q1019=
",SBBR
1660316400000,"METAF SBBR 121500Z 08008KT CAVOK 22/03 Q1019=
",SBBR
1660320000000,"METAF SBBR 121600Z 08007KT CAVOK 22/03 Q1019=
",SBBR
1660323600000,"METAF SBBR 121700Z  11007KT CAVOK 23/04 Q1019=
",SBBR
1660327200000,"METAF SBBR 121800Z  36007KT CAVOK 28/05 Q1017=
",SBBR
1660330800000,"METAF SBBR 121900Z  36004KT CAVOK 28/04 Q1015=
",SBBR
1660334400000,"METAF SBBR 122000Z 07001KT CAVOK 28/04 Q1014=
",SBBR
1660338000000,"METAF SBBR 122100Z  14004KT CAVOK 25/05 Q1015=
",SBBR
1660341600000,"METAF SBBR 122200Z  11005KT CAVOK 24/05 Q1017=
",SBBR
1660345200000,"METAF SBBR 122300Z 08005KT CAVOK 23/05 Q1018=
",SBBR
1660262400000,"METAF SBCF 120000Z  10006KT CAVOK 15/06 Q1016=
",SBCF
1660266000000,"METAF SBCF 120100Z  10008KT CAVOK 14/07 Q1020=
",SBCF
1660269600000,"METAF SBCF 120200Z  11007KT CAVOK 13/07 Q1019=
",SBCF
1660273200000,"METAF SBCF 120300Z  14008KT CAVOK 13/07 Q1021=
",SBCF
1660276800000,"METAF SBCF 120400Z  14006KT CAVOK 12/07 Q1022=
",SBCF
1660280400000,"METAF SBCF 120500Z  13007KT CAVOK 11/07 Q1021=
",SBCF
1660284000000,"METAF SBCF 120600Z  12005KT 4000     BR FEW033   010/08 Q1018=
",SBCF
1660287600000,"METAF SBCF 120700Z  12007KT 3000     BR FEW033   010/08 Q1020=
",SBCF
1660291200000,"METAF SBCF 120800Z  11007KT 3000     BR SCT031   09/07 Q1019=
",SBCF
1660294800000,"METAF SBCF 120900Z  13008KT 2000     BR BKN024   010/08 Q1022=
",SBCF
1660298400000,"METAF SBCF 121000Z  14011KT 4000     BR SCT027   12/10 Q1024=
",SBCF
1660302000000,"METAF SBCF 121100Z  13014KT 9999       SCT018   15/10 Q1025=
",SBCF
1660305600000,"METAF SBCF 121200Z  10014KT CAVOK 17/09 Q1021=
",SBCF
1660309200000,"METAF SBCF 121300Z 09015KT CAVOK 20/08 Q1024=
",SBCF
1660312800000,"METAF SBCF 121400Z 08014KT CAVOK 21/08 Q1022=
",SBCF
1660316400000,"METAF SBCF 121500Z 07010KT CAVOK 22/07 Q1022=
",SBCF
1660320000000,"METAF SBCF 121600Z 09007KT CAVOK 23/06 Q1023=
",SBCF
1660323600000,"METAF SBCF 121700Z  10009KT CAVOK 24/06 Q1021=
",SBCF
1660327200000,"METAF SBCF 121800Z 08008KT CAVOK 25/05 Q1017=
",SBCF
1660330800000,"METAF SBCF 121900Z 09010KT CAVOK 25/06 Q1019=
",SBCF
