hora,metaf,aero
1674000000000,"METAF SBGL 180000Z 08010KT 9999       BKN033   26/21 Q1015=
",SBGL
1674003600000,"METAF SBGL 180100Z 08011KT 9999       SCT027   25/20 Q1015=
",SBGL
1674007200000,"METAF SBGL 180200Z 08010KT 9999       FEW020   25/20 Q1014=
",SBGL
1674010800000,"METAF SBGL 180300Z 09007KT CAVOK 25/20 Q1015=
",SBGL
1674014400000,"METAF SBGL 180400Z 09006KT 9999       FEW021   25/20 Q1015=
",SBGL
1674018000000,"METAF SBGL 180500Z 08007KT 9000       FEW024   24/20 Q1015=
",SBGL
1674021600000,"METAF SBGL 180600Z 06003KT 6000       BKN026   24/20 Q1015=
",SBGL
1674025200000,"METAF SBGL 180700Z 07002KT 6000       BKN031   23/20 Q1015=
",SBGL
1674028800000,"METAF SBGL 180800Z 07004KT 7000       BKN032   23/19 Q1015=
",SBGL
1674032400000,"METAF SBGL 180900Z 04004KT 8000       BKN033   23/19 Q1016=
",SBGL
1674036000000,"METAF SBGL 181000Z 06002KT 9999       SCT031   24/19 Q1017=
",SBGL
1674039600000,"METAF SBGL 181100Z  14001KT 9999       SCT026   26/19 Q1017=
",SBGL
1674043200000,"METAF SBGL 181200Z  19003KT 9999       BKN026   27/20 Q1017=
",SBGL
1674046800000,"METAF SBGL 181300Z  15004KT 9999       BKN031   28/20 Q1016=
",SBGL
1674050400000,"METAF SBGL 181400Z  15007KT 9999       BKN033   29/20 Q1015=
",SBGL
1674054000000,"METAF SBGL 181500Z  16009KT 9999       OVC033   29/20 Q1015=
",SBGL
1674057600000,"METAF SBGL 181600Z  16011KT 9999       OVC031   29/21 Q1015=
",SBGL
1674061200000,"METAF SBGL 181700Z  14012KT 9999       BKN031   30/21 Q1014=
",SBGL
1674064800000,"METAF SBGL 181800Z  12010KT 9999       OVC033   30/21 Q1014=
",SBGL
1674068400000,"METAF SBGL 181900Z  11010KT 9999       OVC033   30/21 Q1013=
",SBGL
1674072000000,"METAF SBGL 182000Z  10009KT 9999    RA  BKN031   29/21 Q1013=
",SBGL
1674075600000,"METAF SBGL 182100Z  10009KT 9999    RA  BKN026   28/21 Q1014=
",SBGL
1674079200000,"METAF SBGL 182200Z 09010KT 9999       BKN025   27/21 Q1015=
",SBGL
1674082800000,"METAF SBGL 182300Z 09010KT 9999       SCT024   27/20 Q1016=
",SBGL
1674000000000,"METAF SBGR 180000Z  11006KT 5000     BR BKN013   22/19 Q1016=
",SBGR
1674003600000,"METAF SBGR 180100Z  12004KT 3000     BR BKN010   21/19 Q1016=
",SBGR
1674007200000,"METAF SBGR 180200Z  13005KT 2000     BR OVC033   20/19 Q1016=
",SBGR
1674010800000,"METAF SBGR 180300Z  12004KT 2000     BR OVC033   20/19 Q1017=
",SBGR
1674014400000,"METAF SBGR 180400Z  12004KT 1000     BR OVC033   20/19 Q1017=
",SBGR
1674018000000,"METAF SBGR 180500Z  14004KT 1000     BR OVC033   19/19 Q1016=
",SBGR
1674021600000,"METAF SBGR 180600Z  10004KT 2000     BR OVC014   18/17 Q1016=
",SBGR
1674025200000,"METAF SBGR 180700Z  15002KT 1000     BR OVC013   18/17 Q1015=
",SBGR
1674028800000,"METAF SBGR 180800Z  15003KT 1000     BR OVC033   18/17 Q1016=
",SBGR
1674032400000,"METAF SBGR 180900Z  15003KT 1000     BR OVC018   18/17 Q1018=
",SBGR
1674036000000,"METAF SBGR 181000Z  14003KT 3000     BR OVC033   19/18 Q1018=
",SBGR
1674039600000,"METAF SBGR 181100Z 09003KT 6000       OVC012   21/18 Q1017=
",SBGR
1674043200000,"METAF SBGR 181200Z 08005KT CAVOK 23/15 Q1018=
",SBGR
1674046800000,"METAF SBGR 181300Z 07003KT CAVOK 25/15 Q1017=
",SBGR
1674050400000,"METAF SBGR 181400Z  14002KT CAVOK 27/15 Q1016=
",SBGR
1674054000000,"METAF SBGR 181500Z  17004KT CAVOK 28/13 Q1017=
",SBGR
1674057600000,"METAF SBGR 181600Z  16006KT CAVOK 29/14 Q1016=
",SBGR
1674061200000,"METAF SBGR 181700Z  16008KT 9999       SCT033   28/18 Q1015=
",SBGR
1674064800000,"METAF SBGR 181800Z  16009KT 9999       SCT033   28/18 Q1015=
",SBGR
1674068400000,"METAF SBGR 181900Z  15010KT 9999       BKN033   27/18 Q1014=
",SBGR
1674072000000,"METAF SBGR 182000Z  15010KT 9999       FEW033   26/17 Q1014=
",SBGR
1674075600000,"METAF SBGR 182100Z  14009KT 9999       FEW031   25/17 Q1014=
",SBGR
1674079200000,"METAF SBGR 182200Z  12009KT 9999       FEW027   24/17 Q1015=
",SBGR
1674082800000,"METAF SBGR 182300Z  13008KT 9999       SCT022   22/17 Q1016=
",SBGR
1674000000000,"METAF SBKP 180000Z  11010KT 6000       FEW021   23/20 Q1015=
",SBKP
1674003600000,"METAF SBKP 180100Z  12009KT 4000     BR SCT017   22/20 Q1014=
",SBKP
1674007200000,"METAF SBKP 180200Z  12010KT 4000     BR SCT018   21/19 Q1015=
",SBKP
1674010800000,"METAF SBKP 180300Z  11010KT 4000     BR SCT020   21/18 Q1016=
",SBKP
1674014400000,"METAF SBKP 180400Z  11010KT 4000     BR SCT023   20/18 Q1015=
",SBKP
1674018000000,"METAF SBKP 180500Z  11009KT 3000     BR BKN026   20/18 Q1015=
",SBKP
1674021600000,"METAF SBKP 180600Z  11007KT 4000     BR SCT032   20/17 Q1016=
",SBKP
1674025200000,"METAF SBKP 180700Z  12006KT 3000     BR BKN033   19/17 Q1015=
",SBKP
1674028800000,"METAF SBKP 180800Z  12006KT 2000     BR BKN033   18/17 Q1015=
",SBKP
1674032400000,"METAF SBKP 180900Z  11006KT 2000     BR BKN033   18/17 Q1017=
",SBKP
1674036000000,"METAF SBKP 181000Z  10007KT 6000       SCT033   21/18 Q1018=
",SBKP
1674039600000,"METAF SBKP 181100Z 09007KT 9999       FEW023   23/18 Q1017=
",SBKP
1674043200000,"METAF SBKP 181200Z 09008KT CAVOK 25/18 Q1017=
",SBKP
1674046800000,"METAF SBKP 181300Z 07005KT CAVOK 27/17 Q1016=
",SBKP
1674050400000,"METAF SBKP 181400Z  23001KT CAVOK 28/17 Q1016=
",SBKP
1674054000000,"METAF SBKP 181500Z  22004KT CAVOK 29/17 Q1017=
",SBKP
1674057600000,"METAF SBKP 181600Z  22005KT CAVOK 30/17 Q1015=
",SBKP
1674061200000,"METAF SBKP 181700Z  21005KT CAVOK 30/17 Q1014=
",SBKP
1674064800000,"METAF SBKP 181800Z  20006KT CAVOK 31/17 Q1013=
",SBKP
1674068400000,"METAF SBKP 181900Z  19007KT CAVOK 31/14 Q1012=
",SBKP
1674072000000,"METAF SBKP 182000Z  14012KT CAVOK 30/18 Q1012=
",SBKP
1674075600000,"METAF SBKP 182100Z  13010KT CAVOK 28/19 Q1012=
",SBKP
1674079200000,"METAF SBKP 182200Z  11010KT CAVOK 26/19 Q1013=
",SBKP
1674082800000,"METAF SBKP 182300Z  11012KT CAVOK 25/18 Q1014=
",SBKP
1674000000000,"METAF SBSP 180000Z  10004KT 4000     BR BKN010   22/19 Q1016=
",SBSP
1674003600000,"METAF SBSP 180100Z  13003KT 3000     BR OVC033   21/19 Q1016=
",SBSP
1674007200000,"METAF SBSP 180200Z  13004KT 2000     BR OVC033   21/19 Q1017=
",SBSP
1674010800000,"METAF SBSP 180300Z  13004KT 1000     BR OVC033   20/19 Q1018=
",SBSP
1674014400000,"METAF SBSP 180400Z  13004KT 1000     BR OVC033   20/19 Q1017=
",SBSP
1674018000000,"METAF SBSP 180500Z  15004KT 0700 FG     OVC033   20/19 Q1017=
",SBSP
1674021600000,"METAF SBSP 180600Z 09003KT 2000     BR OVC033   19/18 Q1016=
",SBSP
1674025200000,"METAF SBSP 180700Z  14002KT 1000     BR OVC033   19/18 Q1016=
",SBSP
1674028800000,"METAF SBSP 180800Z  14003KT 1000     BR OVC011   19/18 Q1016=
",SBSP
