hora,metaf,aero
1655942400000,"METAF SBGL 230000Z  10005KT CAVOK 23/18 Q1014=
",SBGL
1655946000000,"METAF SBGL 230100Z  11004KT CAVOK 23/18 Q1015=
",SBGL
1655949600000,"METAF SBGL 230200Z  10005KT CAVOK 23/17 Q1015=
",SBGL
1655953200000,"METAF SBGL 230300Z 09006KT CAVOK 23/16 Q1013=
",SBGL
1655956800000,"METAF SBGL 230400Z  10004KT CAVOK 23/16 Q1014=
",SBGL
1655960400000,"METAF SBGL 230500Z 09003KT CAVOK 24/16 Q1014=
",SBGL
1655964000000,"METAF SBGL 230600Z  14002KT CAVOK 21/15 Q1013=
",SBGL
1655967600000,"METAF SBGL 230700Z  18002KT CAVOK 22/15 Q1014=
",SBGL
1655971200000,"METAF SBGL 230800Z  23003KT CAVOK 22/16 Q1016=
",SBGL
1655974800000,"METAF SBGL 230900Z  28002KT CAVOK 22/16 Q1014=
",SBGL
1655978400000,"METAF SBGL 231000Z  14001KT CAVOK 22/15 Q1016=
",SBGL
1655982000000,"METAF SBGL 231100Z  10002KT CAVOK 22/15 Q1017=
",SBGL
1655985600000,"METAF SBGL 231200Z  14002KT CAVOK 23/15 Q1016=
",SBGL
1655989200000,"METAF SBGL 231300Z  12002KT CAVOK 23/16 Q1017=
",SBGL
1655992800000,"METAF SBGL 231400Z  12003KT CAVOK 24/15 Q1018=
",SBGL
1655996400000,"METAF SBGL 231500Z 09002KT CAVOK 25/15 Q1016=
",SBGL
1656000000000,"METAF SBGL 231600Z 06003KT CAVOK 26/14 Q1015=
",SBGL
1656003600000,"METAF SBGL 231700Z 06003KT CAVOK 27/14 Q1015=
",SBGL
1656007200000,"METAF SBGL 231800Z  10004KT CAVOK 27/16 Q1012=
",SBGL
1656010800000,"METAF SBGL 231900Z  10004KT CAVOK 28/15 Q1014=
",SBGL
1656014400000,"METAF SBGL 232000Z  13004KT CAVOK 27/17 Q1016=
",SBGL
1656018000000,"METAF SBGL 232100Z  12004KT CAVOK 26/18 Q1014=
",SBGL
1656021600000,"METAF SBGL 232200Z  10004KT CAVOK 25/18 Q1015=
",SBGL
1656025200000,"METAF SBGL 232300Z 07004KT CAVOK 24/17 Q1016=
",SBGL
1655942400000,"METAF SBGR 230000Z 01007KT CAVOK 18/12 Q1014=
",SBGR
1655946000000,"METAF SBGR 230100Z  36008KT CAVOK 18/12 Q1015=
",SBGR
1655949600000,"METAF SBGR 230200Z 01007KT CAVOK 17/12 Q1017=
",SBGR
1655953200000,"METAF SBGR 230300Z  35009KT CAVOK 18/11 Q1014=
",SBGR
1655956800000,"METAF SBGR 230400Z  35008KT CAVOK 17/11 Q1016=
",SBGR
1655960400000,"METAF SBGR 230500Z  35008KT CAVOK 18/10 Q1017=
",SBGR
1655964000000,"METAF SBGR 230600Z  36007KT CAVOK 15/10 Q1014=
",SBGR
1655967600000,"METAF SBGR 230700Z  35008KT CAVOK 16/10 Q1016=
",SBGR
1655971200000,"METAF SBGR 230800Z  36007KT CAVOK 15/09 Q1018=
",SBGR
1655974800000,"METAF SBGR 230900Z  35009KT CAVOK 16/09 Q1015=
",SBGR
1655978400000,"METAF SBGR 231000Z  35008KT CAVOK 16/09 Q1017=
",SBGR
1655982000000,"METAF SBGR 231100Z  34009KT CAVOK 19/09 Q1018=
",SBGR
1655985600000,"METAF SBGR 231200Z  35007KT CAVOK 21/10 Q1017=
",SBGR
1655989200000,"METAF SBGR 231300Z  34009KT CAVOK 22/10 Q1019=
",SBGR
1655992800000,"METAF SBGR 231400Z  33009KT CAVOK 24/09 Q1020=
",SBGR
1655996400000,"METAF SBGR 231500Z  32011KT CAVOK 25/08 Q1017=
",SBGR
1656000000000,"METAF SBGR 231600Z  30011KT CAVOK 25/08 Q1018=
",SBGR
1656003600000,"METAF SBGR 231700Z  30010KT CAVOK 25/08 Q1018=
",SBGR
1656007200000,"METAF SBGR 231800Z  30009KT CAVOK 26/08 Q1015=
",SBGR
1656010800000,"METAF SBGR 231900Z  30007KT CAVOK 25/08 Q1017=
",SBGR
1656014400000,"METAF SBGR 232000Z  30005KT CAVOK 23/09 Q1018=
",SBGR
1656018000000,"METAF SBGR 232100Z  31007KT CAVOK 19/07 Q1015=
",SBGR
1656021600000,"METAF SBGR 232200Z  31006KT CAVOK 18/06 Q1017=
",SBGR
1656025200000,"METAF SBGR 232300Z  33007KT CAVOK 18/06 Q1018=
",SBGR
1655942400000,"METAF SBKP 230000Z 04006KT CAVOK 20/12 Q1013=
",SBKP
1655946000000,"METAF SBKP 230100Z 04008KT CAVOK 20/13 Q1015=
",SBKP
1655949600000,"METAF SBKP 230200Z 03006KT CAVOK 19/12 Q1017=
",SBKP
1655953200000,"METAF SBKP 230300Z 02007KT CAVOK 19/11 Q1015=
",SBKP
1655956800000,"METAF SBKP 230400Z 02006KT CAVOK 18/11 Q1016=
",SBKP
1655960400000,"METAF SBKP 230500Z 03007KT CAVOK 18/11 Q1016=
",SBKP
1655964000000,"METAF SBKP 230600Z 02005KT CAVOK 17/12 Q1013=
",SBKP
1655967600000,"METAF SBKP 230700Z 03006KT CAVOK 16/12 Q1016=
",SBKP
1655971200000,"METAF SBKP 230800Z 03006KT CAVOK 16/11 Q1017=
",SBKP
1655974800000,"METAF SBKP 230900Z 02007KT CAVOK 16/10 Q1016=
",SBKP
1655978400000,"METAF SBKP 231000Z 03005KT CAVOK 16/10 Q1017=
",SBKP
1655982000000,"METAF SBKP 231100Z 02006KT CAVOK 18/10 Q1018=
",SBKP
1655985600000,"METAF SBKP 231200Z 01007KT CAVOK 20/10 Q1016=
",SBKP
1655989200000,"METAF SBKP 231300Z 01008KT CAVOK 22/09 Q1019=
",SBKP
1655992800000,"METAF SBKP 231400Z  36008KT CAVOK 24/09 Q1020=
",SBKP
1655996400000,"METAF SBKP 231500Z  34008KT CAVOK 25/08 Q1018=
",SBKP
1656000000000,"METAF SBKP 231600Z  32007KT CAVOK 27/07 Q1018=
",SBKP
1656003600000,"METAF SBKP 231700Z  32006KT CAVOK 27/06 Q1017=
",SBKP
1656007200000,"METAF SBKP 231800Z  31008KT CAVOK 28/06 Q1014=
",SBKP
1656010800000,"METAF SBKP 231900Z  31007KT CAVOK 28/06 Q1017=
",SBKP
1656014400000,"METAF SBKP 232000Z  31005KT CAVOK 27/06 Q1017=
",SBKP
1656018000000,"METAF SBKP 232100Z  33005KT CAVOK 25/06 Q1015=
",SBKP
1656021600000,"METAF SBKP 232200Z  32004KT CAVOK 24/06 Q1017=
",SBKP
1656025200000,"METAF SBKP 232300Z  31004KT CAVOK 23/06 Q1018=
",SBKP
1655942400000,"METAF SBSP 230000Z  35006KT CAVOK 20/11 Q1014=
",SBSP
1655946000000,"METAF SBSP 230100Z  36005KT CAVOK 19/11 Q1015=
",SBSP
1655949600000,"METAF SBSP 230200Z  36005KT CAVOK 19/12 Q1017=
",SBSP
