hora,metaf,aero
1681862400000,"METAF SBBR 190000Z  29005KT 9999       FEW027   23/18 Q1010=
",SBBR
1681866000000,"METAF SBBR 190100Z  28005KT 9999       FEW025   23/18 Q1010=
",SBBR
1681869600000,"METAF SBBR 190200Z  28006KT 8000       FEW024   22/18 Q1010=
",SBBR
1681873200000,"METAF SBBR 190300Z  29007KT 7000       FEW022   22/18 Q1011=
",SBBR
1681876800000,"METAF SBBR 190400Z  29006KT 6000       FEW020   22/18 Q1010=
",SBBR
1681880400000,"METAF SBBR 190500Z  29007KT 7000       SCT030   21/18 Q1010=
",SBBR
1681884000000,"METAF SBBR 190600Z  29007KT 6000       FEW023   20/17 Q1010=
",SBBR
1681887600000,"METAF SBBR 190700Z  30007KT 6000       FEW024   20/17 Q1011=
",SBBR
1681891200000,"METAF SBBR 190800Z  30007KT 5000     BR SCT023   20/17 Q1011=
",SBBR
1681894800000,"METAF SBBR 190900Z  30007KT 5000     BR SCT021   20/17 Q1011=
",SBBR
1681898400000,"METAF SBBR 191000Z  30008KT 5000     BR BKN020   20/18 Q1012=
",SBBR
1681902000000,"METAF SBBR 191100Z  29008KT 9000       SCT016   22/18 Q1013=
",SBBR
1681905600000,"METAF SBBR 191200Z  29008KT 9999       FEW026   23/17 Q1014=
",SBBR
1681909200000,"METAF SBBR 191300Z  29009KT 9999       FEW033   25/16 Q1015=
",SBBR
1681912800000,"METAF SBBR 191400Z  29010KT CAVOK 26/15 Q1014=
",SBBR
1681916400000,"METAF SBBR 191500Z  29010KT CAVOK 27/15 Q1013=
",SBBR
1681920000000,"METAF SBBR 191600Z  29010KT CAVOK 28/15 Q1012=
",SBBR
1681923600000,"METAF SBBR 191700Z  29009KT CAVOK 28/15 Q1011=
",SBBR
1681927200000,"METAF SBBR 191800Z  29009KT CAVOK 28/15 Q1010=
",SBBR
1681930800000,"METAF SBBR 191900Z  29009KT CAVOK 28/15 Q1010=
",SBBR
1681934400000,"METAF SBBR 192000Z  29009KT CAVOK 28/15 Q1010=
",SBBR
1681938000000,"METAF SBBR 192100Z  29009KT CAVOK 27/16 Q1011=
",SBBR
1681941600000,"METAF SBBR 192200Z  29009KT 9999       SCT033   26/17 Q1011=
",SBBR
1681945200000,"METAF SBBR 192300Z  29008KT 9999       BKN028   25/18 Q1012=
",SBBR
1681862400000,"METAF SBCF 190000Z  26008KT CAVOK 24/17 Q1007=
",SBCF
1681866000000,"METAF SBCF 190100Z  26006KT CAVOK 23/17 Q1007=
",SBCF
1681869600000,"METAF SBCF 190200Z  25005KT CAVOK 21/18 Q1007=
",SBCF
1681873200000,"METAF SBCF 190300Z  25005KT CAVOK 21/18 Q1007=
",SBCF
1681876800000,"METAF SBCF 190400Z  27004KT 4000     BR FEW033   20/18 Q1007=
",SBCF
1681880400000,"METAF SBCF 190500Z  31004KT 3000     BR FEW033   19/18 Q1007=
",SBCF
1681884000000,"METAF SBCF 190600Z  32004KT 1000     BR BKN033   18/18 Q1008=
",SBCF
1681887600000,"METAF SBCF 190700Z  32005KT 1000     BR BKN033   18/17 Q1008=
",SBCF
1681891200000,"METAF SBCF 190800Z  31004KT 1000     BR SCT028   18/17 Q1009=
",SBCF
1681894800000,"METAF SBCF 190900Z  31004KT 1000     BR BKN033   17/17 Q1009=
",SBCF
1681898400000,"METAF SBCF 191000Z  31005KT 3000     BR BKN033   20/18 Q1010=
",SBCF
1681902000000,"METAF SBCF 191100Z  29008KT 9000       SCT033   23/19 Q1011=
",SBCF
1681905600000,"METAF SBCF 191200Z  30009KT 9999       BKN023   25/19 Q1012=
",SBCF
1681909200000,"METAF SBCF 191300Z  28011KT 9999       BKN030   27/19 Q1012=
",SBCF
1681912800000,"METAF SBCF 191400Z  28012KT 9999       SCT033   28/19 Q1011=
",SBCF
1681916400000,"METAF SBCF 191500Z  28012KT 9999       FEW033   29/18 Q1010=
",SBCF
1681920000000,"METAF SBCF 191600Z  29012KT CAVOK 30/18 Q1008=
",SBCF
1681923600000,"METAF SBCF 191700Z  30013KT CAVOK 30/18 Q1007=
",SBCF
1681927200000,"METAF SBCF 191800Z  29013KT CAVOK 30/19 Q1007=
",SBCF
1681930800000,"METAF SBCF 191900Z  29012KT 9999  - RA     29/19 Q1006=
",SBCF
1681934400000,"METAF SBCF 192000Z  29009KT CAVOK 29/19 Q1007=
",SBCF
1681938000000,"METAF SBCF 192100Z  28006KT 9999       FEW033   26/20 Q1008=
",SBCF
1681941600000,"METAF SBCF 192200Z  26007KT 9999       FEW033   25/20 Q1008=
",SBCF
1681945200000,"METAF SBCF 192300Z  24008KT 9000       FEW032   24/20 Q1010=
",SBCF
1681862400000,"METAF SBCT 190000Z  17001KT 1000     BR OVC033   16/16 Q1005=
",SBCT
1681866000000,"METAF SBCT 190100Z 02002KT 0400 FG     OVC033   16/15 Q1006=
",SBCT
1681869600000,"METAF SBCT 190200Z 01003KT 0250 FG     OVC033   15/15 Q1006=
",SBCT
1681873200000,"METAF SBCT 190300Z  33003KT 0250 FG     OVC033   15/15 Q1006=
",SBCT
1681876800000,"METAF SBCT 190400Z  25005KT 0650 FG     OVC033   15/15 Q1005=
",SBCT
1681880400000,"METAF SBCT 190500Z  23006KT 4000     BR BKN033   14/12 Q1006=
",SBCT
1681884000000,"METAF SBCT 190600Z  24005KT 2000     BR BKN033   12/11 Q1006=
",SBCT
1681887600000,"METAF SBCT 190700Z  25005KT 4000     BR SCT033   12/10 Q1006=
",SBCT
1681891200000,"METAF SBCT 190800Z  25006KT 7000       FEW023   12/09 Q1007=
",SBCT
1681894800000,"METAF SBCT 190900Z  26006KT 6000       FEW024   11/08 Q1007=
",SBCT
1681898400000,"METAF SBCT 191000Z  26006KT CAVOK 11/07 Q1009=
",SBCT
1681902000000,"METAF SBCT 191100Z  26008KT CAVOK 13/07 Q1009=
",SBCT
1681905600000,"METAF SBCT 191200Z  26010KT CAVOK 15/07 Q1010=
",SBCT
1681909200000,"METAF SBCT 191300Z  27011KT CAVOK 17/05 Q1010=
",SBCT
1681912800000,"METAF SBCT 191400Z  27013KT CAVOK 18/03 Q1010=
",SBCT
1681916400000,"METAF SBCT 191500Z  27013KT CAVOK 19/04 Q1009=
",SBCT
1681920000000,"METAF SBCT 191600Z  27016KT CAVOK 20/04 Q1008=
",SBCT
1681923600000,"METAF SBCT 191700Z  27017KT CAVOK 20/05 Q1007=
",SBCT
1681927200000,"METAF SBCT 191800Z  27017KT CAVOK 20/06 Q1006=
",SBCT
1681930800000,"METAF SBCT 191900Z  27017KT CAVOK 19/06 Q1006=
",SBCT
1681934400000,"METAF SBCT 192000Z  26015KT CAVOK 19/07 Q1007=
",SBCT
1681938000000,"METAF SBCT 192100Z  26013KT CAVOK 17/07 Q1008=
",SBCT
1681941600000,"METAF SBCT 192200Z  26011KT CAVOK 17/07 Q1009=
",SBCT
1681945200000,"METAF SBCT 192300Z  27009KT CAVOK 16/07 Q1010=
",SBCT
1681862400000,"METAF SBFL 190000Z  20007KT 2000  - RABR OVC013   20/19 Q1004=
",SBFL
1681866000000,"METAF SBFL 190100Z  21005KT 2000    RABR OVC015   20/18 Q1004=
",SBFL
1681869600000,"METAF SBFL 190200Z  22006KT 3000    RABR OVC020   20/18 Q1004=
",SBFL
1681873200000,"METAF SBFL 190300Z  25004KT 4000     BR OVC021   20/17 Q1004=
",SBFL
1681876800000,"METAF SBFL 190400Z  26005KT 4000     BR BKN023   20/17 Q1004=
",SBFL
1681880400000,"METAF SBFL 190500Z  28006KT 6000       FEW019   20/17 Q1004=
",SBFL
1681884000000,"METAF SBFL 190600Z  19004KT 6000       SCT023   18/15 Q1004=
",SBFL
1681887600000,"METAF SBFL 190700Z  20007KT CAVOK 18/13 Q1004=
",SBFL
1681891200000,"METAF SBFL 190800Z  20007KT CAVOK 18/11 Q1004=
",SBFL
1681894800000,"METAF SBFL 190900Z  23005KT CAVOK 18/09 Q1005=
",SBFL
1681898400000,"METAF SBFL 191000Z  23004KT CAVOK 18/08 Q1006=
",SBFL
1681902000000,"METAF SBFL 191100Z  23002KT CAVOK 20/09 Q1007=
",SBFL
1681905600000,"METAF SBFL 191200Z  25004KT CAVOK 21/09 Q1007=
",SBFL
1681909200000,"METAF SBFL 191300Z  28008KT CAVOK 21/10 Q1008=
",SBFL
1681912800000,"METAF SBFL 191400Z  29011KT CAVOK 22/11 Q1007=
",SBFL
1681916400000,"METAF SBFL 191500Z  29012KT CAVOK 22/10 Q1006=
",SBFL
1681920000000,"METAF SBFL 191600Z  28015KT CAVOK 23/10 Q1005=
",SBFL
1681923600000,"METAF SBFL 191700Z  27014KT CAVOK 23/10 Q1005=
",SBFL
1681927200000,"METAF SBFL 191800Z  27012KT CAVOK 24/10 Q1005=
",SBFL
1681930800000,"METAF SBFL 191900Z  26010KT CAVOK 23/10 Q1004=
",SBFL
1681934400000,"METAF SBFL 192000Z  25005KT CAVOK 23/11 Q1005=
",SBFL
1681938000000,"METAF SBFL 192100Z  19003KT CAVOK 20/12 Q1006=
",SBFL
1681941600000,"METAF SBFL 192200Z  14005KT CAVOK 19/12 Q1006=
",SBFL
1681945200000,"METAF SBFL 192300Z  18006KT CAVOK 19/12 Q1008=
",SBFL
1681862400000,"METAF SBGL 190000Z  22013KT 9999    RA  BKN033   27/22 Q1004=
",SBGL
1681866000000,"METAF SBGL 190100Z  23007KT 9000       BKN033   26/21 Q1004=
",SBGL
1681869600000,"METAF SBGL 190200Z  27004KT 9000       SCT033   25/21 Q1004=
",SBGL
1681873200000,"METAF SBGL 190300Z  30003KT 9000       SCT033   25/21 Q1004=
",SBGL
1681876800000,"METAF SBGL 190400Z  32002KT 8000       FEW033   25/21 Q1003=
",SBGL
1681880400000,"METAF SBGL 190500Z  23004KT 7000       FEW033   25/21 Q1003=
",SBGL
1681884000000,"METAF SBGL 190600Z  11001KT 3000    RABR FEW015   24/22 Q1003=
",SBGL
1681887600000,"METAF SBGL 190700Z  13002KT 4000     BR SCT033   24/22 Q1003=
",SBGL
1681891200000,"METAF SBGL 190800Z  20002KT 6000       BKN033   24/21 Q1004=
",SBGL
1681894800000,"METAF SBGL 190900Z  25004KT 7000    RA  SCT033   24/20 Q1004=
",SBGL
1681898400000,"METAF SBGL 191000Z  30005KT 9999    RA  FEW033   25/20 Q1005=
",SBGL
1681902000000,"METAF SBGL 191100Z  29006KT 9999       SCT033   26/20 Q1006=
",SBGL
1681905600000,"METAF SBGL 191200Z  26008KT 9999       SCT033   29/20 Q1006=
",SBGL
1681909200000,"METAF SBGL 191300Z  23010KT 9999       BKN029   29/21 Q1006=
",SBGL
1681912800000,"METAF SBGL 191400Z  22011KT 9999       OVC021   28/22 Q1007=
",SBGL
1681916400000,"METAF SBGL 191500Z  22012KT 9999       OVC024   28/21 Q1006=
",SBGL
1681920000000,"METAF SBGL 191600Z  21012KT 9999       OVC033   28/21 Q1006=
",SBGL
1681923600000,"METAF SBGL 191700Z  21011KT 9999       OVC033   27/20 Q1006=
",SBGL
1681927200000,"METAF SBGL 191800Z  21011KT 9999       OVC033   27/20 Q1006=
",SBGL
1681930800000,"METAF SBGL 191900Z  20009KT 9999       OVC033   27/20 Q1006=
",SBGL
1681934400000,"METAF SBGL 192000Z  20007KT 9999       OVC033   26/20 Q1007=
",SBGL
1681938000000,"METAF SBGL 192100Z  20007KT 9999       OVC033   26/20 Q1008=
",SBGL
1681941600000,"METAF SBGL 192200Z  20005KT 9999       OVC033   25/20 Q1008=
",SBGL
1681945200000,"METAF SBGL 192300Z  20004KT 9000       OVC033   25/20 Q1009=
",SBGL
1681862400000,"METAF SBGR 190000Z  30007KT 3000  - RABR OVC011   21/20 Q1005=
",SBGR
1681866000000,"METAF SBGR 190100Z  32007KT 2000  -TSRABR OVC011 FEW030CB 21/20 Q1005=
",SBGR
1681869600000,"METAF SBGR 190200Z  32011KT 1000    RABR OVC033   21/19 Q1004=
",SBGR
1681873200000,"METAF SBGR 190300Z  31011KT 3000    RABR OVC021   21/19 Q1005=
",SBGR
1681876800000,"METAF SBGR 190400Z  24004KT 1000  - RABR OVC023   19/19 Q1005=
",SBGR
