hora,metaf,aero
1654214400000,"METAF SBGL 030000Z  26006KT 7000       OVC033   22/19 Q1018=
",SBGL
1654218000000,"METAF SBGL 030100Z  26005KT 7000       OVC033   22/19 Q1018=
",SBGL
1654221600000,"METAF SBGL 030200Z  29005KT 6000       BKN033   22/18 Q1017=
",SBGL
1654225200000,"METAF SBGL 030300Z  28006KT 6000       BKN033   22/18 Q1017=
",SBGL
1654228800000,"METAF SBGL 030400Z  28007KT 6000       BKN033   21/18 Q1017=
",SBGL
1654232400000,"METAF SBGL 030500Z  29006KT 5000     BR BKN033   21/18 Q1016=
",SBGL
1654236000000,"METAF SBGL 030600Z  28005KT 4000     BR BKN033   21/18 Q1016=
",SBGL
1654239600000,"METAF SBGL 030700Z  26006KT 4000     BR OVC033   21/18 Q1016=
",SBGL
1654243200000,"METAF SBGL 030800Z  28006KT 3000     BR OVC033   20/18 Q1017=
",SBGL
1654246800000,"METAF SBGL 030900Z  28005KT 3000     BR OVC033   20/18 Q1017=
",SBGL
1654250400000,"METAF SBGL 031000Z  30006KT 3000     BR OVC033   20/18 Q1018=
",SBGL
1654254000000,"METAF SBGL 031100Z  30006KT 5000     BR OVC033   21/18 Q1019=
",SBGL
1654257600000,"METAF SBGL 031200Z  27004KT 6000       OVC033   21/18 Q1019=
",SBGL
1654261200000,"METAF SBGL 031300Z  27004KT 7000       OVC033   22/18 Q1019=
",SBGL
1654264800000,"METAF SBGL 031400Z  25004KT 8000       OVC033   22/19 Q1019=
",SBGL
1654268400000,"METAF SBGL 031500Z  22005KT 7000       OVC033   23/19 Q1019=
",SBGL
1654272000000,"METAF SBGL 031600Z  22004KT 7000       OVC033   23/19 Q1018=
",SBGL
1654275600000,"METAF SBGL 031700Z  22005KT 8000       OVC033   23/19 Q1018=
",SBGL
1654279200000,"METAF SBGL 031800Z  23004KT 8000       OVC025   23/19 Q1017=
",SBGL
1654282800000,"METAF SBGL 031900Z  23005KT 9999       OVC027   23/19 Q1017=
",SBGL
1654286400000,"METAF SBGL 032000Z  24006KT 9999       BKN027   23/18 Q1018=
",SBGL
1654290000000,"METAF SBGL 032100Z  25006KT 9999       BKN023   23/18 Q1018=
",SBGL
1654293600000,"METAF SBGL 032200Z  27004KT 9000       OVC020   22/18 Q1019=
",SBGL
1654297200000,"METAF SBGL 032300Z  25002KT 6000       OVC019   21/18 Q1020=
",SBGL
1654214400000,"METAF SBGR 030000Z  11005KT 1000     BR OVC033   16/15 Q1017=
",SBGR
