hora,metaf,aero
1660089600000,"METAF SBBR 100000Z  34005KT CAVOK 21/07 Q1017=
",SBBR
1660093200000,"METAF SBBR 100100Z  33007KT CAVOK 21/07 Q1017=
",SBBR
1660096800000,"METAF SBBR 100200Z  33008KT CAVOK 22/07 Q1017=
",SBBR
1660100400000,"METAF SBBR 100300Z  32008KT CAVOK 22/07 Q1016=
",SBBR
1660104000000,"METAF SBBR 100400Z  28009KT CAVOK 22/07 Q1016=
",SBBR
1660107600000,"METAF SBBR 100500Z  22011KT 9999       SCT033   21/09 Q1017=
",SBBR
1660111200000,"METAF SBBR 100600Z  22016KT 9999       OVC022   18/11 Q1018=
",SBBR
1660114800000,"METAF SBBR 100700Z  21016KT 5000     BR OVC033   17/14 Q1018=
",SBBR
1660118400000,"METAF SBBR 100800Z  21014KT 2000     BR OVC033   15/14 Q1018=
",SBBR
1660122000000,"METAF SBBR 100900Z  22010KT 1000     BR BKN033   14/13 Q1017=
",SBBR
1660125600000,"METAF SBBR 101000Z  22006KT 1000     BR OVC033   14/13 Q1018=
",SBBR
1660129200000,"METAF SBBR 101100Z  21007KT 6000       SCT033   16/13 Q1019=
",SBBR
1660132800000,"METAF SBBR 101200Z  18006KT CAVOK 19/12 Q1019=
",SBBR
1660136400000,"METAF SBBR 101300Z  19004KT CAVOK 22/11 Q1019=
",SBBR
1660140000000,"METAF SBBR 101400Z  20005KT CAVOK 24/11 Q1019=
",SBBR
1660143600000,"METAF SBBR 101500Z  23006KT CAVOK 25/10 Q1017=
",SBBR
1660147200000,"METAF SBBR 101600Z  25006KT CAVOK 26/10 Q1016=
",SBBR
1660150800000,"METAF SBBR 101700Z  24009KT CAVOK 26/10 Q1015=
",SBBR
1660154400000,"METAF SBBR 101800Z  29010KT CAVOK 28/09 Q1015=
",SBBR
1660158000000,"METAF SBBR 101900Z  29009KT CAVOK 28/09 Q1014=
",SBBR
1660161600000,"METAF SBBR 102000Z  26009KT CAVOK 27/10 Q1014=
",SBBR
1660165200000,"METAF SBBR 102100Z  25006KT CAVOK 25/10 Q1013=
",SBBR
1660168800000,"METAF SBBR 102200Z  24007KT CAVOK 23/10 Q1014=
",SBBR
1660172400000,"METAF SBBR 102300Z  23007KT CAVOK 21/10 Q1016=
",SBBR
1660089600000,"METAF SBCF 100000Z  10004KT CAVOK 20/13 Q1016=
",SBCF
1660093200000,"METAF SBCF 100100Z  17003KT CAVOK 21/14 Q1017=
",SBCF
1660096800000,"METAF SBCF 100200Z  22008KT CAVOK 22/14 Q1018=
",SBCF
1660100400000,"METAF SBCF 100300Z  16004KT CAVOK 20/14 Q1017=
",SBCF
1660104000000,"METAF SBCF 100400Z  13005KT CAVOK 18/14 Q1017=
",SBCF
1660107600000,"METAF SBCF 100500Z  10007KT CAVOK 17/13 Q1016=
",SBCF
1660111200000,"METAF SBCF 100600Z  13006KT CAVOK 16/12 Q1014=
",SBCF
1660114800000,"METAF SBCF 100700Z  10004KT CAVOK 18/12 Q1013=
",SBCF
1660118400000,"METAF SBCF 100800Z  27005KT CAVOK 18/11 Q1017=
",SBCF
1660122000000,"METAF SBCF 100900Z  29006KT CAVOK 18/11 Q1016=
",SBCF
1660125600000,"METAF SBCF 101000Z  28007KT 9999       SCT033   17/13 Q1017=
",SBCF
1660129200000,"METAF SBCF 101100Z  27009KT 8000       BKN033   19/15 Q1018=
",SBCF
1660132800000,"METAF SBCF 101200Z  25012KT 4000     BR BKN033   18/16 Q1020=
",SBCF
1660136400000,"METAF SBCF 101300Z  32005KT 5000     BR BKN033   18/15 Q1017=
",SBCF
1660140000000,"METAF SBCF 101400Z  36010KT 6000       BKN033   19/15 Q1018=
",SBCF
1660143600000,"METAF SBCF 101500Z  34012KT CAVOK 21/14 Q1016=
",SBCF
1660147200000,"METAF SBCF 101600Z  31011KT CAVOK 22/13 Q1014=
",SBCF
1660150800000,"METAF SBCF 101700Z  29013KT CAVOK 24/12 Q1014=
",SBCF
1660154400000,"METAF SBCF 101800Z  28015KT CAVOK 28/11 Q1012=
",SBCF
1660158000000,"METAF SBCF 101900Z  28014KT CAVOK 28/11 Q1011=
",SBCF
1660161600000,"METAF SBCF 102000Z  27014KT CAVOK 27/11 Q1013=
",SBCF
1660165200000,"METAF SBCF 102100Z  24012KT CAVOK 24/12 Q1012=
",SBCF
1660168800000,"METAF SBCF 102200Z  23015KT CAVOK 21/13 Q1014=
",SBCF
1660172400000,"METAF SBCF 102300Z  22016KT CAVOK 20/13 Q1014=
",SBCF
1660089600000,"METAF SBCT 100000Z  11005KT 0600 FG  RA  OVC033   13/13 Q1014=
",SBCT
1660093200000,"METAF SBCT 100100Z  10004KT 0700 FG     OVC030   13/13 Q1015=
",SBCT
1660096800000,"METAF SBCT 100200Z  10006KT 0500 FG     OVC029   13/13 Q1016=
",SBCT
1660100400000,"METAF SBCT 100300Z  12005KT 0350 FG     OVC022   13/13 Q1012=
",SBCT
1660104000000,"METAF SBCT 100400Z  11004KT 0350 FG     OVC016   13/13 Q1013=
",SBCT
1660107600000,"METAF SBCT 100500Z  14001KT 0550 FG     OVC011   13/13 Q1013=
",SBCT
1660111200000,"METAF SBCT 100600Z 07001KT 0700 FG  RA  OVC033   12/12 Q1011=
",SBCT
1660114800000,"METAF SBCT 100700Z  26004KT 1000  - RABR OVC033   12/12 Q1013=
",SBCT
1660118400000,"METAF SBCT 100800Z  25006KT 1000  - RABR OVC033   12/11 Q1015=
",SBCT
1660122000000,"METAF SBCT 100900Z  25007KT 2000    RABR OVC033   11/10 Q1011=
",SBCT
1660125600000,"METAF SBCT 101000Z  25008KT 2000    RABR OVC033   11/09 Q1014=
",SBCT
1660129200000,"METAF SBCT 101100Z  25010KT 2000    RABR OVC033   010/09 Q1015=
",SBCT
1660132800000,"METAF SBCT 101200Z  25010KT 2000  - RABR OVC033   09/08 Q1015=
",SBCT
1660136400000,"METAF SBCT 101300Z  25012KT 2000    RABR OVC033   09/08 Q1018=
",SBCT
1660140000000,"METAF SBCT 101400Z  24012KT 2000  - RABR OVC010   09/08 Q1019=
",SBCT
1660143600000,"METAF SBCT 101500Z  24008KT 1000  - RABR OVC033   09/08 Q1016=
",SBCT
1660147200000,"METAF SBCT 101600Z  21009KT 1000  - RABR OVC010   09/08 Q1019=
",SBCT
1660150800000,"METAF SBCT 101700Z  20008KT 2000    RABR OVC010   010/09 Q1020=
",SBCT
1660154400000,"METAF SBCT 101800Z  15007KT 8000       FEW033   11/07 Q1013=
",SBCT
1660158000000,"METAF SBCT 101900Z  14014KT CAVOK 13/08 Q1016=
",SBCT
1660161600000,"METAF SBCT 102000Z  14007KT 9000       FEW033   12/08 Q1018=
",SBCT
1660165200000,"METAF SBCT 102100Z  29003KT 6000       OVC010   11/08 Q1017=
",SBCT
1660168800000,"METAF SBCT 102200Z  18003KT 2000  - RABR OVC010   010/09 Q1022=
",SBCT
1660172400000,"METAF SBCT 102300Z  18004KT 1000    RABR OVC010   010/09 Q1024=
",SBCT
1660089600000,"METAF SBFL 100000Z  11008KT 1000  - RABR OVC033   17/16 Q1017=
",SBFL
1660093200000,"METAF SBFL 100100Z  13015KT 1000  - RABR OVC033   17/16 Q1018=
",SBFL
1660096800000,"METAF SBFL 100200Z  14016KT 2000  - RABR OVC033   16/15 Q1020=
",SBFL
