hora,metaf,aero
1666051200000,"METAF SBGL 180000Z  17001KT 8000       FEW018   24/20 Q1021=
",SBGL
1666054800000,"METAF SBGL 180100Z  12001KT 6000       BKN014   23/20 Q1015=
",SBGL
1666058400000,"METAF SBGL 180200Z 09002KT 5000     BR OVC012   22/20 Q1016=
",SBGL
1666062000000,"METAF SBGL 180300Z  33002KT 4000     BR OVC012   22/20 Q1021=
",SBGL
1666065600000,"METAF SBGL 180400Z  31002KT 3000     BR OVC010   22/20 Q1019=
",SBGL
1666069200000,"METAF SBGL 180500Z  33002KT 2000     BR OVC012   21/19 Q1016=
",SBGL
1666072800000,"METAF SBGL 180600Z  30003KT 2000     BR OVC033   21/20 Q1019=
",SBGL
1666076400000,"METAF SBGL 180700Z  31002KT 1000     BR OVC033   21/20 Q1014=
",SBGL
1666080000000,"METAF SBGL 180800Z 01004KT 2000     BR OVC013   21/19 Q1016=
",SBGL
1666083600000,"METAF SBGL 180900Z  34003KT 3000     BR OVC015   21/19 Q1021=
",SBGL
1666087200000,"METAF SBGL 181000Z  33003KT 6000       OVC016   22/19 Q1020=
",SBGL
1666090800000,"METAF SBGL 181100Z 06003KT 9999       OVC017   24/19 Q1019=
",SBGL
1666094400000,"METAF SBGL 181200Z  11003KT 9999       OVC026   26/19 Q1021=
",SBGL
1666098000000,"METAF SBGL 181300Z  15005KT 9999       OVC028   26/19 Q1018=
",SBGL
1666101600000,"METAF SBGL 181400Z  14008KT 9999       BKN029   27/19 Q1018=
",SBGL
1666105200000,"METAF SBGL 181500Z  14010KT 9999       BKN029   28/19 Q1021=
",SBGL
1666108800000,"METAF SBGL 181600Z  13012KT 9999       BKN030   28/20 Q1018=
",SBGL
1666112400000,"METAF SBGL 181700Z  11012KT 9999       BKN033   29/19 Q1014=
",SBGL
1666116000000,"METAF SBGL 181800Z  14010KT 9999       BKN025   27/20 Q1017=
",SBGL
1666119600000,"METAF SBGL 181900Z  14011KT 9999       BKN022   27/20 Q1015=
",SBGL
1666123200000,"METAF SBGL 182000Z  12011KT 9999       OVC022   26/20 Q1015=
",SBGL
1666126800000,"METAF SBGL 182100Z  11009KT 9999    RA  OVC023   26/20 Q1021=
",SBGL
1666130400000,"METAF SBGL 182200Z 09010KT 9999    RA  OVC033   25/20 Q1018=
",SBGL
1666134000000,"METAF SBGL 182300Z 09012KT 9999       OVC033   24/19 Q1018=
",SBGL
1666051200000,"METAF SBGR 180000Z  11007KT 5000     BR BKN033   17/14 Q1021=
",SBGR
1666054800000,"METAF SBGR 180100Z  12006KT 3000     BR OVC033   16/14 Q1016=
",SBGR
1666058400000,"METAF SBGR 180200Z  13007KT 3000     BR OVC033   16/14 Q1016=
",SBGR
1666062000000,"METAF SBGR 180300Z  14007KT 2000     BR OVC033   16/15 Q1022=
",SBGR
1666065600000,"METAF SBGR 180400Z  13007KT 1000     BR OVC033   16/15 Q1018=
",SBGR
