hora,metaf,aero
1681689600000,"METAF SBBR 170000Z  19004KT CAVOK 23/16 Q1013=
",SBBR
1681693200000,"METAF SBBR 170100Z  20003KT CAVOK 22/16 Q1013=
",SBBR
1681696800000,"METAF SBBR 170200Z  20003KT CAVOK 22/16 Q1013=
",SBBR
1681700400000,"METAF SBBR 170300Z  19003KT CAVOK 21/16 Q1012=
",SBBR
1681704000000,"METAF SBBR 170400Z  18003KT CAVOK 21/16 Q1012=
",SBBR
1681707600000,"METAF SBBR 170500Z  16004KT CAVOK 20/16 Q1012=
",SBBR
1681711200000,"METAF SBBR 170600Z  19005KT 5000     BR SCT021   19/16 Q1012=
",SBBR
1681714800000,"METAF SBBR 170700Z  17003KT 3000     BR FEW018   19/16 Q1011=
",SBBR
1681718400000,"METAF SBBR 170800Z  14003KT 3000     BR FEW033   18/16 Q1011=
",SBBR
1681722000000,"METAF SBBR 170900Z  11002KT 3000     BR FEW033   18/16 Q1012=
",SBBR
1681725600000,"METAF SBBR 171000Z  10003KT 5000     BR SCT033   19/16 Q1012=
",SBBR
1681729200000,"METAF SBBR 171100Z  10004KT 9999       FEW033   20/15 Q1013=
",SBBR
1681732800000,"METAF SBBR 171200Z  11005KT CAVOK 23/15 Q1013=
",SBBR
1681736400000,"METAF SBBR 171300Z  10005KT CAVOK 24/15 Q1013=
",SBBR
1681740000000,"METAF SBBR 171400Z 08004KT CAVOK 25/15 Q1013=
",SBBR
1681743600000,"METAF SBBR 171500Z 07003KT CAVOK 27/15 Q1012=
",SBBR
1681747200000,"METAF SBBR 171600Z 07003KT CAVOK 28/14 Q1010=
",SBBR
1681750800000,"METAF SBBR 171700Z 04003KT CAVOK 29/14 Q1009=
",SBBR
1681754400000,"METAF SBBR 171800Z  35002KT CAVOK 29/14 Q1008=
",SBBR
1681758000000,"METAF SBBR 171900Z  28001KT CAVOK 28/15 Q1008=
",SBBR
1681761600000,"METAF SBBR 172000Z  22002KT 9999  - RA     26/16 Q1008=
",SBBR
1681765200000,"METAF SBBR 172100Z  21001KT CAVOK 27/16 Q1008=
",SBBR
1681768800000,"METAF SBBR 172200Z  28001KT CAVOK 27/15 Q1008=
",SBBR
1681772400000,"METAF SBBR 172300Z  20001KT CAVOK 27/15 Q1008=
",SBBR
1681689600000,"METAF SBCF 170000Z  12006KT 6000       FEW033   20/17 Q1013=
",SBCF
1681693200000,"METAF SBCF 170100Z  12007KT 5000     BR FEW032   20/17 Q1014=
",SBCF
1681696800000,"METAF SBCF 170200Z  11006KT 3000     BR SCT028   19/17 Q1013=
",SBCF
1681700400000,"METAF SBCF 170300Z  12005KT 2000     BR BKN033   18/17 Q1013=
",SBCF
1681704000000,"METAF SBCF 170400Z  13005KT 1000     BR BKN031   18/17 Q1013=
",SBCF
1681707600000,"METAF SBCF 170500Z  11005KT 1000     BR BKN027   17/17 Q1012=
",SBCF
1681711200000,"METAF SBCF 170600Z  11004KT 1000     BR BKN033   16/15 Q1011=
",SBCF
1681714800000,"METAF SBCF 170700Z  12004KT 1000     BR BKN033   16/15 Q1011=
",SBCF
1681718400000,"METAF SBCF 170800Z  13005KT 1000     BR BKN033   16/15 Q1012=
",SBCF
1681722000000,"METAF SBCF 170900Z  13006KT 1000     BR BKN033   16/15 Q1013=
",SBCF
1681725600000,"METAF SBCF 171000Z  12005KT 2000     BR OVC033   18/16 Q1013=
",SBCF
1681729200000,"METAF SBCF 171100Z 05005KT 5000     BR OVC032   20/17 Q1013=
",SBCF
1681732800000,"METAF SBCF 171200Z 02003KT 9999       BKN022   23/18 Q1013=
",SBCF
1681736400000,"METAF SBCF 171300Z  36005KT 9999       BKN030   25/18 Q1013=
",SBCF
1681740000000,"METAF SBCF 171400Z  34006KT 9999       SCT033   27/17 Q1012=
",SBCF
1681743600000,"METAF SBCF 171500Z  33007KT 9999       FEW033   28/17 Q1010=
",SBCF
1681747200000,"METAF SBCF 171600Z  30007KT CAVOK 29/16 Q1009=
",SBCF
1681750800000,"METAF SBCF 171700Z  29008KT CAVOK 30/15 Q1008=
",SBCF
1681754400000,"METAF SBCF 171800Z  28008KT CAVOK 30/15 Q1007=
",SBCF
1681758000000,"METAF SBCF 171900Z  28007KT CAVOK 30/15 Q1007=
",SBCF
1681761600000,"METAF SBCF 172000Z  27006KT CAVOK 29/15 Q1007=
",SBCF
1681765200000,"METAF SBCF 172100Z  26004KT CAVOK 25/15 Q1007=
",SBCF
1681768800000,"METAF SBCF 172200Z  25004KT CAVOK 24/15 Q1007=
",SBCF
1681772400000,"METAF SBCF 172300Z  24005KT CAVOK 23/16 Q1008=
",SBCF
1681689600000,"METAF SBCT 170000Z 06007KT 0350 FG  RA  OVC033   18/18 Q1012=
",SBCT
1681693200000,"METAF SBCT 170100Z 03004KT 0250 FG     OVC024   17/17 Q1012=
",SBCT
1681696800000,"METAF SBCT 170200Z 01005KT 0250 FG     OVC013   17/17 Q1012=
",SBCT
1681700400000,"METAF SBCT 170300Z  36004KT 0300 FG     OVC011   17/17 Q1011=
",SBCT
1681704000000,"METAF SBCT 170400Z  36004KT 0300 FG     OVC033   17/16 Q1010=
",SBCT
1681707600000,"METAF SBCT 170500Z  34003KT 0700 FG     OVC031   16/16 Q1010=
",SBCT
1681711200000,"METAF SBCT 170600Z  32004KT 0550 FG     OVC027   16/15 Q1009=
",SBCT
1681714800000,"METAF SBCT 170700Z  30003KT 1000     BR OVC025   16/15 Q1009=
",SBCT
1681718400000,"METAF SBCT 170800Z  29002KT 0600 FG     OVC020   15/15 Q1009=
",SBCT
1681722000000,"METAF SBCT 170900Z  32004KT 0750 FG     OVC022   16/15 Q1008=
",SBCT
1681725600000,"METAF SBCT 171000Z  25003KT 0650 FG     OVC026   16/16 Q1009=
",SBCT
1681729200000,"METAF SBCT 171100Z  24004KT 1000  - RABR OVC023   18/16 Q1010=
",SBCT
1681732800000,"METAF SBCT 171200Z  28006KT 6000    RA  OVC023   20/17 Q1009=
",SBCT
1681736400000,"METAF SBCT 171300Z  28009KT 7000    RA  OVC014   22/18 Q1009=
",SBCT
1681740000000,"METAF SBCT 171400Z  28011KT 9999       OVC021   24/18 Q1007=
",SBCT
1681743600000,"METAF SBCT 171500Z  28013KT 9999       BKN027   25/18 Q1007=
",SBCT
1681747200000,"METAF SBCT 171600Z  27011KT 9999       SCT033   26/17 Q1005=
",SBCT
