hora,metaf,aero
1676937600000,"METAF SBGL 210000Z 08008KT 9999       BKN033   26/21 Q1014=
",SBGL
1676941200000,"METAF SBGL 210100Z 07007KT 9999       BKN028   26/21 Q1015=
",SBGL
1676944800000,"METAF SBGL 210200Z 06005KT 9999       BKN030   25/21 Q1015=
",SBGL
1676948400000,"METAF SBGL 210300Z 07004KT 9999       FEW029   25/20 Q1014=
",SBGL
1676952000000,"METAF SBGL 210400Z 09002KT CAVOK 25/20 Q1014=
",SBGL
1676955600000,"METAF SBGL 210500Z  12002KT CAVOK 25/20 Q1014=
",SBGL
1676959200000,"METAF SBGL 210600Z  15001KT 6000       FEW019   24/20 Q1013=
",SBGL
1676962800000,"METAF SBGL 210700Z  11001KT 6000       SCT021   24/20 Q1013=
",SBGL
1676966400000,"METAF SBGL 210800Z 09003KT 6000       FEW023   23/20 Q1014=
",SBGL
1676970000000,"METAF SBGL 210900Z  10003KT 7000       FEW033   23/20 Q1014=
",SBGL
1676973600000,"METAF SBGL 211000Z  12002KT 9999       FEW033   25/19 Q1014=
",SBGL
1676977200000,"METAF SBGL 211100Z  13001KT 9999       FEW033   27/19 Q1014=
",SBGL
1676980800000,"METAF SBGL 211200Z  21001KT CAVOK 29/19 Q1014=
",SBGL
1676984400000,"METAF SBGL 211300Z 04001KT CAVOK 31/19 Q1014=
",SBGL
1676988000000,"METAF SBGL 211400Z 02002KT CAVOK 32/18 Q1013=
",SBGL
1676991600000,"METAF SBGL 211500Z 01004KT 9999       FEW033   34/18 Q1012=
",SBGL
1676995200000,"METAF SBGL 211600Z  36003KT CAVOK 34/18 Q1012=
",SBGL
1676998800000,"METAF SBGL 211700Z 05001KT 9999       FEW033   34/19 Q1011=
",SBGL
1677002400000,"METAF SBGL 211800Z  15007KT 9999       FEW033   33/20 Q1011=
",SBGL
1677006000000,"METAF SBGL 211900Z  13009KT CAVOK 33/20 Q1010=
",SBGL
1677009600000,"METAF SBGL 212000Z  12007KT CAVOK 33/20 Q1010=
",SBGL
1677013200000,"METAF SBGL 212100Z  11006KT 9999       FEW033   33/21 Q1010=
",SBGL
1677016800000,"METAF SBGL 212200Z 06006KT 9999       SCT033   32/21 Q1011=
",SBGL
1677020400000,"METAF SBGL 212300Z 01005KT 9999       SCT033   31/21 Q1012=
",SBGL
1676937600000,"METAF SBGR 210000Z  11006KT 3000    RABR OVC033   21/19 Q1016=
",SBGR
1676941200000,"METAF SBGR 210100Z 08005KT 2000    RABR OVC033   20/19 Q1016=
",SBGR
1676944800000,"METAF SBGR 210200Z 07005KT 2000     BR OVC033   20/19 Q1016=
",SBGR
1676948400000,"METAF SBGR 210300Z 06005KT 1000     BR OVC033   20/19 Q1015=
",SBGR
1676952000000,"METAF SBGR 210400Z 05006KT 1000     BR OVC010   20/19 Q1014=
",SBGR
1676955600000,"METAF SBGR 210500Z 03004KT 1000     BR OVC013   19/18 Q1014=
",SBGR
1676959200000,"METAF SBGR 210600Z 03004KT 2000     BR BKN021   18/17 Q1014=
",SBGR
1676962800000,"METAF SBGR 210700Z 02004KT 2000     BR BKN021   18/17 Q1014=
",SBGR
