hora,metaf,aero
1662595200000,"METAF SBBR 080000Z 05006KT CAVOK 23/07 Q1017=
",SBBR
1662598800000,"METAF SBBR 080100Z 04006KT CAVOK 22/07 Q1016=
",SBBR
1662602400000,"METAF SBBR 080200Z 05006KT CAVOK 22/06 Q1015=
",SBBR
1662606000000,"METAF SBBR 080300Z 06006KT CAVOK 21/07 Q1015=
",SBBR
1662609600000,"METAF SBBR 080400Z 07007KT CAVOK 20/07 Q1014=
",SBBR
1662613200000,"METAF SBBR 080500Z 06005KT CAVOK 19/06 Q1015=
",SBBR
1662616800000,"METAF SBBR 080600Z 05006KT CAVOK 19/07 Q1014=
",SBBR
1662620400000,"METAF SBBR 080700Z 04007KT CAVOK 18/06 Q1013=
",SBBR
1662624000000,"METAF SBBR 080800Z 05006KT CAVOK 18/06 Q1015=
",SBBR
1662627600000,"METAF SBBR 080900Z 06008KT CAVOK 17/06 Q1015=
",SBBR
1662631200000,"METAF SBBR 081000Z 06008KT CAVOK 17/07 Q1017=
",SBBR
1662634800000,"METAF SBBR 081100Z 04008KT CAVOK 18/08 Q1018=
",SBBR
1662638400000,"METAF SBBR 081200Z 03009KT CAVOK 22/08 Q1017=
",SBBR
1662642000000,"METAF SBBR 081300Z 03008KT CAVOK 23/07 Q1017=
",SBBR
1662645600000,"METAF SBBR 081400Z 03005KT CAVOK 25/07 Q1018=
",SBBR
1662649200000,"METAF SBBR 081500Z 03004KT CAVOK 27/06 Q1017=
",SBBR
1662652800000,"METAF SBBR 081600Z  11002KT CAVOK 28/05 Q1016=
",SBBR
1662656400000,"METAF SBBR 081700Z  14004KT CAVOK 28/05 Q1015=
",SBBR
1662660000000,"METAF SBBR 081800Z 02001KT CAVOK 29/04 Q1011=
",SBBR
1662663600000,"METAF SBBR 081900Z 08001KT CAVOK 29/03 Q1011=
",SBBR
1662667200000,"METAF SBBR 082000Z  11002KT CAVOK 29/03 Q1011=
",SBBR
1662670800000,"METAF SBBR 082100Z  10004KT CAVOK 29/03 Q1012=
",SBBR
1662674400000,"METAF SBBR 082200Z  11004KT CAVOK 28/03 Q1013=
",SBBR
1662678000000,"METAF SBBR 082300Z 09003KT CAVOK 27/03 Q1014=
",SBBR
1662595200000,"METAF SBCF 080000Z 07010KT CAVOK 17/11 Q1017=
",SBCF
1662598800000,"METAF SBCF 080100Z 05008KT CAVOK 16/11 Q1019=
",SBCF
1662602400000,"METAF SBCF 080200Z 07007KT CAVOK 15/11 Q1018=
",SBCF
1662606000000,"METAF SBCF 080300Z  13004KT 5000     BR FEW033   13/11 Q1021=
",SBCF
1662609600000,"METAF SBCF 080400Z  13004KT 3000     BR SCT033   12/11 Q1019=
",SBCF
1662613200000,"METAF SBCF 080500Z  13002KT 2000     BR BKN033   12/10 Q1019=
",SBCF
1662616800000,"METAF SBCF 080600Z  12004KT 2000     BR SCT033   11/10 Q1017=
",SBCF
1662620400000,"METAF SBCF 080700Z 07003KT 2000     BR BKN033   11/10 Q1018=
",SBCF
1662624000000,"METAF SBCF 080800Z 08004KT 1000     BR BKN033   11/10 Q1017=
",SBCF
1662627600000,"METAF SBCF 080900Z  16003KT 2000     BR OVC033   11/10 Q1021=
",SBCF
1662631200000,"METAF SBCF 081000Z  11004KT 3000     BR OVC033   14/12 Q1021=
",SBCF
1662634800000,"METAF SBCF 081100Z 06005KT 9999       SCT033   17/12 Q1020=
",SBCF
1662638400000,"METAF SBCF 081200Z 05005KT CAVOK 21/12 Q1020=
",SBCF
1662642000000,"METAF SBCF 081300Z 02007KT CAVOK 24/11 Q1021=
",SBCF
1662645600000,"METAF SBCF 081400Z 02008KT CAVOK 25/10 Q1018=
",SBCF
1662649200000,"METAF SBCF 081500Z  35005KT CAVOK 27/09 Q1020=
",SBCF
1662652800000,"METAF SBCF 081600Z 01003KT CAVOK 28/08 Q1017=
",SBCF
1662656400000,"METAF SBCF 081700Z 05002KT CAVOK 28/08 Q1015=
",SBCF
1662660000000,"METAF SBCF 081800Z 08002KT CAVOK 30/06 Q1012=
",SBCF
1662663600000,"METAF SBCF 081900Z 04003KT CAVOK 30/05 Q1014=
",SBCF
1662667200000,"METAF SBCF 082000Z 07003KT CAVOK 30/05 Q1012=
",SBCF
1662670800000,"METAF SBCF 082100Z 05001KT CAVOK 27/06 Q1015=
",SBCF
1662674400000,"METAF SBCF 082200Z 09005KT CAVOK 25/06 Q1015=
",SBCF
1662678000000,"METAF SBCF 082300Z 08010KT CAVOK 24/09 Q1015=
",SBCF
1662595200000,"METAF SBCT 080000Z  35004KT 0350 FG     OVC033   13/13 Q1019=
",SBCT
1662598800000,"METAF SBCT 080100Z  35004KT 0300 FG     OVC032   13/13 Q1015=
",SBCT
1662602400000,"METAF SBCT 080200Z 01004KT 0600 FG     OVC033   13/12 Q1016=
",SBCT
1662606000000,"METAF SBCT 080300Z  35004KT 1000     BR BKN033   13/12 Q1015=
",SBCT
1662609600000,"METAF SBCT 080400Z  35004KT 1000     BR BKN033   12/11 Q1013=
",SBCT
1662613200000,"METAF SBCT 080500Z  30005KT 2000     BR BKN033   12/11 Q1012=
",SBCT
1662616800000,"METAF SBCT 080600Z  34005KT 0450 FG     OVC033   11/11 Q1017=
",SBCT
1662620400000,"METAF SBCT 080700Z  34004KT 0450 FG     OVC033   010/10 Q1012=
",SBCT
1662624000000,"METAF SBCT 080800Z 02004KT 1000     BR BKN033   010/10 Q1013=
",SBCT
1662627600000,"METAF SBCT 080900Z 02003KT 2000     BR BKN033   11/09 Q1015=
",SBCT
1662631200000,"METAF SBCT 081000Z  36003KT 2000     BR BKN033   12/10 Q1014=
",SBCT
1662634800000,"METAF SBCT 081100Z  32005KT CAVOK 16/12 Q1013=
",SBCT
1662638400000,"METAF SBCT 081200Z 01006KT CAVOK 19/12 Q1019=
",SBCT
1662642000000,"METAF SBCT 081300Z  34008KT CAVOK 22/12 Q1014=
",SBCT
1662645600000,"METAF SBCT 081400Z  34012KT CAVOK 23/12 Q1014=
",SBCT
1662649200000,"METAF SBCT 081500Z  33012KT CAVOK 25/13 Q1016=
",SBCT
1662652800000,"METAF SBCT 081600Z  33012KT CAVOK 26/13 Q1014=
",SBCT
1662656400000,"METAF SBCT 081700Z  32012KT CAVOK 27/12 Q1011=
",SBCT
1662660000000,"METAF SBCT 081800Z  35007KT CAVOK 27/13 Q1014=
",SBCT
1662663600000,"METAF SBCT 081900Z 01006KT CAVOK 25/14 Q1008=
",SBCT
1662667200000,"METAF SBCT 082000Z 04006KT CAVOK 24/16 Q1009=
",SBCT
1662670800000,"METAF SBCT 082100Z 02004KT CAVOK 23/16 Q1013=
",SBCT
1662674400000,"METAF SBCT 082200Z 01006KT CAVOK 22/15 Q1012=
",SBCT
1662678000000,"METAF SBCT 082300Z 01005KT CAVOK 21/15 Q1011=
",SBCT
1662595200000,"METAF SBFL 080000Z  33008KT 2000     BR BKN033   17/16 Q1016=
",SBFL
1662598800000,"METAF SBFL 080100Z  33008KT 2000     BR OVC033   17/15 Q1015=
",SBFL
1662602400000,"METAF SBFL 080200Z  34008KT 1000     BR OVC033   17/15 Q1014=
",SBFL
1662606000000,"METAF SBFL 080300Z  36010KT 2000     BR BKN033   17/16 Q1015=
",SBFL
1662609600000,"METAF SBFL 080400Z  36011KT 1000     BR BKN033   17/16 Q1012=
",SBFL
1662613200000,"METAF SBFL 080500Z  36011KT 2000     BR BKN033   17/16 Q1012=
",SBFL
1662616800000,"METAF SBFL 080600Z  31010KT 1000     BR OVC033   16/16 Q1015=
",SBFL
1662620400000,"METAF SBFL 080700Z  32010KT 2000     BR BKN033   17/15 Q1012=
",SBFL
1662624000000,"METAF SBFL 080800Z  33009KT 3000     BR SCT033   17/15 Q1012=
",SBFL
1662627600000,"METAF SBFL 080900Z  34008KT 3000     BR FEW033   17/15 Q1015=
",SBFL
1662631200000,"METAF SBFL 081000Z  34010KT 4000     BR    18/15 Q1012=
",SBFL
1662634800000,"METAF SBFL 081100Z  34010KT CAVOK 20/16 Q1012=
",SBFL
1662638400000,"METAF SBFL 081200Z  35009KT 5000     BR OVC033   19/16 Q1017=
",SBFL
1662642000000,"METAF SBFL 081300Z  36010KT 6000       BKN010   20/17 Q1013=
",SBFL
1662645600000,"METAF SBFL 081400Z  36010KT 8000       SCT033   21/17 Q1013=
",SBFL
1662649200000,"METAF SBFL 081500Z  36009KT CAVOK 22/17 Q1015=
",SBFL
1662652800000,"METAF SBFL 081600Z 02010KT CAVOK 23/17 Q1012=
",SBFL
1662656400000,"METAF SBFL 081700Z 01011KT CAVOK 23/17 Q1009=
",SBFL
1662660000000,"METAF SBFL 081800Z 03009KT CAVOK 21/16 Q1012=
",SBFL
1662663600000,"METAF SBFL 081900Z 02011KT CAVOK 21/16 Q1009=
",SBFL
1662667200000,"METAF SBFL 082000Z 01011KT CAVOK 21/16 Q1009=
",SBFL
1662670800000,"METAF SBFL 082100Z  35010KT CAVOK 20/16 Q1013=
",SBFL
1662674400000,"METAF SBFL 082200Z  35009KT CAVOK 19/16 Q1011=
",SBFL
1662678000000,"METAF SBFL 082300Z  33010KT CAVOK 19/16 Q1010=
",SBFL
1662595200000,"METAF SBGL 080000Z 07013KT CAVOK 21/13 Q1015=
",SBGL
1662598800000,"METAF SBGL 080100Z 09007KT CAVOK 20/13 Q1017=
",SBGL
1662602400000,"METAF SBGL 080200Z 09008KT CAVOK 20/13 Q1018=
",SBGL
1662606000000,"METAF SBGL 080300Z 09005KT CAVOK 20/13 Q1020=
",SBGL
1662609600000,"METAF SBGL 080400Z  10005KT CAVOK 19/13 Q1018=
",SBGL
1662613200000,"METAF SBGL 080500Z  10005KT CAVOK 19/13 Q1017=
",SBGL
1662616800000,"METAF SBGL 080600Z 09006KT CAVOK 19/12 Q1013=
",SBGL
1662620400000,"METAF SBGL 080700Z  13005KT CAVOK 19/13 Q1013=
",SBGL
1662624000000,"METAF SBGL 080800Z  13003KT CAVOK 18/13 Q1015=
",SBGL
1662627600000,"METAF SBGL 080900Z  12003KT CAVOK 18/13 Q1019=
",SBGL
1662631200000,"METAF SBGL 081000Z  10002KT CAVOK 20/13 Q1017=
",SBGL
1662634800000,"METAF SBGL 081100Z 05004KT CAVOK 23/13 Q1017=
",SBGL
1662638400000,"METAF SBGL 081200Z 08002KT CAVOK 24/13 Q1016=
",SBGL
1662642000000,"METAF SBGL 081300Z 08002KT CAVOK 27/12 Q1015=
",SBGL
1662645600000,"METAF SBGL 081400Z  14003KT CAVOK 28/13 Q1015=
",SBGL
1662649200000,"METAF SBGL 081500Z  15004KT CAVOK 30/13 Q1018=
",SBGL
1662652800000,"METAF SBGL 081600Z  13005KT CAVOK 30/13 Q1014=
",SBGL
1662656400000,"METAF SBGL 081700Z  11006KT CAVOK 31/13 Q1013=
",SBGL
1662660000000,"METAF SBGL 081800Z  13007KT CAVOK 32/15 Q1010=
",SBGL
1662663600000,"METAF SBGL 081900Z  13007KT CAVOK 32/14 Q1010=
",SBGL
1662667200000,"METAF SBGL 082000Z  11008KT CAVOK 31/15 Q1010=
",SBGL
1662670800000,"METAF SBGL 082100Z 09007KT CAVOK 30/16 Q1014=
",SBGL
1662674400000,"METAF SBGL 082200Z 07008KT CAVOK 28/15 Q1013=
",SBGL
1662678000000,"METAF SBGL 082300Z 06006KT CAVOK 27/15 Q1013=
",SBGL
1662595200000,"METAF SBGR 080000Z 07006KT 8000       FEW033   17/13 Q1015=
",SBGR
1662598800000,"METAF SBGR 080100Z 05004KT 7000       FEW033   17/13 Q1016=
",SBGR
1662602400000,"METAF SBGR 080200Z 05005KT 7000       FEW033   16/13 Q1016=
",SBGR
1662606000000,"METAF SBGR 080300Z 03005KT CAVOK 17/12 Q1018=
",SBGR
1662609600000,"METAF SBGR 080400Z 03006KT CAVOK 17/10 Q1015=
",SBGR
1662613200000,"METAF SBGR 080500Z 02007KT CAVOK 17/07 Q1014=
",SBGR
1662616800000,"METAF SBGR 080600Z 04006KT CAVOK 16/09 Q1014=
",SBGR
1662620400000,"METAF SBGR 080700Z 02004KT CAVOK 16/08 Q1013=
",SBGR
1662624000000,"METAF SBGR 080800Z 02004KT CAVOK 16/08 Q1014=
",SBGR
1662627600000,"METAF SBGR 080900Z 01005KT CAVOK 17/07 Q1017=
",SBGR
1662631200000,"METAF SBGR 081000Z  36005KT CAVOK 18/07 Q1015=
",SBGR
1662634800000,"METAF SBGR 081100Z  35006KT CAVOK 21/08 Q1015=
",SBGR
1662638400000,"METAF SBGR 081200Z 03005KT CAVOK 23/08 Q1017=
",SBGR
1662642000000,"METAF SBGR 081300Z  36002KT CAVOK 25/08 Q1016=
",SBGR
1662645600000,"METAF SBGR 081400Z  32003KT CAVOK 28/07 Q1015=
",SBGR
1662649200000,"METAF SBGR 081500Z  30007KT CAVOK 30/06 Q1018=
",SBGR
1662652800000,"METAF SBGR 081600Z  30008KT CAVOK 30/06 Q1014=
",SBGR
1662656400000,"METAF SBGR 081700Z  29009KT CAVOK 30/06 Q1012=
",SBGR
1662660000000,"METAF SBGR 081800Z  28008KT CAVOK 30/07 Q1012=
",SBGR
1662663600000,"METAF SBGR 081900Z  27009KT CAVOK 30/07 Q1011=
",SBGR
1662667200000,"METAF SBGR 082000Z  27007KT CAVOK 29/07 Q1010=
",SBGR
1662670800000,"METAF SBGR 082100Z  27005KT CAVOK 28/07 Q1014=
",SBGR
1662674400000,"METAF SBGR 082200Z  16001KT CAVOK 26/07 Q1013=
",SBGR
1662678000000,"METAF SBGR 082300Z 05005KT CAVOK 25/09 Q1013=
",SBGR
1662595200000,"METAF SBKP 080000Z  10013KT CAVOK 19/15 Q1014=
",SBKP
1662598800000,"METAF SBKP 080100Z  10010KT CAVOK 19/14 Q1016=
",SBKP
1662602400000,"METAF SBKP 080200Z 09008KT CAVOK 18/14 Q1016=
",SBKP
1662606000000,"METAF SBKP 080300Z 07007KT CAVOK 18/12 Q1018=
",SBKP
1662609600000,"METAF SBKP 080400Z 04008KT CAVOK 18/09 Q1015=
",SBKP
1662613200000,"METAF SBKP 080500Z 03008KT CAVOK 18/06 Q1014=
",SBKP
1662616800000,"METAF SBKP 080600Z 06005KT CAVOK 16/08 Q1013=
",SBKP
1662620400000,"METAF SBKP 080700Z 06003KT CAVOK 16/08 Q1013=
",SBKP
1662624000000,"METAF SBKP 080800Z 08004KT CAVOK 15/08 Q1015=
",SBKP
