hora,metaf,aero
1665964800000,"METAF SBGL 170000Z 08009KT 9999       BKN033   23/18 Q1019=
",SBGL
1665968400000,"METAF SBGL 170100Z 08010KT 9000       SCT033   22/18 Q1016=
",SBGL
1665972000000,"METAF SBGL 170200Z 08009KT 9000       SCT033   22/17 Q1016=
",SBGL
1665975600000,"METAF SBGL 170300Z 09008KT 9999       FEW033   22/17 Q1019=
",SBGL
1665979200000,"METAF SBGL 170400Z 08007KT 9999       SCT033   22/17 Q1016=
",SBGL
1665982800000,"METAF SBGL 170500Z 08005KT 9999       FEW033   21/16 Q1014=
",SBGL
1665986400000,"METAF SBGL 170600Z 08002KT 9999       FEW010   21/17 Q1016=
",SBGL
1665990000000,"METAF SBGL 170700Z  11002KT 9999       FEW010   21/16 Q1013=
",SBGL
1665993600000,"METAF SBGL 170800Z 09003KT 9999       FEW010   21/16 Q1014=
",SBGL
1665997200000,"METAF SBGL 170900Z  11002KT 9999       FEW033   21/16 Q1019=
",SBGL
1666000800000,"METAF SBGL 171000Z  10001KT CAVOK 22/15 Q1016=
",SBGL
1666004400000,"METAF SBGL 171100Z  12001KT CAVOK 24/15 Q1016=
",SBGL
1666008000000,"METAF SBGL 171200Z  16003KT CAVOK 25/16 Q1019=
",SBGL
1666011600000,"METAF SBGL 171300Z  17004KT CAVOK 26/16 Q1015=
",SBGL
1666015200000,"METAF SBGL 171400Z  16007KT CAVOK 27/16 Q1014=
",SBGL
1666018800000,"METAF SBGL 171500Z  16009KT CAVOK 28/16 Q1018=
",SBGL
1666022400000,"METAF SBGL 171600Z  16010KT CAVOK 28/17 Q1014=
",SBGL
1666026000000,"METAF SBGL 171700Z  15009KT CAVOK 28/17 Q1013=
",SBGL
1666029600000,"METAF SBGL 171800Z  15010KT CAVOK 27/17 Q1015=
",SBGL
1666033200000,"METAF SBGL 171900Z  13008KT CAVOK 27/17 Q1011=
",SBGL
1666036800000,"METAF SBGL 172000Z  13009KT 9999       SCT033   28/18 Q1012=
",SBGL
1666040400000,"METAF SBGL 172100Z 09009KT 9999       BKN033   28/19 Q1017=
",SBGL
1666044000000,"METAF SBGL 172200Z 08010KT 9999       BKN033   26/19 Q1015=
",SBGL
1666047600000,"METAF SBGL 172300Z 09009KT 9999       BKN033   24/19 Q1015=
",SBGL
1665964800000,"METAF SBGR 170000Z  11003KT 7000       SCT033   20/16 Q1019=
",SBGR
1665968400000,"METAF SBGR 170100Z  14003KT 6000       SCT033   19/16 Q1015=
",SBGR
