hora,metaf,aero
1666742400000,"METAF SBGL 260000Z 05003KT 9000       BKN019   22/18 Q1020=
",SBGL
1666746000000,"METAF SBGL 260100Z 03004KT 5000     BR BKN016   21/18 Q1013=
",SBGL
1666749600000,"METAF SBGL 260200Z 01002KT 5000     BR BKN015   21/18 Q1014=
",SBGL
1666753200000,"METAF SBGL 260300Z  34003KT 5000     BR BKN016   21/18 Q1018=
",SBGL
1666756800000,"METAF SBGL 260400Z  35005KT 5000     BR BKN016   20/17 Q1015=
",SBGL
1666760400000,"METAF SBGL 260500Z  36006KT 6000       BKN015   20/16 Q1011=
",SBGL
1666764000000,"METAF SBGL 260600Z  36005KT 2000     BR BKN013   20/18 Q1016=
",SBGL
1666767600000,"METAF SBGL 260700Z  36003KT 3000     BR BKN014   19/17 Q1011=
",SBGL
1666771200000,"METAF SBGL 260800Z 01001KT 3000     BR BKN033   19/17 Q1013=
",SBGL
1666774800000,"METAF SBGL 260900Z 02001KT 5000     BR BKN033   20/17 Q1017=
",SBGL
1666778400000,"METAF SBGL 261000Z 01003KT 9999       BKN033   21/17 Q1015=
",SBGL
1666782000000,"METAF SBGL 261100Z 04001KT 9999       SCT033   23/16 Q1013=
",SBGL
1666785600000,"METAF SBGL 261200Z 05004KT 9999       SCT030   25/16 Q1018=
",SBGL
1666789200000,"METAF SBGL 261300Z  14002KT 9999       BKN033   26/16 Q1014=
",SBGL
1666792800000,"METAF SBGL 261400Z  15006KT 9999       BKN033   27/17 Q1014=
",SBGL
1666796400000,"METAF SBGL 261500Z  15008KT 9999       SCT033   27/17 Q1016=
",SBGL
1666800000000,"METAF SBGL 261600Z  14008KT 9999       FEW033   28/17 Q1015=
",SBGL
1666803600000,"METAF SBGL 261700Z  13009KT 9999       FEW033   28/17 Q1011=
",SBGL
1666807200000,"METAF SBGL 261800Z  11009KT 9999       SCT033   28/18 Q1012=
",SBGL
1666810800000,"METAF SBGL 261900Z  11009KT 9999       SCT033   28/18 Q1008=
",SBGL
1666814400000,"METAF SBGL 262000Z  11010KT 9999       SCT033   28/18 Q1008=
",SBGL
1666818000000,"METAF SBGL 262100Z  10011KT 9999       SCT033   27/19 Q1012=
",SBGL
1666821600000,"METAF SBGL 262200Z 08011KT 9999       SCT033   25/18 Q1012=
",SBGL
1666825200000,"METAF SBGL 262300Z 08011KT 9999       SCT033   24/18 Q1011=
",SBGL
1666742400000,"METAF SBGR 260000Z  10008KT 3000     BR OVC033   16/14 Q1021=
",SBGR
1666746000000,"METAF SBGR 260100Z  10007KT 2000     BR OVC033   15/14 Q1014=
",SBGR
1666749600000,"METAF SBGR 260200Z 08007KT 3000     BR OVC033   15/13 Q1014=
",SBGR
1666753200000,"METAF SBGR 260300Z 08006KT 3000     BR OVC033   15/13 Q1018=
",SBGR
1666756800000,"METAF SBGR 260400Z 06006KT 2000     BR OVC026   14/13 Q1015=
",SBGR
1666760400000,"METAF SBGR 260500Z 04006KT 1000     BR OVC023   14/13 Q1010=
",SBGR
1666764000000,"METAF SBGR 260600Z 08007KT 1000     BR OVC018   14/13 Q1016=
",SBGR
1666767600000,"METAF SBGR 260700Z 06005KT 1000     BR OVC020   13/13 Q1010=
",SBGR
1666771200000,"METAF SBGR 260800Z 06005KT 0700 FG     OVC025   13/13 Q1011=
",SBGR
1666774800000,"METAF SBGR 260900Z 06004KT 1000     BR OVC033   14/13 Q1017=
",SBGR
1666778400000,"METAF SBGR 261000Z 03004KT 5000     BR BKN033   17/14 Q1015=
",SBGR
1666782000000,"METAF SBGR 261100Z  34004KT CAVOK 20/14 Q1013=
",SBGR
1666785600000,"METAF SBGR 261200Z 07006KT 9999       SCT024   20/14 Q1018=
",SBGR
1666789200000,"METAF SBGR 261300Z 08004KT 9999       SCT032   22/14 Q1014=
",SBGR
1666792800000,"METAF SBGR 261400Z  11003KT 9999       SCT033   24/14 Q1014=
",SBGR
1666796400000,"METAF SBGR 261500Z  24002KT CAVOK 26/13 Q1016=
",SBGR
1666800000000,"METAF SBGR 261600Z  28006KT CAVOK 29/11 Q1014=
",SBGR
1666803600000,"METAF SBGR 261700Z  29008KT CAVOK 29/11 Q1010=
",SBGR
1666807200000,"METAF SBGR 261800Z  32004KT CAVOK 30/09 Q1011=
",SBGR
1666810800000,"METAF SBGR 261900Z  32005KT CAVOK 30/09 Q1007=
",SBGR
1666814400000,"METAF SBGR 262000Z  27004KT CAVOK 30/08 Q1007=
",SBGR
1666818000000,"METAF SBGR 262100Z  18006KT CAVOK 26/14 Q1011=
",SBGR
1666821600000,"METAF SBGR 262200Z  16007KT 9999       SCT020   22/17 Q1012=
",SBGR
1666825200000,"METAF SBGR 262300Z  13004KT 9000       FEW019   21/17 Q1009=
",SBGR
1666742400000,"METAF SBKP 260000Z  12017KT 9000       SCT033   18/14 Q1019=
",SBKP
1666746000000,"METAF SBKP 260100Z  12017KT 4000     BR BKN033   16/14 Q1012=
",SBKP
1666749600000,"METAF SBKP 260200Z  11015KT 4000     BR BKN033   16/14 Q1013=
",SBKP
1666753200000,"METAF SBKP 260300Z  11012KT 4000     BR SCT033   16/13 Q1016=
",SBKP
1666756800000,"METAF SBKP 260400Z  10011KT 2000     BR BKN032   15/14 Q1014=
",SBKP
1666760400000,"METAF SBKP 260500Z 09009KT 2000     BR BKN033   15/13 Q1010=
",SBKP
1666764000000,"METAF SBKP 260600Z  10010KT 2000     BR BKN025   15/13 Q1015=
",SBKP
1666767600000,"METAF SBKP 260700Z  11008KT 1000     BR OVC033   14/13 Q1010=
",SBKP
1666771200000,"METAF SBKP 260800Z  10007KT 1000     BR BKN033   14/13 Q1012=
",SBKP
1666774800000,"METAF SBKP 260900Z 08005KT 3000     BR BKN033   15/13 Q1016=
",SBKP
1666778400000,"METAF SBKP 261000Z 04006KT 9999       FEW033   19/14 Q1015=
",SBKP
1666782000000,"METAF SBKP 261100Z 01008KT CAVOK 22/13 Q1013=
",SBKP
1666785600000,"METAF SBKP 261200Z 03005KT CAVOK 24/14 Q1017=
",SBKP
1666789200000,"METAF SBKP 261300Z  36005KT CAVOK 26/13 Q1013=
",SBKP
1666792800000,"METAF SBKP 261400Z  33005KT CAVOK 28/12 Q1013=
",SBKP
1666796400000,"METAF SBKP 261500Z  30005KT CAVOK 29/11 Q1015=
",SBKP
1666800000000,"METAF SBKP 261600Z  28007KT CAVOK 30/11 Q1014=
",SBKP
1666803600000,"METAF SBKP 261700Z  28008KT CAVOK 31/10 Q1010=
",SBKP
1666807200000,"METAF SBKP 261800Z  31004KT CAVOK 31/09 Q1010=
",SBKP
1666810800000,"METAF SBKP 261900Z  30005KT CAVOK 31/08 Q1006=
",SBKP
1666814400000,"METAF SBKP 262000Z  27005KT CAVOK 31/09 Q1007=
",SBKP
1666818000000,"METAF SBKP 262100Z  23006KT CAVOK 30/10 Q1010=
",SBKP
1666821600000,"METAF SBKP 262200Z  20006KT CAVOK 27/10 Q1010=
",SBKP
1666825200000,"METAF SBKP 262300Z  16006KT CAVOK 25/09 Q1008=
",SBKP
1666742400000,"METAF SBSP 260000Z  10007KT 3000     BR OVC014   16/14 Q1021=
",SBSP
1666746000000,"METAF SBSP 260100Z  10007KT 2000     BR OVC033   16/14 Q1014=
",SBSP
1666749600000,"METAF SBSP 260200Z 08006KT 3000     BR OVC033   16/14 Q1014=
",SBSP
1666753200000,"METAF SBSP 260300Z 07004KT 3000     BR BKN033   16/14 Q1018=
",SBSP
1666756800000,"METAF SBSP 260400Z 04006KT 3000     BR OVC033   15/14 Q1014=
",SBSP
1666760400000,"METAF SBSP 260500Z 04006KT 2000     BR OVC033   15/13 Q1010=
",SBSP
1666764000000,"METAF SBSP 260600Z 07006KT 2000     BR OVC027   15/14 Q1016=
",SBSP
1666767600000,"METAF SBSP 260700Z 06005KT 2000     BR OVC016   15/13 Q1011=
",SBSP
1666771200000,"METAF SBSP 260800Z 05005KT 1000     BR OVC020   14/13 Q1012=
",SBSP
1666774800000,"METAF SBSP 260900Z 04005KT 1000     BR OVC027   15/14 Q1017=
",SBSP
1666778400000,"METAF SBSP 261000Z 03006KT 4000     BR OVC031   16/14 Q1015=
",SBSP
1666782000000,"METAF SBSP 261100Z  34004KT 9999       FEW033   18/13 Q1013=
",SBSP
1666785600000,"METAF SBSP 261200Z 05006KT 9999       SCT026   20/13 Q1018=
",SBSP
1666789200000,"METAF SBSP 261300Z 06004KT 9999       FEW033   22/13 Q1015=
",SBSP
1666792800000,"METAF SBSP 261400Z 06002KT 9999       FEW033   24/13 Q1014=
",SBSP
1666796400000,"METAF SBSP 261500Z  30002KT CAVOK 26/13 Q1016=
",SBSP
1666800000000,"METAF SBSP 261600Z  29005KT CAVOK 28/11 Q1014=
",SBSP
1666803600000,"METAF SBSP 261700Z  30008KT CAVOK 30/09 Q1010=
",SBSP
1666807200000,"METAF SBSP 261800Z  11002KT CAVOK 28/12 Q1011=
",SBSP
1666810800000,"METAF SBSP 261900Z  13003KT CAVOK 28/14 Q1007=
",SBSP
1666814400000,"METAF SBSP 262000Z  15008KT CAVOK 26/17 Q1008=
",SBSP
1666818000000,"METAF SBSP 262100Z  16010KT 9999       SCT033   23/18 Q1012=
",SBSP
1666821600000,"METAF SBSP 262200Z  15006KT 6000       BKN033   21/17 Q1012=
",SBSP
1666825200000,"METAF SBSP 262300Z  13004KT 7000       BKN033   21/17 Q1009=
",SBSP
