hora,metaf,aero
1679356800000,"METAF SBBR 210000Z 02002KT 9000       BKN021   21/17 Q1015=
",SBBR
1679360400000,"METAF SBBR 210100Z  34002KT 8000       BKN027   21/17 Q1016=
",SBBR
1679364000000,"METAF SBBR 210200Z  33002KT 7000       BKN027   20/17 Q1016=
",SBBR
1679367600000,"METAF SBBR 210300Z  32002KT 6000       BKN024   20/17 Q1016=
",SBBR
1679371200000,"METAF SBBR 210400Z  31002KT 6000       BKN023   20/17 Q1016=
",SBBR
1679374800000,"METAF SBBR 210500Z  24002KT 6000       SCT023   19/16 Q1015=
",SBBR
1679378400000,"METAF SBBR 210600Z  10002KT 1000     BR OVC027   17/16 Q1015=
",SBBR
1679382000000,"METAF SBBR 210700Z  11002KT 1000     BR OVC023   17/16 Q1015=
",SBBR
1679385600000,"METAF SBBR 210800Z  12002KT 1000     BR BKN015   17/16 Q1015=
",SBBR
1679389200000,"METAF SBBR 210900Z  10002KT 1000     BR BKN016   17/16 Q1015=
",SBBR
1679392800000,"METAF SBBR 211000Z  12003KT 2000     BR BKN018   18/16 Q1016=
",SBBR
1679396400000,"METAF SBBR 211100Z  12005KT 6000       BKN013   19/16 Q1017=
",SBBR
1679400000000,"METAF SBBR 211200Z 09007KT 9999       FEW028   22/14 Q1018=
",SBBR
1679403600000,"METAF SBBR 211300Z  10008KT 9999       SCT030   23/15 Q1018=
",SBBR
1679407200000,"METAF SBBR 211400Z 09008KT 9999       SCT033   24/15 Q1018=
",SBBR
1679410800000,"METAF SBBR 211500Z 09007KT 9999       FEW033   25/15 Q1017=
",SBBR
1679414400000,"METAF SBBR 211600Z 09007KT CAVOK 26/15 Q1015=
",SBBR
1679418000000,"METAF SBBR 211700Z 09007KT CAVOK 27/15 Q1014=
",SBBR
1679421600000,"METAF SBBR 211800Z 09008KT CAVOK 27/15 Q1013=
",SBBR
1679425200000,"METAF SBBR 211900Z 08009KT CAVOK 27/15 Q1012=
",SBBR
1679428800000,"METAF SBBR 212000Z 08009KT CAVOK 27/15 Q1012=
",SBBR
1679432400000,"METAF SBBR 212100Z 09007KT CAVOK 26/14 Q1012=
",SBBR
1679436000000,"METAF SBBR 212200Z 08006KT CAVOK 26/15 Q1013=
",SBBR
1679439600000,"METAF SBBR 212300Z 05005KT CAVOK 25/16 Q1014=
",SBBR
1679356800000,"METAF SBCF 210000Z  12004KT 4000    RABR FEW033   21/18 Q1016=
",SBCF
1679360400000,"METAF SBCF 210100Z  13004KT 4000     BR FEW033   20/18 Q1016=
",SBCF
1679364000000,"METAF SBCF 210200Z  14004KT 3000     BR SCT033   20/18 Q1016=
",SBCF
1679367600000,"METAF SBCF 210300Z  14004KT 2000     BR SCT033   19/17 Q1016=
",SBCF
1679371200000,"METAF SBCF 210400Z  13004KT 2000     BR SCT033   19/17 Q1015=
",SBCF
1679374800000,"METAF SBCF 210500Z  13004KT 2000     BR SCT033   18/17 Q1015=
",SBCF
1679378400000,"METAF SBCF 210600Z  11004KT 2000     BR FEW033   17/16 Q1015=
",SBCF
1679382000000,"METAF SBCF 210700Z  12002KT 3000     BR FEW033   17/15 Q1015=
",SBCF
1679385600000,"METAF SBCF 210800Z  12002KT 3000     BR FEW033   17/15 Q1015=
",SBCF
1679389200000,"METAF SBCF 210900Z  14002KT 4000     BR SCT033   17/15 Q1016=
",SBCF
1679392800000,"METAF SBCF 211000Z  17001KT 5000     BR SCT033   19/16 Q1017=
",SBCF
1679396400000,"METAF SBCF 211100Z 03002KT 9999       SCT019   21/17 Q1017=
",SBCF
1679400000000,"METAF SBCF 211200Z 03003KT CAVOK 24/17 Q1018=
",SBCF
1679403600000,"METAF SBCF 211300Z 02003KT 9999       FEW033   26/17 Q1017=
",SBCF
1679407200000,"METAF SBCF 211400Z 01002KT 9999       FEW033   27/16 Q1017=
",SBCF
1679410800000,"METAF SBCF 211500Z 03001KT CAVOK 28/16 Q1016=
",SBCF
1679414400000,"METAF SBCF 211600Z 09001KT CAVOK 29/16 Q1015=
",SBCF
1679418000000,"METAF SBCF 211700Z  13002KT CAVOK 29/15 Q1014=
",SBCF
1679421600000,"METAF SBCF 211800Z  11003KT CAVOK 30/15 Q1013=
",SBCF
1679425200000,"METAF SBCF 211900Z  11003KT CAVOK 30/15 Q1012=
",SBCF
1679428800000,"METAF SBCF 212000Z  11004KT CAVOK 29/16 Q1013=
",SBCF
1679432400000,"METAF SBCF 212100Z 09004KT CAVOK 27/16 Q1013=
",SBCF
1679436000000,"METAF SBCF 212200Z 09006KT CAVOK 25/16 Q1014=
",SBCF
1679439600000,"METAF SBCF 212300Z 09006KT CAVOK 24/15 Q1014=
",SBCF
1679356800000,"METAF SBCT 210000Z 07004KT CAVOK 21/16 Q1016=
",SBCT
1679360400000,"METAF SBCT 210100Z 09003KT CAVOK 20/16 Q1016=
",SBCT
1679364000000,"METAF SBCT 210200Z 09003KT CAVOK 20/16 Q1016=
",SBCT
1679367600000,"METAF SBCT 210300Z 09003KT CAVOK 19/15 Q1016=
",SBCT
1679371200000,"METAF SBCT 210400Z 07003KT CAVOK 19/15 Q1016=
",SBCT
1679374800000,"METAF SBCT 210500Z  32002KT CAVOK 18/15 Q1016=
",SBCT
1679378400000,"METAF SBCT 210600Z  35002KT CAVOK 17/14 Q1015=
",SBCT
1679382000000,"METAF SBCT 210700Z  16001KT CAVOK 17/14 Q1016=
",SBCT
1679385600000,"METAF SBCT 210800Z  16002KT CAVOK 17/14 Q1016=
",SBCT
1679389200000,"METAF SBCT 210900Z  16002KT CAVOK 16/13 Q1016=
",SBCT
1679392800000,"METAF SBCT 211000Z  14001KT CAVOK 17/13 Q1017=
",SBCT
1679396400000,"METAF SBCT 211100Z  17000KT CAVOK 21/13 Q1017=
",SBCT
1679400000000,"METAF SBCT 211200Z  14001KT CAVOK 23/14 Q1018=
",SBCT
1679403600000,"METAF SBCT 211300Z  10001KT CAVOK 25/14 Q1018=
",SBCT
1679407200000,"METAF SBCT 211400Z 09002KT CAVOK 26/14 Q1018=
",SBCT
1679410800000,"METAF SBCT 211500Z  10002KT CAVOK 27/15 Q1018=
",SBCT
1679414400000,"METAF SBCT 211600Z  11003KT CAVOK 27/16 Q1017=
",SBCT
1679418000000,"METAF SBCT 211700Z 09005KT CAVOK 27/17 Q1016=
",SBCT
1679421600000,"METAF SBCT 211800Z 08007KT 9999    RA  FEW033   27/18 Q1015=
",SBCT
1679425200000,"METAF SBCT 211900Z 08008KT 9999    RA  SCT031   26/18 Q1015=
",SBCT
1679428800000,"METAF SBCT 212000Z 08008KT 9999    RA  SCT025   25/18 Q1015=
",SBCT
1679432400000,"METAF SBCT 212100Z 07007KT 9999       SCT020   23/18 Q1016=
",SBCT
1679436000000,"METAF SBCT 212200Z 08006KT 6000       SCT033   21/18 Q1016=
",SBCT
1679439600000,"METAF SBCT 212300Z 09007KT 4000     BR BKN033   20/18 Q1017=
",SBCT
1679356800000,"METAF SBFL 210000Z  17008KT CAVOK 26/22 Q1013=
",SBFL
1679360400000,"METAF SBFL 210100Z  17007KT CAVOK 26/21 Q1014=
",SBFL
1679364000000,"METAF SBFL 210200Z  17007KT CAVOK 26/21 Q1014=
",SBFL
1679367600000,"METAF SBFL 210300Z  16006KT CAVOK 25/21 Q1013=
",SBFL
1679371200000,"METAF SBFL 210400Z  16002KT CAVOK 25/21 Q1013=
",SBFL
1679374800000,"METAF SBFL 210500Z 07000KT CAVOK 25/20 Q1013=
",SBFL
1679378400000,"METAF SBFL 210600Z  36002KT CAVOK 23/20 Q1013=
",SBFL
1679382000000,"METAF SBFL 210700Z  33001KT CAVOK 23/20 Q1014=
",SBFL
1679385600000,"METAF SBFL 210800Z  22001KT CAVOK 23/20 Q1014=
",SBFL
1679389200000,"METAF SBFL 210900Z  20004KT 7000       FEW033   23/19 Q1015=
",SBFL
1679392800000,"METAF SBFL 211000Z  19006KT CAVOK 24/20 Q1015=
",SBFL
1679396400000,"METAF SBFL 211100Z  19009KT CAVOK 25/20 Q1016=
",SBFL
1679400000000,"METAF SBFL 211200Z  18010KT CAVOK 26/21 Q1016=
",SBFL
1679403600000,"METAF SBFL 211300Z  17010KT CAVOK 26/21 Q1016=
",SBFL
1679407200000,"METAF SBFL 211400Z  16010KT CAVOK 27/22 Q1016=
",SBFL
1679410800000,"METAF SBFL 211500Z  16011KT 8000       SCT022   26/22 Q1016=
",SBFL
1679414400000,"METAF SBFL 211600Z  16011KT 7000       BKN018   26/23 Q1015=
",SBFL
1679418000000,"METAF SBFL 211700Z  15011KT 6000       OVC016   26/23 Q1015=
",SBFL
1679421600000,"METAF SBFL 211800Z  16011KT 5000     BR BKN014   26/23 Q1014=
",SBFL
1679425200000,"METAF SBFL 211900Z  16011KT 5000     BR BKN013   26/23 Q1014=
",SBFL
1679428800000,"METAF SBFL 212000Z  16011KT 4000     BR BKN012   26/23 Q1015=
",SBFL
1679432400000,"METAF SBFL 212100Z  16010KT 3000     BR OVC011   25/23 Q1015=
",SBFL
1679436000000,"METAF SBFL 212200Z  17008KT 2000    RABR OVC010   25/23 Q1016=
",SBFL
1679439600000,"METAF SBFL 212300Z  17008KT 2000     BR OVC033   24/23 Q1016=
",SBFL
1679356800000,"METAF SBGL 210000Z 04001KT 9999       BKN030   27/21 Q1014=
",SBGL
1679360400000,"METAF SBGL 210100Z  34001KT 9999       FEW032   27/21 Q1014=
",SBGL
