flightid,origem,destino,dt_dep,dt_arr
c2796fd99e3eb7f306028e04f8a95623,SBSP,SBFL,1672873197000,1672876054000
17e0066fd5ef32db434cd8d795533bcb,SBRJ,SBSP,1672790432000,1672793195000
3b7cb7d2592126a53f88b3884cd71ef4,SBRJ,SBSP,1672791558000,1672794381000
1d1aad1734a1f8813fdac88dbe40bb78,SBKP,SBBR,1672795144000,1672799320000
9fb00a6beadf2f51060db26e6ebde876,SBRJ,SBBR,1672794013000,1672799172000
e93cd154f252d623ed49019a969ceadc,SBPA,SBFL,1672793587000,1672796179000
4e64a7e891544a789c93bace33c5c94f,SBRJ,SBFL,1672792542000,1672797123000
1c2d012afdf952506051885f50f0596d,SBRJ,SBFL,1672793782000,1672798218000
11fa2fe952f0d1f1ec3a7b182de4a1a3,SBGR,SBFL,1672795323000,1672798539000
26a91c7cfe10e9f871217728d9573326,SBBR,SBFL,1672792552000,1672798877000
a5757b18d97f7bebef5cdf7ad1e72f4a,SBCF,SBFL,1672793835000,1672799889000
105c2214c4bd04ae16668cdd1bce6fe5,SBGR,SBBR,1672799295000,1672803808000
6d3313a6a60adfd56ec72f4b4cf2a787,SBPA,SBBR,1672796451000,1672804334000
06226fd39de8c66640a4c1bcc249ffad,SBKP,SBFL,1672802182000,1672805517000
cf46e262d67924de99efb31cb1cb3a0f,SBGR,SBFL,1672802324000,1672805809000
04b577f7647bda3ba851664e965641ee,SBSP,SBCT,1672791077000,1672793626000
ce98c07ebd484e1d2d1c7c0ff6b6a502,SBRJ,SBCT,1672793642000,1672797899000
5851ec0fc3e0d6c0a771ad6a4ae40f02,SBGR,SBCT,1672792289000,1672794781000
ae8353c6152103f99a2006543f2c0c99,SBCF,SBCT,1672796619000,1672801434000
db20ba0416a022986377553bb8fbea07,SBKP,SBCT,1672800632000,1672802900000
d94a10c8e1dde14350a77499b098e9a9,SBGR,SBCT,1672801786000,1672803997000
7674ba42274bb722ba82478d89d0e973,SBRF,SBPA,1672810540000,1672824751000
7adaf71bee2619972a676aa2cfd475e7,SBFL,SBPA,1672822787000,1672825383000
434d9b4b89bd20f8e863621b21910548,SBRF,SBSP,1672815261000,1672826406000
2f99ec92618c94bac84b2cad6289839e,SBRJ,SBSP,1672823397000,1672826182000
b7234204fa99eff5fc411a26336b9586,SBBR,SBSP,1672821578000,1672826920000
282fbe5bfb9bbed2fc9494cc98033886,SBRJ,SBSP,1672824040000,1672827095000
edc433acb050ad9ec4568e4d33b32c53,SBRJ,SBSP,1672825157000,1672828005000
b2482066008494e81dcebf00ae615dad,SBRJ,SBSP,1672824827000,1672827836000
e850d17259f52629e63bbed2b66c8120,SBSP,SBFL,1672828315000,1672831354000
228cea8203ae8345ec604221b958bd3a,SBRJ,SBSP,1672827446000,1672830063000
32406f11e746083385282f9d55a81e99,SBBR,SBSP,1672824408000,1672829453000
5f3e36323e4f04da94a6854e753b4230,SBRJ,SBSP,1672827270000,1672829885000
7a234329e42dafd40210d90b2c34d06c,SBFL,SBSP,1672830794000,1672833927000
89f8b63c161c6de33e0577b0120d93aa,SBRJ,SBSP,1672830834000,1672833424000
c74be33a668d22f487679867c72d46a7,SBCF,SBSP,1672830471000,1672834370000
f1e809f708666e25f7c4c538ca83de6b,SBCF,SBSP,1672829992000,1672834233000
14d5d24fedcc06a5d744ad705722f8b3,SBBR,SBKP,1672858292000,1672863514000
a0ccdb3b34cb76fec4da02160814ec79,SBFL,SBKP,1672820948000,1672824563000
6186e0d42bb684ecdce0d2cdf45e5f3a,SBPA,SBKP,1672824199000,1672829078000
94bd250158f806ed8096da2194fbc462,SBBR,SBKP,1672792744000,1672797046000
4aaea29824489ca6cd0d33ac36af84c0,SBGL,SBKP,1672872279000,1672875728000
059415eb083694fbbc872d84f4079015,SBRJ,SBKP,1672794892000,1672798048000
b0f00dd3f67770ff387677ef10be7fae,SBPA,SBSP,1672852445000,1672857242000
326f30ed79e4b3ad268fb74f7f0184ce,SBCT,SBSP,1672857324000,1672860582000
ee2e5f3a6923feb8d464bca4b919f7d4,SBSV,SBRF,1672834338000,1672837915000
39a66091b86b53ee7e672955c4fbe73d,SBSP,SBPA,1672843102000,1672847963000
45976cbfb054e33c29d2b186e58a6d09,SBCF,SBBR,1672822107000,1672825700000
d315e4cde8f336b8136f0850a514d6a9,SBSV,SBBR,1672820734000,1672826274000
600a3e8e651239f3654574276264860f,SBRF,SBBR,1672819416000,1672827832000
53f7271cc32553e77802d7785a3a96df,SBRJ,SBSP,1672827842000,1672830774000
832a2b724e1b82d6f3425ecab7dfa0dd,SBBR,SBSP,1672826276000,1672831217000
4fe1d639888991a73a500d40c08745ad,SBPA,SBSP,1672825835000,1672830623000
c52388ba5237f3596b2428c35c3cd20a,SBCT,SBSP,1672829465000,1672831854000
d800e8f42e4406ef1edc404a1109ca58,SBKP,SBCF,1672830071000,1672833092000
a9fd4d090ac2d5c2ea56622b2739af5d,SBGR,SBCF,1672831367000,1672834551000
e4d32b6673511dc36c5f06934a02ee4f,SBRJ,SBCF,1672831716000,1672834360000
28c91c67537814734fa6776bd7e31326,SBSP,SBBR,1672826615000,1672831646000
1113d358da06ecf8ed00523a988fb9a8,SBRJ,SBBR,1672826473000,1672831445000
c9aa00a09015e2fc96437ec944fa3401,SBPA,SBFL,1672829415000,1672833088000
f115d963e5b6ee81c84bf05815204c26,SBSP,SBFL,1672830865000,1672834110000
1ee6b6f707ca34e15f4e833b977f7028,SBPA,SBSP,1672830659000,1672835185000
26446cb8d4096188a2c66a55e16db2f3,SBCF,SBSP,1672830627000,1672835029000
d4192475cd15ed9a007a687c0653dfbf,SBCF,SBSP,1672830896000,1672834684000
d73fa114d3db424186013bc539e1bbda,SBGR,SBSP,1672833443000,1672834548000
6032370945fff146381517f7031db058,SBRJ,SBSP,1672832387000,1672835285000
fde722543a63f9c6bda33a8fd9531bc1,SBCT,SBSP,1672832740000,1672835445000
0195cd7020c180aa49f3d23a10f0986c,SBPA,SBSP,1672831650000,1672836093000
caa567a348a5675f7d0be2bb96666540,SBBR,SBSP,1672830385000,1672835592000
51320b167876141daf0b63487e81cd27,SBCF,SBSP,1672833013000,1672837119000
