flightid,origem,destino,dt_dep,dt_arr
9c8d87917727e6d1c288cb5b2355576f,SBRJ,SBBR,1678409378000,1678414341000
b448d132e67ce4b3469059e31865a373,SBGR,SBSV,1678472028000,1678478865000
fd2f6732207a2593f4a5e94bedee035b,SBFL,SBSP,1678476898000,1678480857000
2fedd173c09bd9ee7620e6886812ee17,SBPA,SBRJ,1678462957000,1678468498000
72c3338072aff1a8a986993243514573,SBBR,SBSP,1678451884000,1678456680000
1c542cbf5096eb5cf3ecf6bf142631a5,SBPA,SBSP,1678483166000,1678488469000
19b33ad8bf0592efc4c17299ed63253c,SBGR,SBRF,1678411209000,1678420912000
2d0975772b94f17f0096001a330a855a,SBBR,SBRF,1678409119000,1678416926000
4330355931c4e7a84e9711b1362ee0c0,SBPA,SBSP,1678449876000,1678454781000
0549bff22e08915b12b83b2941ffb365,SBCT,SBGR,1678489404000,1678492634000
ed18502341fe424796fc39ea104f6d11,SBCT,SBSP,1678450306000,1678453027000
c57f9583fb71128b659ef1254050abfa,SBKP,SBRJ,1678445710000,1678448694000
6c044d61553aa7a549924cf988b84cc5,SBGR,SBRF,1678482210000,1678492144000
7716e0d90738677a049277e71da873b3,SBSP,SBPA,1678460014000,1678464607000
48c38dfe8005cd50726bacff00c4bf5e,SBKP,SBRJ,1678440443000,1678443373000
940010e8356bb4bfa87513d7854e9516,SBSV,SBSP,1678465693000,1678474821000
42fa348e039344ad85f20558cadf4452,SBRJ,SBSP,1678452952000,1678456163000
9a76be4f79c278dc061d8b6b926a6fcd,SBCF,SBGR,1678470302000,1678473733000
29dc9f47ddbbd162e6909667591b4a65,SBRJ,SBSP,1678470750000,1678476394000
05d0b60593cfa582f960667b6b941831,SBRJ,SBGR,1678469117000,1678472650000
893810738df3fdd3f8572f1a0ff577ab,SBCF,SBRF,1678449498000,1678457337000
adea171d0df48456a51ce64043363576,SBCT,SBSP,1678469343000,1678474506000
9a7d1c5dd521737177d1eaa449efd97b,SBCF,SBPA,1678411764000,1678418915000
6628e6426e821a9f98b41a746bce7bbe,SBBR,SBSP,1678452109000,1678456781000
6a19d853cb69854b9d371d3c43dc80a1,SBSP,SBRJ,1678449802000,1678452353000
fe48f3d4fbead3ea5926462ee6c06875,SBRF,SBGR,1678481084000,1678491313000
2149048a12a5f76f025832bc18f86083,SBFL,SBGR,1678446125000,1678449855000
123e5a8796a3f8a2909249372c66ae42,SBCF,SBRJ,1678455945000,1678459243000
f5a3a5a04a74224108882ff29fe251dc,SBBR,SBRJ,1678435340000,1678440760000
57ddc7e11cd65f4d0857f0fe95de5039,SBRJ,SBSV,1678463402000,1678469518000
8e0d73a661937659da7191be97e09364,SBCT,SBGR,1678452131000,1678454820000
6279e31bb5aee47adad43b10f7c3848f,SBCT,SBGR,1678482169000,1678485357000
60635f283ec86e987e1b9b5aa8d6dbfd,SBSP,SBRF,1678446607000,1678456622000
05a607c835017295fd6a931c45ac9e0f,SBGR,SBPA,1678463923000,1678468745000
56c482d604a34083d7394783224c73f0,SBBR,SBRJ,1678483314000,1678488202000
9c0630733b2d232b015a01d26daffaf6,SBRJ,SBPA,1678465755000,1678471617000
41282e9a52cb3ffa3c1353ed3683b515,SBSP,SBRJ,1678406994000,1678409664000
af587f8080ff092857e160a1f81f90f0,SBGL,SBGR,1678460034000,1678462630000
d234b0be3220bd49fadef79a7941dc82,SBGR,SBRJ,1678444307000,1678446670000
8756645c066098aaa721c2a985075934,SBBR,SBGR,1678407380000,1678411987000
7bece1edf7d4ecc5c93846dca86ac312,SBRJ,SBGR,1678484362000,1678487099000
ce2ce3f6b40e9100216e5c1b94639f05,SBSV,SBRJ,1678471941000,1678478899000
6daa41b3ac92f4f91eb2e7e5ca42b28f,SBSP,SBRJ,1678489786000,1678492423000
4ac573cca6e80ae8477476f6c13e2c33,SBRJ,SBSP,1678475695000,1678479994000
704cc25459a4cdc211e1f1174467fbb1,SBRF,SBGR,1678478358000,1678488654000
058231af675a0a30e53a13095ba5e3f5,SBPA,SBSP,1678448643000,1678453307000
fef5d38b7e53adae2f97d4b9edb74805,SBBR,SBGR,1678457838000,1678462460000
47dfdbac3eec11dd3dd2b7e30c19d3ef,SBPA,SBSP,1678460976000,1678465511000
1d4209ffd81a99fb025cd85d3cae7709,SBKP,SBSV,1678480134000,1678487222000
cd1b09c77069d3c968707d0935d8443b,SBSP,SBRJ,1678455921000,1678458864000
d6bdecc749fce6b7b8c36dbe99ddf337,SBSP,SBRJ,1678447299000,1678449632000
3e2d495e732232df21f39fe2df502040,SBRF,SBGR,1678457750000,1678470132000
14af604b2e1acd4d3e760d7ebac13fdd,SBRF,SBRJ,1678431914000,1678440474000
5d1198bbb2215b98ff9c427484cd43a7,SBKP,SBRJ,1678460564000,1678463743000
efdd1243dcd43ebae005f9bacd0f6d9a,SBCF,SBSP,1678445297000,1678448775000
656d60cb4bacc2f2033dfbddc1415575,SBRJ,SBSP,1678438983000,1678442019000
75ee906458e39bfa70490233f90b0f01,SBSV,SBSP,1678452465000,1678459929000
6642b4d9e73a9b6be51e1c97a5f0ef52,SBSV,SBGR,1678458804000,1678466205000
a476ad2ca95f0fae3f2ca2143d4626a3,SBSP,SBRJ,1678443461000,1678446193000
fce4b99a0e794224df3a039a490abe25,SBKP,SBPA,1678438917000,1678443616000
cf59c9d619be6f20810eeb69776c357c,SBRJ,SBFL,1678480022000,1678484363000
99901b1920b7f38e408abf1d0d9fb474,SBFL,SBSP,1678482066000,1678485195000
