flightid,origem,destino,dt_dep,dt_arr
6a1be84a967372853b12c3becedf7945,SBRJ,SBSV,1683896771000,1683903277000
f99d4962bb46606285655053637f875f,SBGR,SBBR,1683859111000,1683863887000
de00e664b24ac866e60efe09f56bef06,SBRF,SBBR,1683856116000,1683864536000
129148339cfe08858710c73449eee7a0,SBGR,SBPA,1683857031000,1683862547000
109cd624e7e11f52a3bd0c4d87c8e392,SBRF,SBBR,1683872939000,1683881342000
64f9de213018926503fa1e8197b3d2fa,SBCT,SBSP,1683882765000,1683885428000
6081e9e4e0ae65b3ccabf9e6483f97dd,SBRJ,SBSP,1683882290000,1683885255000
88c2104c66921702de4a2d32d132fe46,SBFL,SBPA,1683882698000,1683885218000
24e22539cd5209233e102f8ccedea0ce,SBCT,SBPA,1683882372000,1683885650000
08647836a7dab73610c148da39348e3f,SBGR,SBPA,1683882680000,1683887577000
eda7f3ebcdfb0884a706e980745b65c9,SBKP,SBPA,1683882479000,1683887182000
83af98e37819cc1649cd42ddc05dfb99,SBCT,SBSP,1683885525000,1683888343000
c44edc0b80191e87e3f2eb7de6bee841,SBPA,SBSP,1683883706000,1683888496000
a515f3112dca7a60e36cff3b991990cd,SBRF,SBKP,1683872313000,1683882943000
ad33f7b3cc37ddace0d9561565ab5a70,SBFL,SBKP,1683880648000,1683884248000
4259009384b611c9be57481f46b32629,SBKP,SBRJ,1683888948000,1683891175000
9bdbda55f90810f84821e198efef7551,SBSV,SBRJ,1683883198000,1683890380000
dccd47d3100525c27b77d43409a04a86,SBSP,SBRJ,1683886935000,1683889243000
e9ce24e6c41a2616d94bebe4e8ada1c1,SBPA,SBRJ,1683885761000,1683891463000
a32a6312c168b7288da9170d41534f1c,SBSP,SBBR,1683886240000,1683891679000
300148db474f6d0c57334b1175611522,SBGR,SBBR,1683886436000,1683891810000
564d28b74a4a33a9833a53819256ba14,SBGR,SBPA,1683890346000,1683895396000
b68fbe9507e6d81898c3f3cbd2831d04,SBKP,SBPA,1683890088000,1683894898000
9b840dbfb3b2960c2b52f06619ba3519,SBPA,SBKP,1683884806000,1683889511000
4c7f0e3755d46240a454028f8428ef3b,SBCF,SBKP,1683887067000,1683890464000
18a8a1d0ae5a9cc89178d5d224634e58,SBRJ,SBSP,1683892421000,1683895834000
950421dbef327d655f6db3ddb0f09006,SBCF,SBSP,1683892000000,1683895946000
88954b3f67f6bbfccaf5d482784c82c1,SBKP,SBCT,1683859632000,1683862736000
851f0293bac14983bba022205f9b0015,SBGR,SBCT,1683860282000,1683862910000
0d97aff09290f0cfee079663359ce8a4,SBGR,SBCT,1683882359000,1683885116000
8fcb5cb4b05b4918b42f03b0e6733f04,SBPA,SBCT,1683882541000,1683885606000
1c1bd82b4c18041f74c409eb6acef06f,SBSP,SBCT,1683882853000,1683885426000
7f43f9ed88a89f9f15e8193049251564,SBSP,SBCT,1683885079000,1683887506000
dc0e4b5762dd75bd054e322fb7a8a288,SBPA,SBCT,1683884991000,1683888160000
20b24cddcc0fb0c239198f76ec262d1f,SBSP,SBCT,1683889195000,1683891749000
c4c05919306e253ee4b52bdf1451cdd3,SBSP,SBPA,1683893169000,1683897886000
d6c8ffe929e99879f87caf6ccb8a7afb,SBSP,SBPA,1683893432000,1683898302000
b034276c9f7b194778bdf939b8bbe945,SBPA,SBKP,1683891724000,1683896201000
fb30f37b4c21aedec3fa8ee80797825c,SBCF,SBKP,1683893388000,1683896765000
4cffc4bf29c23dbd0068b0346df57166,SBBR,SBKP,1683892932000,1683897586000
50766994a55b4d9836a2a8ad3caee73b,SBCF,SBSP,1683892455000,1683896632000
5b0a6b64193fad02a4e5736cfaf5af45,SBSP,SBRJ,1683895746000,1683898174000
da9bbb3ca2c50c079927ea427e21fc95,SBBR,SBKP,1683895876000,1683900158000
5a7890f3bd2e546f19f56c6ed4d54c80,SBRJ,SBKP,1683898582000,1683901455000
482c73e70861167a6af9b0e58f5f65d2,SBRF,SBKP,1683891691000,1683902212000
6f0a4e3e60ebb9883cd492c0b8284da2,SBFL,SBKP,1683899285000,1683902366000
1db2fcb8d495a1e89b01d9f4513f6f86,SBFL,SBSP,1683897016000,1683900312000
3b08d078b684bbf19681c0e5ab8c9bfd,SBKP,SBCT,1683897054000,1683899502000
