flightid,origem,destino,dt_dep,dt_arr
7beee7fbfe04c954fa2ee9480ef20838,SBSP,SBFL,1681826380000,1681829596000
c0d2f672d391caf7491eeda7ce6b8690,SBGR,SBGL,1681781234000,1681783328000
f185584fc2d4cbba2415aec9ad0971e5,SBSP,SBFL,1681779376000,1681782973000
b6248fd7963b3d315a7a4161d72fb31e,SBRJ,SBFL,1681777485000,1681783202000
5b9dc82597b061f3ab9fd0d757af9aea,SBGR,SBFL,1681781430000,1681784818000
2f348d7589a853c87dda53b647fbdf95,SBPA,SBFL,1681782043000,1681784530000
73e1423a14448426bb1aced0f14f7f26,SBSP,SBCF,1681778784000,1681781895000
8de447819a187ca58b573f51a3ef5ae3,SBKP,SBCF,1681779318000,1681782197000
d4c113ffca986dde2d615c9c4e1bbe86,SBBR,SBCF,1681778252000,1681781365000
cefde957a7ee81d9d42d2cd4bb2ef3d8,SBGR,SBGL,1681783829000,1681785949000
9ec8c16b05cb8d2ef040273dd6da413f,SBGR,SBGL,1681785171000,1681787401000
5ddcdd965cb06e5cd31adbfb49ad7ec1,SBKP,SBFL,1681786670000,1681790188000
408cab9983e4b919c9e709bcab8796e1,SBCT,SBCF,1681807658000,1681812040000
931b9c18d26fb518009ba13b95b21505,SBRJ,SBCF,1681810047000,1681812566000
2bf992d58b583f5def36ea8a5e9739b5,SBSP,SBCF,1681809044000,1681812177000
200989b9c8dd577a4c745f15199822bf,SBSP,SBFL,1681810454000,1681813578000
59a4853da33cf1a66cd44392cfb5985d,SBRJ,SBBR,1681809523000,1681814589000
10109ea9402f349b2f219750e93e05fd,SBPA,SBBR,1681807066000,1681814744000
a7ca69d3e68271a56ae7104790e04236,SBGR,SBBR,1681810518000,1681815114000
71620543a35493b70377e5b7cd604104,SBCF,SBBR,1681811976000,1681815726000
183d44aef7634020fd965931d1a1b83e,SBKP,SBBR,1681810518000,1681815012000
fe7d8507ad21e1974f275a8ecb3d439f,SBSV,SBBR,1681808946000,1681815072000
ffb461f0aac27cf983c2bed1d0469f80,SBSP,SBBR,1681810857000,1681815983000
