flightid,origem,destino,dt_dep,dt_arr
62cda99bbaf3adc2c9051e2c9aae3c8b,SBRJ,SBBR,1674522457000,1674527640000
030b06bb78a4a32c0ac19102c637f906,SBGR,SBPA,1674520749000,1674525705000
36886beabfa52fb841fbfd3af1d7d72a,SBKP,SBPA,1674521630000,1674526541000
5b0f06ab267b7a86c2a7b78ec1ac474d,SBRJ,SBCF,1674521519000,1674524070000
8ac895c805c5f45a2c4d9ab2ce5766cd,SBSP,SBCF,1674521218000,1674524421000
0cc0bb99ca054326319bb7a06b5b9a29,SBGR,SBCF,1674520851000,1674523838000
5fae801718741829a5aea19740c07333,SBSP,SBCF,1674602063000,1674524966000
a3cfe787c2e8ba8a230afef66dc8fcdc,SBSP,SBCF,1674521646000,1674524966000
53a6eaf7f2cfee5fdd59014583e206f6,SBBR,SBCF,1674521931000,1674525316000
caa2b197c0341f7c4712d4de9482bff8,SBKP,SBCF,1674522493000,1674525530000
f4d4a84e4cbfab2028dbb505ce4717d2,SBGR,SBFL,1674521158000,1674524681000
8d21adb3d5ca72e57d55f0d112dd1287,SBRJ,SBFL,1674519687000,1674524203000
7d327a365304d7e0620c9ebfb9e0c94f,SBRJ,SBFL,1674520666000,1674525218000
feed5d080506b811843258637b0625e5,SBGR,SBBR,1674521695000,1674526734000
c5c96b7195fc3362ececc9f981b6a4ec,SBRJ,SBGR,1674574926000,1674577675000
2bd688c9e1129df91ab903f6243edfdd,SBPA,SBGR,1674576473000,1674581670000
457f7be43338e74f2276a0c9bf9d9c87,SBCF,SBGR,1674581461000,1674584492000
546d1a431bc8aecadc449c49867e5b86,SBPA,SBGR,1674572896000,1674578300000
0d64ee1b1b8378c42b1c431363543a62,SBKP,SBRJ,1674601210000,1674604214000
6ef3b2b2ae325c19fe1ab4415f6317ae,SBKP,SBRJ,1674599084000,1674601487000
f2674a596201ec4a33f62b5307814399,SBKP,SBRJ,1674552244000,1674554872000
81cd4e868b295faec96dbdf23ecb8515,SBFL,SBRJ,1674583693000,1674587509000
4e1c8e85e2257d731512e81f12f37632,SBCF,SBRJ,1674563585000,1674566336000
6eea864ab531c7f01f3c95c7ae11b774,SBSP,SBRJ,1674592076000,1674594789000
04b932dac5752b410419efcf2c8a7703,SBKP,SBRJ,1674579816000,1674582606000
fa4184dfd446786b424dc5df14fbfa8a,SBGR,SBRJ,1674519366000,1674521885000
f82b62fd8b8e31ea96ef63745fc6be02,SBGR,SBRJ,1674554220000,1674556590000
25dcd46f93026a10ac369561fa89054f,SBBR,SBGR,1674598341000,1674602927000
9e0715c57fe04b572421d92e93166c03,SBPA,SBGR,1674566191000,1674570861000
aeca837ce94632009bb327883d8916da,SBSV,SBRJ,1674587131000,1674594540000
fe663d2072c5d8ffc07cf569dfb8f3e9,SBSP,SBRJ,1674596476000,1674598889000
e496d345ea694a6fc1c9daeefb5db6de,SBPA,SBRJ,1674552031000,1674557432000
3a59f3f4b7ee6cd7f19dfed39f7691d5,SBRF,SBGR,1674592113000,1674602166000
78fffcc95cd96870fdb4aa97958caecb,SBRF,SBGR,1674587085000,1674597086000
42ba1a94709720b90dd699033fc687e5,SBRJ,SBSV,1674588809000,1674594685000
2d5c02923bf39a2503cee804f031c4bb,SBRF,SBRJ,1674544522000,1674554007000
ed45be48bbb2c5af7011dfc521a9eb90,SBRF,SBRJ,1674561967000,1674571118000
16010b2a36452e7d53ed689d717b8053,SBFL,SBRJ,1674569896000,1674573911000
28d006920fd4aff1e03097376fc0af51,SBCF,SBRJ,1674588939000,1674591947000
6a7483afc6786730474be289e8751ae7,SBBR,SBGR,1674554140000,1674558731000
133af7fe44fa04f56e66403e17af189d,SBRJ,SBGR,1674600584000,1674603434000
b91109383b8cf17051a9f0be63e4562c,SBSV,SBGR,1674593464000,1674601215000
1e585d33dc643bbcb40daa30d236255e,SBRF,SBGR,1674519326000,1674529493000
546698e9b2185707311e583050d8741a,SBBR,SBSV,1674561394000,1674567065000
4debc47bd1a29e78d62b62c05fda87a8,SBKP,SBRJ,1674563303000,1674566044000
120edf3af8cbb2008d78900cee8b92b8,SBSP,SBRJ,1674580474000,1674582757000
c25487ea28bbdafe5e04580a121c02ac,SBSP,SBRJ,1674589826000,1674592286000
dc2c79a2fb881a6dab1da468c7e0fce8,SBBR,SBRJ,1674592112000,1674597225000
5879d9ce5cf4d7487d481edaa94b8667,SBFL,SBRJ,1674551357000,1674555255000
253035441a8fb344f76ad2826ec25980,SBSP,SBRJ,1674576809000,1674579225000
e5d41ebfb6bdc45ee1da4a2d17dfb997,SBSP,SBRJ,1674554162000,1674556383000
4f1be33d0d874246c7202f6992b4fcbc,SBCF,SBRJ,1674561125000,1674563917000
8ab3ac9e04f2682dab71ab83fe4eeb12,SBBR,SBRJ,1674546836000,1674551999000
684edb83a65a6be87fd4574d9e4f6bfe,SBSP,SBRJ,1674600393000,1674603168000
5d2c599b967aa25b36278e276c6db320,SBSP,SBRJ,1674584075000,1674586425000
de00bc7c3523060846b90c0b2a0e817f,SBSP,SBRJ,1674575901000,1674578250000
f4717f86fc45518dbf67a0f593cd3638,SBRJ,SBSV,1674576021000,1674582315000
cd53b2bf06cfa104313b19f0944bee35,SBRF,SBSV,1674524483000,1674528303000
e87034fdd39abd00ac1e58b290a09cfe,SBRF,SBSV,1674592569000,1674596120000
48bff750a9abc47fb6c9f59437d56d96,SBSP,SBRJ,1674575038000,1674577257000
8cc6166077f333d1ce7ba5b809d5dcd4,SBSP,SBRJ,1674600590000,1674603316000
7e1411d5e8bb9b3eeaa6052bc881e249,SBCF,SBRJ,1674565055000,1674567928000
651719f71278b95f26e39ac75e7cbec1,SBSP,SBSV,1674518689000,1674525744000
