flightid,origem,destino,dt_dep,dt_arr
f16b740d43f3e32c0431d508f96e5bdf,SBSV,SBSP,1655103611000,1655111657000
36265561e6c8b271af5dbae75ac1bba9,SBCF,SBSP,1655108540000,1655112143000
80119086f717515ea65673f015189623,SBKP,SBRJ,1655081711000,1655084175000
1edf30f98bd0612475a34ce778043fff,SBGR,SBRJ,1655079805000,1655081944000
6e22c74638edd7c5f2a3f4ea752a2794,SBGR,SBRJ,1655079197000,1655081592000
3dd9584827bfe3a79615537d0cb7a0ca,SBSP,SBCF,1655112266000,1655115321000
e49e1b0306c2203de01746cfe5d64b16,SBKP,SBCF,1655112089000,1655115127000
ebee110ac5c9ab21d924a3a500815f1c,SBFL,SBCF,1655109709000,1655114910000
663fa6f4e80552359f23a48c462edcd0,SBBR,SBCF,1655110904000,1655113947000
45049ef35f86c4aeea0e13b2449f2b64,SBGR,SBCF,1655111689000,1655114543000
113766b4884ce0a8fb6c4c6334dbeec0,SBGR,SBFL,1655111185000,1655114479000
dbbedc11b965739aa3778baa8822cec3,SBRJ,SBCF,1655113229000,1655116064000
88d75a41fdf4be773a26dca6c22c9a39,SBKP,SBFL,1655088952000,1655092354000
b2a8d79aa201f1ce0e5f8cb5ac1fa3ab,SBGR,SBGL,1655079318000,1655081595000
10efcc3d7bbd1791de0098a47e1c3738,SBGR,SBGL,1655115138000,1655117220000
dc96a8d3bbd70684f9f1030da86dccd7,SBGR,SBPA,1655081419000,1655086374000
e98310fa1882b92f5aa8d33a014f3b0c,SBRJ,SBSP,1655079540000,1655082467000
fd006151f7f29d1269485d1033e5243e,SBCF,SBSP,1655079578000,1655083015000
3b84b7b72f382649cdc4288793b2dd43,SBCF,SBSP,1655080740000,1655084072000
6c0af795856e5e28a764c99700eff4fe,SBSP,SBCT,1655116661000,1655119389000
02dbca8e7812068b075ac7cb6f0cea45,SBRJ,SBSP,1655111746000,1655114743000
3a6bc28debd8c25bbe191d55fa782421,SBRJ,SBSP,1655111487000,1655114603000
2d66c4c021fdf975c5b3e0050edbb658,SBRF,SBSV,1655086098000,1655089656000
0bdc363af7dd52bfab0048232295ecb9,SBGR,SBSV,1655086215000,1655093255000
79876b76b0d74b89171f27e7fb37477e,SBBR,SBCT,1655079937000,1655085478000
11b26cbe1b38bfc74e7df05022981507,SBGR,SBCF,1655082531000,1655085881000
c00527de748ba746ed098ba42892db28,SBFL,SBSP,1655108248000,1655111519000
3e0c5b3f240c037376780160eb864e5e,SBRF,SBSP,1655099856000,1655111109000
7565f970caefeaf7d59327968220868d,SBGR,SBPA,1655115654000,1655120578000
b16799361a82d41dc13d02a6a98472d0,SBSP,SBPA,1655116799000,1655121506000
172f5d4c00cde7b31bbac4df49c12e55,SBGR,SBPA,1655117371000,1655122160000
714550ebd8b54ef0cdc5dc167d0b6178,SBGR,SBCF,1655116488000,1655119355000
ecadaf9285ce372d27bb0d8ee06e5fd8,SBRJ,SBCF,1655115872000,1655118854000
7433d47bfae46d27b86d3c21fc7e1f5b,SBSP,SBCF,1655115840000,1655119037000
4b8be9a1b97e385b6b65a4c75db87ce9,SBKP,SBCF,1655116542000,1655119555000
cccd5ab7bbc443f64b9bfde720ee038c,SBSP,SBRJ,1655120922000,1655123408000
b1321e9d0710631371839c0b62ddbc02,SBBR,SBRJ,1655119269000,1655124082000
162174a11cdcc8c25b190e0463d3c9d5,SBSP,SBRJ,1655122657000,1655124897000
207f1316cc9799def460fcb4d4ba7885,SBCF,SBRJ,1655121799000,1655124509000
