flightid,origem,destino,dt_dep,dt_arr
cfa1553ba6c1e6d7330b60aadbfed677,SBBR,SBRJ,1664816788000,1664821787000
6f4a4afbc859e9d65d1aafa0159b428c,SBBR,SBSP,1664785842000,1664790590000
3b9b867c365ecb1d155d677b0a0c3fa0,SBCF,SBBR,1664788165000,1664791950000
df46ac8780bec95e2ad4e86418a50353,SBCT,SBBR,1664786967000,1664792577000
8c7281e529a25ae8ba7f966f5a49fa0a,SBRJ,SBSP,1664788857000,1664791857000
235e972412507af81c949635bb317c2c,SBRJ,SBSP,1664788315000,1664791652000
305d0a4d75fbc69e2f225050c20a5fde,SBSP,SBFL,1664755292000,1664758205000
41c00754429404f9c04f456a85a2be08,SBPA,SBFL,1664758008000,1664760324000
a79261fdfe428394afa596a580290a1c,SBRJ,SBFL,1664755487000,1664760089000
3eff73760420c7a8e26716e8ced3b515,SBGR,SBFL,1664757473000,1664761003000
e123be5c5eec15c77d89d8149ac7ea7a,SBGR,SBFL,1664757788000,1664761149000
61a02d9a3f3c355dcd73e8fac7448697,SBRJ,SBFL,1664757144000,1664762044000
6951060927a5178d84e38d03d0dafaa9,SBKP,SBFL,1664759634000,1664762898000
cb74bcc7d1f3e68e7c23ee633c760696,SBCF,SBFL,1664757070000,1664763092000
fb5ac25f70139191b6b805f69b8e6938,SBBR,SBFL,1664757447000,1664764080000
b60401cca6a8a4e9a797799f706688d2,SBGR,SBFL,1664787096000,1664790314000
347d258c122ae03cdcde402cc91db669,SBGR,SBGL,1664792992000,1664795305000
a57183cbc93b197134d2b84514661167,SBGR,SBCT,1664795009000,1664797851000
20950c7fa255105f93a94fc44969432b,SBBR,SBGL,1664795113000,1664799626000
70e387437adc1eda371a6116ca3853d2,SBSP,SBCF,1664789031000,1664792444000
7900eaf097caecc936652b1b374fce8a,SBBR,SBCF,1664789760000,1664793008000
6c77e9eda66170b6a0acd0cc205802df,SBRJ,SBCF,1664789864000,1664792812000
7f6f76d162bfe37daa5890cd8be9385b,SBFL,SBCF,1664787366000,1664792672000
e588cc92aa4a3e4e7abf03839df2f661,SBSV,SBCF,1664788112000,1664793291000
b02c0b694d33494d9344ce33591577cf,SBBR,SBCF,1664791314000,1664794359000
f75c03741c07fe68a590cfbb0d99b9d9,SBSP,SBCF,1664792736000,1664795926000
65d4cc45b3566bdedb31c484c4a4bdfb,SBKP,SBCT,1664790937000,1664793242000
2bfc9ff83305e66df19c924beee27ad1,SBSP,SBCT,1664791952000,1664794498000
64a72ba9401a781f8f138fbd6f627803,SBSP,SBCT,1664793613000,1664795992000
bf9dd38f38970d093fa88b831d151a87,SBGR,SBCT,1664792793000,1664795523000
70764d0bdd45a38408e4cf6d8b4cd5be,SBGR,SBCT,1664793834000,1664796323000
3dd2c537583c6900c062fbd2a92355f9,SBSP,SBBR,1664791578000,1664796403000
dd87edf2500525e9db5ecda19b7bb5f8,SBSP,SBBR,1664791738000,1664796563000
6dc00eed4b5571c710ce9f835918a67c,SBKP,SBBR,1664792837000,1664797220000
