flightid,origem,destino,dt_dep,dt_arr
2f017eb23abc4d4197c0302d4553b8ba,SBCF,SBKP,1677027413000,1677030376000
5f9372a02e59e535cadfdedd0ebacb6b,SBCT,SBKP,1677057581000,1677060284000
241d7cb14eb8fcaf69b756dba24fb689,SBGL,SBKP,1677057421000,1677060599000
1e5e5e7589bc372dcdced88bf7cdd9a6,SBRJ,SBKP,1677058916000,1677061801000
43df6627b2debeb40f3fc551f9844e52,SBGR,SBCF,1677057580000,1677060389000
58e2c8041647516a5923a6f2dc1ba74d,SBBR,SBCF,1677056623000,1677059931000
13c8b998cdc6416febafab67998674e9,SBSV,SBCF,1677056020000,1677061115000
0f9b933cc44cc203006421d1f75eb8e3,SBFL,SBCF,1677055460000,1677060866000
18d6716cf8b2e99655fa677f1979f481,SBGR,SBCF,1677058507000,1677061468000
5deb5dc56f50623cc98e96c11c52ea16,SBSP,SBCF,1677058086000,1677061277000
3babbadeb32f502260e7cb09d3200ad5,SBPA,SBCF,1677054885000,1677061600000
1185facb7e1b7f9b07b5b032966e6594,SBRJ,SBCF,1677060304000,1677063015000
8ca10a7d02dbe06c9edbd58c84514155,SBSP,SBCF,1677061035000,1677064236000
9066e59bf16c771b4c9a55bfcc230829,SBSP,SBCF,1677061201000,1677064491000
22e2ff2f767aad4269dfbb2af0826d3c,SBCF,SBBR,1677058005000,1677061487000
dd8c94dab757c103ae601927edcb02fa,SBSP,SBBR,1677056891000,1677062235000
25a79792701855b01353996a56ffc9b0,SBSP,SBBR,1677057347000,1677062692000
c993021b9402353db8bc6cd9497161b5,SBKP,SBBR,1677057821000,1677062544000
3f5ffc9b8137a6fa32efeac9f496adc9,SBSV,SBBR,1677057378000,1677063032000
d30e8bdaa30f0cf78c80afb5609886a9,SBGR,SBPA,1677062100000,1677066944000
51a772957deebe2b19a8961dc776b252,SBGR,SBPA,1677063326000,1677067930000
15668e39612ff3b52b5d3e687c168d5e,SBRJ,SBPA,1677062647000,1677068728000
883ff376df73b9ec6b694d04732c2dc5,SBSP,SBFL,1677064948000,1677067820000
e57d25e5b02aaf73c476f913579efe05,SBKP,SBFL,1677066020000,1677069171000
8a8e064d8e482364a34d69d4140df19b,SBSP,SBPA,1677064219000,1677068984000
