flightid,origem,destino,dt_dep,dt_arr
c61078526e800c1840c1bdd107a983a5,SBSP,SBRJ,1663028079000,1663030563000
abf5e8bf386a2d6f750c4cd2431ca726,SBRJ,SBBR,1663096100000,1663101429000
ee0db92655b05f84070ff5d1e2a8153f,SBGR,SBPA,1663092602000,1663097745000
1bc3d1132b11f91001edafbfeea2d376,SBCT,SBGL,1663096193000,1663099849000
76f9cfbf8d2d046259cd0efc2c5b5450,SBGR,SBPA,1663107829000,1663112843000
48d72bff820da7906a3a2ed50a99371b,SBCT,SBPA,1663109866000,1663113347000
60d7a0b13e756f98b7f6a2f4aada975d,SBSP,SBRJ,1663061536000,1663063973000
f4b72ff2421abf983e128bda103a6ab4,SBFL,SBBR,1663058052000,1663064647000
37841b383ffcedeab2dd3d63acb8ae38,SBRJ,SBCT,1663101471000,1663106404000
3f4f2450e4310cf0f927ed3a0c21681b,SBKP,SBCT,1663104862000,1663107379000
a8155ec1edc072e3a263cd22f045f88e,SBRJ,SBBR,1663089919000,1663095486000
dbcd32f4270c791281e29f535e72a055,SBCF,SBBR,1663093617000,1663097350000
8833b92d29df3814d05770f2855b0e5d,SBRF,SBBR,1663103649000,1663112122000
97504a19b34504f77ffdd4b05eb93120,SBFL,SBKP,1663094280000,1663097879000
9686ac1e1a63193494cf04d1c13256be,SBBR,SBRJ,1663103038000,1663107834000
5194c1df7c42d3e76a33c653cda552c7,SBCT,SBKP,1663099211000,1663101531000
89ead1399da46c4be0ef6c19bc036cdd,SBSP,SBRJ,1663110416000,1663112851000
bad01c91ab0673c9162def4ef15ec5a3,SBKP,SBRJ,1663109749000,1663112343000
cf53dd141fd17de4b000111295ed7d02,SBSP,SBRJ,1663110591000,1663113004000
1d87d6cceb0b69898f39b5791f2b0f59,SBGR,SBRJ,1663110710000,1663113141000
1ef0e4ed58546256a62818be1511b779,SBSP,SBRJ,1663111102000,1663113510000
dcab3367daaeb538f3ee18fcf0074da6,SBPA,SBRJ,1663108090000,1663113333000
f460e42f601ebd3de1d9204533346938,SBRF,SBBR,1663104263000,1663112283000
cc695b5eb86136a68ad049ec3f32ebdd,SBSP,SBCF,1663105094000,1663108318000
ac455061779de9c969e2efc801329d04,SBRF,SBCF,1663101480000,1663109304000
b79e07934c849920e4aecbef72ffd936,SBRJ,SBCF,1663105762000,1663108523000
db9aaa9f54bfe5e4438de46c6d0c35b8,SBKP,SBCF,1663107356000,1663110238000
930b9dbb80af5e803a9165132ed68a67,SBRJ,SBCF,1663107724000,1663110404000
3488c1d1bfa055d35a50495faf58d3df,SBRJ,SBCF,1663108897000,1663111761000
504f52ddd8b6281df30b29af0a9ed4fe,SBSP,SBCF,1663108630000,1663111871000
7625c41ec9378dba4443a68975c1bc12,SBSP,SBCF,1663108789000,1663112302000
328d89ebc6c8cf7a5422f15849c50672,SBCF,SBRJ,1663104002000,1663106631000
05efbcd0fcefddb454c693ba899b1f19,SBSP,SBRJ,1663104556000,1663106944000
e5ddb7378df89f4aeabcfafce632f94c,SBSP,SBRJ,1663104708000,1663107070000
c0ff8a8acdc43f604ae85f8758faa12e,SBCF,SBRJ,1663101987000,1663104975000
c704b3452ca157716448282045ae0360,SBKP,SBRJ,1663102067000,1663104726000
739c90b1117a5ed591242baba69cf751,SBKP,SBRJ,1663102876000,1663105390000
c658171eeb0fc24584686f93b93f6ddd,SBSP,SBRJ,1663103509000,1663105682000
35e3694783d34975f595e31c1473e8dc,SBSP,SBRJ,1663102908000,1663105248000
fca5eaa673562593b5c8034031c5ec7d,SBSP,SBFL,1663107476000,1663110510000
eb8c4cd3a39fd00493813c20ec99ab95,SBCT,SBBR,1663103467000,1663108960000
f04010bd4a4bd6545790a91b523665e4,SBRF,SBBR,1663096219000,1663104439000
21d7cf3b7c6185e31d53868905662dad,SBKP,SBBR,1663104591000,1663109278000
a4da3758e2ab4d2b81adf69152e66cd2,SBSV,SBBR,1663103009000,1663109206000
ec11f879f5f4bbf020fac4c70fb49a54,SBGL,SBBR,1663103996000,1663109399000
3e3787c34d8e7ed5270e80348450472c,SBSP,SBBR,1663105647000,1663110502000
11be6e31e7901c647c21fccec4b59fcf,SBGR,SBBR,1663105838000,1663110828000
d0e17ed62e2dd6857904005eb858f107,SBSP,SBBR,1663106697000,1663111574000
e4cffcfe68c1aceadd5a569a7ee48f79,SBRJ,SBBR,1663105501000,1663111343000
dd49eb49330f4c60796b60cf8ac66e80,SBKP,SBBR,1663106308000,1663110963000
b054d285e17cbc4bfa78f1b04c6a1802,SBCF,SBBR,1663102277000,1663106172000
e717d3bfd89a35e2ba0ade61ebb0b0d5,SBCF,SBBR,1663102446000,1663106674000
7e9b14c1b217df74a28f2b7f80d1d190,SBGR,SBBR,1663101904000,1663106752000
f61bd89dc3502ffda5c7028103e455b7,SBCF,SBBR,1663103600000,1663107158000
2cce7b1aaca5a4331cf4c8568420f47d,SBSV,SBRF,1663093370000,1663097417000
281988244ab501f9b59a037f4673d147,SBGR,SBRF,1663031043000,1663040242000
6db9eb0f4d5e1cd5d37dac2bfab56bcc,SBRJ,SBRF,1663071106000,1663079574000
6710d81e4dec67bd0f4da52c128f2e25,SBRJ,SBKP,1663109389000,1663112604000
866adb6f65e51f00b000bc51b35031ec,SBRF,SBKP,1663102544000,1663112749000
17c7ef55a781ca37593d5185914c3087,SBBR,SBKP,1663108790000,1663113170000
76617d501bbc5a664c3ff0e6f002d197,SBCT,SBKP,1663110999000,1663113512000
e08945e3b2981794f28c13681f8f4367,SBSP,SBCT,1663107631000,1663110211000
7ac165a67b1059c9d68cd8c9b9ede5ab,SBKP,SBCT,1663108544000,1663111182000
a7e412d0c1175891eda93cc08e883f68,SBRJ,SBKP,1663103631000,1663107039000
266ed3fe713edf164c9d118e828ae25b,SBSV,SBKP,1663100684000,1663108211000
9c13cbcdba114e7534614f035b093ff1,SBKP,SBRF,1663060163000,1663069669000
ec574d1acc4333d02900705d5556f0e3,SBGR,SBRF,1663066362000,1663075542000
ca2bd02d9cf4f5346d1328dddeb21af4,SBCF,SBKP,1663107541000,1663110511000
a3aac56918d9660eea6c57f63c8b8924,SBCF,SBRF,1663091617000,1663099247000
4273e999c2c6734efbd882d6c1a8133c,SBRJ,SBSP,1663076459000,1663079887000
483cf4a421c6ddc2dea6452871ebf038,SBGR,SBSP,1663078875000,1663080664000
78277f76bdc5fecb1f03ea3df0e1853b,SBCF,SBSP,1663064495000,1663070958000
a27805d95e3f3185dc03236bf94dafa3,SBCF,SBSP,1663109407000,1663113503000
070c627a5867da49fbe46ec24dc7b18d,SBPA,SBSP,1663101064000,1663106043000
fbc46ce9686e63b9983404c2c0eb54cd,SBPA,SBSP,1663069729000,1663074859000
9f8834ec375633c707b986d3eff3be8f,SBGL,SBGR,1663100891000,1663103483000
7696f4a0404dd48e18a3d6fd2769ee0b,SBRJ,SBSP,1663094210000,1663097223000
d2f0f7fff2fa242fa72445de37d5c98a,SBRJ,SBSP,1663096338000,1663099459000
b1686400b20345c9a38123966c607d23,SBPA,SBSP,1663066885000,1663073116000
42995a6e85c1b667a35390c7217343a6,SBSV,SBGR,1663060903000,1663068883000
0f31a8e458d3ffd142e81749445817dd,SBBR,SBSP,1663090662000,1663096004000
aed3d390186caf283f1df812c8cf1628,SBCF,SBSP,1663086614000,1663090580000
d037398e6b84eec443ab4dceaedece81,SBSV,SBGR,1663103080000,1663110722000
40e4698aaeff3f8791da1b98db1053fb,SBSP,SBSV,1663082658000,1663089577000
94db290c1a7118bf4e67f156bf199b65,SBRF,SBSV,1663083916000,1663087679000
39dc2b8b0020ec9c18377f4801c47f1a,SBBR,SBGR,1663066801000,1663071567000
34cc45d87edcffa44c1078de805691a0,SBPA,SBSP,1663097297000,1663102470000
299ad2eb266ddd383e969a04ae2288e0,SBPA,SBSP,1663066885000,1663074530000
f71b89f7327c5ef41f781788a6a3b2b6,SBPA,SBSP,1663083590000,1663088049000
8d233e530fa319b3453d55fa25ccb34b,SBCT,SBKP,1663061350000,1663064328000
19da3bcfdd1b8d1d972768cfee5adc67,SBRJ,SBKP,1663061073000,1663064486000
8ee8ff3e0d0c84a65f643a4c0bb49b8c,SBCT,SBGR,1663033769000,1663036228000
32665e1b93d87bd3ba874d98d4a21aa4,SBBR,SBSP,1663058262000,1663063055000
da6edf6efbd266e46adf390f540a740f,SBCF,SBSP,1663057675000,1663061058000
a5dff6e57f653479015f7916dd1789f4,SBRJ,SBCF,1663077001000,1663079564000
4df9ee1aa2652c7e225088d9f27053cf,SBRF,SBBR,1663063937000,1663071997000
b2cd5a0bc4f553516217231bad2e3065,SBSP,SBRJ,1663075942000,1663078234000
51209b8f2c1738e4c89794de16450269,SBBR,SBRJ,1663073502000,1663078396000
30bf6483b57a0d8febf7e9303a2af887,SBGR,SBRJ,1663076377000,1663078544000
