flightid,origem,destino,dt_dep,dt_arr
880b7a234806451d13e7b44da1b94076,SBGR,SBBR,1676513630000,1676518258000
3a009e84cd8c0a3176a38ee0dfc23660,SBGL,SBKP,1676570705000,1676573764000
7973648bce3447a7bf3df6fd2a7afb4f,SBGR,SBCT,1676556851000,1676559324000
03d57fa2d80ff2dee93bfa03579efd53,SBGR,SBGL,1676574812000,1676577323000
a670238c003d40ba0cf6733fe864c2a4,SBSP,SBPA,1676573109000,1676577651000
419afe94eaf330e94295ae436aeba880,SBSP,SBPA,1676573933000,1676578354000
c3a0cdb64e8a1a54d2f2c27fe32e3b21,SBSV,SBBR,1676574872000,1676580840000
b125be707e8c08f558dc18aa7b8d9676,SBSP,SBPA,1676577468000,1676582178000
29c48e33388857199565e6a04c873eaf,SBGR,SBFL,1676578476000,1676581315000
190a836c48364c6da9761927697fd91a,SBSP,SBFL,1676580256000,1676583418000
4db72819dff2af6ed56d3d8eb1d1336f,SBSP,SBPA,1676577898000,1676582588000
673591dcfb251dae8b0cda9b3f8c10b3,SBSP,SBPA,1676579015000,1676583805000
3a40c097fdf7421ccbf89b09d93f05f6,SBGR,SBPA,1676579966000,1676584624000
0b95808e24154322cc5d57e6ad4c8208,SBGR,SBPA,1676580051000,1676585041000
ca0b976cc8175058420c20e6965055d7,SBSP,SBPA,1676579905000,1676584863000
72598c8837551be820d625aa9d931a0d,SBSV,SBKP,1676572230000,1676579984000
f5df4609d438ff0412e2e243d60b75e5,SBSP,SBBR,1676578922000,1676584000000
5352b9abfa55dac580bb966b85ea29c4,SBCF,SBBR,1676581522000,1676585061000
476624e3dc484770754cc00e7cd32ab7,SBSP,SBBR,1676580533000,1676585414000
7b69269bc4e6f20b8e52c6ac79620b1a,SBRJ,SBBR,1676579577000,1676585187000
bf7e9623c4e222c824daf9dcc40205db,SBGL,SBBR,1676583114000,1676588260000
dba4510b64962742a75a0310baad16bc,SBRF,SBBR,1676580727000,1676589080000
d1d95794c6f20bb41a6daa70101952f0,SBRJ,SBBR,1676584819000,1676590164000
44fa228edc28cffe8d82905f84c41a1a,SBKP,SBPA,1676582418000,1676586992000
64ba7877243c971461aa1d0f32ec6598,SBGR,SBPA,1676582736000,1676587248000
2644dbed54e0bf7c269858e48d42f336,SBSP,SBPA,1676584329000,1676588864000
13fba53f187aac907916fcbddab37968,SBRJ,SBPA,1676583859000,1676589782000
6de71cddbd024669d0008f323d6f482a,SBGR,SBPA,1676585196000,1676590068000
ffd36040834bcb0bcf35781be3baed35,SBCT,SBPA,1676587876000,1676591177000
7cfd1ea0fd9bed42e3f6503c54a18d85,SBSP,SBCF,1676584193000,1676587540000
