flightid,origem,destino,dt_dep,dt_arr
5ab2f421fcb679f6a05bce6ce86f685a,SBGR,SBBR,1664502494000,1664507266000
41911a470a976cb8a88b6aef87d117b8,SBRJ,SBFL,1664556572000,1664560687000
c3dc8eab6586e7101a88fbe2d729d093,SBPA,SBSP,1664555583000,1664560064000
54407a5c6991e0f208e1b3b850c47fb3,SBPA,SBSP,1664547988000,1664553052000
97657a09a8454bc912f6bef6597835d5,SBSP,SBSV,1664555939000,1664562832000
1acf28639ea5093ecf15d90a81e22618,SBGR,SBSV,1664571803000,1664578416000
f4eefda428252eccab8fc827a2755eff,SBGR,SBSV,1664506763000,1664513539000
f63d606b72a0ad66a0bb0b205377edfb,SBPA,SBSP,1664561120000,1664565702000
96699e573f4d392ca4f544825eb14331,SBCT,SBSP,1664545639000,1664549174000
5812c20c1494669cdbe92bd435d8c545,SBCT,SBSP,1664539668000,1664542854000
1132479fcf77d7821454a4aabe653126,SBGL,SBSP,1664530353000,1664533367000
54f7efe200c0d353974d1b69f7db3405,SBCF,SBSP,1664542050000,1664545951000
a95cc76aaca3f1bd4234d2447cb848e4,SBBR,SBSP,1664541970000,1664546876000
c4644b9f7bde28015305b41014f9dd16,SBCF,SBSP,1664527478000,1664531069000
09d4d4b86fa5b844d032fdd521355395,SBCF,SBSP,1664574901000,1664579137000
8daca79ca0e8f34b8ca42f82a14b2488,SBRJ,SBSP,1664535364000,1664538407000
5e832b217f5e0b55e48b0350e7aaf9a8,SBCT,SBSP,1664526448000,1664528939000
16dbaf2f1c13064859957a0a8bb4d720,SBRJ,SBSP,1664497586000,1664500437000
7bf560265f90a27e71c76df1264842e5,SBRJ,SBSP,1664561379000,1664564168000
8175cf5f0bfc513bd250e36dad4b7def,SBPA,SBSP,1664542669000,1664547619000
fb01a063405c91e714cd81ebdb81bfc8,SBRJ,SBSP,1664570398000,1664573562000
7c13fe41f5fcd35c4683c3afb0a04a8c,SBCT,SBSP,1664549571000,1664552713000
a550b58a5d52e5941cfe40fdd76ee67e,SBCT,SBSP,1664566969000,1664570256000
36a57e557489e90eb610d2397a552ae4,SBPA,SBSP,1664531950000,1664536338000
8145576d5e1abf71d009721cb1800457,SBRJ,SBSP,1664552121000,1664555228000
fea8e161adc3a242958566fe2387fd3c,SBRJ,SBSP,1664543744000,1664547422000
d640ad5fd4e3d7228bde3dc0d90a0103,SBRJ,SBSP,1664578140000,1664581522000
d204706ffe6c8c841e228b3f7d418d7f,SBRJ,SBSP,1664577487000,1664581136000
a973b613388e30f469d1166a32e68cd5,SBGL,SBSP,1664546118000,1664550206000
6dd7636326603702f2003f869c9bc361,SBCT,SBSP,1664554840000,1664557903000
13f62b3011261f43ce4ae0e7621955ef,SBSV,SBSP,1664566118000,1664574121000
6d70dea9ea0b51e3b8b6b38e0139aec6,SBRJ,SBSP,1664535151000,1664538175000
9e0704b355f5919532586069111752a5,SBCF,SBSP,1664539092000,1664543438000
07f0b3de318af99f5ba1fc325d6abd51,SBRJ,SBSP,1664576613000,1664579609000
f83360b74cdb942313faf2614c2d5feb,SBRJ,SBSP,1664565158000,1664568064000
2a20e553e1c99af2e26c1e312bc0ec9d,SBGL,SBSP,1664499161000,1664502313000
def122b9ac78ecd3cca3f4db71f31f6a,SBCF,SBSP,1664577004000,1664581312000
e15a08ca322d0a9fe4cf1fa9ddef1557,SBGR,SBSV,1664552295000,1664559082000
bcf02587e5bedc7f29c5fec455c2e97f,SBGR,SBRF,1664558387000,1664567782000
daea2ce341631674a3b06f3e2221d69c,SBSP,SBRF,1664554144000,1664564078000
1f8ebbc6eb16e5b2efe15d8e1660582a,SBRF,SBSV,1664572190000,1664575895000
1a4d7db39846cd13fb9c196e32e11653,SBRF,SBSV,1664571022000,1664574608000
11c30e0a88eb21704fca3dc4bf964e88,SBGR,SBRF,1664571698000,1664581327000
11a8b551ac85ac3ec88ce6fd98105042,SBSP,SBSV,1664567727000,1664574824000
dea4f78bdf22fd7ce56f537c8194e79c,SBFL,SBGR,1664533852000,1664537770000
9f8295d7422f81a2d2906d3300ae5fd5,SBPA,SBGR,1664553747000,1664559128000
c376c0b54cf82df695fa91f00f292317,SBFL,SBGR,1664574160000,1664578111000
4a9812ff1dd68afca4496c88222b38cc,SBSV,SBGR,1664570398000,1664578700000
cbe6a48f149df91654a68437e666c9c9,SBCF,SBGR,1664575934000,1664579521000
4d48ab086c75c0d4c940bd5f5ba7103d,SBPA,SBGR,1664574331000,1664579800000
b65bedaa70b811a2b8480b44926e1152,SBBR,SBGR,1664573637000,1664578931000
ab5eaa1fcf8e608bbe1dc44c769251af,SBRF,SBGR,1664568410000,1664579075000
b99823dc823658b59d23a626556e1480,SBCF,SBGR,1664576446000,1664579915000
a9f0e155399070c978ca5617ad5d8621,SBRJ,SBGR,1664540590000,1664543484000
30d155ea7e701883e9a00315f7d3c499,SBFL,SBGR,1664540748000,1664544526000
1f3e19f4ca6387823535d7aa6408af24,SBRF,SBGR,1664549660000,1664559616000
62148707933649dc05f0be7bd0aeef01,SBRJ,SBGR,1664557170000,1664559981000
2b74f9a35f170e4543ed497b5244cf0a,SBRJ,SBGR,1664531844000,1664534823000
0f4a4fd3ea5661034586749098ff4c49,SBCF,SBGR,1664532618000,1664535895000
d78fe2e936c78ec5b59afa24db657277,SBCT,SBGR,1664565642000,1664568497000
128b6f3d49229ad7d50e99b5cccc5842,SBCT,SBGR,1664565830000,1664568769000
19e960af34d3197268260f151c41bcd2,SBRF,SBGR,1664571652000,1664581765000
8a590d3f228602f2a1ac070f05ee1f05,SBRF,SBGR,1664571471000,1664581531000
d45e7fda2394c9ec07d81bd6b860897e,SBRJ,SBGR,1664579152000,1664581903000
66ce5f21df1b1ae7f98cce37ae5fefb5,SBCT,SBGR,1664533837000,1664536772000
6e1138f8001c20b9ffd031578a0e167d,SBSV,SBGR,1664529241000,1664536903000
7ccaab597c1ed7250cfc7ca895b9b96e,SBPA,SBSP,1664535878000,1664540510000
eabb48d26ac66fa1ac84079e86b81a2a,SBGR,SBCT,1664499082000,1664501615000
85ee8f5c45ad5e12385ba4622f6cd40b,SBCF,SBCT,1664500640000,1664505364000
90c1d199653713d1ed1ce996fc183336,SBFL,SBGR,1664560374000,1664564109000
cfaadb0029e7b6c46b1cd2aef8ac197f,SBCT,SBPA,1664578139000,1664581479000
1c79cb3e66d5e61206af0fae1fba5c39,SBSP,SBPA,1664561173000,1664565913000
6b6f01929b95db9fc3e6375e13c9ad33,SBFL,SBPA,1664529417000,1664532174000
f4fd005e35924773af53d0222cc27ed6,SBGR,SBPA,1664502590000,1664507384000
280c8d3244fa1409ee23c77c9bde217b,SBBR,SBPA,1664537587000,1664545296000
5cda32b2801499a0fbdebf03adaebb75,SBBR,SBPA,1664558834000,1664566663000
9bfb584927442598a7a1d0d0fc82f46c,SBKP,SBPA,1664503327000,1664508033000
22a5d4969c39bc8ed1c247d249a59fbd,SBGR,SBPA,1664536395000,1664541638000
a80620502f9f1fe102d979cb043fb493,SBKP,SBPA,1664537244000,1664541810000
b6c78ce686211fa98271493c403614a6,SBSP,SBPA,1664568883000,1664573731000
ff7e3f6ddde9dca422e15b82abeb1622,SBCT,SBPA,1664544503000,1664547832000
3e7cf448586e6cdeda96abff4212e991,SBRJ,SBPA,1664550137000,1664557025000
4f3e513bc9da0a89ee79c224a3274920,SBKP,SBPA,1664563605000,1664568560000
22c01e4128012a06e9623f6616ef231e,SBKP,SBPA,1664570881000,1664576030000
c2a46a48a52dacf52131b08c873dbfc7,SBSP,SBPA,1664538259000,1664543052000
764d31d6bb4480316e2557557e7fbf75,SBKP,SBPA,1664533668000,1664538897000
d3232402006dfd234db558515bfaf349,SBRJ,SBPA,1664501235000,1664507768000
b18d563dd0536c47cd3e928517acec94,SBSP,SBPA,1664565134000,1664569811000
27ee0c39fab7eb81479e302a7bbe5d0d,SBGR,SBPA,1664534714000,1664539880000
86e107b759e7f933a8cca43303297544,SBCT,SBRJ,1664564650000,1664568388000
426fad1ccdd5638af6916d0ecbc0ede0,SBGR,SBRJ,1664566466000,1664568704000
a06331e4937efd673d111c3254d67008,SBSV,SBRJ,1664562252000,1664569139000
6779ee3476346dfa9ba6c3b5ade5c87b,SBSP,SBRJ,1664566667000,1664568950000
4b0cecad2cc3ec8f45b78b8511bd60f7,SBCF,SBRJ,1664570478000,1664573099000
51a4dc2e9e6a9a7801eda418586257ee,SBBR,SBRJ,1664568084000,1664572775000
f935dfc7b59e04745388c5cb79cde7c0,SBSP,SBCF,1664568772000,1664571773000
7dce9906aa03f56f796b9b8b3fb8d855,SBBR,SBCF,1664569358000,1664572561000
e8cd3191b150b62183ce3e6b46137cfc,SBCF,SBKP,1664570120000,1664573581000
43982554b0f00ff056ba2d1bf1e3fe37,SBRJ,SBBR,1664571674000,1664576860000
fbea77307a514dcf6bef17c44562058c,SBGR,SBCT,1664565047000,1664567810000
235f7900d657bd1ceb096cd02836c67a,SBGR,SBCT,1664565406000,1664568321000
0953856dd227e1a22abde56628b353dc,SBPA,SBCT,1664565572000,1664568551000
3b404f65c8cc5a2c207704d9e6a7d271,SBCF,SBBR,1664566187000,1664569878000
906351399e49424c9b159fb5702d513f,SBKP,SBBR,1664566787000,1664571261000
06cfc5e2a50861ca0c6dc06dc896044e,SBSP,SBBR,1664566889000,1664571930000
895035a5f1cc78dbef1dc1d51fb0d41c,SBSP,SBCF,1664573153000,1664576343000
