flightid,origem,destino,dt_dep,dt_arr
943f1265681d95bd49aae722393d42d1,SBGR,SBCF,1673742858000,1673745852000
5a863fa8d958fce94433b04c30ccf76c,SBCF,SBGR,1673815134000,1673818859000
fc0b59a43395bb473fdf77aabd43f262,SBSP,SBRJ,1673802973000,1673805565000
3f865684768c9190d4d8dd0cc87eafa6,SBPA,SBGR,1673808940000,1673814781000
fb426c356f21996065f0cee5531050ab,SBBR,SBGR,1673776839000,1673781373000
1baf82616c4c0cb54f6c84ca42a2a1d4,SBCF,SBGR,1673745153000,1673748197000
500dd3d10796caf186b7b288a892f4a2,SBCF,SBGR,1673782705000,1673785652000
80a514d9b65bcfa9d8f11b993629a8ca,SBFL,SBGR,1673745745000,1673749413000
d2e43be78131ab9fb68596da6e980e70,SBPA,SBGR,1673788101000,1673793545000
7c4bbb8cb290ef3033f7438340099979,SBCT,SBGR,1673805603000,1673808857000
c77c9abeaceb9be412d49b40084504cc,SBGR,SBRJ,1673806275000,1673808928000
6b842a5fdad83991335f3a3543a081cb,SBKP,SBRJ,1673744126000,1673746854000
fde2bff14e5dc00c8937e4a6371a6d35,SBRF,SBRJ,1673817109000,1673826178000
7ae5c0eaf774f2aeeea294363029cb7c,SBBR,SBGR,1673800720000,1673805297000
b80dc6c4cfb602a51a71dc481e368d21,SBSP,SBRJ,1673806441000,1673809105000
95a55a9e85cee81b15e72c13b1c83cc4,SBBR,SBRJ,1673817492000,1673822754000
386317957d1615d605cc7fcb45e84e6e,SBSV,SBGR,1673771355000,1673778344000
caf713905470dbe9a209834a765cbad6,SBCT,SBGR,1673778858000,1673781506000
7b6820601ab350fc44129dcd60c8ac0a,SBRJ,SBGR,1673786103000,1673788401000
6ce0271031fdc84dee4810d1e53a0b98,SBKP,SBSV,1673815652000,1673823088000
ccac0b4c97fc93ac3127b27f05e8868d,SBKP,SBSV,1673750533000,1673757974000
695f73c4820c65bb079772bc3d46cbff,SBPA,SBRJ,1673793841000,1673799588000
071bf13db6b73466fabf4b66b998559d,SBGR,SBSV,1673792893000,1673800423000
eea602c2f5f3eb38e2838fcc4ac613f0,SBSP,SBSV,1673784865000,1673792218000
765b0f7deb5b8ddbc7e5931f18a0a6d5,SBRJ,SBSV,1673802346000,1673808388000
1b5b8079163836fa2df29b8fb1b3d572,SBSP,SBSV,1673792500000,1673799784000
9e5305bb724de102956090d247d9243f,SBBR,SBSV,1673796857000,1673802749000
422dc07f2292a06ec2f389e146d365cf,SBSP,SBSV,1673810742000,1673818034000
4fdb5f013b1a42041c6fe9fd9d7b67ff,SBPA,SBGR,1673797277000,1673803048000
265d014d9686dada227ec051e7351d53,SBGR,SBCT,1673745925000,1673748738000
14e70c0314d1c48172c78db087a8fc06,SBGR,SBCT,1673744618000,1673747177000
913b1bf66756852f306a008291e66ed0,SBRJ,SBCT,1673745613000,1673749652000
e166dffac7e8fd280ce8d3dcd9ee4afc,SBCF,SBCT,1673745971000,1673750511000
85e4462962c8fc7cdc4869a4a30bc525,SBBR,SBCT,1673744979000,1673750258000
0fa9f50935ddc3ea3bbefb6e5ae6a600,SBGR,SBCT,1673748376000,1673750988000
1b3fb4b6f3ed889f874047136ec52056,SBKP,SBCT,1673751051000,1673753566000
d76bf6e0b38026762dc85bb9cb01daf4,SBGR,SBCT,1673773969000,1673776473000
482ec86c63add1bdc8dcf837e43cf117,SBGR,SBCT,1673779389000,1673781893000
b7e9e0f95a9e833f1179859cd67ea2ff,SBRJ,SBCT,1673781850000,1673785844000
