flightid,origem,destino,dt_dep,dt_arr
7cf3c256d7353944cebb76318aa2e375,SBGR,SBGL,1676248910000,1676251070000
47d9cce595abfd72a26bf02a20fcd5e7,SBSP,SBFL,1676328777000,1676331695000
b04180079d69dc0492f47a2b7f816a05,SBSP,SBBR,1676324837000,1676329753000
165717df229f725571e6244c36a39cfe,SBSP,SBCT,1676312737000,1676315001000
4cac0de1f11dac5b0ffea8582318b7e2,SBSP,SBCT,1676312431000,1676314747000
2f0fda0aaeb771364de92f8178d47baa,SBGR,SBPA,1676326355000,1676331165000
a6ebcb3f98854dfe13d826a4e6266345,SBCT,SBPA,1676328473000,1676331899000
a0bf9a9006496133903e70d47f008f37,SBRJ,SBPA,1676326054000,1676332077000
4edead068cdbbcfcf52da0a90ff92af5,SBGR,SBRF,1676312690000,1676322917000
da358744a40a6fa1c45cc8a2a6980a49,SBSP,SBRF,1676318151000,1676328521000
78feb972b7eecadd8e569a9404d960af,SBSV,SBRF,1676325573000,1676329291000
41792cf2cc31adc40a63e8a710e0a894,SBRF,SBGR,1676271717000,1676281743000
376760d335246fa873bb042a1b614752,SBSP,SBRJ,1676321081000,1676323456000
50e315475fa0c2602f23c7efad802556,SBSP,SBRJ,1676322014000,1676324363000
d86f518bfdb4384b112e72dcbeff46de,SBGR,SBPA,1676318569000,1676323094000
0863c95137f2c319ec3f788042b93aa9,SBCT,SBRJ,1676323758000,1676327540000
be55209e11cbe7eafda94f26f64572cc,SBGR,SBRJ,1676295111000,1676297509000
07bfec271e347f6678d54edf36aee15c,SBBR,SBRJ,1676324577000,1676331645000
3e2e9e5f01124e35fcecf5d3710d4612,SBCF,SBRJ,1676282149000,1676284714000
420034203c4a4a014931dd499b6a4d78,SBGR,SBRJ,1676319180000,1676321849000
40f53c1ca7d1d3947a9383c0b10d92e4,SBGR,SBRJ,1676303496000,1676305947000
04b674127746dd15115e818dd15bcbad,SBSP,SBRJ,1676283276000,1676285856000
1a6c67166bc5f4260ef336895638b94f,SBSP,SBSV,1676314262000,1676321889000
4b716f1f788ca5daf8148400b13539fa,SBSP,SBRJ,1676248881000,1676251157000
780825118aaa7a2e98b3b3ed627b31a3,SBSV,SBRJ,1676301495000,1676308259000
ee8039796b2a105dfc77fb530366a3ef,SBCT,SBRJ,1676295099000,1676298956000
40d3845c124ce79feeea427a88e98789,SBSP,SBRJ,1676297089000,1676299396000
183da9835f3ff7930fb128f65f3c2c7e,SBCT,SBRJ,1676308658000,1676312502000
bac1886517c28cf7f007740a6357b70e,SBBR,SBRJ,1676296568000,1676301509000
