flightid,origem,destino,dt_dep,dt_arr
00965dba72e38dbcf8ece42051817c00,SBRJ,SBKP,1675123471000,1675126430000
3529b00454a85367c23b7179247c5397,SBBR,SBGR,1675124994000,1675129814000
4a11fe4fdd9ece6344ceedd3376ae7bd,SBBR,SBCF,1675168753000,1675172145000
e512c423aafb075e97288d76c81229d8,SBBR,SBCF,1675168538000,1675171823000
a23e5bc88bb9bd1502f67e9d74c40077,SBGR,SBCF,1675170191000,1675173210000
2eef11577669e20d6192767905ca6d6e,SBRF,SBCF,1675165276000,1675172899000
4310222675eb4de37a51454bed888fda,SBSP,SBCF,1675171151000,1675174452000
16c184bf310936aa8cd296122139cc99,SBGR,SBCF,1675173689000,1675176538000
d93a15f6112187ae01d02132771e20da,SBRJ,SBCF,1675172105000,1675174877000
ccd1a1f1ab875ba019933c9f13b91460,SBSP,SBCF,1675172521000,1675175660000
081d2ecd8c0e65e55b98a1677b864cf7,SBBR,SBCF,1675172934000,1675176081000
f3ceb3a6a4a9be888bba0e2b65c02b03,SBCT,SBCF,1675172332000,1675176848000
b6577c6c67b9c42b4c4fbe5b1a4a550c,SBRJ,SBCF,1675174265000,1675177272000
863cb7442b2bcaeb5cbf98589b33f750,SBKP,SBCF,1675173864000,1675177352000
c535dc4199d72c80b58b6b1aba089dfd,SBSP,SBCF,1675176587000,1675179736000
e9dd6d10e6fbb1164006e17ed6a84865,SBSP,SBCF,1675177151000,1675180555000
1428cd4950e6430df484d40b084168ac,SBRJ,SBSV,1675178641000,1675184705000
ea65b2fb44ffcf77fb9e3bd3f3e8fa6c,SBGL,SBSV,1675189754000,1675195818000
2af6d3d0dd46fca381a0812679aff74f,SBSP,SBSV,1675156672000,1675164159000
02c203318df3acc4e184d637184b501a,SBCT,SBRJ,1675184083000,1675187545000
96719d8174921b373001b626ebacffcb,SBSV,SBRJ,1675187942000,1675194504000
92a1de02f88dad2505bbf58f28018e12,SBCF,SBRJ,1675125512000,1675128198000
f0d6f6e3a5fad8bf6e4583f2262694a2,SBGR,SBRJ,1675196176000,1675198875000
cd178bd7db0033209c04e584aa202adb,SBFL,SBRJ,1675173858000,1675177903000
0534b6e0050abf2332f407a65d9dab86,SBSV,SBRJ,1675176938000,1675183362000
86662911f48e913c10e283e4ad3d2cb4,SBSP,SBRJ,1675204508000,1675207220000
acb212f6b4a2b7333b911b62cb94b5a0,SBRJ,SBSV,1675194628000,1675200766000
4e890f49a92dba6016411daa6d1bef15,SBRF,SBSV,1675164657000,1675168122000
ee715a353a59a352c6046f3f370aba91,SBBR,SBSV,1675126640000,1675132236000
d58c59559a6b233346bc20b82a62a0ff,SBBR,SBSV,1675167030000,1675172751000
fac87eb06069f8eeeeee5cda4f5c6f69,SBSP,SBSV,1675168463000,1675175678000
dff47726f233989e4f1cef0acf441fa3,SBRF,SBSV,1675179163000,1675182824000
