flightid,origem,destino,dt_dep,dt_arr
a2c3740a37d3f53dee44c3aa90ee98d1,SBSP,SBBR,1662599878000,1662604314000
4f64543f6b7be8ba930ac51dfe5d0986,SBRJ,SBSP,1662675713000,1662678401000
5368b20be10449f1af2f7aa1319d9803,SBBR,SBSP,1662636417000,1662642177000
1ea5b8194e0be7d8158d486634eb64cf,SBBR,SBSP,1662627617000,1662632888000
6e7344095ac0f91ee9b62c457af7e67e,SBRF,SBSP,1662643850000,1662655264000
c5a32858d3e6793684a9601c45962621,SBCF,SBGR,1662630220000,1662633743000
25250bb4e4007cfaf20a8a9b44a14b4c,SBBR,SBGR,1662631012000,1662635722000
fc4d8211f662e942bd50a340770d8c04,SBRJ,SBSP,1662668898000,1662671529000
6387328e85964821334e8f8f8c140cf1,SBFL,SBSP,1662639730000,1662642488000
580301007572e8698c7828a3beff5284,SBSP,SBSV,1662637325000,1662644243000
513f61c41339dfaef316721604f087a0,SBSP,SBSV,1662638394000,1662645566000
898468c5adcf7db9c175ae0d2d1eef7e,SBBR,SBSP,1662667140000,1662672315000
497d624313256661fa6aeb86455a8b47,SBSP,SBRJ,1662630350000,1662632675000
a31b87537f8dd46a76fc925333f85b29,SBPA,SBRJ,1662628457000,1662633407000
ebc38c0f0dddd522811a4ee91ed40367,SBSP,SBSV,1662657930000,1662665076000
bb4f430c112d609c81c9e860fd2637a9,SBSP,SBSV,1662666557000,1662673819000
02165fc0605490042a766c18fd2bdd09,SBPA,SBSP,1662625302000,1662629355000
6e3df7cf51a32fce3efcf8df2736f0a8,SBCF,SBSV,1662652092000,1662656885000
e6035cab59f9cff186779fcfd12884db,SBBR,SBSP,1662649613000,1662654986000
bbaac7b3d01145fa8229dfc4350ddf7d,SBRF,SBSP,1662668608000,1662680165000
bc5bb64da63cf0e0e9c34494137cfea3,SBBR,SBSP,1662674479000,1662680003000
51de1460d9484447cd8ebba499726638,SBBR,SBRJ,1662624145000,1662629873000
22533e8f7843b2e49887af977463c027,SBFL,SBRJ,1662625695000,1662629435000
58b775b26a1bf426f077e2d50a2b03b2,SBPA,SBSP,1662639876000,1662644679000
