flightid,origem,destino,dt_dep,dt_arr
0fe233a60db738dedccc1b177e5174b3,SBFL,SBSP,1666224604000,1666227431000
ec5e72bbf30ef056ecca717eed8a7a2f,SBCF,SBCT,1666228293000,1666233008000
654ac1d7694887ccc33acb568a14068d,SBGR,SBCT,1666230993000,1666233690000
0b987ea684358f2f047610a40fc23797,SBGR,SBCT,1666231889000,1666234580000
03ea842e2637518c76c6c97829986eee,SBKP,SBCT,1666233978000,1666236357000
00074a1b8464ec94ccdf9de8c07b8f22,SBCT,SBKP,1666229025000,1666232434000
8365abd5da52b05b8601c59b6a9b1c3d,SBBR,SBGR,1666234782000,1666239685000
48675fa02fd91d12d3b225dffed8e6bd,SBSV,SBGR,1666230856000,1666239184000
79c341fd3c8733f77984db6e724bc901,SBRF,SBGR,1666239205000,1666250084000
cccfe5836b262cdb6e366161a33f9043,SBGR,SBCF,1666252164000,1666254954000
6e278062eaaa0388a804d4f28edbd4f4,SBCT,SBSP,1666255237000,1666257758000
2452e845979581988b800cd92b147db4,SBFL,SBSP,1666254375000,1666257299000
511bf863e7bdd6e8cfff85c9cab6c9f8,SBPA,SBSP,1666252992000,1666257583000
14ee9ca6a00227eeb7ff772d03699e9b,SBPA,SBCT,1666256520000,1666259877000
ce6ec55bde7314bba378dc2d2e08522c,SBRJ,SBGR,1666256457000,1666259030000
a4e1c31d2281b75d65a4bace89a68f12,SBPA,SBGR,1666253994000,1666259147000
858584be3a927bf9c8db35006c92a4ad,SBCF,SBGR,1666258055000,1666261111000
a8f752210f4636b2fc1d8a0559137722,SBSV,SBGR,1666251148000,1666258944000
ae1225e186e7caffdade9dee84a29f50,SBPA,SBGR,1666256027000,1666260750000
0b7137b6840a34210aeb381ad840791e,SBSP,SBPA,1666228791000,1666233469000
97a3d6ccc28d2528418b4680f8e10701,SBRJ,SBPA,1666227854000,1666234079000
9dbbf3b07e23aeab249099bc051d1765,SBCT,SBPA,1666229932000,1666233241000
32cc45040b4b4046dced31b6bc82259f,SBKP,SBPA,1666256784000,1666261415000
d23f2ba2cd8bac6fabf579e9acbad367,SBFL,SBPA,1666257184000,1666259925000
21caa52dedf56b4bfed35f6819dd034a,SBPA,SBCF,1666254804000,1666261482000
a438076e796a3454bcdd292b06bead61,SBSP,SBCF,1666258637000,1666261832000
757175f2c371f30e0b28b3950d4199a1,SBSP,SBCF,1666258412000,1666261633000
3a783a74dbc7c412a6017fe7f312d260,SBKP,SBCF,1666259007000,1666262062000
d3f44918fc9ac6a1fd980bc44a0c17b2,SBBR,SBCF,1666260923000,1666264055000
e30b943d3ed542357d19e14d2eeee734,SBSP,SBCT,1666259692000,1666262951000
a50f0ee404244784ac11dfe7115a88dd,SBGR,SBCT,1666261707000,1666264199000
ad345496ea8c123fa3061c6b47f474e6,SBSP,SBFL,1666262025000,1666265371000
2a5d9fcccaf25d9470c88b16e6605efe,SBCF,SBSP,1666260955000,1666265163000
2ad10317e17e3bccbaed1b8c56d16df5,SBPA,SBSP,1666260328000,1666264584000
04ac80efd875e018e4788c6fd9a1037f,SBGL,SBGR,1666262031000,1666264890000
f9a72c3c6508668ea9315a87095b1ee6,SBCT,SBGR,1666262025000,1666264776000
bd97fed28c3bff1a61beca8de8b81ea9,SBFL,SBGR,1666261574000,1666265303000
f7eabc9e8832902177620788026c8d48,SBSV,SBGR,1666257825000,1666265810000
ab234e4a3c68299b2bb6e284768bb4c2,SBGR,SBCT,1666262787000,1666265617000
7bccacc1bbb874576b3a2da9ecd93ced,SBSP,SBCT,1666262668000,1666265376000
adb0f685a7f10a699cc1e962560e0fd0,SBPA,SBCT,1666264746000,1666267949000
96541edd40099ceb43eaff879d80f753,SBPA,SBGR,1666256327000,1666261453000
bab71e69e09d28ec179800947775ffb1,SBCF,SBKP,1666266107000,1666269097000
0b2ac6e6f44e8e857de21f696ad09eab,SBBR,SBGL,1666266118000,1666270631000
a1d2f53b39ec332d3ae4dda5a98ef01d,SBRJ,SBSP,1666263488000,1666266464000
203da0986b4923b030acd9131519ec96,SBRJ,SBSP,1666263838000,1666266909000
baf5380bd89d797b1835a2d8e24bfeb7,SBRJ,SBSP,1666264825000,1666267714000
8bdec28e7e03764e41e305a0ae93bfb4,SBSV,SBRF,1666256904000,1666261667000
0428f84d0e495ff0d201ea0890b4f2a7,SBGR,SBRF,1666253220000,1666262202000
335cc99788260a95f5d51c6b48e6d12f,SBGR,SBRF,1666255594000,1666264445000
a0942e1e0b667a55654c26b63764da05,SBKP,SBRF,1666255308000,1666264832000
184126ce7b98038a833ff36ca917a826,SBGR,SBRF,1666256659000,1666265548000
