flightid,origem,destino,dt_dep,dt_arr
88a45745f87efd0c304429e6e31fc383,SBGR,SBSV,1665323581000,1665330699000
7c882e992d5ba6c8eaf37cd146148841,SBKP,SBCF,1665274270000,1665277294000
edff5ce5d2bbf51a5c803ebb44ed1065,SBKP,SBBR,1665335798000,1665340788000
91168a07f1be67f45e216acd78f3ba6d,SBRJ,SBBR,1665336376000,1665341885000
e2ef0e5aa49fb7bb57eb12dea5370974,SBCF,SBBR,1665338858000,1665342543000
78cb400cba4a8b033b367940c2c06d58,SBKP,SBCF,1665351130000,1665354233000
49ac1966944487444a7809d07ac3e5eb,SBBR,SBCF,1665323667000,1665327098000
af640f9a6a76bd0b13ec7a0578a9296b,SBKP,SBCF,1665323942000,1665327230000
c6917b26662cbde3f33bfbfc4eea93eb,SBCT,SBCF,1665322391000,1665326929000
50034983815c5a1b1e3c51a3d9454bb2,SBSP,SBCF,1665324363000,1665327574000
eed00f38209cf71416195a0d7db9575f,SBSV,SBCF,1665339121000,1665344164000
9382326c24f6b448e3abfe4fa1aea9b7,SBCT,SBCF,1665340950000,1665345525000
548b88b80630610c681505e87b02b3a0,SBSP,SBBR,1665275031000,1665279854000
ebc40c39743a41e79325ffc12603cbc3,SBRJ,SBBR,1665307464000,1665313142000
b66139cc690a2981e7f25417bc5e4539,SBKP,SBBR,1665308893000,1665313512000
4bb03ed721b0d41d199c703f470829ac,SBSP,SBBR,1665308970000,1665314060000
bb5588475137bf3539af852e30a729b5,SBSP,SBBR,1665314727000,1665319965000
a6bb4755534d1e268c2be81378436aba,SBCF,SBBR,1665315931000,1665319654000
63f2b53ab6b795ab4fc9f65fd5bd0874,SBKP,SBBR,1665315615000,1665320489000
5759b4fafbf5969bf668ebf430d1ef79,SBRJ,SBBR,1665316138000,1665321561000
8de5ba82ed60ecd82ada6997dad7f283,SBGR,SBCF,1665302080000,1665304923000
feed400d49053a0245ce0a6424bd6b46,SBBR,SBCF,1665305040000,1665308130000
7654bd9d867df187e69101cd6bf60142,SBSV,SBCF,1665303230000,1665308285000
0660208de68afe3ab5297ec4f5e4cf81,SBGR,SBCF,1665306684000,1665309610000
03ef3244201f5484d39e2d2a6c3411cf,SBCT,SBCF,1665305533000,1665310127000
fc5355d2980a3c22f3825570dbde683a,SBPA,SBCF,1665303268000,1665310240000
