esperas,hora,aero
0,1667001600000,SBBR
0,1667005200000,SBBR
0,1667008800000,SBBR
0,1667012400000,SBBR
0,1667016000000,SBBR
0,1667019600000,SBBR
0,1667023200000,SBBR
0,1667026800000,SBBR
0,1667030400000,SBBR
0,1667034000000,SBBR
0,1667037600000,SBBR
0,1667041200000,SBBR
0,1667044800000,SBBR
0,1667048400000,SBBR
0,1667052000000,SBBR
0,1667055600000,SBBR
0,1667059200000,SBBR
0,1667062800000,SBBR
0,1667066400000,SBBR
0,1667070000000,SBBR
0,1667073600000,SBBR
0,1667077200000,SBBR
0,1667080800000,SBBR
0,1667084400000,SBBR
0,1667001600000,SBCF
0,1667005200000,SBCF
0,1667008800000,SBCF
0,1667012400000,SBCF
0,1667016000000,SBCF
0,1667019600000,SBCF
0,1667023200000,SBCF
0,1667026800000,SBCF
0,1667030400000,SBCF
0,1667034000000,SBCF
0,1667037600000,SBCF
0,1667041200000,SBCF
0,1667044800000,SBCF
0,1667048400000,SBCF
0,1667052000000,SBCF
0,1667055600000,SBCF
0,1667059200000,SBCF
0,1667062800000,SBCF
0,1667066400000,SBCF
0,1667070000000,SBCF
0,1667073600000,SBCF
0,1667077200000,SBCF
0,1667080800000,SBCF
2,1667084400000,SBCF
0,1667001600000,SBCT
0,1667005200000,SBCT
0,1667008800000,SBCT
0,1667012400000,SBCT
0,1667016000000,SBCT
0,1667019600000,SBCT
0,1667023200000,SBCT
0,1667026800000,SBCT
0,1667030400000,SBCT
0,1667034000000,SBCT
0,1667037600000,SBCT
0,1667041200000,SBCT
0,1667044800000,SBCT
0,1667048400000,SBCT
0,1667052000000,SBCT
0,1667055600000,SBCT
0,1667059200000,SBCT
1,1667062800000,SBCT
0,1667066400000,SBCT
0,1667070000000,SBCT
0,1667073600000,SBCT
0,1667077200000,SBCT
0,1667080800000,SBCT
0,1667084400000,SBCT
0,1667001600000,SBFL
0,1667005200000,SBFL
1,1667008800000,SBFL
0,1667012400000,SBFL
0,1667016000000,SBFL
0,1667019600000,SBFL
0,1667023200000,SBFL
0,1667026800000,SBFL
0,1667030400000,SBFL
0,1667034000000,SBFL
0,1667037600000,SBFL
0,1667041200000,SBFL
0,1667044800000,SBFL
0,1667048400000,SBFL
0,1667052000000,SBFL
0,1667055600000,SBFL
0,1667059200000,SBFL
0,1667062800000,SBFL
0,1667066400000,SBFL
0,1667070000000,SBFL
0,1667073600000,SBFL
0,1667077200000,SBFL
0,1667080800000,SBFL
0,1667084400000,SBFL
0,1667001600000,SBGL
0,1667005200000,SBGL
0,1667008800000,SBGL
0,1667012400000,SBGL
0,1667016000000,SBGL
0,1667019600000,SBGL
0,1667023200000,SBGL
0,1667026800000,SBGL
0,1667030400000,SBGL
0,1667034000000,SBGL
0,1667037600000,SBGL
0,1667041200000,SBGL
0,1667044800000,SBGL
0,1667048400000,SBGL
0,1667052000000,SBGL
0,1667055600000,SBGL
0,1667059200000,SBGL
0,1667062800000,SBGL
0,1667066400000,SBGL
0,1667070000000,SBGL
0,1667073600000,SBGL
0,1667077200000,SBGL
0,1667080800000,SBGL
0,1667084400000,SBGL
10,1667001600000,SBGR
0,1667005200000,SBGR
0,1667008800000,SBGR
0,1667012400000,SBGR
0,1667016000000,SBGR
0,1667019600000,SBGR
0,1667023200000,SBGR
0,1667026800000,SBGR
0,1667030400000,SBGR
0,1667034000000,SBGR
0,1667037600000,SBGR
1,1667041200000,SBGR
0,1667044800000,SBGR
0,1667048400000,SBGR
0,1667052000000,SBGR
0,1667055600000,SBGR
0,1667059200000,SBGR
0,1667062800000,SBGR
0,1667066400000,SBGR
0,1667070000000,SBGR
0,1667073600000,SBGR
0,1667077200000,SBGR
2,1667080800000,SBGR
0,1667084400000,SBGR
3,1667001600000,SBKP
0,1667005200000,SBKP
0,1667008800000,SBKP
0,1667012400000,SBKP
0,1667016000000,SBKP
0,1667019600000,SBKP
1,1667023200000,SBKP
1,1667026800000,SBKP
0,1667030400000,SBKP
0,1667034000000,SBKP
0,1667037600000,SBKP
0,1667041200000,SBKP
0,1667044800000,SBKP
0,1667048400000,SBKP
0,1667052000000,SBKP
0,1667055600000,SBKP
0,1667059200000,SBKP
0,1667062800000,SBKP
0,1667066400000,SBKP
0,1667070000000,SBKP
0,1667073600000,SBKP
0,1667077200000,SBKP
2,1667080800000,SBKP
8,1667084400000,SBKP
0,1667001600000,SBPA
0,1667005200000,SBPA
0,1667008800000,SBPA
0,1667012400000,SBPA
0,1667016000000,SBPA
0,1667019600000,SBPA
0,1667023200000,SBPA
0,1667026800000,SBPA
0,1667030400000,SBPA
0,1667034000000,SBPA
0,1667037600000,SBPA
0,1667041200000,SBPA
0,1667044800000,SBPA
0,1667048400000,SBPA
0,1667052000000,SBPA
0,1667055600000,SBPA
0,1667059200000,SBPA
0,1667062800000,SBPA
0,1667066400000,SBPA
0,1667070000000,SBPA
0,1667073600000,SBPA
0,1667077200000,SBPA
0,1667080800000,SBPA
0,1667084400000,SBPA
0,1667001600000,SBRF
0,1667005200000,SBRF
0,1667008800000,SBRF
0,1667012400000,SBRF
0,1667016000000,SBRF
0,1667019600000,SBRF
0,1667023200000,SBRF
0,1667026800000,SBRF
0,1667030400000,SBRF
0,1667034000000,SBRF
0,1667037600000,SBRF
0,1667041200000,SBRF
0,1667044800000,SBRF
0,1667048400000,SBRF
0,1667052000000,SBRF
0,1667055600000,SBRF
0,1667059200000,SBRF
0,1667062800000,SBRF
0,1667066400000,SBRF
0,1667070000000,SBRF
0,1667073600000,SBRF
0,1667077200000,SBRF
0,1667080800000,SBRF
0,1667084400000,SBRF
0,1667001600000,SBRJ
0,1667005200000,SBRJ
0,1667008800000,SBRJ
0,1667012400000,SBRJ
0,1667016000000,SBRJ
0,1667019600000,SBRJ
0,1667023200000,SBRJ
0,1667026800000,SBRJ
0,1667030400000,SBRJ
0,1667034000000,SBRJ
0,1667037600000,SBRJ
0,1667041200000,SBRJ
0,1667044800000,SBRJ
0,1667048400000,SBRJ
0,1667052000000,SBRJ
0,1667055600000,SBRJ
0,1667059200000,SBRJ
0,1667062800000,SBRJ
0,1667066400000,SBRJ
0,1667070000000,SBRJ
0,1667073600000,SBRJ
1,1667077200000,SBRJ
0,1667080800000,SBRJ
0,1667084400000,SBRJ
0,1667001600000,SBSP
1,1667005200000,SBSP
0,1667008800000,SBSP
0,1667012400000,SBSP
0,1667016000000,SBSP
0,1667019600000,SBSP
0,1667023200000,SBSP
0,1667026800000,SBSP
0,1667030400000,SBSP
0,1667034000000,SBSP
0,1667037600000,SBSP
1,1667041200000,SBSP
0,1667044800000,SBSP
0,1667048400000,SBSP
0,1667052000000,SBSP
0,1667055600000,SBSP
1,1667059200000,SBSP
1,1667062800000,SBSP
0,1667066400000,SBSP
0,1667070000000,SBSP
0,1667073600000,SBSP
1,1667077200000,SBSP
0,1667080800000,SBSP
0,1667084400000,SBSP
0,1667001600000,SBSV
0,1667005200000,SBSV
0,1667008800000,SBSV
0,1667012400000,SBSV
0,1667016000000,SBSV
0,1667019600000,SBSV
0,1667023200000,SBSV
0,1667026800000,SBSV
0,1667030400000,SBSV
0,1667034000000,SBSV
0,1667037600000,SBSV
0,1667041200000,SBSV
0,1667044800000,SBSV
0,1667048400000,SBSV
0,1667052000000,SBSV
0,1667055600000,SBSV
0,1667059200000,SBSV
0,1667062800000,SBSV
0,1667066400000,SBSV
0,1667070000000,SBSV
0,1667073600000,SBSV
0,1667077200000,SBSV
0,1667080800000,SBSV
0,1667084400000,SBSV
