esperas,hora,aero
0,1670630400000,SBBR
0,1670634000000,SBBR
0,1670637600000,SBBR
0,1670641200000,SBBR
0,1670644800000,SBBR
0,1670648400000,SBBR
0,1670652000000,SBBR
0,1670655600000,SBBR
0,1670659200000,SBBR
0,1670662800000,SBBR
0,1670666400000,SBBR
0,1670670000000,SBBR
0,1670673600000,SBBR
0,1670677200000,SBBR
0,1670680800000,SBBR
0,1670684400000,SBBR
0,1670688000000,SBBR
0,1670691600000,SBBR
0,1670695200000,SBBR
0,1670698800000,SBBR
0,1670702400000,SBBR
0,1670706000000,SBBR
0,1670709600000,SBBR
0,1670713200000,SBBR
0,1670630400000,SBCF
0,1670634000000,SBCF
0,1670637600000,SBCF
0,1670641200000,SBCF
0,1670644800000,SBCF
0,1670648400000,SBCF
0,1670652000000,SBCF
0,1670655600000,SBCF
0,1670659200000,SBCF
0,1670662800000,SBCF
0,1670666400000,SBCF
0,1670670000000,SBCF
0,1670673600000,SBCF
0,1670677200000,SBCF
0,1670680800000,SBCF
0,1670684400000,SBCF
0,1670688000000,SBCF
0,1670691600000,SBCF
0,1670695200000,SBCF
0,1670698800000,SBCF
0,1670702400000,SBCF
0,1670706000000,SBCF
0,1670709600000,SBCF
0,1670713200000,SBCF
0,1670630400000,SBCT
0,1670634000000,SBCT
0,1670637600000,SBCT
0,1670641200000,SBCT
0,1670644800000,SBCT
0,1670648400000,SBCT
0,1670652000000,SBCT
0,1670655600000,SBCT
0,1670659200000,SBCT
0,1670662800000,SBCT
0,1670666400000,SBCT
0,1670670000000,SBCT
0,1670673600000,SBCT
0,1670677200000,SBCT
0,1670680800000,SBCT
0,1670684400000,SBCT
1,1670688000000,SBCT
0,1670691600000,SBCT
0,1670695200000,SBCT
0,1670698800000,SBCT
0,1670702400000,SBCT
0,1670706000000,SBCT
0,1670709600000,SBCT
0,1670713200000,SBCT
0,1670630400000,SBFL
0,1670634000000,SBFL
0,1670637600000,SBFL
0,1670641200000,SBFL
0,1670644800000,SBFL
0,1670648400000,SBFL
0,1670652000000,SBFL
0,1670655600000,SBFL
0,1670659200000,SBFL
0,1670662800000,SBFL
0,1670666400000,SBFL
0,1670670000000,SBFL
0,1670673600000,SBFL
0,1670677200000,SBFL
0,1670680800000,SBFL
0,1670684400000,SBFL
0,1670688000000,SBFL
0,1670691600000,SBFL
0,1670695200000,SBFL
0,1670698800000,SBFL
0,1670702400000,SBFL
0,1670706000000,SBFL
0,1670709600000,SBFL
0,1670713200000,SBFL
0,1670630400000,SBGL
0,1670634000000,SBGL
0,1670637600000,SBGL
0,1670641200000,SBGL
0,1670644800000,SBGL
0,1670648400000,SBGL
0,1670652000000,SBGL
0,1670655600000,SBGL
0,1670659200000,SBGL
0,1670662800000,SBGL
0,1670666400000,SBGL
0,1670670000000,SBGL
0,1670673600000,SBGL
0,1670677200000,SBGL
0,1670680800000,SBGL
0,1670684400000,SBGL
0,1670688000000,SBGL
0,1670691600000,SBGL
0,1670695200000,SBGL
0,1670698800000,SBGL
0,1670702400000,SBGL
0,1670706000000,SBGL
0,1670709600000,SBGL
0,1670713200000,SBGL
0,1670630400000,SBGR
0,1670634000000,SBGR
0,1670637600000,SBGR
0,1670641200000,SBGR
0,1670644800000,SBGR
0,1670648400000,SBGR
0,1670652000000,SBGR
0,1670655600000,SBGR
0,1670659200000,SBGR
1,1670662800000,SBGR
0,1670666400000,SBGR
0,1670670000000,SBGR
0,1670673600000,SBGR
0,1670677200000,SBGR
0,1670680800000,SBGR
0,1670684400000,SBGR
0,1670688000000,SBGR
0,1670691600000,SBGR
0,1670695200000,SBGR
0,1670698800000,SBGR
0,1670702400000,SBGR
0,1670706000000,SBGR
0,1670709600000,SBGR
0,1670713200000,SBGR
0,1670630400000,SBKP
0,1670634000000,SBKP
0,1670637600000,SBKP
0,1670641200000,SBKP
0,1670644800000,SBKP
0,1670648400000,SBKP
0,1670652000000,SBKP
0,1670655600000,SBKP
0,1670659200000,SBKP
0,1670662800000,SBKP
0,1670666400000,SBKP
0,1670670000000,SBKP
0,1670673600000,SBKP
0,1670677200000,SBKP
0,1670680800000,SBKP
0,1670684400000,SBKP
0,1670688000000,SBKP
0,1670691600000,SBKP
0,1670695200000,SBKP
0,1670698800000,SBKP
0,1670702400000,SBKP
0,1670706000000,SBKP
0,1670709600000,SBKP
0,1670713200000,SBKP
0,1670630400000,SBPA
0,1670634000000,SBPA
0,1670637600000,SBPA
0,1670641200000,SBPA
0,1670644800000,SBPA
0,1670648400000,SBPA
0,1670652000000,SBPA
0,1670655600000,SBPA
0,1670659200000,SBPA
0,1670662800000,SBPA
0,1670666400000,SBPA
0,1670670000000,SBPA
0,1670673600000,SBPA
0,1670677200000,SBPA
0,1670680800000,SBPA
0,1670684400000,SBPA
0,1670688000000,SBPA
0,1670691600000,SBPA
0,1670695200000,SBPA
0,1670698800000,SBPA
0,1670702400000,SBPA
0,1670706000000,SBPA
0,1670709600000,SBPA
0,1670713200000,SBPA
0,1670630400000,SBRF
0,1670634000000,SBRF
0,1670637600000,SBRF
0,1670641200000,SBRF
0,1670644800000,SBRF
0,1670648400000,SBRF
0,1670652000000,SBRF
0,1670655600000,SBRF
0,1670659200000,SBRF
1,1670662800000,SBRF
0,1670666400000,SBRF
