esperas,hora,aero
0,1682812800000,SBBR
0,1682816400000,SBBR
0,1682820000000,SBBR
0,1682823600000,SBBR
0,1682827200000,SBBR
0,1682830800000,SBBR
0,1682834400000,SBBR
0,1682838000000,SBBR
0,1682841600000,SBBR
0,1682845200000,SBBR
0,1682848800000,SBBR
0,1682852400000,SBBR
0,1682856000000,SBBR
0,1682859600000,SBBR
0,1682863200000,SBBR
0,1682866800000,SBBR
0,1682870400000,SBBR
0,1682874000000,SBBR
0,1682877600000,SBBR
0,1682881200000,SBBR
0,1682884800000,SBBR
0,1682888400000,SBBR
0,1682892000000,SBBR
0,1682895600000,SBBR
0,1682812800000,SBCF
0,1682816400000,SBCF
0,1682820000000,SBCF
0,1682823600000,SBCF
0,1682827200000,SBCF
0,1682830800000,SBCF
0,1682834400000,SBCF
0,1682838000000,SBCF
0,1682841600000,SBCF
0,1682845200000,SBCF
0,1682848800000,SBCF
0,1682852400000,SBCF
0,1682856000000,SBCF
0,1682859600000,SBCF
0,1682863200000,SBCF
0,1682866800000,SBCF
0,1682870400000,SBCF
0,1682874000000,SBCF
0,1682877600000,SBCF
0,1682881200000,SBCF
0,1682884800000,SBCF
0,1682888400000,SBCF
0,1682892000000,SBCF
0,1682895600000,SBCF
0,1682812800000,SBCT
0,1682816400000,SBCT
0,1682820000000,SBCT
0,1682823600000,SBCT
0,1682827200000,SBCT
0,1682830800000,SBCT
0,1682834400000,SBCT
0,1682838000000,SBCT
0,1682841600000,SBCT
0,1682845200000,SBCT
0,1682848800000,SBCT
0,1682852400000,SBCT
0,1682856000000,SBCT
0,1682859600000,SBCT
0,1682863200000,SBCT
0,1682866800000,SBCT
0,1682870400000,SBCT
0,1682874000000,SBCT
0,1682877600000,SBCT
0,1682881200000,SBCT
0,1682884800000,SBCT
0,1682888400000,SBCT
0,1682892000000,SBCT
0,1682895600000,SBCT
0,1682812800000,SBFL
0,1682816400000,SBFL
0,1682820000000,SBFL
0,1682823600000,SBFL
0,1682827200000,SBFL
0,1682830800000,SBFL
0,1682834400000,SBFL
0,1682838000000,SBFL
0,1682841600000,SBFL
0,1682845200000,SBFL
0,1682848800000,SBFL
0,1682852400000,SBFL
0,1682856000000,SBFL
0,1682859600000,SBFL
0,1682863200000,SBFL
