esperas,hora,aero
0,1660953600000,SBBR
0,1660957200000,SBBR
0,1660960800000,SBBR
0,1660964400000,SBBR
0,1660968000000,SBBR
0,1660971600000,SBBR
0,1660975200000,SBBR
0,1660978800000,SBBR
0,1660982400000,SBBR
0,1660986000000,SBBR
0,1660989600000,SBBR
0,1660993200000,SBBR
0,1660996800000,SBBR
0,1661000400000,SBBR
0,1661004000000,SBBR
0,1661007600000,SBBR
0,1661011200000,SBBR
0,1661014800000,SBBR
0,1661018400000,SBBR
0,1661022000000,SBBR
0,1661025600000,SBBR
0,1661029200000,SBBR
0,1661032800000,SBBR
0,1661036400000,SBBR
0,1660953600000,SBCF
0,1660957200000,SBCF
0,1660960800000,SBCF
0,1660964400000,SBCF
0,1660968000000,SBCF
0,1660971600000,SBCF
0,1660975200000,SBCF
0,1660978800000,SBCF
0,1660982400000,SBCF
0,1660986000000,SBCF
0,1660989600000,SBCF
0,1660993200000,SBCF
0,1660996800000,SBCF
0,1661000400000,SBCF
2,1661004000000,SBCF
0,1661007600000,SBCF
0,1661011200000,SBCF
0,1661014800000,SBCF
0,1661018400000,SBCF
0,1661022000000,SBCF
0,1661025600000,SBCF
0,1661029200000,SBCF
0,1661032800000,SBCF
0,1661036400000,SBCF
0,1660953600000,SBCT
0,1660957200000,SBCT
0,1660960800000,SBCT
0,1660964400000,SBCT
0,1660968000000,SBCT
0,1660971600000,SBCT
0,1660975200000,SBCT
0,1660978800000,SBCT
0,1660982400000,SBCT
0,1660986000000,SBCT
0,1660989600000,SBCT
0,1660993200000,SBCT
0,1660996800000,SBCT
0,1661000400000,SBCT
0,1661004000000,SBCT
0,1661007600000,SBCT
0,1661011200000,SBCT
0,1661014800000,SBCT
0,1661018400000,SBCT
0,1661022000000,SBCT
0,1661025600000,SBCT
0,1661029200000,SBCT
0,1661032800000,SBCT
0,1661036400000,SBCT
0,1660953600000,SBFL
0,1660957200000,SBFL
0,1660960800000,SBFL
0,1660964400000,SBFL
0,1660968000000,SBFL
0,1660971600000,SBFL
0,1660975200000,SBFL
0,1660978800000,SBFL
0,1660982400000,SBFL
0,1660986000000,SBFL
0,1660989600000,SBFL
0,1660993200000,SBFL
0,1660996800000,SBFL
0,1661000400000,SBFL
0,1661004000000,SBFL
0,1661007600000,SBFL
0,1661011200000,SBFL
0,1661014800000,SBFL
0,1661018400000,SBFL
0,1661022000000,SBFL
0,1661025600000,SBFL
0,1661029200000,SBFL
0,1661032800000,SBFL
0,1661036400000,SBFL
0,1660953600000,SBGL
0,1660957200000,SBGL
0,1660960800000,SBGL
0,1660964400000,SBGL
0,1660968000000,SBGL
0,1660971600000,SBGL
0,1660975200000,SBGL
0,1660978800000,SBGL
0,1660982400000,SBGL
0,1660986000000,SBGL
0,1660989600000,SBGL
0,1660993200000,SBGL
0,1660996800000,SBGL
0,1661000400000,SBGL
0,1661004000000,SBGL
0,1661007600000,SBGL
0,1661011200000,SBGL
0,1661014800000,SBGL
0,1661018400000,SBGL
0,1661022000000,SBGL
0,1661025600000,SBGL
0,1661029200000,SBGL
0,1661032800000,SBGL
0,1661036400000,SBGL
0,1660953600000,SBGR
0,1660957200000,SBGR
0,1660960800000,SBGR
0,1660964400000,SBGR
0,1660968000000,SBGR
0,1660971600000,SBGR
0,1660975200000,SBGR
0,1660978800000,SBGR
0,1660982400000,SBGR
0,1660986000000,SBGR
0,1660989600000,SBGR
0,1660993200000,SBGR
0,1660996800000,SBGR
0,1661000400000,SBGR
0,1661004000000,SBGR
0,1661007600000,SBGR
0,1661011200000,SBGR
0,1661014800000,SBGR
0,1661018400000,SBGR
0,1661022000000,SBGR
0,1661025600000,SBGR
0,1661029200000,SBGR
0,1661032800000,SBGR
0,1661036400000,SBGR
4,1660953600000,SBKP
0,1660957200000,SBKP
0,1660960800000,SBKP
0,1660964400000,SBKP
0,1660968000000,SBKP
0,1660971600000,SBKP
0,1660975200000,SBKP
0,1660978800000,SBKP
0,1660982400000,SBKP
1,1660986000000,SBKP
0,1660989600000,SBKP
0,1660993200000,SBKP
0,1660996800000,SBKP
0,1661000400000,SBKP
1,1661004000000,SBKP
1,1661007600000,SBKP
0,1661011200000,SBKP
1,1661014800000,SBKP
0,1661018400000,SBKP
0,1661022000000,SBKP
0,1661025600000,SBKP
0,1661029200000,SBKP
0,1661032800000,SBKP
0,1661036400000,SBKP
0,1660953600000,SBPA
0,1660957200000,SBPA
0,1660960800000,SBPA
0,1660964400000,SBPA
0,1660968000000,SBPA
0,1660971600000,SBPA
0,1660975200000,SBPA
0,1660978800000,SBPA
0,1660982400000,SBPA
0,1660986000000,SBPA
0,1660989600000,SBPA
0,1660993200000,SBPA
0,1660996800000,SBPA
0,1661000400000,SBPA
0,1661004000000,SBPA
0,1661007600000,SBPA
0,1661011200000,SBPA
0,1661014800000,SBPA
0,1661018400000,SBPA
0,1661022000000,SBPA
0,1661025600000,SBPA
0,1661029200000,SBPA
0,1661032800000,SBPA
0,1661036400000,SBPA
0,1660953600000,SBRF
0,1660957200000,SBRF
0,1660960800000,SBRF
0,1660964400000,SBRF
0,1660968000000,SBRF
0,1660971600000,SBRF
0,1660975200000,SBRF
0,1660978800000,SBRF
0,1660982400000,SBRF
0,1660986000000,SBRF
0,1660989600000,SBRF
0,1660993200000,SBRF
0,1660996800000,SBRF
0,1661000400000,SBRF
0,1661004000000,SBRF
0,1661007600000,SBRF
0,1661011200000,SBRF
2,1661014800000,SBRF
0,1661018400000,SBRF
0,1661022000000,SBRF
0,1661025600000,SBRF
0,1661029200000,SBRF
0,1661032800000,SBRF
0,1661036400000,SBRF
1,1660953600000,SBRJ
1,1660957200000,SBRJ
0,1660960800000,SBRJ
0,1660964400000,SBRJ
0,1660968000000,SBRJ
0,1660971600000,SBRJ
0,1660975200000,SBRJ
0,1660978800000,SBRJ
0,1660982400000,SBRJ
0,1660986000000,SBRJ
0,1660989600000,SBRJ
0,1660993200000,SBRJ
0,1660996800000,SBRJ
1,1661000400000,SBRJ
0,1661004000000,SBRJ
0,1661007600000,SBRJ
0,1661011200000,SBRJ
0,1661014800000,SBRJ
0,1661018400000,SBRJ
0,1661022000000,SBRJ
0,1661025600000,SBRJ
0,1661029200000,SBRJ
0,1661032800000,SBRJ
0,1661036400000,SBRJ
0,1660953600000,SBSP
0,1660957200000,SBSP
0,1660960800000,SBSP
0,1660964400000,SBSP
0,1660968000000,SBSP
0,1660971600000,SBSP
0,1660975200000,SBSP
0,1660978800000,SBSP
1,1660982400000,SBSP
0,1660986000000,SBSP
0,1660989600000,SBSP
0,1660993200000,SBSP
0,1660996800000,SBSP
0,1661000400000,SBSP
0,1661004000000,SBSP
0,1661007600000,SBSP
0,1661011200000,SBSP
0,1661014800000,SBSP
0,1661018400000,SBSP
0,1661022000000,SBSP
0,1661025600000,SBSP
0,1661029200000,SBSP
0,1661032800000,SBSP
0,1661036400000,SBSP
0,1660953600000,SBSV
0,1660957200000,SBSV
0,1660960800000,SBSV
1,1660964400000,SBSV
0,1660968000000,SBSV
0,1660971600000,SBSV
0,1660975200000,SBSV
0,1660978800000,SBSV
0,1660982400000,SBSV
0,1660986000000,SBSV
0,1660989600000,SBSV
0,1660993200000,SBSV
0,1660996800000,SBSV
0,1661000400000,SBSV
0,1661004000000,SBSV
0,1661007600000,SBSV
0,1661011200000,SBSV
0,1661014800000,SBSV
0,1661018400000,SBSV
0,1661022000000,SBSV
0,1661025600000,SBSV
0,1661029200000,SBSV
0,1661032800000,SBSV
0,1661036400000,SBSV
