esperas,hora,aero
0,1671926400000,SBBR
0,1671930000000,SBBR
0,1671933600000,SBBR
0,1671937200000,SBBR
0,1671940800000,SBBR
0,1671944400000,SBBR
0,1671948000000,SBBR
0,1671951600000,SBBR
0,1671955200000,SBBR
0,1671958800000,SBBR
0,1671962400000,SBBR
0,1671966000000,SBBR
0,1671969600000,SBBR
0,1671973200000,SBBR
0,1671976800000,SBBR
0,1671980400000,SBBR
0,1671984000000,SBBR
0,1671987600000,SBBR
0,1671991200000,SBBR
0,1671994800000,SBBR
0,1671998400000,SBBR
0,1672002000000,SBBR
0,1672005600000,SBBR
0,1672009200000,SBBR
0,1671926400000,SBCF
0,1671930000000,SBCF
0,1671933600000,SBCF
0,1671937200000,SBCF
0,1671940800000,SBCF
0,1671944400000,SBCF
0,1671948000000,SBCF
0,1671951600000,SBCF
0,1671955200000,SBCF
0,1671958800000,SBCF
0,1671962400000,SBCF
0,1671966000000,SBCF
0,1671969600000,SBCF
0,1671973200000,SBCF
0,1671976800000,SBCF
0,1671980400000,SBCF
0,1671984000000,SBCF
0,1671987600000,SBCF
0,1671991200000,SBCF
0,1671994800000,SBCF
0,1671998400000,SBCF
0,1672002000000,SBCF
0,1672005600000,SBCF
0,1672009200000,SBCF
0,1671926400000,SBCT
0,1671930000000,SBCT
0,1671933600000,SBCT
0,1671937200000,SBCT
0,1671940800000,SBCT
0,1671944400000,SBCT
0,1671948000000,SBCT
0,1671951600000,SBCT
0,1671955200000,SBCT
0,1671958800000,SBCT
0,1671962400000,SBCT
0,1671966000000,SBCT
0,1671969600000,SBCT
0,1671973200000,SBCT
0,1671976800000,SBCT
0,1671980400000,SBCT
0,1671984000000,SBCT
0,1671987600000,SBCT
0,1671991200000,SBCT
0,1671994800000,SBCT
0,1671998400000,SBCT
0,1672002000000,SBCT
0,1672005600000,SBCT
0,1672009200000,SBCT
0,1671926400000,SBFL
0,1671930000000,SBFL
0,1671933600000,SBFL
0,1671937200000,SBFL
0,1671940800000,SBFL
0,1671944400000,SBFL
0,1671948000000,SBFL
0,1671951600000,SBFL
0,1671955200000,SBFL
0,1671958800000,SBFL
0,1671962400000,SBFL
0,1671966000000,SBFL
0,1671969600000,SBFL
0,1671973200000,SBFL
0,1671976800000,SBFL
0,1671980400000,SBFL
0,1671984000000,SBFL
0,1671987600000,SBFL
0,1671991200000,SBFL
0,1671994800000,SBFL
0,1671998400000,SBFL
0,1672002000000,SBFL
0,1672005600000,SBFL
0,1672009200000,SBFL
0,1671926400000,SBGL
0,1671930000000,SBGL
0,1671933600000,SBGL
0,1671937200000,SBGL
0,1671940800000,SBGL
0,1671944400000,SBGL
0,1671948000000,SBGL
0,1671951600000,SBGL
0,1671955200000,SBGL
0,1671958800000,SBGL
0,1671962400000,SBGL
0,1671966000000,SBGL
0,1671969600000,SBGL
0,1671973200000,SBGL
0,1671976800000,SBGL
0,1671980400000,SBGL
0,1671984000000,SBGL
0,1671987600000,SBGL
0,1671991200000,SBGL
0,1671994800000,SBGL
0,1671998400000,SBGL
0,1672002000000,SBGL
0,1672005600000,SBGL
0,1672009200000,SBGL
0,1671926400000,SBGR
0,1671930000000,SBGR
0,1671933600000,SBGR
0,1671937200000,SBGR
0,1671940800000,SBGR
0,1671944400000,SBGR
0,1671948000000,SBGR
0,1671951600000,SBGR
0,1671955200000,SBGR
0,1671958800000,SBGR
0,1671962400000,SBGR
0,1671966000000,SBGR
0,1671969600000,SBGR
0,1671973200000,SBGR
0,1671976800000,SBGR
0,1671980400000,SBGR
0,1671984000000,SBGR
0,1671987600000,SBGR
0,1671991200000,SBGR
1,1671994800000,SBGR
0,1671998400000,SBGR
0,1672002000000,SBGR
0,1672005600000,SBGR
0,1672009200000,SBGR
0,1671926400000,SBKP
0,1671930000000,SBKP
0,1671933600000,SBKP
0,1671937200000,SBKP
0,1671940800000,SBKP
0,1671944400000,SBKP
0,1671948000000,SBKP
0,1671951600000,SBKP
0,1671955200000,SBKP
0,1671958800000,SBKP
0,1671962400000,SBKP
0,1671966000000,SBKP
0,1671969600000,SBKP
0,1671973200000,SBKP
0,1671976800000,SBKP
0,1671980400000,SBKP
0,1671984000000,SBKP
0,1671987600000,SBKP
0,1671991200000,SBKP
15,1671994800000,SBKP
2,1671998400000,SBKP
0,1672002000000,SBKP
0,1672005600000,SBKP
0,1672009200000,SBKP
0,1671926400000,SBPA
0,1671930000000,SBPA
0,1671933600000,SBPA
0,1671937200000,SBPA
0,1671940800000,SBPA
0,1671944400000,SBPA
0,1671948000000,SBPA
0,1671951600000,SBPA
0,1671955200000,SBPA
0,1671958800000,SBPA
0,1671962400000,SBPA
0,1671966000000,SBPA
0,1671969600000,SBPA
0,1671973200000,SBPA
0,1671976800000,SBPA
0,1671980400000,SBPA
0,1671984000000,SBPA
0,1671987600000,SBPA
0,1671991200000,SBPA
0,1671994800000,SBPA
0,1671998400000,SBPA
0,1672002000000,SBPA
0,1672005600000,SBPA
0,1672009200000,SBPA
0,1671926400000,SBRF
0,1671930000000,SBRF
0,1671933600000,SBRF
0,1671937200000,SBRF
0,1671940800000,SBRF
0,1671944400000,SBRF
0,1671948000000,SBRF
0,1671951600000,SBRF
0,1671955200000,SBRF
0,1671958800000,SBRF
0,1671962400000,SBRF
0,1671966000000,SBRF
0,1671969600000,SBRF
0,1671973200000,SBRF
0,1671976800000,SBRF
0,1671980400000,SBRF
0,1671984000000,SBRF
0,1671987600000,SBRF
0,1671991200000,SBRF
0,1671994800000,SBRF
0,1671998400000,SBRF
0,1672002000000,SBRF
0,1672005600000,SBRF
0,1672009200000,SBRF
0,1671926400000,SBRJ
0,1671930000000,SBRJ
0,1671933600000,SBRJ
0,1671937200000,SBRJ
0,1671940800000,SBRJ
0,1671944400000,SBRJ
0,1671948000000,SBRJ
0,1671951600000,SBRJ
0,1671955200000,SBRJ
0,1671958800000,SBRJ
0,1671962400000,SBRJ
0,1671966000000,SBRJ
0,1671969600000,SBRJ
3,1671973200000,SBRJ
0,1671976800000,SBRJ
0,1671980400000,SBRJ
0,1671984000000,SBRJ
0,1671987600000,SBRJ
0,1671991200000,SBRJ
0,1671994800000,SBRJ
0,1671998400000,SBRJ
1,1672002000000,SBRJ
0,1672005600000,SBRJ
1,1672009200000,SBRJ
0,1671926400000,SBSP
0,1671930000000,SBSP
0,1671933600000,SBSP
0,1671937200000,SBSP
0,1671940800000,SBSP
0,1671944400000,SBSP
0,1671948000000,SBSP
0,1671951600000,SBSP
0,1671955200000,SBSP
0,1671958800000,SBSP
0,1671962400000,SBSP
0,1671966000000,SBSP
0,1671969600000,SBSP
0,1671973200000,SBSP
0,1671976800000,SBSP
0,1671980400000,SBSP
0,1671984000000,SBSP
0,1671987600000,SBSP
0,1671991200000,SBSP
0,1671994800000,SBSP
0,1671998400000,SBSP
0,1672002000000,SBSP
0,1672005600000,SBSP
0,1672009200000,SBSP
0,1671926400000,SBSV
0,1671930000000,SBSV
0,1671933600000,SBSV
0,1671937200000,SBSV
0,1671940800000,SBSV
0,1671944400000,SBSV
0,1671948000000,SBSV
0,1671951600000,SBSV
0,1671955200000,SBSV
0,1671958800000,SBSV
0,1671962400000,SBSV
0,1671966000000,SBSV
0,1671969600000,SBSV
0,1671973200000,SBSV
0,1671976800000,SBSV
0,1671980400000,SBSV
1,1671984000000,SBSV
0,1671987600000,SBSV
0,1671991200000,SBSV
0,1671994800000,SBSV
0,1671998400000,SBSV
0,1672002000000,SBSV
0,1672005600000,SBSV
0,1672009200000,SBSV
