esperas,hora,aero
0,1656633600000,SBBR
0,1656637200000,SBBR
0,1656640800000,SBBR
0,1656644400000,SBBR
0,1656648000000,SBBR
0,1656651600000,SBBR
0,1656655200000,SBBR
0,1656658800000,SBBR
0,1656662400000,SBBR
0,1656666000000,SBBR
0,1656669600000,SBBR
0,1656673200000,SBBR
0,1656676800000,SBBR
0,1656680400000,SBBR
0,1656684000000,SBBR
0,1656687600000,SBBR
0,1656691200000,SBBR
0,1656694800000,SBBR
0,1656698400000,SBBR
0,1656702000000,SBBR
0,1656705600000,SBBR
0,1656709200000,SBBR
0,1656712800000,SBBR
0,1656716400000,SBBR
0,1656633600000,SBCF
0,1656637200000,SBCF
0,1656640800000,SBCF
0,1656644400000,SBCF
0,1656648000000,SBCF
0,1656651600000,SBCF
0,1656655200000,SBCF
0,1656658800000,SBCF
0,1656662400000,SBCF
4,1656666000000,SBCF
0,1656669600000,SBCF
0,1656673200000,SBCF
0,1656676800000,SBCF
0,1656680400000,SBCF
0,1656684000000,SBCF
0,1656687600000,SBCF
0,1656691200000,SBCF
0,1656694800000,SBCF
0,1656698400000,SBCF
0,1656702000000,SBCF
0,1656705600000,SBCF
0,1656709200000,SBCF
0,1656712800000,SBCF
0,1656716400000,SBCF
0,1656633600000,SBCT
0,1656637200000,SBCT
0,1656640800000,SBCT
0,1656644400000,SBCT
0,1656648000000,SBCT
0,1656651600000,SBCT
0,1656655200000,SBCT
0,1656658800000,SBCT
0,1656662400000,SBCT
0,1656666000000,SBCT
0,1656669600000,SBCT
0,1656673200000,SBCT
0,1656676800000,SBCT
0,1656680400000,SBCT
0,1656684000000,SBCT
0,1656687600000,SBCT
0,1656691200000,SBCT
0,1656694800000,SBCT
0,1656698400000,SBCT
0,1656702000000,SBCT
0,1656705600000,SBCT
0,1656709200000,SBCT
0,1656712800000,SBCT
0,1656716400000,SBCT
0,1656633600000,SBFL
0,1656637200000,SBFL
0,1656640800000,SBFL
0,1656644400000,SBFL
0,1656648000000,SBFL
0,1656651600000,SBFL
0,1656655200000,SBFL
0,1656658800000,SBFL
0,1656662400000,SBFL
0,1656666000000,SBFL
0,1656669600000,SBFL
0,1656673200000,SBFL
0,1656676800000,SBFL
0,1656680400000,SBFL
0,1656684000000,SBFL
0,1656687600000,SBFL
0,1656691200000,SBFL
0,1656694800000,SBFL
0,1656698400000,SBFL
0,1656702000000,SBFL
0,1656705600000,SBFL
0,1656709200000,SBFL
0,1656712800000,SBFL
0,1656716400000,SBFL
0,1656633600000,SBGL
0,1656637200000,SBGL
0,1656640800000,SBGL
0,1656644400000,SBGL
0,1656648000000,SBGL
0,1656651600000,SBGL
0,1656655200000,SBGL
0,1656658800000,SBGL
0,1656662400000,SBGL
0,1656666000000,SBGL
0,1656669600000,SBGL
0,1656673200000,SBGL
0,1656676800000,SBGL
0,1656680400000,SBGL
0,1656684000000,SBGL
0,1656687600000,SBGL
0,1656691200000,SBGL
0,1656694800000,SBGL
0,1656698400000,SBGL
0,1656702000000,SBGL
0,1656705600000,SBGL
0,1656709200000,SBGL
0,1656712800000,SBGL
0,1656716400000,SBGL
0,1656633600000,SBGR
0,1656637200000,SBGR
0,1656640800000,SBGR
0,1656644400000,SBGR
0,1656648000000,SBGR
0,1656651600000,SBGR
2,1656655200000,SBGR
0,1656658800000,SBGR
4,1656662400000,SBGR
0,1656666000000,SBGR
0,1656669600000,SBGR
1,1656673200000,SBGR
0,1656676800000,SBGR
0,1656680400000,SBGR
0,1656684000000,SBGR
0,1656687600000,SBGR
0,1656691200000,SBGR
0,1656694800000,SBGR
0,1656698400000,SBGR
0,1656702000000,SBGR
0,1656705600000,SBGR
0,1656709200000,SBGR
0,1656712800000,SBGR
0,1656716400000,SBGR
0,1656633600000,SBKP
0,1656637200000,SBKP
0,1656640800000,SBKP
0,1656644400000,SBKP
0,1656648000000,SBKP
0,1656651600000,SBKP
0,1656655200000,SBKP
0,1656658800000,SBKP
0,1656662400000,SBKP
0,1656666000000,SBKP
0,1656669600000,SBKP
0,1656673200000,SBKP
0,1656676800000,SBKP
0,1656680400000,SBKP
0,1656684000000,SBKP
0,1656687600000,SBKP
0,1656691200000,SBKP
0,1656694800000,SBKP
0,1656698400000,SBKP
0,1656702000000,SBKP
0,1656705600000,SBKP
0,1656709200000,SBKP
0,1656712800000,SBKP
1,1656716400000,SBKP
0,1656633600000,SBPA
0,1656637200000,SBPA
0,1656640800000,SBPA
0,1656644400000,SBPA
0,1656648000000,SBPA
0,1656651600000,SBPA
0,1656655200000,SBPA
0,1656658800000,SBPA
0,1656662400000,SBPA
0,1656666000000,SBPA
0,1656669600000,SBPA
0,1656673200000,SBPA
0,1656676800000,SBPA
0,1656680400000,SBPA
0,1656684000000,SBPA
0,1656687600000,SBPA
0,1656691200000,SBPA
0,1656694800000,SBPA
0,1656698400000,SBPA
0,1656702000000,SBPA
0,1656705600000,SBPA
0,1656709200000,SBPA
0,1656712800000,SBPA
0,1656716400000,SBPA
0,1656633600000,SBRF
0,1656637200000,SBRF
0,1656640800000,SBRF
0,1656644400000,SBRF
0,1656648000000,SBRF
0,1656651600000,SBRF
0,1656655200000,SBRF
0,1656658800000,SBRF
0,1656662400000,SBRF
0,1656666000000,SBRF
0,1656669600000,SBRF
0,1656673200000,SBRF
0,1656676800000,SBRF
0,1656680400000,SBRF
0,1656684000000,SBRF
0,1656687600000,SBRF
0,1656691200000,SBRF
0,1656694800000,SBRF
0,1656698400000,SBRF
0,1656702000000,SBRF
0,1656705600000,SBRF
0,1656709200000,SBRF
0,1656712800000,SBRF
0,1656716400000,SBRF
0,1656633600000,SBRJ
0,1656637200000,SBRJ
0,1656640800000,SBRJ
0,1656644400000,SBRJ
0,1656648000000,SBRJ
0,1656651600000,SBRJ
0,1656655200000,SBRJ
0,1656658800000,SBRJ
0,1656662400000,SBRJ
0,1656666000000,SBRJ
5,1656669600000,SBRJ
2,1656673200000,SBRJ
0,1656676800000,SBRJ
1,1656680400000,SBRJ
0,1656684000000,SBRJ
0,1656687600000,SBRJ
2,1656691200000,SBRJ
1,1656694800000,SBRJ
0,1656698400000,SBRJ
0,1656702000000,SBRJ
2,1656705600000,SBRJ
0,1656709200000,SBRJ
1,1656712800000,SBRJ
0,1656716400000,SBRJ
0,1656633600000,SBSP
0,1656637200000,SBSP
0,1656640800000,SBSP
0,1656644400000,SBSP
0,1656648000000,SBSP
0,1656651600000,SBSP
0,1656655200000,SBSP
0,1656658800000,SBSP
0,1656662400000,SBSP
0,1656666000000,SBSP
0,1656669600000,SBSP
0,1656673200000,SBSP
0,1656676800000,SBSP
0,1656680400000,SBSP
0,1656684000000,SBSP
0,1656687600000,SBSP
0,1656691200000,SBSP
0,1656694800000,SBSP
0,1656698400000,SBSP
0,1656702000000,SBSP
0,1656705600000,SBSP
0,1656709200000,SBSP
0,1656712800000,SBSP
0,1656716400000,SBSP
0,1656633600000,SBSV
0,1656637200000,SBSV
0,1656640800000,SBSV
0,1656644400000,SBSV
0,1656648000000,SBSV
0,1656651600000,SBSV
0,1656655200000,SBSV
0,1656658800000,SBSV
0,1656662400000,SBSV
0,1656666000000,SBSV
0,1656669600000,SBSV
0,1656673200000,SBSV
0,1656676800000,SBSV
0,1656680400000,SBSV
0,1656684000000,SBSV
0,1656687600000,SBSV
0,1656691200000,SBSV
0,1656694800000,SBSV
0,1656698400000,SBSV
0,1656702000000,SBSV
0,1656705600000,SBSV
0,1656709200000,SBSV
0,1656712800000,SBSV
0,1656716400000,SBSV
