esperas,hora,aero
0,1677024000000,SBBR
0,1677027600000,SBBR
0,1677031200000,SBBR
0,1677034800000,SBBR
0,1677038400000,SBBR
0,1677042000000,SBBR
0,1677045600000,SBBR
0,1677049200000,SBBR
0,1677052800000,SBBR
0,1677056400000,SBBR
0,1677060000000,SBBR
0,1677063600000,SBBR
0,1677067200000,SBBR
0,1677070800000,SBBR
0,1677074400000,SBBR
0,1677078000000,SBBR
0,1677081600000,SBBR
0,1677085200000,SBBR
0,1677088800000,SBBR
0,1677092400000,SBBR
0,1677096000000,SBBR
0,1677099600000,SBBR
0,1677103200000,SBBR
0,1677106800000,SBBR
0,1677024000000,SBCF
0,1677027600000,SBCF
0,1677031200000,SBCF
0,1677034800000,SBCF
0,1677038400000,SBCF
0,1677042000000,SBCF
0,1677045600000,SBCF
0,1677049200000,SBCF
0,1677052800000,SBCF
0,1677056400000,SBCF
0,1677060000000,SBCF
0,1677063600000,SBCF
0,1677067200000,SBCF
0,1677070800000,SBCF
0,1677074400000,SBCF
0,1677078000000,SBCF
0,1677081600000,SBCF
0,1677085200000,SBCF
0,1677088800000,SBCF
0,1677092400000,SBCF
0,1677096000000,SBCF
0,1677099600000,SBCF
0,1677103200000,SBCF
0,1677106800000,SBCF
0,1677024000000,SBCT
0,1677027600000,SBCT
0,1677031200000,SBCT
0,1677034800000,SBCT
0,1677038400000,SBCT
0,1677042000000,SBCT
0,1677045600000,SBCT
0,1677049200000,SBCT
0,1677052800000,SBCT
0,1677056400000,SBCT
0,1677060000000,SBCT
0,1677063600000,SBCT
0,1677067200000,SBCT
0,1677070800000,SBCT
0,1677074400000,SBCT
0,1677078000000,SBCT
0,1677081600000,SBCT
0,1677085200000,SBCT
0,1677088800000,SBCT
0,1677092400000,SBCT
0,1677096000000,SBCT
0,1677099600000,SBCT
0,1677103200000,SBCT
0,1677106800000,SBCT
0,1677024000000,SBFL
0,1677027600000,SBFL
0,1677031200000,SBFL
0,1677034800000,SBFL
0,1677038400000,SBFL
0,1677042000000,SBFL
0,1677045600000,SBFL
0,1677049200000,SBFL
0,1677052800000,SBFL
0,1677056400000,SBFL
0,1677060000000,SBFL
0,1677063600000,SBFL
0,1677067200000,SBFL
0,1677070800000,SBFL
0,1677074400000,SBFL
0,1677078000000,SBFL
0,1677081600000,SBFL
0,1677085200000,SBFL
0,1677088800000,SBFL
0,1677092400000,SBFL
0,1677096000000,SBFL
0,1677099600000,SBFL
0,1677103200000,SBFL
0,1677106800000,SBFL
2,1677024000000,SBGL
0,1677027600000,SBGL
0,1677031200000,SBGL
0,1677034800000,SBGL
0,1677038400000,SBGL
0,1677042000000,SBGL
0,1677045600000,SBGL
0,1677049200000,SBGL
0,1677052800000,SBGL
0,1677056400000,SBGL
0,1677060000000,SBGL
0,1677063600000,SBGL
0,1677067200000,SBGL
0,1677070800000,SBGL
0,1677074400000,SBGL
0,1677078000000,SBGL
0,1677081600000,SBGL
0,1677085200000,SBGL
0,1677088800000,SBGL
0,1677092400000,SBGL
0,1677096000000,SBGL
0,1677099600000,SBGL
0,1677103200000,SBGL
0,1677106800000,SBGL
1,1677024000000,SBGR
0,1677027600000,SBGR
0,1677031200000,SBGR
0,1677034800000,SBGR
0,1677038400000,SBGR
0,1677042000000,SBGR
0,1677045600000,SBGR
0,1677049200000,SBGR
0,1677052800000,SBGR
0,1677056400000,SBGR
0,1677060000000,SBGR
0,1677063600000,SBGR
0,1677067200000,SBGR
0,1677070800000,SBGR
0,1677074400000,SBGR
0,1677078000000,SBGR
3,1677081600000,SBGR
1,1677085200000,SBGR
0,1677088800000,SBGR
0,1677092400000,SBGR
0,1677096000000,SBGR
0,1677099600000,SBGR
0,1677103200000,SBGR
0,1677106800000,SBGR
0,1677024000000,SBKP
0,1677027600000,SBKP
0,1677031200000,SBKP
0,1677034800000,SBKP
0,1677038400000,SBKP
0,1677042000000,SBKP
0,1677045600000,SBKP
0,1677049200000,SBKP
0,1677052800000,SBKP
0,1677056400000,SBKP
0,1677060000000,SBKP
0,1677063600000,SBKP
0,1677067200000,SBKP
0,1677070800000,SBKP
0,1677074400000,SBKP
0,1677078000000,SBKP
0,1677081600000,SBKP
0,1677085200000,SBKP
0,1677088800000,SBKP
0,1677092400000,SBKP
0,1677096000000,SBKP
0,1677099600000,SBKP
