esperas,hora,aero
0,1681689600000,SBBR
0,1681693200000,SBBR
0,1681696800000,SBBR
0,1681700400000,SBBR
0,1681704000000,SBBR
0,1681707600000,SBBR
0,1681711200000,SBBR
0,1681714800000,SBBR
0,1681718400000,SBBR
0,1681722000000,SBBR
0,1681725600000,SBBR
0,1681729200000,SBBR
0,1681732800000,SBBR
0,1681736400000,SBBR
0,1681740000000,SBBR
0,1681743600000,SBBR
0,1681747200000,SBBR
0,1681750800000,SBBR
0,1681754400000,SBBR
0,1681758000000,SBBR
0,1681761600000,SBBR
0,1681765200000,SBBR
0,1681768800000,SBBR
0,1681772400000,SBBR
0,1681689600000,SBCF
0,1681693200000,SBCF
0,1681696800000,SBCF
0,1681700400000,SBCF
0,1681704000000,SBCF
0,1681707600000,SBCF
0,1681711200000,SBCF
0,1681714800000,SBCF
0,1681718400000,SBCF
0,1681722000000,SBCF
2,1681725600000,SBCF
0,1681729200000,SBCF
0,1681732800000,SBCF
0,1681736400000,SBCF
0,1681740000000,SBCF
0,1681743600000,SBCF
0,1681747200000,SBCF
0,1681750800000,SBCF
0,1681754400000,SBCF
0,1681758000000,SBCF
0,1681761600000,SBCF
0,1681765200000,SBCF
0,1681768800000,SBCF
0,1681772400000,SBCF
0,1681689600000,SBCT
0,1681693200000,SBCT
0,1681696800000,SBCT
0,1681700400000,SBCT
0,1681704000000,SBCT
0,1681707600000,SBCT
0,1681711200000,SBCT
0,1681714800000,SBCT
0,1681718400000,SBCT
0,1681722000000,SBCT
0,1681725600000,SBCT
0,1681729200000,SBCT
0,1681732800000,SBCT
0,1681736400000,SBCT
0,1681740000000,SBCT
0,1681743600000,SBCT
0,1681747200000,SBCT
1,1681750800000,SBCT
0,1681754400000,SBCT
0,1681758000000,SBCT
0,1681761600000,SBCT
0,1681765200000,SBCT
0,1681768800000,SBCT
0,1681772400000,SBCT
0,1681689600000,SBFL
0,1681693200000,SBFL
0,1681696800000,SBFL
0,1681700400000,SBFL
0,1681704000000,SBFL
0,1681707600000,SBFL
0,1681711200000,SBFL
0,1681714800000,SBFL
0,1681718400000,SBFL
0,1681722000000,SBFL
0,1681725600000,SBFL
0,1681729200000,SBFL
0,1681732800000,SBFL
0,1681736400000,SBFL
0,1681740000000,SBFL
0,1681743600000,SBFL
0,1681747200000,SBFL
0,1681750800000,SBFL
0,1681754400000,SBFL
0,1681758000000,SBFL
1,1681761600000,SBFL
0,1681765200000,SBFL
0,1681768800000,SBFL
0,1681772400000,SBFL
0,1681689600000,SBGL
0,1681693200000,SBGL
0,1681696800000,SBGL
0,1681700400000,SBGL
0,1681704000000,SBGL
0,1681707600000,SBGL
0,1681711200000,SBGL
0,1681714800000,SBGL
0,1681718400000,SBGL
0,1681722000000,SBGL
0,1681725600000,SBGL
0,1681729200000,SBGL
0,1681732800000,SBGL
0,1681736400000,SBGL
0,1681740000000,SBGL
0,1681743600000,SBGL
0,1681747200000,SBGL
0,1681750800000,SBGL
0,1681754400000,SBGL
0,1681758000000,SBGL
0,1681761600000,SBGL
0,1681765200000,SBGL
0,1681768800000,SBGL
0,1681772400000,SBGL
3,1681689600000,SBGR
0,1681693200000,SBGR
0,1681696800000,SBGR
0,1681700400000,SBGR
0,1681704000000,SBGR
0,1681707600000,SBGR
0,1681711200000,SBGR
0,1681714800000,SBGR
0,1681718400000,SBGR
0,1681722000000,SBGR
4,1681725600000,SBGR
0,1681729200000,SBGR
0,1681732800000,SBGR
0,1681736400000,SBGR
0,1681740000000,SBGR
0,1681743600000,SBGR
0,1681747200000,SBGR
0,1681750800000,SBGR
0,1681754400000,SBGR
4,1681758000000,SBGR
0,1681761600000,SBGR
0,1681765200000,SBGR
2,1681768800000,SBGR
1,1681772400000,SBGR
0,1681689600000,SBKP
0,1681693200000,SBKP
0,1681696800000,SBKP
0,1681700400000,SBKP
0,1681704000000,SBKP
0,1681707600000,SBKP
0,1681711200000,SBKP
0,1681714800000,SBKP
0,1681718400000,SBKP
0,1681722000000,SBKP
0,1681725600000,SBKP
0,1681729200000,SBKP
0,1681732800000,SBKP
0,1681736400000,SBKP
0,1681740000000,SBKP
0,1681743600000,SBKP
0,1681747200000,SBKP
0,1681750800000,SBKP
0,1681754400000,SBKP
1,1681758000000,SBKP
3,1681761600000,SBKP
1,1681765200000,SBKP
0,1681768800000,SBKP
0,1681772400000,SBKP
0,1681689600000,SBPA
0,1681693200000,SBPA
0,1681696800000,SBPA
0,1681700400000,SBPA
0,1681704000000,SBPA
0,1681707600000,SBPA
0,1681711200000,SBPA
0,1681714800000,SBPA
0,1681718400000,SBPA
0,1681722000000,SBPA
0,1681725600000,SBPA
0,1681729200000,SBPA
0,1681732800000,SBPA
0,1681736400000,SBPA
0,1681740000000,SBPA
0,1681743600000,SBPA
0,1681747200000,SBPA
0,1681750800000,SBPA
0,1681754400000,SBPA
0,1681758000000,SBPA
0,1681761600000,SBPA
0,1681765200000,SBPA
0,1681768800000,SBPA
0,1681772400000,SBPA
0,1681689600000,SBRF
0,1681693200000,SBRF
0,1681696800000,SBRF
0,1681700400000,SBRF
0,1681704000000,SBRF
0,1681707600000,SBRF
0,1681711200000,SBRF
0,1681714800000,SBRF
0,1681718400000,SBRF
0,1681722000000,SBRF
0,1681725600000,SBRF
0,1681729200000,SBRF
0,1681732800000,SBRF
0,1681736400000,SBRF
1,1681740000000,SBRF
0,1681743600000,SBRF
0,1681747200000,SBRF
0,1681750800000,SBRF
0,1681754400000,SBRF
0,1681758000000,SBRF
0,1681761600000,SBRF
0,1681765200000,SBRF
0,1681768800000,SBRF
0,1681772400000,SBRF
0,1681689600000,SBRJ
0,1681693200000,SBRJ
0,1681696800000,SBRJ
0,1681700400000,SBRJ
0,1681704000000,SBRJ
0,1681707600000,SBRJ
0,1681711200000,SBRJ
0,1681714800000,SBRJ
0,1681718400000,SBRJ
3,1681722000000,SBRJ
0,1681725600000,SBRJ
0,1681729200000,SBRJ
1,1681732800000,SBRJ
0,1681736400000,SBRJ
0,1681740000000,SBRJ
0,1681743600000,SBRJ
0,1681747200000,SBRJ
0,1681750800000,SBRJ
0,1681754400000,SBRJ
0,1681758000000,SBRJ
1,1681761600000,SBRJ
1,1681765200000,SBRJ
0,1681768800000,SBRJ
0,1681772400000,SBRJ
0,1681689600000,SBSP
0,1681693200000,SBSP
0,1681696800000,SBSP
0,1681700400000,SBSP
0,1681704000000,SBSP
0,1681707600000,SBSP
0,1681711200000,SBSP
0,1681714800000,SBSP
0,1681718400000,SBSP
0,1681722000000,SBSP
0,1681725600000,SBSP
0,1681729200000,SBSP
0,1681732800000,SBSP
2,1681736400000,SBSP
0,1681740000000,SBSP
0,1681743600000,SBSP
0,1681747200000,SBSP
0,1681750800000,SBSP
0,1681754400000,SBSP
7,1681758000000,SBSP
15,1681761600000,SBSP
0,1681765200000,SBSP
1,1681768800000,SBSP
9,1681772400000,SBSP
0,1681689600000,SBSV
0,1681693200000,SBSV
0,1681696800000,SBSV
0,1681700400000,SBSV
0,1681704000000,SBSV
0,1681707600000,SBSV
0,1681711200000,SBSV
0,1681714800000,SBSV
0,1681718400000,SBSV
0,1681722000000,SBSV
0,1681725600000,SBSV
0,1681729200000,SBSV
0,1681732800000,SBSV
0,1681736400000,SBSV
0,1681740000000,SBSV
0,1681743600000,SBSV
0,1681747200000,SBSV
0,1681750800000,SBSV
0,1681754400000,SBSV
0,1681758000000,SBSV
0,1681761600000,SBSV
0,1681765200000,SBSV
0,1681768800000,SBSV
0,1681772400000,SBSV
