esperas,hora,aero
0,1672185600000,SBBR
0,1672189200000,SBBR
0,1672192800000,SBBR
0,1672196400000,SBBR
0,1672200000000,SBBR
0,1672203600000,SBBR
0,1672207200000,SBBR
0,1672210800000,SBBR
0,1672214400000,SBBR
0,1672218000000,SBBR
0,1672221600000,SBBR
0,1672225200000,SBBR
0,1672228800000,SBBR
0,1672232400000,SBBR
0,1672236000000,SBBR
0,1672239600000,SBBR
0,1672243200000,SBBR
0,1672246800000,SBBR
0,1672250400000,SBBR
0,1672254000000,SBBR
0,1672257600000,SBBR
0,1672261200000,SBBR
0,1672264800000,SBBR
0,1672268400000,SBBR
0,1672185600000,SBCF
0,1672189200000,SBCF
0,1672192800000,SBCF
0,1672196400000,SBCF
0,1672200000000,SBCF
0,1672203600000,SBCF
0,1672207200000,SBCF
0,1672210800000,SBCF
0,1672214400000,SBCF
2,1672218000000,SBCF
0,1672221600000,SBCF
0,1672225200000,SBCF
0,1672228800000,SBCF
0,1672232400000,SBCF
0,1672236000000,SBCF
0,1672239600000,SBCF
0,1672243200000,SBCF
0,1672246800000,SBCF
0,1672250400000,SBCF
0,1672254000000,SBCF
0,1672257600000,SBCF
0,1672261200000,SBCF
6,1672264800000,SBCF
6,1672268400000,SBCF
0,1672185600000,SBCT
0,1672189200000,SBCT
0,1672192800000,SBCT
0,1672196400000,SBCT
0,1672200000000,SBCT
0,1672203600000,SBCT
0,1672207200000,SBCT
0,1672210800000,SBCT
0,1672214400000,SBCT
0,1672218000000,SBCT
0,1672221600000,SBCT
0,1672225200000,SBCT
0,1672228800000,SBCT
0,1672232400000,SBCT
0,1672236000000,SBCT
0,1672239600000,SBCT
0,1672243200000,SBCT
0,1672246800000,SBCT
0,1672250400000,SBCT
0,1672254000000,SBCT
1,1672257600000,SBCT
2,1672261200000,SBCT
0,1672264800000,SBCT
0,1672268400000,SBCT
0,1672185600000,SBFL
0,1672189200000,SBFL
0,1672192800000,SBFL
0,1672196400000,SBFL
0,1672200000000,SBFL
0,1672203600000,SBFL
0,1672207200000,SBFL
0,1672210800000,SBFL
0,1672214400000,SBFL
0,1672218000000,SBFL
0,1672221600000,SBFL
0,1672225200000,SBFL
0,1672228800000,SBFL
3,1672232400000,SBFL
1,1672236000000,SBFL
0,1672239600000,SBFL
1,1672243200000,SBFL
0,1672246800000,SBFL
0,1672250400000,SBFL
1,1672254000000,SBFL
0,1672257600000,SBFL
0,1672261200000,SBFL
0,1672264800000,SBFL
0,1672268400000,SBFL
0,1672185600000,SBGL
0,1672189200000,SBGL
0,1672192800000,SBGL
0,1672196400000,SBGL
0,1672200000000,SBGL
0,1672203600000,SBGL
0,1672207200000,SBGL
0,1672210800000,SBGL
0,1672214400000,SBGL
0,1672218000000,SBGL
0,1672221600000,SBGL
0,1672225200000,SBGL
0,1672228800000,SBGL
0,1672232400000,SBGL
0,1672236000000,SBGL
0,1672239600000,SBGL
0,1672243200000,SBGL
0,1672246800000,SBGL
0,1672250400000,SBGL
0,1672254000000,SBGL
0,1672257600000,SBGL
0,1672261200000,SBGL
0,1672264800000,SBGL
0,1672268400000,SBGL
1,1672185600000,SBGR
0,1672189200000,SBGR
0,1672192800000,SBGR
0,1672196400000,SBGR
0,1672200000000,SBGR
0,1672203600000,SBGR
0,1672207200000,SBGR
0,1672210800000,SBGR
1,1672214400000,SBGR
0,1672218000000,SBGR
4,1672221600000,SBGR
0,1672225200000,SBGR
0,1672228800000,SBGR
0,1672232400000,SBGR
0,1672236000000,SBGR
0,1672239600000,SBGR
0,1672243200000,SBGR
0,1672246800000,SBGR
0,1672250400000,SBGR
0,1672254000000,SBGR
0,1672257600000,SBGR
0,1672261200000,SBGR
0,1672264800000,SBGR
0,1672268400000,SBGR
0,1672185600000,SBKP
0,1672189200000,SBKP
0,1672192800000,SBKP
0,1672196400000,SBKP
0,1672200000000,SBKP
0,1672203600000,SBKP
0,1672207200000,SBKP
1,1672210800000,SBKP
4,1672214400000,SBKP
8,1672218000000,SBKP
3,1672221600000,SBKP
0,1672225200000,SBKP
0,1672228800000,SBKP
0,1672232400000,SBKP
0,1672236000000,SBKP
0,1672239600000,SBKP
0,1672243200000,SBKP
0,1672246800000,SBKP
0,1672250400000,SBKP
0,1672254000000,SBKP
0,1672257600000,SBKP
0,1672261200000,SBKP
0,1672264800000,SBKP
0,1672268400000,SBKP
0,1672185600000,SBPA
0,1672189200000,SBPA
0,1672192800000,SBPA
0,1672196400000,SBPA
0,1672200000000,SBPA
0,1672203600000,SBPA
0,1672207200000,SBPA
0,1672210800000,SBPA
0,1672214400000,SBPA
0,1672218000000,SBPA
0,1672221600000,SBPA
0,1672225200000,SBPA
0,1672228800000,SBPA
0,1672232400000,SBPA
0,1672236000000,SBPA
0,1672239600000,SBPA
0,1672243200000,SBPA
0,1672246800000,SBPA
0,1672250400000,SBPA
0,1672254000000,SBPA
0,1672257600000,SBPA
0,1672261200000,SBPA
0,1672264800000,SBPA
0,1672268400000,SBPA
0,1672185600000,SBRF
0,1672189200000,SBRF
0,1672192800000,SBRF
0,1672196400000,SBRF
0,1672200000000,SBRF
0,1672203600000,SBRF
0,1672207200000,SBRF
0,1672210800000,SBRF
0,1672214400000,SBRF
0,1672218000000,SBRF
0,1672221600000,SBRF
0,1672225200000,SBRF
0,1672228800000,SBRF
0,1672232400000,SBRF
0,1672236000000,SBRF
0,1672239600000,SBRF
0,1672243200000,SBRF
0,1672246800000,SBRF
0,1672250400000,SBRF
0,1672254000000,SBRF
0,1672257600000,SBRF
0,1672261200000,SBRF
0,1672264800000,SBRF
0,1672268400000,SBRF
0,1672185600000,SBRJ
0,1672189200000,SBRJ
0,1672192800000,SBRJ
0,1672196400000,SBRJ
0,1672200000000,SBRJ
0,1672203600000,SBRJ
0,1672207200000,SBRJ
0,1672210800000,SBRJ
0,1672214400000,SBRJ
0,1672218000000,SBRJ
0,1672221600000,SBRJ
0,1672225200000,SBRJ
0,1672228800000,SBRJ
1,1672232400000,SBRJ
1,1672236000000,SBRJ
0,1672239600000,SBRJ
1,1672243200000,SBRJ
0,1672246800000,SBRJ
1,1672250400000,SBRJ
0,1672254000000,SBRJ
1,1672257600000,SBRJ
0,1672261200000,SBRJ
0,1672264800000,SBRJ
0,1672268400000,SBRJ
0,1672185600000,SBSP
0,1672189200000,SBSP
0,1672192800000,SBSP
0,1672196400000,SBSP
0,1672200000000,SBSP
0,1672203600000,SBSP
0,1672207200000,SBSP
0,1672210800000,SBSP
0,1672214400000,SBSP
0,1672218000000,SBSP
0,1672221600000,SBSP
0,1672225200000,SBSP
0,1672228800000,SBSP
0,1672232400000,SBSP
0,1672236000000,SBSP
0,1672239600000,SBSP
0,1672243200000,SBSP
0,1672246800000,SBSP
0,1672250400000,SBSP
0,1672254000000,SBSP
0,1672257600000,SBSP
0,1672261200000,SBSP
0,1672264800000,SBSP
0,1672268400000,SBSP
0,1672185600000,SBSV
0,1672189200000,SBSV
0,1672192800000,SBSV
0,1672196400000,SBSV
0,1672200000000,SBSV
0,1672203600000,SBSV
0,1672207200000,SBSV
0,1672210800000,SBSV
0,1672214400000,SBSV
0,1672218000000,SBSV
0,1672221600000,SBSV
0,1672225200000,SBSV
0,1672228800000,SBSV
0,1672232400000,SBSV
0,1672236000000,SBSV
0,1672239600000,SBSV
0,1672243200000,SBSV
0,1672246800000,SBSV
0,1672250400000,SBSV
0,1672254000000,SBSV
0,1672257600000,SBSV
0,1672261200000,SBSV
0,1672264800000,SBSV
0,1672268400000,SBSV
