esperas,hora,aero
0,1666137600000,SBBR
0,1666141200000,SBBR
0,1666144800000,SBBR
0,1666148400000,SBBR
0,1666152000000,SBBR
0,1666155600000,SBBR
0,1666159200000,SBBR
0,1666162800000,SBBR
0,1666166400000,SBBR
0,1666170000000,SBBR
0,1666173600000,SBBR
0,1666177200000,SBBR
0,1666180800000,SBBR
0,1666184400000,SBBR
0,1666188000000,SBBR
0,1666191600000,SBBR
0,1666195200000,SBBR
0,1666198800000,SBBR
0,1666202400000,SBBR
0,1666206000000,SBBR
0,1666209600000,SBBR
0,1666213200000,SBBR
0,1666216800000,SBBR
0,1666220400000,SBBR
0,1666137600000,SBCF
0,1666141200000,SBCF
0,1666144800000,SBCF
0,1666148400000,SBCF
0,1666152000000,SBCF
0,1666155600000,SBCF
0,1666159200000,SBCF
0,1666162800000,SBCF
0,1666166400000,SBCF
0,1666170000000,SBCF
0,1666173600000,SBCF
0,1666177200000,SBCF
0,1666180800000,SBCF
0,1666184400000,SBCF
0,1666188000000,SBCF
0,1666191600000,SBCF
0,1666195200000,SBCF
0,1666198800000,SBCF
0,1666202400000,SBCF
0,1666206000000,SBCF
0,1666209600000,SBCF
2,1666213200000,SBCF
0,1666216800000,SBCF
0,1666220400000,SBCF
0,1666137600000,SBCT
0,1666141200000,SBCT
0,1666144800000,SBCT
0,1666148400000,SBCT
0,1666152000000,SBCT
0,1666155600000,SBCT
0,1666159200000,SBCT
0,1666162800000,SBCT
0,1666166400000,SBCT
0,1666170000000,SBCT
0,1666173600000,SBCT
0,1666177200000,SBCT
0,1666180800000,SBCT
0,1666184400000,SBCT
0,1666188000000,SBCT
0,1666191600000,SBCT
0,1666195200000,SBCT
0,1666198800000,SBCT
0,1666202400000,SBCT
0,1666206000000,SBCT
0,1666209600000,SBCT
0,1666213200000,SBCT
0,1666216800000,SBCT
1,1666220400000,SBCT
0,1666137600000,SBFL
0,1666141200000,SBFL
0,1666144800000,SBFL
0,1666148400000,SBFL
0,1666152000000,SBFL
0,1666155600000,SBFL
0,1666159200000,SBFL
0,1666162800000,SBFL
0,1666166400000,SBFL
0,1666170000000,SBFL
0,1666173600000,SBFL
0,1666177200000,SBFL
0,1666180800000,SBFL
0,1666184400000,SBFL
0,1666188000000,SBFL
0,1666191600000,SBFL
0,1666195200000,SBFL
0,1666198800000,SBFL
0,1666202400000,SBFL
0,1666206000000,SBFL
0,1666209600000,SBFL
0,1666213200000,SBFL
0,1666216800000,SBFL
0,1666220400000,SBFL
