esperas,hora,aero
0,1664236800000,SBBR
0,1664240400000,SBBR
0,1664244000000,SBBR
0,1664247600000,SBBR
0,1664251200000,SBBR
0,1664254800000,SBBR
0,1664258400000,SBBR
0,1664262000000,SBBR
0,1664265600000,SBBR
0,1664269200000,SBBR
0,1664272800000,SBBR
0,1664276400000,SBBR
0,1664280000000,SBBR
0,1664283600000,SBBR
0,1664287200000,SBBR
0,1664290800000,SBBR
0,1664294400000,SBBR
0,1664298000000,SBBR
0,1664301600000,SBBR
0,1664305200000,SBBR
0,1664308800000,SBBR
0,1664312400000,SBBR
0,1664316000000,SBBR
0,1664319600000,SBBR
0,1664236800000,SBCF
0,1664240400000,SBCF
0,1664244000000,SBCF
2,1664247600000,SBCF
0,1664251200000,SBCF
0,1664254800000,SBCF
0,1664258400000,SBCF
2,1664262000000,SBCF
0,1664265600000,SBCF
0,1664269200000,SBCF
0,1664272800000,SBCF
0,1664276400000,SBCF
0,1664280000000,SBCF
0,1664283600000,SBCF
2,1664287200000,SBCF
0,1664290800000,SBCF
0,1664294400000,SBCF
0,1664298000000,SBCF
0,1664301600000,SBCF
0,1664305200000,SBCF
0,1664308800000,SBCF
2,1664312400000,SBCF
0,1664316000000,SBCF
0,1664319600000,SBCF
0,1664236800000,SBCT
0,1664240400000,SBCT
0,1664244000000,SBCT
0,1664247600000,SBCT
0,1664251200000,SBCT
0,1664254800000,SBCT
0,1664258400000,SBCT
0,1664262000000,SBCT
0,1664265600000,SBCT
0,1664269200000,SBCT
0,1664272800000,SBCT
0,1664276400000,SBCT
0,1664280000000,SBCT
0,1664283600000,SBCT
0,1664287200000,SBCT
0,1664290800000,SBCT
0,1664294400000,SBCT
0,1664298000000,SBCT
0,1664301600000,SBCT
0,1664305200000,SBCT
0,1664308800000,SBCT
0,1664312400000,SBCT
0,1664316000000,SBCT
0,1664319600000,SBCT
0,1664236800000,SBFL
0,1664240400000,SBFL
0,1664244000000,SBFL
0,1664247600000,SBFL
0,1664251200000,SBFL
0,1664254800000,SBFL
0,1664258400000,SBFL
0,1664262000000,SBFL
0,1664265600000,SBFL
0,1664269200000,SBFL
0,1664272800000,SBFL
0,1664276400000,SBFL
0,1664280000000,SBFL
0,1664283600000,SBFL
1,1664287200000,SBFL
0,1664290800000,SBFL
0,1664294400000,SBFL
0,1664298000000,SBFL
0,1664301600000,SBFL
0,1664305200000,SBFL
0,1664308800000,SBFL
0,1664312400000,SBFL
0,1664316000000,SBFL
0,1664319600000,SBFL
0,1664236800000,SBGL
0,1664240400000,SBGL
0,1664244000000,SBGL
0,1664247600000,SBGL
0,1664251200000,SBGL
0,1664254800000,SBGL
0,1664258400000,SBGL
0,1664262000000,SBGL
0,1664265600000,SBGL
0,1664269200000,SBGL
0,1664272800000,SBGL
0,1664276400000,SBGL
0,1664280000000,SBGL
0,1664283600000,SBGL
0,1664287200000,SBGL
0,1664290800000,SBGL
0,1664294400000,SBGL
0,1664298000000,SBGL
0,1664301600000,SBGL
1,1664305200000,SBGL
0,1664308800000,SBGL
0,1664312400000,SBGL
0,1664316000000,SBGL
0,1664319600000,SBGL
0,1664236800000,SBGR
0,1664240400000,SBGR
0,1664244000000,SBGR
0,1664247600000,SBGR
0,1664251200000,SBGR
0,1664254800000,SBGR
1,1664258400000,SBGR
0,1664262000000,SBGR
0,1664265600000,SBGR
0,1664269200000,SBGR
0,1664272800000,SBGR
0,1664276400000,SBGR
0,1664280000000,SBGR
0,1664283600000,SBGR
0,1664287200000,SBGR
0,1664290800000,SBGR
0,1664294400000,SBGR
0,1664298000000,SBGR
0,1664301600000,SBGR
0,1664305200000,SBGR
0,1664308800000,SBGR
0,1664312400000,SBGR
4,1664316000000,SBGR
0,1664319600000,SBGR
4,1664236800000,SBKP
0,1664240400000,SBKP
0,1664244000000,SBKP
0,1664247600000,SBKP
