esperas,hora,aero
0,1673136000000,SBBR
0,1673139600000,SBBR
0,1673143200000,SBBR
0,1673146800000,SBBR
0,1673150400000,SBBR
0,1673154000000,SBBR
0,1673157600000,SBBR
0,1673161200000,SBBR
0,1673164800000,SBBR
0,1673168400000,SBBR
0,1673172000000,SBBR
0,1673175600000,SBBR
0,1673179200000,SBBR
0,1673182800000,SBBR
0,1673186400000,SBBR
0,1673190000000,SBBR
0,1673193600000,SBBR
0,1673197200000,SBBR
0,1673200800000,SBBR
0,1673204400000,SBBR
0,1673208000000,SBBR
0,1673211600000,SBBR
0,1673215200000,SBBR
0,1673218800000,SBBR
0,1673136000000,SBCF
0,1673139600000,SBCF
0,1673143200000,SBCF
0,1673146800000,SBCF
0,1673150400000,SBCF
0,1673154000000,SBCF
0,1673157600000,SBCF
0,1673161200000,SBCF
0,1673164800000,SBCF
0,1673168400000,SBCF
0,1673172000000,SBCF
0,1673175600000,SBCF
0,1673179200000,SBCF
0,1673182800000,SBCF
0,1673186400000,SBCF
0,1673190000000,SBCF
0,1673193600000,SBCF
0,1673197200000,SBCF
0,1673200800000,SBCF
0,1673204400000,SBCF
0,1673208000000,SBCF
0,1673211600000,SBCF
0,1673215200000,SBCF
0,1673218800000,SBCF
0,1673136000000,SBCT
0,1673139600000,SBCT
0,1673143200000,SBCT
0,1673146800000,SBCT
0,1673150400000,SBCT
0,1673154000000,SBCT
0,1673157600000,SBCT
0,1673161200000,SBCT
0,1673164800000,SBCT
0,1673168400000,SBCT
0,1673172000000,SBCT
0,1673175600000,SBCT
0,1673179200000,SBCT
0,1673182800000,SBCT
0,1673186400000,SBCT
0,1673190000000,SBCT
0,1673193600000,SBCT
0,1673197200000,SBCT
0,1673200800000,SBCT
0,1673204400000,SBCT
0,1673208000000,SBCT
0,1673211600000,SBCT
0,1673215200000,SBCT
1,1673218800000,SBCT
0,1673136000000,SBFL
0,1673139600000,SBFL
0,1673143200000,SBFL
0,1673146800000,SBFL
0,1673150400000,SBFL
0,1673154000000,SBFL
0,1673157600000,SBFL
0,1673161200000,SBFL
0,1673164800000,SBFL
0,1673168400000,SBFL
0,1673172000000,SBFL
0,1673175600000,SBFL
0,1673179200000,SBFL
0,1673182800000,SBFL
0,1673186400000,SBFL
0,1673190000000,SBFL
0,1673193600000,SBFL
0,1673197200000,SBFL
0,1673200800000,SBFL
0,1673204400000,SBFL
0,1673208000000,SBFL
0,1673211600000,SBFL
0,1673215200000,SBFL
0,1673218800000,SBFL
0,1673136000000,SBGL
0,1673139600000,SBGL
0,1673143200000,SBGL
0,1673146800000,SBGL
0,1673150400000,SBGL
0,1673154000000,SBGL
0,1673157600000,SBGL
0,1673161200000,SBGL
0,1673164800000,SBGL
0,1673168400000,SBGL
0,1673172000000,SBGL
0,1673175600000,SBGL
0,1673179200000,SBGL
0,1673182800000,SBGL
0,1673186400000,SBGL
0,1673190000000,SBGL
0,1673193600000,SBGL
0,1673197200000,SBGL
0,1673200800000,SBGL
0,1673204400000,SBGL
0,1673208000000,SBGL
0,1673211600000,SBGL
0,1673215200000,SBGL
0,1673218800000,SBGL
0,1673136000000,SBGR
0,1673139600000,SBGR
0,1673143200000,SBGR
0,1673146800000,SBGR
0,1673150400000,SBGR
0,1673154000000,SBGR
0,1673157600000,SBGR
0,1673161200000,SBGR
0,1673164800000,SBGR
0,1673168400000,SBGR
0,1673172000000,SBGR
0,1673175600000,SBGR
0,1673179200000,SBGR
0,1673182800000,SBGR
0,1673186400000,SBGR
0,1673190000000,SBGR
0,1673193600000,SBGR
0,1673197200000,SBGR
0,1673200800000,SBGR
0,1673204400000,SBGR
1,1673208000000,SBGR
0,1673211600000,SBGR
3,1673215200000,SBGR
0,1673218800000,SBGR
0,1673136000000,SBKP
0,1673139600000,SBKP
0,1673143200000,SBKP
0,1673146800000,SBKP
0,1673150400000,SBKP
0,1673154000000,SBKP
0,1673157600000,SBKP
0,1673161200000,SBKP
0,1673164800000,SBKP
0,1673168400000,SBKP
0,1673172000000,SBKP
0,1673175600000,SBKP
0,1673179200000,SBKP
0,1673182800000,SBKP
0,1673186400000,SBKP
0,1673190000000,SBKP
0,1673193600000,SBKP
0,1673197200000,SBKP
0,1673200800000,SBKP
0,1673204400000,SBKP
0,1673208000000,SBKP
0,1673211600000,SBKP
0,1673215200000,SBKP
0,1673218800000,SBKP
0,1673136000000,SBPA
0,1673139600000,SBPA
0,1673143200000,SBPA
0,1673146800000,SBPA
0,1673150400000,SBPA
0,1673154000000,SBPA
0,1673157600000,SBPA
0,1673161200000,SBPA
0,1673164800000,SBPA
0,1673168400000,SBPA
0,1673172000000,SBPA
0,1673175600000,SBPA
0,1673179200000,SBPA
0,1673182800000,SBPA
0,1673186400000,SBPA
0,1673190000000,SBPA
0,1673193600000,SBPA
0,1673197200000,SBPA
0,1673200800000,SBPA
0,1673204400000,SBPA
0,1673208000000,SBPA
0,1673211600000,SBPA
0,1673215200000,SBPA
0,1673218800000,SBPA
0,1673136000000,SBRF
0,1673139600000,SBRF
0,1673143200000,SBRF
0,1673146800000,SBRF
0,1673150400000,SBRF
0,1673154000000,SBRF
0,1673157600000,SBRF
0,1673161200000,SBRF
0,1673164800000,SBRF
0,1673168400000,SBRF
0,1673172000000,SBRF
0,1673175600000,SBRF
0,1673179200000,SBRF
0,1673182800000,SBRF
0,1673186400000,SBRF
0,1673190000000,SBRF
0,1673193600000,SBRF
0,1673197200000,SBRF
0,1673200800000,SBRF
0,1673204400000,SBRF
0,1673208000000,SBRF
0,1673211600000,SBRF
0,1673215200000,SBRF
0,1673218800000,SBRF
0,1673136000000,SBRJ
0,1673139600000,SBRJ
0,1673143200000,SBRJ
0,1673146800000,SBRJ
0,1673150400000,SBRJ
0,1673154000000,SBRJ
0,1673157600000,SBRJ
0,1673161200000,SBRJ
0,1673164800000,SBRJ
0,1673168400000,SBRJ
1,1673172000000,SBRJ
0,1673175600000,SBRJ
0,1673179200000,SBRJ
0,1673182800000,SBRJ
0,1673186400000,SBRJ
0,1673190000000,SBRJ
0,1673193600000,SBRJ
0,1673197200000,SBRJ
0,1673200800000,SBRJ
0,1673204400000,SBRJ
0,1673208000000,SBRJ
2,1673211600000,SBRJ
0,1673215200000,SBRJ
0,1673218800000,SBRJ
0,1673136000000,SBSP
0,1673139600000,SBSP
0,1673143200000,SBSP
0,1673146800000,SBSP
0,1673150400000,SBSP
0,1673154000000,SBSP
0,1673157600000,SBSP
0,1673161200000,SBSP
0,1673164800000,SBSP
0,1673168400000,SBSP
0,1673172000000,SBSP
0,1673175600000,SBSP
0,1673179200000,SBSP
0,1673182800000,SBSP
0,1673186400000,SBSP
0,1673190000000,SBSP
0,1673193600000,SBSP
0,1673197200000,SBSP
0,1673200800000,SBSP
0,1673204400000,SBSP
0,1673208000000,SBSP
0,1673211600000,SBSP
0,1673215200000,SBSP
0,1673218800000,SBSP
0,1673136000000,SBSV
0,1673139600000,SBSV
0,1673143200000,SBSV
0,1673146800000,SBSV
0,1673150400000,SBSV
0,1673154000000,SBSV
0,1673157600000,SBSV
0,1673161200000,SBSV
0,1673164800000,SBSV
0,1673168400000,SBSV
0,1673172000000,SBSV
0,1673175600000,SBSV
0,1673179200000,SBSV
0,1673182800000,SBSV
0,1673186400000,SBSV
0,1673190000000,SBSV
0,1673193600000,SBSV
0,1673197200000,SBSV
0,1673200800000,SBSV
0,1673204400000,SBSV
0,1673208000000,SBSV
0,1673211600000,SBSV
0,1673215200000,SBSV
0,1673218800000,SBSV
