esperas,hora,aero
0,1660089600000,SBBR
0,1660093200000,SBBR
0,1660096800000,SBBR
0,1660100400000,SBBR
0,1660104000000,SBBR
0,1660107600000,SBBR
0,1660111200000,SBBR
0,1660114800000,SBBR
0,1660118400000,SBBR
0,1660122000000,SBBR
1,1660125600000,SBBR
0,1660129200000,SBBR
0,1660132800000,SBBR
0,1660136400000,SBBR
0,1660140000000,SBBR
0,1660143600000,SBBR
0,1660147200000,SBBR
0,1660150800000,SBBR
0,1660154400000,SBBR
0,1660158000000,SBBR
0,1660161600000,SBBR
0,1660165200000,SBBR
0,1660168800000,SBBR
0,1660172400000,SBBR
0,1660089600000,SBCF
0,1660093200000,SBCF
0,1660096800000,SBCF
0,1660100400000,SBCF
0,1660104000000,SBCF
0,1660107600000,SBCF
0,1660111200000,SBCF
0,1660114800000,SBCF
0,1660118400000,SBCF
0,1660122000000,SBCF
0,1660125600000,SBCF
0,1660129200000,SBCF
2,1660132800000,SBCF
2,1660136400000,SBCF
0,1660140000000,SBCF
0,1660143600000,SBCF
0,1660147200000,SBCF
0,1660150800000,SBCF
0,1660154400000,SBCF
0,1660158000000,SBCF
0,1660161600000,SBCF
0,1660165200000,SBCF
0,1660168800000,SBCF
0,1660172400000,SBCF
0,1660089600000,SBCT
0,1660093200000,SBCT
1,1660096800000,SBCT
0,1660100400000,SBCT
0,1660104000000,SBCT
0,1660107600000,SBCT
0,1660111200000,SBCT
0,1660114800000,SBCT
0,1660118400000,SBCT
0,1660122000000,SBCT
0,1660125600000,SBCT
0,1660129200000,SBCT
0,1660132800000,SBCT
0,1660136400000,SBCT
0,1660140000000,SBCT
0,1660143600000,SBCT
0,1660147200000,SBCT
0,1660150800000,SBCT
0,1660154400000,SBCT
0,1660158000000,SBCT
0,1660161600000,SBCT
0,1660165200000,SBCT
0,1660168800000,SBCT
0,1660172400000,SBCT
0,1660089600000,SBFL
0,1660093200000,SBFL
0,1660096800000,SBFL
0,1660100400000,SBFL
0,1660104000000,SBFL
0,1660107600000,SBFL
0,1660111200000,SBFL
0,1660114800000,SBFL
0,1660118400000,SBFL
0,1660122000000,SBFL
0,1660125600000,SBFL
2,1660129200000,SBFL
0,1660132800000,SBFL
0,1660136400000,SBFL
0,1660140000000,SBFL
0,1660143600000,SBFL
0,1660147200000,SBFL
0,1660150800000,SBFL
0,1660154400000,SBFL
