esperas,hora,aero
0,1654041600000,SBBR
0,1654045200000,SBBR
0,1654048800000,SBBR
0,1654052400000,SBBR
0,1654056000000,SBBR
0,1654059600000,SBBR
0,1654063200000,SBBR
0,1654066800000,SBBR
0,1654070400000,SBBR
0,1654074000000,SBBR
0,1654077600000,SBBR
0,1654081200000,SBBR
0,1654084800000,SBBR
0,1654088400000,SBBR
0,1654092000000,SBBR
0,1654095600000,SBBR
0,1654099200000,SBBR
0,1654102800000,SBBR
0,1654106400000,SBBR
0,1654110000000,SBBR
0,1654113600000,SBBR
0,1654117200000,SBBR
0,1654120800000,SBBR
0,1654124400000,SBBR
0,1654041600000,SBCF
0,1654045200000,SBCF
0,1654048800000,SBCF
0,1654052400000,SBCF
0,1654056000000,SBCF
0,1654059600000,SBCF
0,1654063200000,SBCF
0,1654066800000,SBCF
0,1654070400000,SBCF
0,1654074000000,SBCF
0,1654077600000,SBCF
0,1654081200000,SBCF
0,1654084800000,SBCF
0,1654088400000,SBCF
0,1654092000000,SBCF
0,1654095600000,SBCF
0,1654099200000,SBCF
0,1654102800000,SBCF
0,1654106400000,SBCF
0,1654110000000,SBCF
0,1654113600000,SBCF
0,1654117200000,SBCF
0,1654120800000,SBCF
0,1654124400000,SBCF
0,1654041600000,SBCT
1,1654045200000,SBCT
0,1654048800000,SBCT
0,1654052400000,SBCT
0,1654056000000,SBCT
0,1654059600000,SBCT
0,1654063200000,SBCT
0,1654066800000,SBCT
0,1654070400000,SBCT
0,1654074000000,SBCT
0,1654077600000,SBCT
0,1654081200000,SBCT
0,1654084800000,SBCT
0,1654088400000,SBCT
0,1654092000000,SBCT
0,1654095600000,SBCT
0,1654099200000,SBCT
0,1654102800000,SBCT
0,1654106400000,SBCT
0,1654110000000,SBCT
0,1654113600000,SBCT
0,1654117200000,SBCT
0,1654120800000,SBCT
0,1654124400000,SBCT
0,1654041600000,SBFL
0,1654045200000,SBFL
0,1654048800000,SBFL
0,1654052400000,SBFL
0,1654056000000,SBFL
0,1654059600000,SBFL
0,1654063200000,SBFL
0,1654066800000,SBFL
0,1654070400000,SBFL
0,1654074000000,SBFL
0,1654077600000,SBFL
0,1654081200000,SBFL
0,1654084800000,SBFL
0,1654088400000,SBFL
0,1654092000000,SBFL
0,1654095600000,SBFL
0,1654099200000,SBFL
0,1654102800000,SBFL
0,1654106400000,SBFL
0,1654110000000,SBFL
0,1654113600000,SBFL
0,1654117200000,SBFL
0,1654120800000,SBFL
0,1654124400000,SBFL
0,1654041600000,SBGL
0,1654045200000,SBGL
0,1654048800000,SBGL
0,1654052400000,SBGL
0,1654056000000,SBGL
0,1654059600000,SBGL
0,1654063200000,SBGL
0,1654066800000,SBGL
0,1654070400000,SBGL
0,1654074000000,SBGL
0,1654077600000,SBGL
0,1654081200000,SBGL
0,1654084800000,SBGL
0,1654088400000,SBGL
0,1654092000000,SBGL
0,1654095600000,SBGL
0,1654099200000,SBGL
0,1654102800000,SBGL
0,1654106400000,SBGL
0,1654110000000,SBGL
0,1654113600000,SBGL
0,1654117200000,SBGL
0,1654120800000,SBGL
0,1654124400000,SBGL
0,1654041600000,SBGR
0,1654045200000,SBGR
0,1654048800000,SBGR
0,1654052400000,SBGR
0,1654056000000,SBGR
0,1654059600000,SBGR
0,1654063200000,SBGR
0,1654066800000,SBGR
0,1654070400000,SBGR
0,1654074000000,SBGR
0,1654077600000,SBGR
0,1654081200000,SBGR
0,1654084800000,SBGR
0,1654088400000,SBGR
0,1654092000000,SBGR
0,1654095600000,SBGR
0,1654099200000,SBGR
0,1654102800000,SBGR
0,1654106400000,SBGR
0,1654110000000,SBGR
0,1654113600000,SBGR
0,1654117200000,SBGR
2,1654120800000,SBGR
0,1654124400000,SBGR
0,1654041600000,SBKP
0,1654045200000,SBKP
0,1654048800000,SBKP
0,1654052400000,SBKP
0,1654056000000,SBKP
0,1654059600000,SBKP
0,1654063200000,SBKP
0,1654066800000,SBKP
0,1654070400000,SBKP
6,1654074000000,SBKP
3,1654077600000,SBKP
0,1654081200000,SBKP
0,1654084800000,SBKP
0,1654088400000,SBKP
0,1654092000000,SBKP
0,1654095600000,SBKP
0,1654099200000,SBKP
0,1654102800000,SBKP
0,1654106400000,SBKP
0,1654110000000,SBKP
0,1654113600000,SBKP
0,1654117200000,SBKP
0,1654120800000,SBKP
0,1654124400000,SBKP
0,1654041600000,SBPA
0,1654045200000,SBPA
0,1654048800000,SBPA
0,1654052400000,SBPA
0,1654056000000,SBPA
0,1654059600000,SBPA
0,1654063200000,SBPA
0,1654066800000,SBPA
0,1654070400000,SBPA
0,1654074000000,SBPA
0,1654077600000,SBPA
0,1654081200000,SBPA
0,1654084800000,SBPA
0,1654088400000,SBPA
0,1654092000000,SBPA
0,1654095600000,SBPA
0,1654099200000,SBPA
0,1654102800000,SBPA
0,1654106400000,SBPA
0,1654110000000,SBPA
0,1654113600000,SBPA
0,1654117200000,SBPA
0,1654120800000,SBPA
0,1654124400000,SBPA
0,1654041600000,SBRF
0,1654045200000,SBRF
0,1654048800000,SBRF
0,1654052400000,SBRF
0,1654056000000,SBRF
0,1654059600000,SBRF
0,1654063200000,SBRF
0,1654066800000,SBRF
0,1654070400000,SBRF
0,1654074000000,SBRF
0,1654077600000,SBRF
0,1654081200000,SBRF
0,1654084800000,SBRF
0,1654088400000,SBRF
0,1654092000000,SBRF
0,1654095600000,SBRF
0,1654099200000,SBRF
0,1654102800000,SBRF
0,1654106400000,SBRF
0,1654110000000,SBRF
0,1654113600000,SBRF
0,1654117200000,SBRF
0,1654120800000,SBRF
0,1654124400000,SBRF
0,1654041600000,SBRJ
0,1654045200000,SBRJ
0,1654048800000,SBRJ
0,1654052400000,SBRJ
0,1654056000000,SBRJ
0,1654059600000,SBRJ
0,1654063200000,SBRJ
0,1654066800000,SBRJ
0,1654070400000,SBRJ
0,1654074000000,SBRJ
0,1654077600000,SBRJ
0,1654081200000,SBRJ
0,1654084800000,SBRJ
0,1654088400000,SBRJ
0,1654092000000,SBRJ
0,1654095600000,SBRJ
0,1654099200000,SBRJ
0,1654102800000,SBRJ
0,1654106400000,SBRJ
0,1654110000000,SBRJ
0,1654113600000,SBRJ
0,1654117200000,SBRJ
0,1654120800000,SBRJ
0,1654124400000,SBRJ
0,1654041600000,SBSP
0,1654045200000,SBSP
0,1654048800000,SBSP
0,1654052400000,SBSP
0,1654056000000,SBSP
0,1654059600000,SBSP
0,1654063200000,SBSP
0,1654066800000,SBSP
0,1654070400000,SBSP
0,1654074000000,SBSP
0,1654077600000,SBSP
0,1654081200000,SBSP
0,1654084800000,SBSP
0,1654088400000,SBSP
1,1654092000000,SBSP
0,1654095600000,SBSP
0,1654099200000,SBSP
0,1654102800000,SBSP
0,1654106400000,SBSP
0,1654110000000,SBSP
1,1654113600000,SBSP
0,1654117200000,SBSP
0,1654120800000,SBSP
1,1654124400000,SBSP
0,1654041600000,SBSV
0,1654045200000,SBSV
0,1654048800000,SBSV
0,1654052400000,SBSV
0,1654056000000,SBSV
0,1654059600000,SBSV
0,1654063200000,SBSV
0,1654066800000,SBSV
0,1654070400000,SBSV
0,1654074000000,SBSV
0,1654077600000,SBSV
0,1654081200000,SBSV
0,1654084800000,SBSV
0,1654088400000,SBSV
0,1654092000000,SBSV
0,1654095600000,SBSV
0,1654099200000,SBSV
0,1654102800000,SBSV
0,1654106400000,SBSV
0,1654110000000,SBSV
0,1654113600000,SBSV
0,1654117200000,SBSV
0,1654120800000,SBSV
0,1654124400000,SBSV
